,ZMIZ1 (57178)
ACH-000004,-0.37803556545035627
ACH-000005,-0.6591638087918849
ACH-000007,-0.22195731865389595
ACH-000009,-0.11433602173849132
ACH-000011,-0.051080890562519
ACH-000012,-0.17849704949811296
ACH-000013,-0.2480849729696599
ACH-000014,-0.3445040285655774
ACH-000015,-0.201997087139492
ACH-000017,-0.4665633487821438
ACH-000018,-0.03935531608319938
ACH-000019,-0.3556968826538127
ACH-000021,-0.12784415136003768
ACH-000022,-0.2942654331774941
ACH-000025,-0.2618983311371752
ACH-000028,-0.2472630134002948
ACH-000030,-0.2820411056037414
ACH-000035,-0.010580164864968277
ACH-000036,-0.3678205128176121
ACH-000037,-0.3128858699883105
ACH-000039,-0.4309691131210677
ACH-000040,-0.1239754338194208
ACH-000041,-0.2284895804899708
ACH-000042,-0.2063870524262142
ACH-000045,-0.3799155953753244
ACH-000047,-0.19725049406940773
ACH-000052,-0.17023558031405672
ACH-000053,-0.1750762163372832
ACH-000054,-0.1508634690893728
ACH-000055,-0.289149482643229
ACH-000060,-0.11931749962231147
ACH-000067,-0.21097632040622574
ACH-000070,-0.3820014076158423
ACH-000075,-0.018825561860906358
ACH-000078,-0.22835643294225005
ACH-000082,-0.20177462253853426
ACH-000085,-0.20326432301151245
ACH-000086,-0.18574012400477494
ACH-000087,-0.2636295392980217
ACH-000092,-0.07211969144208162
ACH-000095,-0.3219195578957661
ACH-000097,-0.5550136158905682
ACH-000098,0.005375908943946854
ACH-000099,-0.5379390454800433
ACH-000108,-0.19702792645258715
ACH-000113,-0.1931721752989543
ACH-000116,-0.3160847345575372
ACH-000118,-0.2794473526462196
ACH-000120,-0.35019750366389896
ACH-000123,-0.15085707832315962
ACH-000127,-0.1719211444921762
ACH-000128,-0.2222071775277483
ACH-000132,-0.22481801458396672
ACH-000133,-0.1557215399907352
ACH-000137,-0.18658576408538666
ACH-000138,-0.1608267612642985
ACH-000142,-0.1195865237771019
ACH-000143,-0.07671306923584892
ACH-000146,-0.17224754609025722
ACH-000148,-0.2470534890937016
ACH-000150,-0.2111908125948697
ACH-000152,-0.2663939490321582
ACH-000153,-0.31661857246416114
ACH-000159,-0.16094214499394036
ACH-000160,-0.20897714524606106
ACH-000163,-0.2824682700820511
ACH-000167,-0.3044504598719361
ACH-000168,-0.0731781492094519
ACH-000169,-0.4164780333016099
ACH-000178,-0.24160000392051284
ACH-000183,-0.24345280958540785
ACH-000188,-0.3075156446371091
ACH-000189,-0.3967503917340647
ACH-000190,-0.30449748343490496
ACH-000198,-0.4507028384820366
ACH-000203,-0.07347299198834137
ACH-000204,0.025937164044916087
ACH-000206,-0.15518377065325115
ACH-000207,-0.3730979837643302
ACH-000208,-0.3608117408624388
ACH-000210,-0.2319312534621047
ACH-000211,-0.2789438315069269
ACH-000215,-0.2420009783930463
ACH-000221,-0.20355330367055527
ACH-000222,-0.1422079347726717
ACH-000223,-0.2259947869193477
ACH-000226,-0.1103899999307497
ACH-000227,-0.362713449734976
ACH-000228,-0.3528362000782825
ACH-000231,-0.26378620603446434
ACH-000232,-0.17336033552512695
ACH-000233,-0.2659491531155528
ACH-000234,-0.1428154859286276
ACH-000235,-0.2242473313665712
ACH-000237,-0.3634294643516032
ACH-000238,-0.2075451754831593
ACH-000242,-0.011641208330710957
ACH-000243,-0.10277631122269676
ACH-000244,-0.023486873942027246
ACH-000246,-0.2961724864726894
ACH-000248,-0.3197877363626222
ACH-000250,-0.25194829128940777
ACH-000251,-0.3772670416610103
ACH-000252,-0.40722287683918973
ACH-000253,-0.2654714927991881
ACH-000255,-0.24743792529991485
ACH-000256,-0.28961534395895844
ACH-000257,-0.3874729390433661
ACH-000258,-0.3043848699729839
ACH-000259,-0.27699435543797696
ACH-000260,-0.3202881358808308
ACH-000261,-0.13665187560242664
ACH-000262,-0.313139578896334
ACH-000263,-0.4176618056426085
ACH-000264,-0.34414449298216043
ACH-000265,-0.1242922636686814
ACH-000266,-0.1914465045122672
ACH-000272,-0.2898309384369097
ACH-000274,-0.17253769688778806
ACH-000277,-0.2845459787647506
ACH-000278,-0.18045547607770016
ACH-000279,-0.1493772738550429
ACH-000280,-0.18005915211693246
ACH-000281,-0.2474531141913387
ACH-000288,-0.17878260096397952
ACH-000291,-0.2644908493396462
ACH-000293,-0.1757911423608543
ACH-000294,-0.12755030725959024
ACH-000295,-0.3917472772157404
ACH-000296,-0.17937866228598515
ACH-000302,-0.2824587059861313
ACH-000304,-0.4087991381616939
ACH-000307,-0.11713784551297438
ACH-000308,-0.1883487232557334
ACH-000310,-0.3063954755670942
ACH-000311,-0.2038078801639243
ACH-000312,-0.3936890866251344
ACH-000315,-0.3070819921748181
ACH-000316,-0.3329637251871226
ACH-000317,-0.4023133794125145
ACH-000318,-0.14102784763237933
ACH-000319,-0.07095085104484326
ACH-000320,-0.4813459025258251
ACH-000322,-0.09087331599971302
ACH-000323,-0.18353219018722844
ACH-000324,-0.19201146194087304
ACH-000329,-0.1974192205723609
ACH-000330,-0.7228436930365159
ACH-000331,-0.26700586235237794
ACH-000332,-0.4393067856139082
ACH-000334,-0.424486681799318
ACH-000335,-0.0795754591413429
ACH-000336,-0.29311556988744675
ACH-000337,-0.4479291379893671
ACH-000338,-0.39180680085329095
ACH-000339,-0.2046956730543788
ACH-000341,-0.4222817359122143
ACH-000348,-0.1037890123945491
ACH-000350,-0.23122290799928136
ACH-000352,-0.3557140415440589
ACH-000356,-0.2636135927448436
ACH-000361,-0.22132709748306065
ACH-000362,-0.2945617531523533
ACH-000363,0.002258671614598334
ACH-000364,-0.0530899180766588
ACH-000365,-0.3638946718491672
ACH-000366,-0.4077130455475024
ACH-000368,-0.07622268959360741
ACH-000374,-0.12194281754473907
ACH-000375,-0.3343470193820765
ACH-000376,-0.35339128620067256
ACH-000381,-0.36818123290974697
ACH-000383,-0.2258814195158701
ACH-000387,-0.5065377788189145
ACH-000389,-0.09508944293050693
ACH-000390,-0.4097862018079
ACH-000393,-0.20478896028620489
ACH-000395,0.14246490021245978
ACH-000396,-0.04278883179377685
ACH-000397,-0.11549020951427368
ACH-000401,-0.3386213837207168
ACH-000402,-0.1417777236920532
ACH-000403,-0.20374059022811825
ACH-000404,-0.07624877469536352
ACH-000406,-0.16770506140071986
ACH-000407,-0.3365981978457482
ACH-000408,-0.4036877170944391
ACH-000410,-0.4631002134201839
ACH-000411,-0.18433548481700546
ACH-000414,-0.2458249033914771
ACH-000415,-0.26758445215602805
ACH-000416,-0.19771882362715976
ACH-000420,-0.4384182309566385
ACH-000421,-0.1176771556999396
ACH-000424,-0.3602399793871648
ACH-000425,-0.5048827073208214
ACH-000426,-0.39120154124087936
ACH-000427,-0.13327285800017755
ACH-000433,-0.10557628807395708
ACH-000435,-0.2998199082859167
ACH-000436,-0.0020335402535468354
ACH-000444,-0.13565304260102906
ACH-000445,-0.01217486340252048
ACH-000448,-0.2216454936072724
ACH-000450,-0.13117533916700086
ACH-000452,-0.31253129473923663
ACH-000454,-0.321983150858596
ACH-000458,-0.09740902203049548
ACH-000459,-0.1464187510348422
ACH-000460,-0.20751740832028026
ACH-000461,-0.2878989208221253
ACH-000463,-0.060845327530353426
ACH-000464,-0.3227372861392765
ACH-000466,-0.21135939072177956
ACH-000467,-0.3630150810742497
ACH-000468,-0.2452858561488696
ACH-000469,-0.1668704528995315
ACH-000470,-0.18810726940198452
ACH-000471,-0.09932231383504182
ACH-000472,-0.2955851288240584
ACH-000473,-0.18967992297478425
ACH-000475,-0.22322783580689629
ACH-000476,-0.5078306120748667
ACH-000477,-0.05947751268568721
ACH-000479,-0.5677914492085311
ACH-000480,-0.11600987768132827
ACH-000481,-0.1362637540735208
ACH-000483,-0.1589656240940337
ACH-000484,-0.12254701106339272
ACH-000485,-0.29399727064745995
ACH-000486,-0.3060082887214327
ACH-000487,-0.5824873270416474
ACH-000488,-0.10536933004142997
ACH-000490,-0.39291284230137297
ACH-000491,-0.11200298418202843
ACH-000495,-0.4911731663639905
ACH-000496,-0.17852418936929704
ACH-000499,-0.14480325651155534
ACH-000500,0.21959162759514889
ACH-000502,-0.2339089809104643
ACH-000503,-0.2458784635730871
ACH-000505,-0.08804572619486441
ACH-000507,-0.24373234762190785
ACH-000510,-0.2593906274855529
ACH-000511,-0.17179481188303894
ACH-000512,-0.31894755648776496
ACH-000516,-0.16246369345454548
ACH-000517,-0.10103486365106068
ACH-000518,-0.2722397695771378
ACH-000520,-0.20903399500845452
ACH-000521,-0.1197355356941974
ACH-000522,-0.13697282279841771
ACH-000524,-0.451024154350676
ACH-000527,-0.21598741284763284
ACH-000528,-0.2318543711008557
ACH-000537,-0.3813019926032967
ACH-000541,-0.0954362496963446
ACH-000542,-0.13165943983934336
ACH-000544,-0.2777527034883812
ACH-000545,-0.20545792859960704
ACH-000547,-0.383479871090284
ACH-000548,-0.2214441430494408
ACH-000549,-0.11086868786239956
ACH-000550,-0.2813094698602949
ACH-000552,-0.3446210719767674
ACH-000556,-0.2534237041098944
ACH-000557,-0.2644949486840477
ACH-000569,-0.13278956562537308
ACH-000570,-0.23391070033438746
ACH-000571,-0.16254792954834268
ACH-000573,-0.08408121802362352
ACH-000576,-0.15730452014048166
ACH-000579,-0.3194959450143364
ACH-000580,-0.12944366851035066
ACH-000584,-0.254586107074427
ACH-000585,-0.08500448551558344
ACH-000588,-0.2844006944420408
ACH-000589,-0.227530438772566
ACH-000591,-0.3449639180402169
ACH-000593,-0.15184908798767502
ACH-000600,-0.308815442091281
ACH-000601,-0.10995674496444036
ACH-000605,-0.2172904095336909
ACH-000606,-0.1481842143876325
ACH-000608,-0.14308098478807602
ACH-000614,-0.2210995816064324
ACH-000616,-0.2967956292221944
ACH-000618,-0.19765007357322376
ACH-000619,-0.12984539952223134
ACH-000620,-0.14946162974600594
ACH-000621,-0.08564862795928943
ACH-000622,-0.3293540249480689
ACH-000623,-0.2354689328184397
ACH-000624,-0.15441221806999506
ACH-000627,-0.1295390382340618
ACH-000630,-0.13692051222208568
ACH-000631,-0.40464462769677373
ACH-000632,-0.3241265332576497
ACH-000633,-0.2003323560755208
ACH-000637,-0.05086596507053439
ACH-000638,-0.1445260775281656
ACH-000646,-0.2779401646300552
ACH-000647,-0.17956689191987535
ACH-000648,-0.4703069034610974
ACH-000649,-0.238624239364822
ACH-000651,-0.4500643699710887
ACH-000652,-0.10341094293575523
ACH-000653,-0.1849881306635562
ACH-000657,-0.1689374902459348
ACH-000658,0.009769241390134324
ACH-000661,-0.3366088100026126
ACH-000662,-0.07110719505888191
ACH-000663,-0.2519530539029128
ACH-000665,-0.17754933582769258
ACH-000671,-0.11878767340697985
ACH-000672,-0.0726314003094235
ACH-000673,-0.16148088744457575
ACH-000676,-0.36599342055864464
ACH-000677,-0.24186512865340276
ACH-000681,-0.30796146274932673
ACH-000683,-0.3058008953932247
ACH-000684,-0.17128372474590586
ACH-000688,-0.35321050034001705
ACH-000693,-0.14699615928573892
ACH-000694,-0.19685114513346025
ACH-000695,-0.2517865078451937
ACH-000696,-0.1777177558063154
ACH-000697,-0.2033505945018265
ACH-000699,-0.1919529877504662
ACH-000701,-0.11805517324822355
ACH-000706,-0.08937087238602777
ACH-000711,-0.3175698273229666
ACH-000713,-0.2636122758367057
ACH-000714,0.06424897511790674
ACH-000718,-0.3548644725499904
ACH-000720,-0.2548452163228121
ACH-000721,-0.19272115844941315
ACH-000724,-0.22161144042897984
ACH-000725,-0.11371478877250225
ACH-000732,-0.3628120004161695
ACH-000734,-0.17882825079793244
ACH-000735,-0.3801091795142885
ACH-000736,-0.4301356429986414
ACH-000738,-0.2880544479392978
ACH-000746,-0.22205253409957726
ACH-000747,-0.4504565840385694
ACH-000748,-0.3262690468303032
ACH-000753,-0.2725394202549753
ACH-000756,-0.4027698653735913
ACH-000757,-0.13218558183933835
ACH-000758,-0.3120397009139393
ACH-000760,-0.2637089019865321
ACH-000762,-0.3360785267243821
ACH-000763,-0.033207314571760384
ACH-000764,-0.0702352570573683
ACH-000765,-0.20646154625102686
ACH-000766,-0.1814323230333333
ACH-000767,-0.5395642681160568
ACH-000768,-0.3307417649833509
ACH-000769,-0.18508317747462852
ACH-000770,-0.2640600754172489
ACH-000771,-0.20924354422909455
ACH-000773,-0.5266351085482663
ACH-000776,-0.29890926878544466
ACH-000777,-0.11004997737800036
ACH-000778,-0.3687475457343045
ACH-000781,-0.08925312119337322
ACH-000782,-0.2882695358955346
ACH-000783,-0.27516134114814184
ACH-000784,-0.12414198626680052
ACH-000785,-0.1270508570519234
ACH-000787,-0.0716105238550031
ACH-000788,-0.19465242126349064
ACH-000791,-0.14444273096066326
ACH-000792,-0.1333113566233247
ACH-000794,-0.08937753356918836
ACH-000796,-0.21898841813404188
ACH-000798,0.025036323779649657
ACH-000799,-0.3726647182538501
ACH-000800,-0.370796441614908
ACH-000802,-0.2897269404953575
ACH-000804,-0.20102446246763853
ACH-000805,-0.5228090431901304
ACH-000809,-0.10118495875842284
ACH-000810,-0.08915168319583709
ACH-000811,-0.22087299260341603
ACH-000817,0.011220481054734787
ACH-000819,-0.1487613184001564
ACH-000820,0.10145021661279607
ACH-000821,-0.23709202788942296
ACH-000822,-0.29443143665291543
ACH-000823,-0.2001982196223766
ACH-000824,-0.1392934031311384
ACH-000827,-0.2739173191875626
ACH-000829,-0.07979887949323368
ACH-000831,-0.25791535387925
ACH-000832,-0.13369227395809535
ACH-000833,-0.3001056094701715
ACH-000834,-0.3283377213840153
ACH-000835,-0.20388120531475346
ACH-000836,-0.3179482105086365
ACH-000837,-0.22242358223584305
ACH-000838,-0.3716063593847471
ACH-000839,-0.1681234726963313
ACH-000840,-0.04093940963996945
ACH-000841,-0.2330608827771725
ACH-000843,-0.1071892246523379
ACH-000846,-0.3098621571524341
ACH-000847,-0.3683819222729596
ACH-000848,-0.2678380526531328
ACH-000849,-0.0878511052247843
ACH-000851,-0.14701054662693214
ACH-000855,-0.2949631513140108
ACH-000856,-0.08910218988861465
ACH-000858,-0.20907569904414747
ACH-000859,-0.42802917556523395
ACH-000861,-0.3435078296629473
ACH-000862,-0.12158429537213487
ACH-000865,-0.1995272339540297
ACH-000866,-0.504394172596012
ACH-000867,-0.13137302232324066
ACH-000869,-0.235408001665788
ACH-000872,-0.3495385263349758
ACH-000873,-0.29597110260994824
ACH-000876,-0.3481896537100927
ACH-000878,-0.3211454084040269
ACH-000880,-0.09661860749804048
ACH-000881,-0.2814615184255292
ACH-000882,-0.15786092244029185
ACH-000884,-0.0634136123042368
ACH-000885,-0.12747478563833953
ACH-000887,-0.14795806881978574
ACH-000889,-0.07454441963923646
ACH-000896,-0.1329113573749969
ACH-000898,-0.1184152019108071
ACH-000900,-0.1522907485388533
ACH-000901,-0.19688276968117333
ACH-000905,-0.23564015875394104
ACH-000906,-0.04133461555654842
ACH-000907,-0.2255643256219597
ACH-000910,-0.1878467991244933
ACH-000911,-0.16326025366559735
ACH-000912,-0.06443982851760262
ACH-000913,-0.16807070129735807
ACH-000915,-0.3834383217420085
ACH-000916,-0.1238146264067624
ACH-000917,-0.1881931710469397
ACH-000920,-0.15898988260038338
ACH-000921,-0.2962496875804328
ACH-000924,-0.08245237342294956
ACH-000926,-0.2892221578052775
ACH-000928,-0.3269132556115066
ACH-000929,-0.4438936669862837
ACH-000932,-0.3230979178647999
ACH-000935,-0.1877968976353611
ACH-000936,-0.34415804656614896
ACH-000937,-0.31336306246744106
ACH-000938,-0.4977722812739538
ACH-000939,-0.3328403980724945
ACH-000941,-0.12946121663484106
ACH-000943,-0.10366586657311344
ACH-000946,-0.2458075376388358
ACH-000947,-0.22958837234304705
ACH-000948,-0.1578417183823167
ACH-000950,-0.08119894709859203
ACH-000953,-0.3570904480273534
ACH-000954,-0.3378827997684567
ACH-000957,-0.19601902074790226
ACH-000958,0.023341888552630658
ACH-000960,-0.4286261178397674
ACH-000963,-0.13170696774172538
ACH-000968,-0.287159682467757
