,GCNT1 (2650)
ACH-000004,-0.018033925821691558
ACH-000005,-0.019510626224173325
ACH-000007,0.09375267394789097
ACH-000009,-0.01813370533681213
ACH-000011,0.0951600535777439
ACH-000012,0.07315583738580321
ACH-000013,-0.02349234440632817
ACH-000014,0.0006966763387121503
ACH-000015,-0.03843661458389384
ACH-000017,0.15814413261330168
ACH-000018,-0.1100278300699582
ACH-000019,0.08080334849832478
ACH-000021,0.1055712211886505
ACH-000022,-0.03171994611582546
ACH-000025,0.1420881565970754
ACH-000028,0.028242998213469383
ACH-000030,0.04462545217606344
ACH-000035,0.0393007029187973
ACH-000036,0.023287835357276986
ACH-000037,0.0982832519840034
ACH-000039,0.17359822765499872
ACH-000040,0.051517401072214634
ACH-000041,-0.055826510018687284
ACH-000042,0.02784795299759514
ACH-000045,-0.08099126656604927
ACH-000047,-0.011525604840344306
ACH-000052,0.026483782595120516
ACH-000053,0.07540841133619583
ACH-000054,0.09717105037645304
ACH-000055,-0.08256635058598383
ACH-000060,0.10594371600264553
ACH-000067,0.24907120629999696
ACH-000070,-0.06169053492385
ACH-000075,-0.1296111023922213
ACH-000078,0.013721669628138727
ACH-000082,0.011967587640888802
ACH-000085,0.09364982929769852
ACH-000086,-0.07536182932449496
ACH-000087,0.08318413307442676
ACH-000092,0.05603933415013252
ACH-000095,0.0606458511448718
ACH-000097,-0.04906278205233552
ACH-000098,-0.01607975988042115
ACH-000099,0.0785972469670884
ACH-000108,0.11637002881768775
ACH-000113,0.08380420747136907
ACH-000116,0.10764181114330727
ACH-000118,0.009267973500102502
ACH-000120,0.08869791819293807
ACH-000123,0.07600494389799776
ACH-000127,-0.03100175816390739
ACH-000128,-0.037543101686395706
ACH-000132,0.18320970586796348
ACH-000133,0.059434528225956636
ACH-000137,0.17577501994825673
ACH-000138,0.042517134734344576
ACH-000142,0.08925857627688118
ACH-000143,0.041560349434582165
ACH-000146,-0.004747842955873089
ACH-000148,0.039594749569914746
ACH-000150,0.04966275962810047
ACH-000152,-0.09596378966324016
ACH-000153,0.011770180903201215
ACH-000159,0.03816117585021801
ACH-000160,-0.008842564764812964
ACH-000163,0.031040795960385763
ACH-000167,-0.13643476731992624
ACH-000168,-0.0043242156690018775
ACH-000169,0.036034579868603665
ACH-000178,-0.025901138706264246
ACH-000183,0.041873951535355496
ACH-000188,0.11269001873640724
ACH-000189,0.2365167919677656
ACH-000190,-0.034786212846967784
ACH-000198,0.10911589883742018
ACH-000203,-0.005443285531396778
ACH-000204,0.20973961969275212
ACH-000206,0.13574014453907013
ACH-000207,0.15847845534786928
ACH-000208,0.16428852113934
ACH-000210,-0.07551653793613064
ACH-000211,0.04773777688783
ACH-000215,0.033332071391931936
ACH-000221,0.08262154107368942
ACH-000222,0.14165883355113612
ACH-000223,0.041823407565093285
ACH-000226,0.05285072365480815
ACH-000227,-0.10462085279879632
ACH-000228,0.02198398063592956
ACH-000231,0.05841232826359319
ACH-000232,-0.03504238500697445
ACH-000233,0.06347121605590457
ACH-000234,0.08484255587684995
ACH-000235,0.09049915422825744
ACH-000237,0.0009290931581776412
ACH-000238,0.1511889144269895
ACH-000242,0.017754388291341766
ACH-000243,0.07972923299210438
ACH-000244,0.32397486961713423
ACH-000246,-5.918819125561903e-05
ACH-000248,0.10024549182413224
ACH-000250,0.061603482279863724
ACH-000251,-0.04122382849689392
ACH-000252,-0.050633789236575265
ACH-000253,0.05396869493752434
ACH-000255,0.03563307457694898
ACH-000256,0.1963591467450332
ACH-000257,0.01916329436398371
ACH-000258,-0.02150650489953929
ACH-000259,-0.010338945017829296
ACH-000260,0.05151228554086283
ACH-000261,-0.015435979478437384
ACH-000262,0.2295271537565999
ACH-000263,-0.04275808263741422
ACH-000264,0.14163181985569026
ACH-000265,0.0374382532928653
ACH-000266,0.04948764137857162
ACH-000272,-0.008163144154941133
ACH-000274,0.11938185713352045
ACH-000277,-0.02465279549863177
ACH-000278,0.050872623554293256
ACH-000279,0.1642314707953454
ACH-000280,0.057660299672871375
ACH-000281,0.2548905688356448
ACH-000288,0.12159624599600845
ACH-000291,0.07572077188325126
ACH-000293,0.10539895027048148
ACH-000294,0.06868263733929801
ACH-000295,0.032325233788186594
ACH-000296,0.3043413063836596
ACH-000302,0.008608432276635145
ACH-000304,-0.05083594024673357
ACH-000307,0.0558393263498226
ACH-000308,0.06771259491445768
ACH-000310,-0.004637240682414041
ACH-000311,0.023407027575517242
ACH-000312,0.017496143063794368
ACH-000315,0.08676372014297437
ACH-000316,0.10773299400245026
ACH-000317,-0.061103599425762885
ACH-000318,0.15035496100521728
ACH-000319,0.11771561962504852
ACH-000320,0.12940835115356988
ACH-000322,0.16520267597664282
ACH-000323,-0.1022049428949176
ACH-000324,-0.025975388322725647
ACH-000329,0.016963733372017502
ACH-000330,0.12920092226729454
ACH-000331,0.014680260964904266
ACH-000332,0.10386295443053786
ACH-000334,0.19690353681513895
ACH-000335,0.0832290506746953
ACH-000336,0.2381683517765542
