,PVRL2 (5819)
ACH-000004,-0.04702165799470631
ACH-000005,0.0009317544267193758
ACH-000007,-0.039951950824898365
ACH-000009,0.07354173643320447
ACH-000011,0.04481947447934488
ACH-000012,-0.036510306599893
ACH-000013,-0.24942079626602096
ACH-000014,-0.13639792152944286
ACH-000015,-0.2575189618766641
ACH-000017,0.03644923428870795
ACH-000018,-0.2234588567598944
ACH-000019,0.0352635027686975
ACH-000021,-0.10710864770554808
ACH-000022,0.08939860459223821
ACH-000025,-0.045065139204737564
ACH-000028,-0.02178880271101529
ACH-000030,-0.15203020962838953
ACH-000035,-0.14234237172949593
ACH-000036,0.00804060667502308
ACH-000037,-0.046639254560379616
ACH-000039,0.15112807266948364
ACH-000040,0.0479534865480369
ACH-000041,-0.007684264988951982
ACH-000042,-0.050204815706052765
ACH-000045,-0.2401367282835436
ACH-000047,-0.07303150959780473
ACH-000052,-0.042357738145555386
ACH-000053,-0.18225983537301824
ACH-000054,-0.1174319772107664
ACH-000055,-0.043649984071595
ACH-000060,-0.061033032926015474
ACH-000067,-0.1385762417864017
ACH-000070,0.009162933367788185
ACH-000075,-0.03768058794319207
ACH-000078,0.02202854115749957
ACH-000082,-0.013568681284606036
ACH-000085,-0.1586781122718912
ACH-000086,-0.17763691471392595
ACH-000087,-0.2757398176476845
ACH-000092,-0.15148223606238273
ACH-000095,0.027537479818140344
ACH-000097,-0.06050831004411163
ACH-000098,-0.1381566441264445
ACH-000099,-0.09047430352788093
ACH-000108,-0.09592384073554784
ACH-000113,-0.09584242290591242
ACH-000116,-0.09513150350336154
ACH-000118,-0.13572998964420685
ACH-000120,-0.3242373299387623
ACH-000123,-0.07503841931490797
ACH-000127,-0.024403790247985318
ACH-000128,0.11884742653926858
ACH-000132,-0.2031439885801212
ACH-000133,-0.10869750921694687
ACH-000137,-0.0779972114461365
ACH-000138,-0.2296001598647051
ACH-000142,-0.3798094468038181
ACH-000143,-0.07938296150395946
ACH-000146,-0.10676726073378973
ACH-000148,-0.05161826234710057
ACH-000150,0.024076483105412255
ACH-000152,-0.08789621230797512
ACH-000153,-0.4040551690494932
ACH-000159,-0.1920054013324152
ACH-000160,-0.12818553443016792
ACH-000163,0.15865702860761813
ACH-000167,0.08717368991743374
ACH-000168,0.05532547676020523
ACH-000169,0.018195886178734275
ACH-000178,0.009746228477715634
ACH-000183,-0.23446197687615705
ACH-000188,0.03147890297937736
ACH-000189,-0.04653145343711895
ACH-000190,0.07270821898041395
ACH-000198,-0.027983273081846324
ACH-000203,-0.5472015447460092
ACH-000204,-0.1215889257820057
ACH-000206,-0.10829989985922683
ACH-000207,-0.09741627247316323
ACH-000208,-0.0962637384482182
ACH-000210,0.03148352590385098
ACH-000211,-0.09271825369531493
ACH-000215,-0.03623133059553869
ACH-000221,-0.17031902525729042
ACH-000222,-0.07289284193402379
ACH-000223,0.06985378143618799
ACH-000226,0.0036279577092873773
ACH-000227,0.024539164674237432
ACH-000228,-0.05699049550665741
ACH-000231,-0.041205711094054825
ACH-000232,-0.06140763227404461
