,P2RX7 (5027)
ACH-000004,-0.3994541329592983
ACH-000005,-0.2438087960560839
ACH-000007,-0.03700536428020375
ACH-000009,-0.14745619774347
ACH-000011,-0.13146311655176726
ACH-000012,-0.14748379726923996
ACH-000013,-0.18676013385694346
ACH-000014,-0.1090387962428384
ACH-000015,-0.18706147750147806
ACH-000017,-0.16203885116281572
ACH-000018,0.04947577758501839
ACH-000019,-0.11837988528780707
ACH-000021,-0.315728840930535
ACH-000022,-0.10105703862157707
ACH-000025,-0.1404429567501471
ACH-000028,-0.16023040058227858
ACH-000030,-0.07132493978613172
ACH-000035,-0.16051090399791587
ACH-000036,-0.09557564327858636
ACH-000037,-0.26398499067153564
ACH-000039,-0.22394049484611675
ACH-000040,-0.09600952142956347
ACH-000041,-0.11012504777792394
ACH-000042,-0.2019480204158808
ACH-000045,-0.26509681408428515
ACH-000047,-0.18177169277104605
ACH-000052,0.11052893064258484
ACH-000053,-0.1658406052857381
ACH-000054,-0.10927266451737563
ACH-000055,-0.3329155520239017
ACH-000060,-0.11870471537220785
ACH-000067,-0.3157243866017247
ACH-000070,-0.008591021912410587
ACH-000075,-0.40795287144777
ACH-000078,-0.20239609576531672
ACH-000082,-0.1084994037947814
ACH-000085,-0.12116405359135213
ACH-000086,-0.16341860856459053
ACH-000087,-0.2442774017104912
ACH-000092,-0.17123292528393447
ACH-000095,-0.2085651286301035
ACH-000097,-0.21757422583679947
ACH-000098,-0.2357144094778899
ACH-000099,-0.2442377415736001
ACH-000108,-0.16725619676823614
ACH-000113,-0.08589725050911284
ACH-000116,-0.15795008251798928
ACH-000118,-0.1712467074305148
ACH-000120,0.09239232012163527
ACH-000123,-0.16087148758015488
ACH-000127,-0.19563723741747385
ACH-000128,-0.12041464219209892
ACH-000132,-0.295909089455907
ACH-000133,-0.2566096118439897
ACH-000137,-0.2950348012255072
ACH-000138,-0.10956399529987887
ACH-000142,-0.17387013797672676
ACH-000143,-0.1951311875673648
ACH-000146,-0.09453447667469952
ACH-000148,-0.32469694606450045
ACH-000150,-0.2611618934185046
ACH-000152,-0.1620022225492732
ACH-000153,-0.09719104455810472
ACH-000159,-0.2440978698292747
ACH-000160,-0.17231581155145492
ACH-000163,-0.3188403844364698
ACH-000167,-0.4391706095532666
ACH-000168,-0.10679149943693364
ACH-000169,-0.3967311411366477
ACH-000178,-0.17720292462191373
ACH-000183,0.017457633413298604
ACH-000188,-0.07649063795830986
ACH-000189,-0.4504137395672674
ACH-000190,-0.3063754197731672
ACH-000198,-0.2699387310243095
ACH-000203,0.2442977174456853
ACH-000204,-0.07533844920158315
ACH-000206,-0.20890751126312285
ACH-000207,-0.25795588670263164
ACH-000208,-0.06937885354501566
ACH-000210,-0.5781195988287889
ACH-000211,-0.29121277198902623
ACH-000215,-0.11266130241506765
ACH-000221,-0.15416001906767898
ACH-000222,-0.280737926460633
ACH-000223,-0.3049940169812607
ACH-000226,-0.14919816638185507
ACH-000227,-0.28280794913528806
ACH-000228,-0.12028991308014254
ACH-000231,-0.08426646961983159
ACH-000232,-0.10589412494624527
ACH-000233,-0.182463788736528
ACH-000234,-0.10051981097961347
ACH-000235,-0.1026917588750245
ACH-000237,-0.18743365986390512
ACH-000238,-0.14185336984078029
ACH-000242,-0.1615869477783571
ACH-000243,-0.1008057693625908
ACH-000244,-0.17212167252085406
ACH-000246,-0.038650683919058765
ACH-000248,-0.2163412060049041
ACH-000250,-0.11466587355236585
ACH-000251,0.04077075866927864
ACH-000252,-0.2675373016997297
ACH-000253,-0.23710338926017274
ACH-000255,-0.14724147647892513
ACH-000256,-0.17452415400254925
ACH-000257,-0.15889955918145185
ACH-000258,-0.03957245167893522
ACH-000259,-0.1141953131769343
ACH-000260,-0.14623738884698112
ACH-000261,-0.11321183653363505
ACH-000262,0.007205181454339388
ACH-000263,-0.5288365612847397
ACH-000264,-0.19261237813684928
ACH-000265,-0.046473777320128994
ACH-000266,-0.14056319231681605
ACH-000272,-0.07702416045858827
ACH-000274,-0.15194003573176346
ACH-000277,-0.15397563739936987
ACH-000278,-0.2690818042418361
ACH-000279,-0.20121549691025944
ACH-000280,-0.04765297654181276
ACH-000281,-0.1892094197703606
ACH-000288,-0.14251575365138622
ACH-000291,-0.04252850584787585
ACH-000293,-0.15712809061640187
ACH-000294,-0.24050152179391954
ACH-000295,-0.12763421137991382
ACH-000296,0.02068453827627402
ACH-000302,-0.13359671040806265
ACH-000304,-0.20593973211361274
ACH-000307,-0.1765702316514386
ACH-000308,-0.21779173651244016
ACH-000310,-0.08167771521338678
ACH-000311,-0.19284167268218408
ACH-000312,-0.16817315519971487
ACH-000315,-0.12938553111911985
ACH-000316,-0.4332375045584532
ACH-000317,-0.26015557520396776
ACH-000318,-0.18033920100726875
ACH-000319,-0.04002176853518427
ACH-000320,-0.13357109398560565
ACH-000322,-0.22729114270901
ACH-000323,-0.15226880195290549
ACH-000324,-0.13922113114697765
ACH-000329,-0.10087548240460834
ACH-000330,-0.23619529920433174
ACH-000331,-0.1874454789706201
ACH-000332,-0.1841314477191449
ACH-000334,-0.3439947109806069
ACH-000335,0.08713512683723858
ACH-000336,0.050513775806160684
ACH-000337,-0.0568484807252901
ACH-000338,-0.056209675156536736
ACH-000339,-0.15229538563432962
ACH-000341,-0.09155974551545763
ACH-000348,-0.15035163177671307
ACH-000350,-0.19034707361815406
ACH-000352,-0.18872152658443145
ACH-000356,-0.04130472735226915
ACH-000361,-0.3300817337270464
ACH-000362,-0.1503128712961187
ACH-000363,-0.18619464701014127
ACH-000364,0.035538996026144146
ACH-000365,-0.2647775769763331
ACH-000366,-0.25741428122900906
ACH-000368,-0.4297521583944807
ACH-000374,-0.2880487173413122
ACH-000375,0.06840472801265676
ACH-000376,-0.349398982225736
ACH-000381,-0.2167345264113017
ACH-000383,-0.1843006315464013
ACH-000387,-0.25511709927624043
ACH-000389,-0.124518926096562
ACH-000390,-0.0828988726872055
ACH-000393,-0.12000543544123494
ACH-000395,-0.21803899854937367
ACH-000396,0.15490672838638625
ACH-000397,0.06052587711522558
ACH-000401,-0.30080319710366066
ACH-000402,-0.202330718398108
ACH-000403,-0.21711436932552267
ACH-000404,-0.3302623287565034
ACH-000406,-0.2221440934233396
ACH-000407,-0.17280878672117236
ACH-000408,-0.23955503312383794
ACH-000410,-0.15450036474048714
ACH-000411,-0.12062778127979552
ACH-000414,-0.1263521828807396
ACH-000415,-0.056040147544456666
ACH-000416,-0.2670120031883059
ACH-000420,-0.14238197327406835
ACH-000421,-0.2543059181865001
ACH-000424,-0.14764622440161507
ACH-000425,-0.09884870330265813
ACH-000426,-0.08196584175354643
ACH-000427,-0.19736752357453466
ACH-000433,0.05523400613405986
ACH-000435,-0.2846765304315334
ACH-000436,-0.11606338194312177
ACH-000444,-0.3588294994651666
ACH-000445,-0.4163417929040589
ACH-000448,-0.18125902558416326
ACH-000450,0.030834859697945975
ACH-000452,-0.33221883754501536
ACH-000454,-0.4192529147042182
ACH-000458,-0.009801841252813082
ACH-000459,-0.16609594214209744
ACH-000460,-0.1525505811202774
ACH-000461,-0.13679087187771855
ACH-000463,-0.3244015460980562
ACH-000464,-0.2506694148750841
ACH-000466,-0.23587160119997125
ACH-000467,-0.11674175363940392
ACH-000468,-0.15469012089812398
ACH-000469,-0.05179644337108275
ACH-000470,-0.10187477132132043
ACH-000471,-0.10469428030826694
ACH-000472,-0.1854974389359237
ACH-000473,-0.14306960476567132
ACH-000475,-0.19407781497387516
ACH-000476,-0.28349636745726303
ACH-000477,-0.003169057555481677
ACH-000479,-0.037972047310146965
ACH-000480,-0.2095178635687137
ACH-000481,-0.17220998483936267
ACH-000483,-0.1944075655322239
ACH-000484,-0.17689228254983902
ACH-000485,-0.27768232397202697
ACH-000486,-0.2300952836516329
ACH-000487,0.1391139128847797
ACH-000488,-0.18432575212582364
ACH-000490,-0.2815893524963386
ACH-000491,-0.02543078082766169
ACH-000495,0.030161305950534463
ACH-000496,-0.1731295833858569
ACH-000499,-0.05638699651965549
ACH-000500,-0.10246379732907522
ACH-000502,-0.010768930097547315
ACH-000503,-0.4253085540515038
