,DMP1 (1758)
ACH-000004,-0.04900728250599378
ACH-000005,-0.10112676519544897
ACH-000007,-0.1278018745243701
ACH-000009,0.06147296296512768
ACH-000011,0.08366201440547961
ACH-000012,-0.06143576634880658
ACH-000013,0.14204345260686962
ACH-000014,-0.006253664475979777
ACH-000015,-0.003465959530773584
ACH-000017,0.009466112268314836
ACH-000018,0.10217952435123062
ACH-000019,0.04174691660032857
ACH-000021,0.08148259720305326
ACH-000022,0.004751958607891615
ACH-000025,-0.038177465814672136
ACH-000028,0.08892564375662065
ACH-000030,0.058084040078793066
ACH-000035,0.0038053197001537533
ACH-000036,0.04723969399961979
ACH-000037,-0.19091886669597294
ACH-000039,0.1752016666398429
ACH-000040,0.07966126874997696
ACH-000041,-0.01889895919983455
ACH-000042,0.0940408373444412
ACH-000045,0.1660030367606317
ACH-000047,0.015016676068764416
ACH-000052,-0.16889644208548224
ACH-000053,0.056420235769716776
ACH-000054,0.05412018218392238
ACH-000055,-0.14247736501075514
ACH-000060,-0.22054786960948386
ACH-000067,-0.02639871453964151
ACH-000070,-0.18914650328644292
ACH-000075,0.12485488179036484
ACH-000078,0.15321250244811915
ACH-000082,0.0194619480272194
ACH-000085,0.20461703766626266
ACH-000086,-0.0013070871591617948
ACH-000087,-0.1941018702668849
ACH-000092,0.1667397030268114
ACH-000095,0.014464677931395638
ACH-000097,0.09144656366508816
ACH-000098,0.031683358329150486
ACH-000099,0.036329658579103696
ACH-000108,-0.032289420913498755
ACH-000113,0.024080356322637032
ACH-000116,0.01103524089474521
ACH-000118,0.17496275481387594
ACH-000120,-0.008985669998966798
ACH-000123,-0.08522552311953058
ACH-000127,-0.06654716829299541
ACH-000128,0.11776443433376782
ACH-000132,0.06439987310601128
ACH-000133,0.06666147320580694
ACH-000137,0.14069934209099694
ACH-000138,0.09190695542635292
ACH-000142,-0.09456339585654648
ACH-000143,0.15055770367767288
ACH-000146,0.029130681015333424
ACH-000148,-0.06708298255880545
ACH-000150,0.028097576397135688
ACH-000152,-0.08700628069230268
ACH-000153,-0.4978734949105374
ACH-000159,0.013284246622015359
ACH-000160,-5.892651833943181e-05
ACH-000163,0.036149821435864114
ACH-000167,0.10429543353944823
ACH-000168,-0.006603535045254322
ACH-000169,0.11128387151226583
ACH-000178,-0.045280117893664144
ACH-000183,0.061352515407204225
ACH-000188,0.0897204926659896
ACH-000189,-0.055392061806844826
ACH-000190,-0.1920625317178007
ACH-000198,-0.02321731770126067
ACH-000203,0.17118310904192918
ACH-000204,-0.07729740701782382
ACH-000206,0.11586249395353755
ACH-000207,0.028390237452105144
ACH-000208,0.14717584932459815
ACH-000210,0.05547758658865008
ACH-000211,0.0695511802425174
ACH-000215,-0.03204998398894317
ACH-000221,0.046378975332435374
ACH-000222,0.08884702705094169
ACH-000223,0.04992526453162975
ACH-000226,0.033980768760287
ACH-000227,-0.11468722907798673
ACH-000228,0.07861961889218216
ACH-000231,0.03674009855958741
ACH-000232,-0.0012343309279079253
ACH-000233,0.132010331277336
ACH-000234,0.048113718549839056
ACH-000235,0.058653378829235325
ACH-000237,0.009446961964153714
ACH-000238,0.15577139280062158
ACH-000242,0.08282854793168322
ACH-000243,0.003341395452812344
ACH-000244,-0.393748905455137
ACH-000246,0.1164617274460764
ACH-000248,0.03996738401771609
ACH-000250,0.027725743322424317
ACH-000251,0.2819910853077339
ACH-000252,-0.03771817179724517
ACH-000253,0.02767242642217314
ACH-000255,0.06201863196834403
ACH-000256,0.06627740958796838
ACH-000257,0.020013484303843032
ACH-000258,-0.05509748963635084
ACH-000259,0.054799753603979484
ACH-000260,-0.11866999483199685
ACH-000261,0.08716024250982475
ACH-000262,-0.1787082350889356
ACH-000263,0.10477652728688956
ACH-000264,0.14668729515430468
ACH-000265,-0.016031428815526643
ACH-000266,0.09810271153536572
ACH-000272,0.010799699335303791
ACH-000274,0.01638162506712177
ACH-000277,-0.020393443572491347
ACH-000278,0.04006160999103371
ACH-000279,-0.04998290310726188
ACH-000280,0.10721167905732797
ACH-000281,0.07828690925257993
ACH-000288,0.06234565666277885
ACH-000291,-0.025151894215087785
ACH-000293,0.055406946670469935
ACH-000294,0.05467726905879336
ACH-000295,-0.04251427466800976
ACH-000296,-0.044690687993659904
ACH-000302,-0.0158706295265815
ACH-000304,-0.11288392162326245
ACH-000307,0.04263571426786552
ACH-000308,0.07913355618263564
ACH-000310,-0.0246948850105071
ACH-000311,0.0962051854824127
ACH-000312,0.1662959295901724
ACH-000315,-0.18120475581452608
ACH-000316,-0.06830539097720302
ACH-000317,-0.013403940961516208
ACH-000318,0.011598514062636909
ACH-000319,0.07595999582212479
ACH-000320,-0.008015027437977234
ACH-000322,0.06640984486614371
ACH-000323,0.01940428847024919
ACH-000324,-0.0001477572354954834
ACH-000329,0.07384409139008859
ACH-000330,-0.0220808287083528
ACH-000331,0.07454310511271214
ACH-000332,0.022003689284895583
ACH-000334,0.15830099107717874
ACH-000335,-0.04438268967635063
ACH-000336,0.1479387294950026
ACH-000337,0.02943564300584216
ACH-000338,-0.053541452607337545
ACH-000339,-0.13303223600057568
ACH-000341,-0.0319097405127541
ACH-000348,0.0015783856923149255
ACH-000350,0.0625773809340331
ACH-000352,0.016562083142347406
ACH-000356,0.0846977870763898
ACH-000361,0.04178404501497991
ACH-000362,-0.05228850126189827
ACH-000363,0.047362813817381916
ACH-000364,-0.09764093731874866
ACH-000365,0.02137891058048281
ACH-000366,-0.03427586575752063
ACH-000368,0.08797027780620892
ACH-000374,0.2211853973688392
ACH-000375,-0.21685502396562975
ACH-000376,0.05470352955635142
ACH-000381,0.062463473731742686
ACH-000383,0.05506673816499337
ACH-000387,0.014244650689636902
ACH-000389,0.013532513659992366
ACH-000390,0.07704904267470196
ACH-000393,0.11606954270072392
ACH-000395,0.03513215710487229
ACH-000396,0.08838560518913706
ACH-000397,-0.0028038958267710148
ACH-000401,-0.14435064796446767
ACH-000402,0.14839785320974264
ACH-000403,0.023014233545873442
ACH-000404,0.02725164859732436
ACH-000406,-0.003106865603558137
ACH-000407,0.045485096646243665
ACH-000408,0.01698136038906349
ACH-000410,0.09545559742368427
ACH-000411,-0.009765177443882736
ACH-000414,-0.03949194053084353
ACH-000415,0.07315172376514402
ACH-000416,0.047228921099016635
ACH-000420,-0.07584608296155151
ACH-000421,-0.04385026614682815
ACH-000424,-0.07917620187509962
ACH-000425,-0.06295782238876259
