,FYTTD1 (84248)
ACH-000227,-0.21651908244692344
ACH-000228,0.03078936149680365
ACH-000231,-0.09156130684477704
ACH-000232,-0.20439181087247546
ACH-000233,-0.12072135904994903
ACH-000234,-0.21557354583019406
ACH-000235,-0.1070670159340652
ACH-000237,-0.07659137519691693
ACH-000238,-0.23743336534379936
ACH-000242,-0.36912476411178224
ACH-000243,-0.008415161670094123
ACH-000244,-0.4574753052924639
ACH-000246,-0.1361499201258919
ACH-000248,-0.09677723673158106
ACH-000250,-0.20866944978130306
ACH-000251,-0.20948849579570467
ACH-000252,-0.2890926562134105
ACH-000253,-0.039210165654171486
ACH-000255,-0.04588575121765301
ACH-000256,-0.2255663789628421
ACH-000257,-0.1752682007085988
ACH-000258,-0.1840394086681054
ACH-000259,-0.07384826679560963
ACH-000260,-0.07179782508430352
ACH-000261,-0.08743992537273497
ACH-000262,-0.2062564073415925
ACH-000263,-0.2186749272326687
ACH-000264,-0.15277262772210326
ACH-000265,-0.0350235168565005
ACH-000266,-0.1789615579318685
ACH-000272,-0.16261689560931294
ACH-000274,-0.2083920125806032
ACH-000277,-0.12275029194602212
ACH-000278,0.003467434982145375
ACH-000279,0.022439545815521805
ACH-000280,-0.1540969526321111
ACH-000281,-0.24479911936451584
ACH-000288,-0.15532475703135004
ACH-000291,-0.08073711549279455
ACH-000293,-0.07894361342681468
ACH-000294,-0.33793866508780745
ACH-000295,-0.31601312803727016
ACH-000296,-0.11285241359824515
ACH-000302,-0.0241803778084784
ACH-000304,-0.26515573926112546
ACH-000307,-0.10300640754877928
ACH-000308,-0.2707981080340427
ACH-000310,-0.0852127859019906
ACH-000311,-0.1315337918594384
ACH-000312,-0.010473580819204013
ACH-000315,0.0656928896931865
ACH-000316,-0.23509771402034624
ACH-000317,-0.012799924058055604
ACH-000318,-0.018193754737352
ACH-000319,0.026592553075359574
ACH-000320,0.0438718166005615
ACH-000322,-0.14722344619626346
ACH-000323,-0.02022809056323429
ACH-000324,-0.10018260920415842
ACH-000329,-0.1138494162191485
ACH-000330,-0.2106106655885107
ACH-000331,-0.05185050644775625
ACH-000332,-0.17344117807965018
ACH-000334,-0.06101662278171496
ACH-000335,0.11148275333559207
ACH-000336,0.018122420868091745
ACH-000337,-0.0033292171315625193
ACH-000338,-0.1141891915991663
ACH-000339,-0.06465495035083675
ACH-000341,-0.017656951388651417
ACH-000348,-0.18462122267300046
ACH-000350,-0.10542025214084427
ACH-000352,-0.20891455503676987
ACH-000356,-0.04072969679713193
ACH-000361,0.15490898565318773
ACH-000362,-0.18409689408946067
ACH-000363,-0.10391973765805937
ACH-000364,0.06990504118743011
ACH-000365,-0.16196369508226194
ACH-000366,-0.07563012034403327
ACH-000368,-0.06373247085639
ACH-000374,-0.19151006228142645
ACH-000375,-0.1491087883136636
ACH-000376,-0.2334749139907213
ACH-000381,-0.18383130048575644
ACH-000383,-0.18820450127989788
ACH-000387,-0.26506539181110594
ACH-000389,-0.2982966069391757
ACH-000390,-0.17482483103501836
ACH-000393,-0.0993163543299654
ACH-000395,-0.08118212793012985
ACH-000396,-0.12513620615869636
ACH-000397,-0.2088683353000264
ACH-000401,-0.25189401166054776
ACH-000402,0.0525176444672396
ACH-000403,-0.16062988251502208
ACH-000404,-0.07496686171157621
ACH-000406,-0.04487679097903005
ACH-000407,-0.06223688784930945
ACH-000408,0.19059678920294948
ACH-000410,-0.03010176835207396
ACH-000411,-0.061432081568457975
ACH-000414,-0.12571280417774114
ACH-000415,0.10730882541602108
ACH-000416,-0.07152118065227975
ACH-000420,-0.02403305163554401
ACH-000421,-0.13083134320865286
ACH-000424,-0.11622077800758387
ACH-000425,-0.07787925009902939
ACH-000426,0.053982056916713664
ACH-000427,0.1654826120667319
ACH-000433,-0.12735348613815148
ACH-000435,-0.28431416627739564
ACH-000436,-0.08320674488206455
ACH-000444,-0.06733844966909687
ACH-000445,-0.15560987450400754
ACH-000448,-0.2258897772046165
ACH-000450,-0.19573189404297384
ACH-000452,-0.05854754512245931
ACH-000454,-0.3353212069312613
ACH-000458,-0.3132538213554395
ACH-000459,0.0023830519781256683
ACH-000460,-0.1547558035348673
ACH-000461,-0.1017595924399016
ACH-000463,0.012233335767782431
ACH-000464,-0.10008645997059257
ACH-000466,-0.07852725343789876
ACH-000467,-0.25517072232932936
ACH-000468,-0.11304618834980415
ACH-000469,-0.19524475040229208
ACH-000470,-0.08413499688378143
ACH-000471,-0.03873145505967725
ACH-000472,-0.1532491425585074
ACH-000473,-0.3107215920348848
ACH-000475,-0.16201674930888782
ACH-000476,-0.15439433329774668
ACH-000477,-0.05741113764012825
ACH-000479,0.08428049793785279
ACH-000480,0.024569239614169687
ACH-000481,-0.1274530050835763
ACH-000483,-0.05757875344667264
ACH-000484,-0.04556912170411262
ACH-000485,-0.1021708761477581
ACH-000486,-0.18925061081188288
ACH-000487,-0.027867795561513288
ACH-000488,-0.19104013942615414
ACH-000490,-0.16932098036148244
ACH-000491,-0.2477305172741981
ACH-000495,0.061071534196492985
ACH-000496,-0.1727557725406368
ACH-000499,-0.01418694856897886
ACH-000500,-0.22106228241239495
ACH-000502,-0.09658043406951296
ACH-000503,-0.19383147483240493
ACH-000505,-0.18075300454112056
ACH-000507,-0.04215214034041282
ACH-000510,-0.1428891073593439
ACH-000511,-0.21127173590725107
ACH-000512,-0.027726694074191947
ACH-000516,-0.07862537506040974
ACH-000517,-0.26075502981155985
ACH-000518,-0.14914094412671186
ACH-000520,-0.14905698694306302
ACH-000521,-0.166372409718437
ACH-000522,-0.16682589345644802
ACH-000524,-0.1801777466544321
ACH-000527,-0.02069694996908015
ACH-000528,-0.12200564266928385
ACH-000537,-0.1573259680933606
ACH-000541,-0.12251896183767165
ACH-000542,-0.0019748268603252835
ACH-000544,-0.09478160012034087
ACH-000545,-0.03836275019277687
ACH-000547,-0.2770307712958438
ACH-000548,-0.17552084752835026
ACH-000549,-0.17881690562320893
ACH-000550,-0.11541762597123452
ACH-000552,-0.09001575626058735
ACH-000556,-0.0169693665954602
ACH-000557,-0.15310205439758887
ACH-000569,-0.16940596515483985
ACH-000570,-0.2204948606778982
ACH-000571,-0.09682101247853662
ACH-000573,-0.06772148297634914
ACH-000576,-0.041388270213608684
ACH-000579,0.03490183322430298
ACH-000580,0.08448998057505593
ACH-000584,-0.2005947007610695
ACH-000585,-0.17755419785639226
ACH-000588,-0.1044629024953867
ACH-000589,-0.2930820421855329
ACH-000591,-0.16379603234989865
ACH-000593,-0.0797695947277624
ACH-000600,-0.005873944669836183
ACH-000601,-0.09951472413808624
ACH-000605,-0.2340818725763729
ACH-000606,0.08563886106094444
ACH-000608,-0.14281813620423256
ACH-000614,-0.098565919263177
ACH-000616,-0.02653765473223221
ACH-000618,-0.10299360847500603
ACH-000619,-0.11508488550177147
ACH-000620,-0.09197231407441428
ACH-000621,-0.11705405850533472
ACH-000622,-0.0924037751821518
ACH-000623,-0.16909973311811805
ACH-000624,-0.12547497484140174
ACH-000627,-0.0421598884815397
ACH-000630,-0.1263177781334498
ACH-000631,-0.09349765143156688
ACH-000632,-0.11050092242220168
ACH-000633,-0.0633039180606306
ACH-000637,-0.19911858151714712
ACH-000638,-0.10259882474052953
ACH-000646,-0.13571401866253074
ACH-000647,-0.11415546555886102
ACH-000648,0.0752870303699177
ACH-000649,-0.12710372913386733
ACH-000651,-0.13185273280708415
ACH-000652,-0.0882266011447942
ACH-000653,-0.1533026675006475
ACH-000657,-0.19323506606920773
ACH-000658,-0.2179696840303132
ACH-000661,-0.18095583445465335
ACH-000662,-0.13773245911601284
ACH-000663,-0.04031716285336906
ACH-000665,-0.04988882085700983
ACH-000671,-0.18549558604298555
ACH-000672,-0.5224178768395854
ACH-000673,-0.11676877791814776
ACH-000676,-0.02004710239550983
ACH-000677,-0.15546448290520362
ACH-000681,-0.3198042536020829
ACH-000683,-0.17327183068784882
ACH-000684,-0.0974366884252892
ACH-000688,0.05731595430606085
ACH-000693,-0.04329922192116188
ACH-000694,-0.043419431449175684
ACH-000695,-0.1697576820623644
ACH-000696,-0.11292688119660693
ACH-000697,-0.34246525186325505
ACH-000699,-0.07017783098509088
ACH-000701,-0.0005426114198847752
ACH-000706,-0.012082398099340912
ACH-000711,-0.06077213880778561
ACH-000713,-0.07490432783902379
ACH-000714,-0.10418473620255546
ACH-000718,-0.17634742610801238
ACH-000720,-0.2041893391238511
ACH-000721,-0.028426592923858508
ACH-000724,-0.2914733554658999
ACH-000725,-0.0012728331648557544
ACH-000732,0.0721164401460335
ACH-000734,-0.2516684418852493
ACH-000735,-0.11458204826107825
ACH-000736,0.011980448152124604
ACH-000738,-0.03937875864721308
ACH-000746,-0.05284079656815844
ACH-000747,-0.011005325965752908
ACH-000748,0.022254244068614086
ACH-000753,-0.11145680428573806
ACH-000756,0.02953731340795445
ACH-000757,0.019618615167795304
ACH-000758,-0.14502178449119485
ACH-000760,-0.25533060019492204
ACH-000762,-0.1349826556725247
ACH-000763,-0.03219581899655495
ACH-000764,0.027835026306610198
ACH-000765,-0.07451861347836099
ACH-000766,-0.1052856639714978
ACH-000767,-0.2172161673573574
ACH-000768,0.03702829029249974
ACH-000769,-0.12273772905982425
ACH-000770,-0.2642923245839944
ACH-000771,-0.14237686037445973
ACH-000773,-0.06142570948592356
ACH-000776,-0.1583838342200114
ACH-000777,-0.12326936868608893
ACH-000778,-0.11682840381081015
ACH-000781,-0.07134423197471433
ACH-000782,-0.20354826471065515
ACH-000783,-0.17194150054672813
ACH-000784,-0.14670212791573672
ACH-000785,-0.04764326128527136
ACH-000787,-0.15817269283843965
ACH-000788,-0.07762166311249664
ACH-000791,-0.12009004044998912
ACH-000792,-0.09788428399262517
ACH-000794,-0.2648399039662272
ACH-000796,-0.11359450752988505
ACH-000798,0.2083798083904438
ACH-000799,-0.09250189842987162
ACH-000800,-0.3407684347036777
ACH-000802,-0.4311287952701039
ACH-000804,-0.3469578166623195
ACH-000805,-0.2792787349904274
ACH-000809,-0.13812976349016154
ACH-000810,-0.3266376928846391
ACH-000811,-0.1369745683963376
ACH-000817,-0.0036717769184116647
ACH-000819,0.005442399033921089
ACH-000820,-0.12670128368976347
ACH-000821,0.0637003434482263
ACH-000822,-0.08951336572259913
ACH-000823,-0.08383387554087822
ACH-000824,-0.1218084697500082
ACH-000827,-0.10336388393826997
ACH-000829,0.0620656458244226
ACH-000831,-0.025377192358648683
ACH-000832,-0.02146115772425396
ACH-000833,-0.08531194230785855
ACH-000834,-0.02581513446131186
ACH-000835,-0.12998576070215231
ACH-000836,-0.16249063747883413
ACH-000837,-0.027739485924121083
ACH-000838,-0.09349210162126413
ACH-000839,-0.1272405328073804
ACH-000840,0.0028166618463768447
ACH-000841,-0.14925111157344842
ACH-000843,0.08689948391603383
ACH-000846,0.14886707074861086
ACH-000847,-0.30300738284002804
ACH-000848,0.05754909317851582
ACH-000849,-0.1233074769705262
ACH-000851,-0.32289659242137114
ACH-000855,-0.08776739080539156
ACH-000856,-0.2832898052650075
ACH-000858,0.048123067233906164
ACH-000859,0.04269698570749797
ACH-000861,0.05581991637477374
ACH-000862,-0.15511058111998746
ACH-000865,-0.08279726391923313
ACH-000866,-0.20085379454062435
ACH-000867,-0.05123195531451594
ACH-000869,-0.15886673803517
ACH-000872,-0.19687572144073487
ACH-000873,-0.19231030970767032
ACH-000876,-0.10321604457556337
ACH-000878,0.05125778780442032
ACH-000880,0.018754930373625158
ACH-000881,-0.10231495047199177
ACH-000882,-0.03223659876230675
ACH-000884,-0.29827249968326897
ACH-000885,-0.0990815095678012
ACH-000887,-0.1312931134848382
ACH-000889,-0.057476691490707076
ACH-000896,-0.07198860739510063
ACH-000898,-0.33609232738548234
ACH-000900,-0.008059303490079602
ACH-000901,-0.21159688551667186
ACH-000905,0.04090522911707488
ACH-000906,-0.15269420295405775
ACH-000907,0.07275458977831815
ACH-000910,-0.1520340395186862
ACH-000911,-0.057590711973050025
ACH-000912,-0.02356173310751815
ACH-000913,-0.21166857574689066
ACH-000915,0.04618301011032155
ACH-000916,-0.009145380046340863
ACH-000917,0.03536488174311565
ACH-000920,0.06740769501407676
ACH-000921,-0.3360975280557872
ACH-000924,0.013837716358801284
ACH-000926,-0.12950907616705085
ACH-000928,-0.06569751050176166
ACH-000929,-0.07238889759527667
ACH-000932,-0.09178748702918693
ACH-000935,0.012793808910965106
ACH-000936,-0.1503823558494331
ACH-000937,-0.051938317241394465
ACH-000938,-0.10399795131502504
ACH-000939,-0.052697675948841456
ACH-000941,0.017468829788334302
ACH-000943,-0.08022090590402525
ACH-000946,-0.2828183512080754
ACH-000947,-0.09478428006765456
ACH-000948,0.023956606486318737
ACH-000950,-0.2270540251659672
ACH-000953,-0.12245831816759838
ACH-000954,0.07800960150932605
ACH-000957,-0.1470096371825795
ACH-000958,-0.25324578026149763
ACH-000960,-0.12047370423797925
ACH-000963,0.05983462746464405
ACH-000968,-0.07362339344928545
ACH-000969,-0.10530558338156602
ACH-000972,-0.21358832243622292
ACH-000973,-0.11324104997656825
ACH-000974,-0.10037039206434024
ACH-000978,0.12529498783117246
ACH-000984,-0.12425032803412335
ACH-000986,-0.06876762871825501
ACH-000988,-0.011918286369155793
ACH-000993,-0.12784154173649112
ACH-000994,-0.14573737286313584
ACH-000996,-0.17593365850580542
ACH-001001,-0.13483914324375487
ACH-001020,-0.210446763767185
ACH-001028,-0.06232009637518689
ACH-001031,0.6863676640426747
ACH-001038,0.04236310738863016
ACH-001048,-0.13018171739885104
ACH-001050,-0.10895849845417913
ACH-001053,-0.2152144032451742
ACH-001054,-0.12067328041012974
ACH-001061,-0.015100438210719519
ACH-001067,-0.18246059601218967
ACH-001075,-0.20174190488877425
ACH-001096,-0.03740753349717135
ACH-001111,-0.2452515906590197
ACH-001119,-0.16351212332597045
ACH-001128,-0.13535659713339965
ACH-001134,0.004897568439623339
ACH-001151,-0.11113543939935304
ACH-001163,-0.12053186260849873
ACH-001164,-0.17463318385853574
ACH-001183,-0.32924057908738724
ACH-001192,0.012100005654199587
ACH-001193,-0.14119208163450855
ACH-001196,-0.2308762159199465
ACH-001197,-0.27069751988828417
ACH-001205,-0.04098006435803635
ACH-001211,-0.10174391622625684
ACH-001212,-0.2681839167960202
ACH-001228,-0.2873538500419597
ACH-001232,-0.21240845421992294
ACH-001239,-0.12008030418336164
ACH-001270,-0.11931659822360545
ACH-001274,-0.11681396783008005
ACH-001275,-0.023113516812193157
ACH-001277,-0.04975007927779507
ACH-001278,-0.155596406131077
ACH-001280,-0.08595268100526114
ACH-001283,0.13211497328977842
ACH-001289,-0.10821311465695538
ACH-001300,-0.16902345649253814
ACH-001301,-0.3237918890304447
ACH-001302,-0.42713252937340224
ACH-001306,-0.03707257024338903
ACH-001318,-0.004315485310559984
ACH-001322,-0.055001926960020514
ACH-001328,-0.2069020542546534
ACH-001332,0.05183614047958681
ACH-001336,-0.029814366336945917
ACH-001346,-0.07513099886912396
ACH-001353,-0.10280612203631577
ACH-001354,0.01454239835724676
ACH-001367,0.09932228151502964
ACH-001368,-0.03488853563132708
ACH-001374,-0.282274773006968
ACH-001377,0.04771559374781214
ACH-001380,-0.07885173777903053
ACH-001391,-0.060069488629328725
ACH-001408,-0.2813638046125544
ACH-001430,0.1661800023275796
ACH-001431,-0.055659019175283146
ACH-001450,-0.1733500557949114
ACH-001496,-0.05479881607936545
ACH-001500,-0.2634332853523859
ACH-001523,-0.1438030793258099
ACH-001532,-0.19372739471398226
ACH-001550,-0.09380561059431357
ACH-001552,-0.15075445313389954
ACH-001554,-0.13396421511192974
ACH-001654,-0.02723500132774619
ACH-001735,-0.13472103853865255
ACH-001736,-0.08589756679278042
ACH-001737,0.1017319818479921
ACH-001740,-0.010805580727448187
ACH-001745,-0.11553838444375415
ACH-001765,-0.07569681296061184
