,SGSH (6448)
ACH-000004,-0.04990489045804715
ACH-000005,-0.06142803478115275
ACH-000007,0.01291223532372882
ACH-000009,-0.004748290526184299
ACH-000011,-0.01815996672930224
ACH-000012,-0.09347155994773958
ACH-000013,0.01614997633215713
ACH-000014,0.06989007218712948
ACH-000015,0.013871964694533546
ACH-000017,-0.03303562072401662
ACH-000018,0.11600289938735205
ACH-000019,-0.0009658282758626926
ACH-000021,-0.008577486117622858
ACH-000022,-0.06578228769446352
ACH-000025,1.9183664773128813e-05
ACH-000028,0.04581931921606932
ACH-000030,-0.05091459086497075
ACH-000035,-0.0349773881014156
ACH-000036,-0.004471933538889612
ACH-000037,-0.1332501699884502
ACH-000039,-0.12929044966701744
ACH-000040,-0.12472479852189945
ACH-000041,0.021582994539133232
ACH-000042,-0.06940452825427718
ACH-000045,0.028577100782890608
ACH-000047,0.0261159939007009
ACH-000052,-0.07327360403862666
ACH-000053,-0.08814841807230077
ACH-000054,0.030375161141049625
ACH-000055,-0.09572271805108667
ACH-000060,0.0024184714936369795
ACH-000067,-0.05250753255852554
ACH-000070,-0.0037379784754952524
ACH-000075,0.06229444941959019
ACH-000078,-0.19168537477668146
ACH-000082,-0.14448434335096266
ACH-000085,-0.13712270432904064
ACH-000086,-0.10319815258228236
ACH-000087,-0.03753547789850799
ACH-000092,0.07683506966396403
ACH-000095,-0.11909461237311
ACH-000097,-0.056660395406117024
ACH-000098,0.12758832408445014
ACH-000099,-0.11529019732872033
ACH-000108,-0.13516676505293113
ACH-000113,0.09749155786472996
ACH-000116,-0.06196696353425572
ACH-000118,-0.1019826129466365
ACH-000120,-0.17946106718528926
ACH-000123,-0.03955111852937605
ACH-000127,-0.09244730272327974
ACH-000128,-0.05449761760609423
ACH-000132,0.015350393117561319
ACH-000133,0.15529945581828825
ACH-000137,-0.008882678412509918
ACH-000138,-0.06465681875977501
ACH-000142,-0.019284487587243687
ACH-000143,-0.1523876621598013
ACH-000146,-0.04960828696814093
ACH-000148,0.024985484875261376
ACH-000150,-0.07908870635483986
ACH-000152,-0.1332903428354429
ACH-000153,0.007822865593122693
ACH-000159,-0.07903241254435038
ACH-000160,-0.10334725128307004
ACH-000163,-0.01631439370432444
ACH-000167,-0.10235392740275326
ACH-000168,0.12030700086083113
ACH-000169,-0.042874328944900786
ACH-000178,-0.0421574596235161
ACH-000183,0.023419914908889825
ACH-000188,0.0025773792548787065
ACH-000189,-0.07329485135439709
ACH-000190,-0.08415907454964268
ACH-000198,-0.03838068031494131
ACH-000203,0.028999052917351793
ACH-000204,0.09104113829426047
ACH-000206,0.0600375403901449
ACH-000207,-0.0601660282586953
ACH-000208,0.033791481923413975
ACH-000210,-0.03491273364981838
