,KIAA0895L (653319)
ACH-000484,-0.28953226616003896
ACH-000485,-0.2110165401643496
ACH-000486,-0.06066505063772936
ACH-000487,-0.01628347391259567
ACH-000488,-0.16248959296078394
ACH-000490,-0.2199104167550576
ACH-000491,-0.09304652347741543
ACH-000495,-0.2912054427966169
ACH-000496,-0.33094072627132465
ACH-000499,-0.27213577922943816
ACH-000500,-0.14261689409131426
ACH-000502,-0.16412260294042896
ACH-000503,-0.08080518424175448
ACH-000505,-0.3179564981154624
ACH-000507,-0.13697852068036526
ACH-000510,-0.07951190015811438
ACH-000511,-0.15816649597546856
ACH-000512,0.05807020012129896
ACH-000516,-0.3647475888703357
ACH-000517,-0.09928107962445032
ACH-000518,-0.2030405613595285
ACH-000520,-0.0400583179544052
ACH-000521,-0.2502144921845536
ACH-000522,-0.28653223691393365
ACH-000524,-0.24077287471082734
ACH-000527,-0.19573225562476268
ACH-000528,-0.1394558619482572
ACH-000537,-0.17122206924214173
ACH-000541,-0.04974560801074588
ACH-000542,-0.11410686553932033
ACH-000544,-0.08900917365976048
ACH-000545,-0.05661213487708281
ACH-000547,-0.016469666088340062
ACH-000548,-0.17449311354063135
ACH-000549,-0.2401127924597645
ACH-000550,-0.2436430530324783
ACH-000552,-0.19328389092707232
ACH-000556,-0.3161742888926657
ACH-000557,-0.09982619055474992
ACH-000569,-0.21861130192646203
ACH-000570,-0.17470393620585692
ACH-000571,-0.15614969623405284
ACH-000573,-0.09451052895186178
ACH-000576,-0.1912040407729065
ACH-000579,-0.11451795224103002
ACH-000580,0.07607424435177196
ACH-000584,-0.09971513878439876
ACH-000585,-0.14269067841824065
ACH-000588,-0.2795808079713811
ACH-000589,-0.038467058888392164
ACH-000591,-0.14762552772839846
ACH-000593,-0.04212259235027052
ACH-000600,-0.2421935107474461
ACH-000601,-0.3416382582723043
ACH-000605,-0.021319709364169718
ACH-000606,0.09399226774071737
ACH-000608,-0.107286307356313
ACH-000614,-0.06492718177203148
ACH-000616,-0.3332277102687207
ACH-000618,-0.16341106849282774
ACH-000619,-0.028688870748306162
ACH-000620,-0.3576339017311404
ACH-000621,-0.2704878434440188
ACH-000622,-0.2128479549938342
ACH-000623,-0.19137300968664267
ACH-000624,-0.1844067362280605
ACH-000627,-0.1049879830196454
ACH-000630,-0.2776247735340819
ACH-000631,-0.1665891333538118
ACH-000632,-0.2701208866072104
ACH-000633,-0.08056043476097488
ACH-000637,-0.3348122992200065
ACH-000638,-0.18557408258174612
ACH-000646,-0.12028874567792865
ACH-000647,-0.2465455226144896
ACH-000648,0.018397966267053343
ACH-000649,-0.23030140387509185
ACH-000651,-0.32848231734601085
ACH-000652,-0.11600906860011535
ACH-000653,-0.2899247042138636
ACH-000657,-0.18639435516175692
ACH-000658,-0.1930163610336927
ACH-000661,-0.3019725850958341
ACH-000662,-0.21767946088048107
ACH-000663,-0.2927384482252826
ACH-000665,-0.12967628160023054
ACH-000671,-0.13969451076324207
ACH-000672,-0.2161472580376371
ACH-000673,-0.1776667406070457
ACH-000676,-0.1366104850779132
ACH-000677,-0.22077117335231355
ACH-000681,-0.10666969865919856
ACH-000683,-0.1603589864473824
ACH-000684,-0.17729516492768782
ACH-000688,-0.2665801646891939
ACH-000693,-0.08156619124267442
ACH-000694,-0.10630475559465673
ACH-000695,-0.0861550605132141
ACH-000696,-0.2605991578151613
ACH-000697,-0.14568951272449074
ACH-000699,-0.2306800826793272
ACH-000701,-0.23540306062830604
ACH-000706,-0.04347897900113812
ACH-000711,-0.18995294753800365
ACH-000713,-0.18031015979113674
ACH-000714,-0.3164703913781774
ACH-000718,-0.08878050025902294
ACH-000720,-0.14925732674415385
ACH-000721,-0.15264149862654064
ACH-000724,-0.2536831846270551
ACH-000725,-0.23709354717788825
ACH-000732,-0.18361056305168125
ACH-000734,-0.10940457099733587
ACH-000735,-0.19712986225441848
ACH-000736,-0.2375422275701213
ACH-000738,-0.16329009667296915
ACH-000746,-0.2141724381144784
ACH-000747,-0.3269457422206446
ACH-000748,-0.3536072448218259
ACH-000753,-0.15964755859827942
ACH-000756,-0.2857982508336016
ACH-000757,-0.18566911159593708
ACH-000758,-0.3593304427086374
ACH-000760,-0.02042787814527965
ACH-000762,-0.17854996635276624
ACH-000763,-0.1807519749026365
ACH-000764,-0.0253252538754792
ACH-000765,-0.13846236632529385
ACH-000766,-0.21352892052114886
ACH-000767,-0.1648552813475426
ACH-000768,-0.2415510386463442
ACH-000769,-0.08444571603029108
ACH-000770,-0.08818572219781981
ACH-000771,-0.15096431556381212
ACH-000773,-0.16528841356095586
ACH-000776,-0.09123409512056607
ACH-000777,-0.1638992310662045
ACH-000778,-0.2213725202524819
ACH-000781,-0.14181894067373804
ACH-000782,-0.3055715137046538
ACH-000783,-0.21474724643664214
ACH-000784,-0.1412963735945496
ACH-000785,-0.1849006502106334
ACH-000787,-0.3188400641237891
ACH-000788,-0.15865802806901658
ACH-000791,-0.2294869427315037
ACH-000792,-0.2632760722864476
ACH-000794,-0.11917007073990706
ACH-000796,-0.08011500346704169
ACH-000798,0.062372022757659136
ACH-000799,-0.14934818087530752
ACH-000800,-0.107997260957989
ACH-000802,-0.09404375591675948
ACH-000804,-0.1284751667838241
ACH-000805,-0.2209060109390393
ACH-000809,-0.1897530322507488
ACH-000810,-0.012224215095580934
ACH-000811,-0.2535866483075763
ACH-000817,-0.2486900618877195
ACH-000819,-0.1325476791894076
ACH-000820,0.006698180218680569
ACH-000821,-0.2198418893933862
ACH-000822,-0.07781888791737232
ACH-000823,-0.0036448958697401493
ACH-000824,-0.24909505152286604
ACH-000827,-0.17428149079835506
ACH-000829,-0.012407104817951832
ACH-000831,-0.3540499450224892
ACH-000832,-0.3172620248033113
ACH-000833,-0.12742887960233829
ACH-000834,-0.2260468974949345
ACH-000835,-0.11220355529355233
ACH-000836,-0.1722859679581703
ACH-000837,-0.2244841794968788
ACH-000838,0.02273496445565224
ACH-000839,-0.319244952304691
ACH-000840,-0.13276515927610402
ACH-000841,-0.28208465569051044
ACH-000843,-0.2377164411264583
ACH-000846,-0.2673046047035312
ACH-000847,-0.2051354681845156
ACH-000848,-0.2597459908538197
ACH-000849,-0.2725781776877028
ACH-000851,-0.045604618216681485
ACH-000855,-0.12957030935991193
ACH-000856,-0.17660030115136505
ACH-000858,-0.14453913889578318
ACH-000859,-0.05893893923450305
ACH-000861,-0.29193670832714297
ACH-000862,-0.2973089799538767
ACH-000865,-0.061894831882879975
ACH-000866,-0.1496293402200585
ACH-000867,-0.17965821972271825
ACH-000869,-0.1408238150620257
ACH-000872,-0.18495440651012768
ACH-000873,-0.2314426558443649
ACH-000876,-0.1547115356739517
ACH-000878,-0.1384824282086993
ACH-000880,-0.14610124340188352
ACH-000881,-0.3200211674509047
ACH-000882,0.01935817638733221
ACH-000884,-0.0905818334439164
ACH-000885,-0.2159050084756976
ACH-000887,-0.17356434579059213
ACH-000889,-0.16641479196254855
ACH-000896,-0.11483665528038615
ACH-000898,-0.17682567921565773
ACH-000900,-0.19535110556762847
ACH-000901,-0.22980304443373306
ACH-000905,-0.2953582919155467
ACH-000906,-0.17159742603736194
ACH-000907,-0.2180358635960401
ACH-000910,-0.1996053255460574
ACH-000911,-0.2561547499482291
ACH-000912,-0.2217731627552997
ACH-000913,-0.3184890221398468
ACH-000915,-0.2512659810911445
ACH-000916,0.07205412690338395
ACH-000917,-0.2069666066346348
ACH-000920,-0.4873556046207854
ACH-000921,-0.2953775828300254
ACH-000924,-0.2525750775545319
ACH-000926,-0.185808450576434
ACH-000928,-0.2306335644714433
ACH-000929,-0.13402448835307973
ACH-000932,-0.13645512766168846
ACH-000935,-0.2386193703993289
ACH-000936,-0.2584931384838258
ACH-000937,-0.22972940975534306
ACH-000938,-0.09830929927146632
ACH-000939,-0.2007246773760353
ACH-000941,-0.2298650379283114
ACH-000943,-0.19545267399828006
ACH-000946,-0.13920036664665328
ACH-000947,-0.08951632998753357
ACH-000948,-0.2656948672752373
ACH-000950,-0.12377291059449055
ACH-000953,-0.26852666498108124
ACH-000954,-0.18394539878178987
ACH-000957,-0.2125047260681001
ACH-000958,-0.22194932925137928
ACH-000960,-0.09947509978988316
ACH-000963,-0.016387214644716954
ACH-000968,-0.2602659620350058
ACH-000969,-0.2997785261103065
ACH-000972,-0.1721482241505761
ACH-000973,-0.11026612436507524
ACH-000974,-0.2463300948868721
ACH-000978,-0.2590388284376228
ACH-000984,-0.1978680570146572
ACH-000986,-0.16215090039178626
ACH-000988,-0.33955684442283196
ACH-000993,-0.20232928037405656
ACH-000994,-0.21113025399942284
ACH-000996,-0.27210419370752353
ACH-001001,-0.2419832065554735
ACH-001020,-0.2662396958077853
ACH-001028,-0.2598763606414059
ACH-001031,-0.38708311431962783
ACH-001038,-0.1508763643658029
ACH-001048,-0.18834119602236693
ACH-001050,-0.24277027792826114
ACH-001053,-0.126733963954027
ACH-001054,-0.22485380903151275
ACH-001061,-0.2313514947945965
ACH-001067,-0.32250957157931004
ACH-001075,-0.3033963734032264
ACH-001096,-0.18708637202993367
ACH-001111,-0.0232438595732867
ACH-001119,-0.24972478421484545
ACH-001128,-0.1778754923346491
ACH-001134,-0.049024011670869824
ACH-001151,-0.31924969375112394
ACH-001163,-0.1179402337870302
ACH-001164,-0.4377288664029304
ACH-001183,-0.13255499114942745
ACH-001192,-0.04191698418485471
ACH-001193,-0.3517786668004919
ACH-001196,0.0016882274754690678
ACH-001197,-0.2017360003183621
ACH-001205,-0.13618305493645946
ACH-001211,-0.2572549659203032
ACH-001212,-0.2206500400953614
ACH-001228,-0.2985296772681314
ACH-001232,-0.19041908339916835
ACH-001239,-0.10071192765714423
ACH-001270,-0.2958225512865069
ACH-001274,-0.20846190053493388
ACH-001275,-0.13423030520359108
ACH-001277,-0.06260641149569048
ACH-001278,-0.19177523985625672
ACH-001280,-0.2991284336795253
ACH-001283,-0.16615224787490668
ACH-001289,-0.1644005916772953
ACH-001300,-0.11382427736264494
ACH-001301,-0.058660760239644186
ACH-001302,-0.2418966396574255
ACH-001306,-0.2490778008349157
ACH-001318,0.01632582364253181
ACH-001322,-0.19045833911962615
ACH-001328,-0.07561540776930525
ACH-001332,-0.10823594640830757
ACH-001336,-0.14212577242733604
ACH-001346,-0.21250775272329256
ACH-001353,-0.2131048102382705
ACH-001354,-0.2078550995853984
ACH-001367,-0.08551639746637066
ACH-001368,-0.11244803939797672
ACH-001374,-0.16760578971216844
ACH-001377,-0.1353581060738802
ACH-001380,-0.2858847081196629
ACH-001391,-0.28829578426535274
ACH-001408,-0.27362908042888445
ACH-001430,-0.06159067132848513
ACH-001431,-0.0733915572832219
ACH-001450,0.24754229991157514
ACH-001496,-0.1621119314516793
ACH-001500,-0.2017909367663768
ACH-001523,-0.1515622919060068
ACH-001532,-0.2750921843865518
ACH-001550,-0.15672185823335066
ACH-001552,-0.3421492359513918
ACH-001554,-0.2852559858048456
ACH-001654,-0.12657556493937533
ACH-001735,-0.17999373691611026
ACH-001736,-0.2209632034436527
ACH-001737,-0.2558376301362769
ACH-001740,-0.03200466183304977
ACH-001745,-0.3231138982294862
ACH-001765,-0.05664019804330575
