,IGSF21 (84966)
ACH-000004,0.12285375598602953
ACH-000005,0.15794910465086875
ACH-000007,-0.0962335116319641
ACH-000009,0.044299404299764575
ACH-000011,0.1470386410604424
ACH-000012,0.02245384850489408
ACH-000013,0.04892758161531886
ACH-000014,0.18614959941165865
ACH-000015,0.003341307631806402
ACH-000017,0.031343967574456365
ACH-000018,-0.07542987464524611
ACH-000019,-0.00929117105173804
ACH-000021,0.12228936478142713
ACH-000022,0.11571013526867313
ACH-000025,0.06017569094161041
ACH-000028,0.07757985672706641
ACH-000030,0.08057444254034715
ACH-000035,-0.03224924311973579
ACH-000036,0.04500664886613755
ACH-000037,0.015692918068077003
ACH-000039,0.05653768171571489
ACH-000040,-0.04897788136338913
ACH-000041,-0.02508983542832411
ACH-000042,0.03193104656527563
ACH-000045,0.0330428597927002
ACH-000047,0.07032576016129694
ACH-000052,-0.024425674156582557
ACH-000053,0.025457351002488682
ACH-000054,0.004734386601910202
ACH-000055,-0.041149495217030166
ACH-000060,-0.12600565948701428
ACH-000067,0.0754601295030582
ACH-000070,0.006906846960872721
ACH-000075,-0.044565737456913605
ACH-000078,0.01696079529842898
ACH-000082,-0.007442046496037395
ACH-000085,-0.24660664466278745
ACH-000086,0.058516759943217936
ACH-000087,0.04326175333135356
ACH-000092,0.012003532962041685
ACH-000095,0.10845697815734176
ACH-000097,-0.03746280152540928
ACH-000098,0.026297710612752042
ACH-000099,-0.03819939683255536
ACH-000108,0.051361584840916456
ACH-000113,-0.005853763450035289
ACH-000116,0.054594351369285886
ACH-000118,0.051964107306555055
ACH-000120,-0.02859626572583243
ACH-000123,-0.006296432597264867
ACH-000127,-0.06387338718022872
ACH-000128,-0.08010445657291639
ACH-000132,-0.09577988325286377
ACH-000133,0.10382625125159403
ACH-000137,-0.2179437514316294
ACH-000138,0.1009840944503272
ACH-000142,0.09295325169890127
ACH-000143,-0.12493687530562053
ACH-000146,0.024720316414387544
ACH-000148,-0.09200296863246406
ACH-000150,-0.3049454874030823
ACH-000152,-0.07422014380461102
ACH-000153,-0.07135479460908566
ACH-000159,0.0709470500091554
ACH-000160,0.010153380652455048
ACH-000163,-0.014060463543910036
ACH-000167,0.32189425391004284
ACH-000168,0.18416938147004505
ACH-000169,-0.13032425758479432
ACH-000178,-0.007480929994060698
ACH-000183,-0.14506186224692094
ACH-000188,0.08504026388149866
ACH-000189,0.07387413486459334
ACH-000190,-0.0803068529218058
ACH-000198,-0.017761878313208624
ACH-000203,0.6169238494282514
ACH-000204,-0.08396900054168796
ACH-000206,0.05825283711774765
ACH-000207,0.1148393704041785
ACH-000208,-0.25920045893299715
ACH-000210,0.036022108116794724
ACH-000211,-0.007232890605147783
ACH-000215,0.006081769074470532
ACH-000221,-0.0795961715886699
ACH-000222,0.10633080596588283
ACH-000223,-0.03306818289191319
ACH-000226,0.16186319959148898
ACH-000227,-0.017659461941067257
ACH-000228,0.05148559256834456
ACH-000231,0.0584832597736778
ACH-000232,-0.014339976694154703
ACH-000233,0.07260872873524281
ACH-000234,-0.03262563340340617
ACH-000235,0.12023522742492612
ACH-000237,0.008830526813637342
ACH-000238,-0.037322028649764735
ACH-000242,0.04853608071915762
ACH-000243,0.06124794083148954
ACH-000244,-0.19278690781948307
ACH-000246,-0.04168313146422
