,AIF1L (83543)
ACH-000293,-0.15290958936191076
ACH-000294,-0.2836054980927278
ACH-000295,-0.015318898161337056
ACH-000296,0.007052601166148977
ACH-000302,-0.10315563152788712
ACH-000304,-0.2663830175149892
ACH-000307,-0.22679474782196155
ACH-000308,-0.13200843752651814
ACH-000310,-0.1733823794141513
ACH-000311,-0.15681864609396926
ACH-000312,-0.11726552934892445
ACH-000315,-0.36373299629228706
ACH-000316,-0.14152300147513422
ACH-000317,-0.16501528568372045
ACH-000318,-0.26103781632560824
ACH-000319,-0.03700654399728225
ACH-000320,-0.05375584405359698
ACH-000322,-0.2287495935624239
ACH-000323,-0.13350678441223401
ACH-000324,-0.2028606672711866
ACH-000329,-0.16934223273470558
ACH-000330,0.049832617389595116
ACH-000331,-0.187174867870066
ACH-000332,-0.25579526171144745
ACH-000334,-0.0048105401423864545
ACH-000335,-0.10930316853019643
ACH-000336,0.1347343668356672
ACH-000337,-0.1843847119190259
ACH-000338,0.4386033056899293
ACH-000339,-0.1927937631066073
ACH-000341,0.18594690474738826
ACH-000348,-0.17368801301344414
ACH-000350,-0.02704915991780105
ACH-000352,-0.055085144460230134
ACH-000356,-0.2147905370171916
ACH-000361,-0.10328418492910507
ACH-000362,-0.11286913007325584
ACH-000363,-0.2354035503901675
ACH-000364,-0.001333181219946454
ACH-000365,-0.10643280675055093
ACH-000366,-0.12369367782481848
ACH-000368,-0.2180044275913564
ACH-000374,-0.07866197242409709
ACH-000375,-0.2331856817232699
ACH-000376,-0.17755354458470154
ACH-000381,-0.2433065983691552
ACH-000383,-0.23354325305603715
ACH-000387,-0.1849885702459362
ACH-000389,-0.3214597647107341
ACH-000390,-0.1089356409374619
ACH-000393,-0.12428252185377188
ACH-000395,-0.4757627288672882
ACH-000396,-0.17645628234943678
ACH-000397,-0.1299255853190971
ACH-000401,-0.2439171792646176
ACH-000402,-0.3723570591905229
ACH-000403,-0.18458647146438048
ACH-000404,-0.3549814259251638
ACH-000406,-0.16061747956927827
ACH-000407,-0.14782937607627894
ACH-000408,-0.3143242782063456
ACH-000410,-0.21908101253772225
ACH-000411,-0.26755446142400025
ACH-000414,-0.1811064026636361
ACH-000415,-0.047982337672658436
ACH-000416,-0.1156195311208213
ACH-000420,-0.2588910102453391
ACH-000421,-0.1454331683936275
ACH-000424,-0.22335179418911733
ACH-000425,-0.17153565298869447
ACH-000426,-0.23865675069916506
ACH-000427,-0.1640231395300364
ACH-000433,-0.1411933528020236
ACH-000435,-0.02886499251846035
ACH-000436,-0.1452329895308499
ACH-000444,-0.186693575095008
ACH-000445,-0.3207124971109221
ACH-000448,-0.26249633716462456
ACH-000450,-0.2545327036329579
ACH-000452,-0.056793794438264524
ACH-000454,-0.12030079854541753
ACH-000458,-0.3094960165924493
ACH-000459,-0.11125842298843842
ACH-000460,-0.1315433722912835
ACH-000461,-0.3108013391035404
ACH-000463,-0.11612551305845258
ACH-000464,-0.20638241965521267
ACH-000466,-0.21020198557663944
ACH-000467,-0.21367587481801525
ACH-000468,-0.1756825103635073
ACH-000469,-0.025992368120262115
ACH-000470,-0.3787003054955668
ACH-000471,-0.19434365496363945
ACH-000472,-0.10877365571925296
ACH-000473,-0.1889516487808842
ACH-000475,-0.23629077048919964
ACH-000476,-0.1740668618102912
ACH-000477,-0.023131098992076462
ACH-000479,-0.1023484340939226
ACH-000480,-0.14051178409640352
ACH-000481,-0.2036316011846733
ACH-000483,-0.0926943011638805
ACH-000484,-0.1775097318995789
ACH-000485,-0.3520536752658609
ACH-000486,-0.11513606488865485
ACH-000487,-0.08564278259430914
ACH-000488,-0.12397137827618772
ACH-000490,-0.14592162438395456
ACH-000491,-0.07691373080473324
ACH-000495,-0.29538290810375384
ACH-000496,-0.22012536708219027
ACH-000499,-0.05261642551157275
ACH-000500,-0.3088800662650837
ACH-000502,-0.08327064527996403
ACH-000503,-0.4542108461184425
ACH-000505,-0.184794812627698
ACH-000507,-0.0491755602092962
ACH-000510,-0.2004787913358004
ACH-000511,-0.11269044975256458
ACH-000512,-0.13090407539344734
ACH-000516,-0.2803349433031994
ACH-000517,-0.31255682376354554
ACH-000518,-0.05232762843527411
ACH-000520,-0.38622666120865184
ACH-000521,-0.2351746265522399
ACH-000522,-0.1173774536376162
ACH-000524,-0.22337954521732656
ACH-000527,-0.21025023286860686
ACH-000528,-0.17404977275901748
ACH-000537,-0.2297854993283136
ACH-000541,-0.05707875263086005
ACH-000542,-0.11346429180378588
ACH-000544,-0.2642054427169134
ACH-000545,-0.05745786292713456
ACH-000547,-0.20594740156163974
ACH-000548,-0.1817244145346781
ACH-000549,-0.2693464286322413
ACH-000550,-0.2827120795257084
ACH-000552,-0.12853978280153547
ACH-000556,-0.25601333371560786
ACH-000557,-0.09122898430750594
ACH-000569,0.06424206565416833
ACH-000570,-0.1856718428414572
ACH-000571,-0.15604606356833126
ACH-000573,-0.2412447285285139
ACH-000576,-0.18787025848873168
ACH-000579,-0.24669854635124974
ACH-000580,-0.2594634763340514
ACH-000584,-0.28999773929455797
ACH-000585,-0.19937355411237234
ACH-000588,-0.06400731887857199
ACH-000589,-0.18260940114702925
ACH-000591,-0.13060589269842918
ACH-000593,-0.20269568552408215
ACH-000600,-0.2925190032462662
ACH-000601,-0.2363092679601488
ACH-000605,0.09303581084232364
ACH-000606,-0.10060921131452248
ACH-000608,-0.09630516051463113
ACH-000614,-0.17779261277791528
ACH-000616,-0.24529669421550254
ACH-000618,-0.1185903988411236
ACH-000619,-0.33032510134959003
ACH-000620,-0.3243046676806655
ACH-000621,-0.2344746345831034
ACH-000622,-0.19861073603054916
ACH-000623,-0.14151619075293914
ACH-000624,-0.15723631067443486
ACH-000627,-0.21160766072817305
ACH-000630,-0.3068791521940309
ACH-000631,-0.13999572156527676
ACH-000632,-0.19497102078477155
ACH-000633,-0.10153000352287136
ACH-000637,-0.031856814134880805
ACH-000638,-0.14445298248891172
ACH-000646,-0.1303573047899816
ACH-000647,-0.19684523654522376
ACH-000648,-0.24465519313291945
ACH-000649,-0.1829414163622021
ACH-000651,-0.13163635848517835
ACH-000652,-0.18154728912226348
ACH-000653,-0.14169361848343678
ACH-000657,-0.1834370288263784
ACH-000658,-0.4771861005999944
ACH-000661,-0.03061831005345322
ACH-000662,0.1339892659147402
ACH-000663,-0.14662897681702747
ACH-000665,-0.1879267843003163
ACH-000671,-0.027456954654996157
ACH-000672,-0.09797364974352617
ACH-000673,-0.16475054549773166
ACH-000676,-0.2158095675963126
ACH-000677,-0.07936313640378123
ACH-000681,-0.07367991481547899
ACH-000683,-0.2579414206283133
ACH-000684,-0.18313791546797986
ACH-000688,-0.12503226313198262
ACH-000693,-0.12305462772683652
ACH-000694,-0.2560184421227231
ACH-000695,-0.3998614598067496
ACH-000696,-0.18969596738784805
ACH-000697,-0.20819609784492324
ACH-000699,-0.29919389284890857
ACH-000701,-0.2410093157292157
ACH-000706,-0.22042812768017508
ACH-000711,-0.22093049297215173
ACH-000713,-0.22028765651303106
ACH-000714,-0.1335463731940701
ACH-000718,-0.19761291535740516
ACH-000720,-0.23268605213371235
ACH-000721,-0.1827862125364189
ACH-000724,0.05388386477342032
ACH-000725,-0.06133779310958271
ACH-000732,-0.22426662917260407
ACH-000734,-0.2669008747767536
ACH-000735,-0.36399895778098906
ACH-000736,-0.27926080017282395
ACH-000738,-0.2031217051152749
ACH-000746,-0.14752592378287588
ACH-000747,-0.0942184760761116
ACH-000748,-0.21605115836960329
ACH-000753,-0.17028166126077068
ACH-000756,-0.16796629619804918
ACH-000757,-0.217557335260297
ACH-000758,-0.15335568286959264
ACH-000760,-0.15528454824077206
ACH-000762,-0.09884683181056099
ACH-000763,-0.2375745567666745
ACH-000764,-0.10645446341105473
ACH-000765,-0.1505610422851492
ACH-000766,-0.05385142680833822
ACH-000767,-0.13981657689849086
ACH-000768,-0.17767428529495208
ACH-000769,-0.2916842643161451
ACH-000770,-0.22510677733416
ACH-000771,-0.2200516345452516
ACH-000773,-0.1722901929835806
ACH-000776,-0.2834010136160809
ACH-000777,-0.1792551231268164
ACH-000778,-0.14027272103826252
ACH-000781,-0.1969105143001702
ACH-000782,-0.3926420281486177
ACH-000783,-0.3338910293351998
ACH-000784,-0.10687624493953657
ACH-000785,-0.2584999942921974
ACH-000787,-0.18626825451877066
ACH-000788,-0.09812892289348683
ACH-000791,-0.2634426506417284
ACH-000792,-0.05519552180094522
ACH-000794,-0.19265384121502926
ACH-000796,-0.15520740303346087
ACH-000798,-0.05816236575927348
ACH-000799,-0.17235673066054605
ACH-000800,-0.039113030606068966
ACH-000802,-0.10501621257429512
ACH-000804,-0.3088860800522633
ACH-000805,-0.14339483551610244
ACH-000809,-0.147253625117666
ACH-000810,-0.29856630244892346
ACH-000811,-0.19785734080818845
ACH-000817,-0.038549528710703336
ACH-000819,-0.2172301730047437
ACH-000820,-0.4610095772222225
ACH-000821,-0.1552093007535524
ACH-000822,-0.2117726449373431
ACH-000823,-0.21946961586656671
ACH-000824,-0.31043407181252203
ACH-000827,-0.20021906932732506
ACH-000829,-0.17595638937919508
ACH-000831,-0.2342129520325484
ACH-000832,-0.10024057038375736
ACH-000833,-0.017302622367121937
ACH-000834,-0.11284071402842265
ACH-000835,-0.3224687291618947
ACH-000836,0.0014252517205494474
ACH-000837,-0.105349314027193
ACH-000838,0.15295269306790304
ACH-000839,-0.2995411875841821
ACH-000840,-0.10901008044072193
ACH-000841,-0.10583993434501886
ACH-000843,-0.18419227585536288
ACH-000846,-0.2012641436584961
ACH-000847,-0.3444206518270177
ACH-000848,-0.2237405574513644
ACH-000849,-0.20180766821241053
ACH-000851,-0.2418083191322347
ACH-000855,-0.30708678948827656
ACH-000856,-0.28353605565057866
ACH-000858,-0.12642894407965846
ACH-000859,-0.15541849954951198
ACH-000861,-0.1494298252844521
ACH-000862,-0.0697853150047227
ACH-000865,-0.0986340529219561
ACH-000866,-0.2580308488605112
ACH-000867,-0.11039755357510693
ACH-000869,-0.06268260376061832
ACH-000872,-0.1982281340997234
ACH-000873,-0.15814628427632393
ACH-000876,-0.09881593820374662
ACH-000878,-0.0021964168523133498
ACH-000880,-0.1574142785206778
ACH-000881,-0.29815983480654784
ACH-000882,-0.3389513298830288
ACH-000884,0.032469789672381635
ACH-000885,-0.08440540608507603
ACH-000887,-0.3995099389316634
ACH-000889,-0.19926576195160595
ACH-000896,-0.25197388028240153
ACH-000898,-0.11479783546135602
ACH-000900,-0.23899120532837906
ACH-000901,-0.1942999162841438
ACH-000905,-0.10902335324379528
ACH-000906,-0.28953682761197685
ACH-000907,-0.3761591496589343
ACH-000910,-0.11826813704279232
ACH-000911,-0.3712201947061348
ACH-000912,-0.12769493567579662
ACH-000913,-0.15851936452832002
ACH-000915,-0.19857387058598525
ACH-000916,-0.31103141917777954
ACH-000917,-0.08270265829774108
ACH-000920,-0.1137843521161139
ACH-000921,-0.1731932857972302
ACH-000924,0.005867947886049117
ACH-000926,-0.277236096783989
ACH-000928,-0.4730983508457392
ACH-000929,-0.049322632976205615
ACH-000932,-0.1787354761757599
ACH-000935,-0.19700431666306
ACH-000936,-0.28039833524325464
ACH-000937,-0.12287890106649647
ACH-000938,-0.03323468524862428
ACH-000939,-0.09668928394799026
ACH-000941,-0.134826943093601
ACH-000943,-0.13972760729062728
ACH-000946,-0.2857742034286511
ACH-000947,-0.17088780934653722
ACH-000948,-0.19270881596451914
ACH-000950,-0.35759289513575665
ACH-000953,-0.16643679725631413
ACH-000954,-0.4978836160976681
ACH-000957,-0.20325969769978303
ACH-000958,-0.19180019092914566
ACH-000960,-0.18841872865244336
ACH-000963,-0.3307455021825315
ACH-000968,-0.0768121510309228
ACH-000969,-0.2579784647660296
ACH-000972,-0.24847817188184074
ACH-000973,-0.2658966036259745
ACH-000974,-0.31590198944829684
ACH-000978,-0.4805561177948413
ACH-000984,-0.1873440833887282
ACH-000986,-0.16964596113999092
ACH-000988,-0.2221096478858976
ACH-000993,-0.10242430338581228
ACH-000994,-0.1481209801554703
ACH-000996,-0.2088473145302243
ACH-001001,-0.14377437804584825
ACH-001020,-0.17147649578954102
ACH-001028,-0.1632053945921896
ACH-001031,-0.15731523637647493
ACH-001038,-0.17041557560077542
ACH-001048,-0.14990260664499738
ACH-001050,-0.27597793032583384
ACH-001053,-0.16407401776765113
ACH-001054,-0.21456916837176027
ACH-001061,-0.11714176899409608
ACH-001067,-0.08489049495678545
ACH-001075,-0.2096281556851392
ACH-001096,-0.1792192001065072
ACH-001111,-0.12682754029577906
ACH-001119,0.10609526106704684
ACH-001128,-0.024045705710416167
ACH-001134,-0.19478099095495224
ACH-001151,-0.2511848422135278
ACH-001163,-0.2684267501695511
ACH-001164,-0.02844204649470115
ACH-001183,-0.27893392468029593
ACH-001192,-0.4624123989812358
ACH-001193,0.041154562599369504
ACH-001196,-0.1343365352377046
ACH-001197,-0.14639849456185547
ACH-001205,-0.2068318952883025
ACH-001211,-0.040314776782727726
ACH-001212,-0.09861180245334153
ACH-001228,-0.286072507087151
ACH-001232,-0.243546948275142
ACH-001239,-0.21125060662655315
ACH-001270,-0.3620196946645179
ACH-001274,-0.28335682569667503
ACH-001275,-0.1719785582917965
ACH-001277,-0.026879313735846073
ACH-001278,-0.20240257257814173
ACH-001280,-0.29428172323645885
ACH-001283,-0.17277646531047286
ACH-001289,-0.25657264288528303
ACH-001300,-0.09813308318296833
ACH-001301,-0.3609475714677359
ACH-001302,-0.19329038225928036
ACH-001306,-0.15029851195210395
ACH-001318,-0.17746506983565416
ACH-001322,-0.2092295666677384
ACH-001328,-0.15006248289054014
ACH-001332,-0.13357805219262625
ACH-001336,-0.2790655174274574
ACH-001346,-0.15533650858830253
ACH-001353,-0.12180864702721925
ACH-001354,-0.16239016037161194
ACH-001367,-0.5139139366461182
ACH-001368,-0.1515827357595658
ACH-001374,-0.07175636051877621
ACH-001377,-0.2268509938203883
ACH-001380,-0.2510462523483488
ACH-001391,-0.17698830426742998
ACH-001408,-0.16049231515232348
ACH-001430,-0.06810870180094222
ACH-001431,-0.19381231407776486
ACH-001450,-0.3876915463049042
ACH-001496,-0.2089545556468007
ACH-001500,-0.292145236287204
ACH-001523,-0.2613197360241745
ACH-001532,-0.30383454165292323
ACH-001550,-0.2214856192982383
ACH-001552,-0.22408561569574886
ACH-001554,-0.19131409434615074
ACH-001654,-0.282867137185384
ACH-001735,-0.2583806791774509
ACH-001736,-0.106049695080475
ACH-001737,0.02145235703422631
ACH-001740,-0.09661392657260356
ACH-001745,-0.24423815900117565
ACH-001765,-0.15571982899241435
