,PRPF6 (24148)
ACH-000004,-1.3883718710207271
ACH-000005,-1.6209597376412914
ACH-000007,-0.9995696979091466
ACH-000009,-0.8617561991295832
ACH-000011,-0.8225474706734082
ACH-000012,-0.9927600716426538
ACH-000013,-0.9626445544518094
ACH-000014,-0.977960023820955
ACH-000015,-1.0901803480327823
ACH-000017,-0.9802075896516991
ACH-000018,-0.8328009394886627
ACH-000019,-1.0224906787132622
ACH-000021,-1.0640496333068734
ACH-000022,-0.930046030898287
ACH-000025,-1.1965335192531656
ACH-000028,-0.9207920804401576
ACH-000030,-1.0419217431602252
ACH-000035,-1.0095003754965248
ACH-000036,-1.0224579527998272
ACH-000037,-0.9723172775481559
ACH-000039,-1.048010762503376
ACH-000040,-1.1391084746557711
ACH-000041,-0.9661092109406532
ACH-000042,-1.1694372721519932
ACH-000045,-0.9521783050154708
ACH-000047,-1.0534694694762454
ACH-000052,-1.094671777481809
ACH-000053,-1.09407800787326
ACH-000054,-0.9615688281119102
ACH-000055,-0.893316777866682
ACH-000060,-1.0193598074275336
ACH-000067,-1.0731609228081582
ACH-000070,-0.9052168756700334
ACH-000075,-1.2726561468374953
ACH-000078,-1.0993742157085535
ACH-000082,-1.2161252327061791
ACH-000085,-0.9168679465533456
ACH-000086,-1.0538601310258564
ACH-000087,-0.8316797165615457
ACH-000092,-1.0148649594183676
ACH-000095,-1.0581174241547258
ACH-000097,-0.9400654979964372
ACH-000098,-1.0037502463038683
ACH-000099,-0.9884553691161874
ACH-000108,-0.9357980580898893
ACH-000113,-1.056986150759871
ACH-000116,-0.9713535901977286
ACH-000118,-0.8412726628933966
ACH-000120,-1.124219329283008
ACH-000123,-1.1436527437168191
ACH-000127,-0.8634908843518615
ACH-000128,-1.086508456956102
ACH-000132,-0.9843584741554418
ACH-000133,-1.2501458512877226
ACH-000137,-1.0042087024077162
ACH-000138,-0.9474588562924976
ACH-000142,-1.0835922540314509
ACH-000143,-1.086410884145849
ACH-000146,-1.1550154701140245
ACH-000148,-1.0159488194132358
ACH-000150,-1.1016150323856473
ACH-000152,-1.1145931056266851
ACH-000153,-1.0470985364968637
ACH-000159,-1.2467626518077977
ACH-000160,-0.8623924021950187
ACH-000163,-1.1289289105861455
ACH-000167,-1.1580074721616889
ACH-000168,-1.0295650966376162
ACH-000169,-0.9721796054316256
ACH-000178,-0.7838728845057025
ACH-000183,-1.2085123357893746
ACH-000188,-1.0250962120290783
ACH-000189,-1.1173326189931596
ACH-000190,-0.7742311222660745
ACH-000198,-1.185502665302342
ACH-000203,-0.7471098246866174
ACH-000204,-0.8761870213393789
ACH-000206,-1.320420222514549
ACH-000207,-0.967842654025888
ACH-000208,-1.1766701150500125
ACH-000210,-1.2962055464310904
ACH-000211,-1.2055894002858392
ACH-000215,-1.0560120902171817
ACH-000221,-1.2788873660810585
ACH-000222,-0.9455920868598476
ACH-000223,-1.0908722289280004
ACH-000226,-1.00060722986999
ACH-000227,-1.4206080649199235
ACH-000228,-0.9135874867093976
ACH-000231,-1.1548560079760872
ACH-000232,-1.0352970412582834
ACH-000233,-1.197336067125092
ACH-000234,-0.8405550376775857
ACH-000235,-0.8708239460500865
ACH-000237,-1.0747551573328908
ACH-000238,-1.1812303671253697
ACH-000242,-1.1846421487464878
ACH-000243,-0.9007888103105978
ACH-000244,-0.9862177918797104
ACH-000246,-0.9849434901281142
ACH-000248,-1.1784461057912952
ACH-000250,-0.9776541456574552
ACH-000251,-0.6711405282368926
ACH-000252,-0.9599414657763432
ACH-000253,-1.0533537912824045
ACH-000255,-1.0880548814100326
ACH-000256,-0.9926965293691468
ACH-000257,-1.0342190040686423
ACH-000258,-1.391782360246724
ACH-000259,-0.9457501519905994
ACH-000260,-1.0844789779409494
ACH-000261,-1.036527427724462
ACH-000262,-1.0322004060660674
ACH-000263,-1.1709815220087896
ACH-000264,-0.9550409243116976
ACH-000265,-1.102789119886339
ACH-000266,-1.1525752830159286
ACH-000272,-1.0765700962188032
ACH-000274,-1.151150228990542
ACH-000277,-0.8178555795238497
ACH-000278,-1.0694366375255555
ACH-000279,-1.0561037422397077
ACH-000280,-1.173569270839695
ACH-000281,-0.9299452004054408
ACH-000288,-1.0265112958910738
ACH-000291,-0.880249025845482
ACH-000293,-1.0903944726269752
ACH-000294,-1.1762504694116958
ACH-000295,-1.2797331773476963
ACH-000296,-0.8773380773555065
ACH-000302,-0.9175470857757853
ACH-000304,-0.942125164418104
ACH-000307,-1.0056540364126634
ACH-000308,-1.0252501361805966
ACH-000310,-1.1022705211405288
