,SMARCC1 (6599)
ACH-000261,-0.2975776988982395
ACH-000262,-0.3104293758986499
ACH-000263,-0.2019159919828384
ACH-000264,-0.4467768773882952
ACH-000265,-0.3760199584511477
ACH-000266,-0.4415672045723992
ACH-000272,-0.2396648590182661
ACH-000274,-0.4412457648805331
ACH-000277,-0.16393903112455244
ACH-000278,-0.4600574806197598
ACH-000279,-0.3055074220610943
ACH-000280,-0.1617716024495177
ACH-000281,-0.33288078657287673
ACH-000288,-0.5711980483859205
ACH-000291,-0.17197525498459149
ACH-000293,-0.4496350007940264
ACH-000294,-0.36020765953505257
ACH-000295,-0.14608216832514426
ACH-000296,-0.37708368847895374
ACH-000302,-0.18637305824073
ACH-000304,-0.3982319129428357
ACH-000307,-0.14697192221168354
ACH-000308,-0.1271911363158732
ACH-000310,-0.3846854704740891
ACH-000311,-0.37236500182935744
ACH-000312,-0.3914339768414255
ACH-000315,-0.013103029402697622
ACH-000316,-0.35865646134263596
ACH-000317,-0.41439511340216056
ACH-000318,-0.11388301394051062
ACH-000319,-0.2571180927091257
ACH-000320,-0.4245077487864021
ACH-000322,-0.4162335254839471
ACH-000323,-0.2434143413381064
ACH-000324,-0.17897441067257192
ACH-000329,-0.3812818533740114
ACH-000330,-0.2321350476799348
ACH-000331,-0.35522540243503176
ACH-000332,-0.3333465894125412
ACH-000334,-0.14483567748432427
ACH-000335,-0.3678054858173925
ACH-000336,-0.4201056525572932
ACH-000337,-0.3666904835922403
ACH-000338,0.02931591691132106
ACH-000339,-0.34263609800322464
ACH-000341,-0.1925049114569054
ACH-000348,-0.2822179961195938
ACH-000350,-0.1915203434088249
ACH-000352,-0.19729292452390604
ACH-000356,-0.22404155166586476
ACH-000361,-0.3089785909850737
ACH-000362,-0.5367171780852872
ACH-000363,-0.3961114764318529
ACH-000364,-0.20166319828311216
ACH-000365,-0.1164632772649096
ACH-000366,-0.4118446991322429
ACH-000368,-0.3688508005220077
ACH-000374,-0.3658705673749075
ACH-000375,-0.003950581164650069
ACH-000376,-0.16467232560746328
ACH-000381,-0.24211712735555865
ACH-000383,-0.2068388881238476
ACH-000387,-0.5293515002603639
ACH-000389,-0.5321826745684328
ACH-000390,-0.2702760925711493
ACH-000393,-0.3896504064189107
ACH-000395,-0.6891509883879203
ACH-000396,-0.1431088781352979
ACH-000397,-0.2257394222717773
ACH-000401,-0.29660729962441074
ACH-000402,-0.35803891113742176
ACH-000403,-0.1822336208755141
ACH-000404,-0.5607885409630413
ACH-000406,-0.696266922807509
ACH-000407,-0.31266433174205893
ACH-000408,-0.2404968558093229
ACH-000410,-0.1918353747032031
ACH-000411,-0.2613560965555513
ACH-000414,-0.1965736826904328
ACH-000415,-0.3909019074036697
ACH-000416,-0.2522782355702889
ACH-000420,-0.3325575667080862
ACH-000421,-0.148964765479927
ACH-000424,-0.012401052696570785
ACH-000425,-0.1583550184344389
ACH-000426,0.06474876770211828
ACH-000427,-0.07442147091733506
ACH-000433,-0.04791745467919852
ACH-000435,-0.2003326624761565
ACH-000436,-0.0276486458151536
ACH-000444,-0.15488839339505894
ACH-000445,-0.22744890537760956
ACH-000448,-0.2045021365266466
ACH-000450,-0.10630554864058213
ACH-000452,-0.4040773217335977
ACH-000454,-0.403971566126264
ACH-000458,-0.3347946161094837
ACH-000459,-0.3688356631835177
ACH-000460,-0.2386461050786137
ACH-000461,-0.3087573545953416
ACH-000463,-0.2005635136673207
ACH-000464,0.03655902086671065
ACH-000466,-0.15756940574043635
ACH-000467,-0.12571689291373134
ACH-000468,-0.3457318060832917
ACH-000469,-0.3349881338379924
ACH-000470,-0.05065991320688695
ACH-000471,0.023856388657797472
ACH-000472,-0.17868695239461596
ACH-000473,-0.30173995575979656
ACH-000475,-0.11589421132372475
ACH-000476,-0.11684258163298562
ACH-000477,-0.22596732247669316
ACH-000479,-0.33865279869675025
ACH-000480,-0.2761856298589848
ACH-000481,-0.23745112260047554
ACH-000483,-0.39941069179920097
ACH-000484,-0.3765735673301566
ACH-000485,-0.06931947103998977
ACH-000486,-0.3000962054104276
ACH-000487,-0.4450610176272097
ACH-000488,-0.30810760172531143
ACH-000490,-0.3783853658516766
ACH-000491,-0.11842795038038682
ACH-000495,-0.13736996132236054
ACH-000496,-0.11429340955168585
ACH-000499,0.05754512133753657
ACH-000500,-0.14995659456653526
ACH-000502,-0.1702365439278662
ACH-000503,-0.5663481744992847
ACH-000505,-0.5025893281699976
ACH-000507,-0.07265270510044511
ACH-000510,-0.20555423802068756
ACH-000511,-0.3302704171386936
ACH-000512,-0.5059944835062751
ACH-000516,-0.2884540292673849
ACH-000517,-0.42110243163274985
ACH-000518,-0.3326393437003803
ACH-000520,-0.2922361482530209
ACH-000521,-0.29989193553105464
ACH-000522,-0.3132340025178757
ACH-000524,-0.3642224782597557
ACH-000527,-0.12280179331660855
ACH-000528,-0.2293874078409249
ACH-000537,-0.4440323473095093
ACH-000541,-0.7338026823058349
ACH-000542,-0.29546005732730274
ACH-000544,-0.4650578010954454
ACH-000545,-0.14273058820160492
ACH-000547,-0.4970188277624437
ACH-000548,-0.25226709168551964
ACH-000549,-0.2306432679927147
ACH-000550,-0.2453615485784265
ACH-000552,-0.26019732699510084
ACH-000556,-0.26222901933208664
ACH-000557,-0.2068270021870484
ACH-000569,-0.37957634624703385
ACH-000570,-0.3646352127500612
ACH-000571,-0.25349821029693265
ACH-000573,-0.2130982993584839
ACH-000576,-0.29590114970423537
ACH-000579,-0.10124512271933314
ACH-000580,-0.2587459044939725
ACH-000584,-0.1670091188255669
ACH-000585,-0.13759892940381416
ACH-000588,-0.43240918228145264
ACH-000589,-0.2584196950965881
ACH-000591,-0.2668505456949125
ACH-000593,-0.4354191760730649
ACH-000600,-0.36843705703752005
ACH-000601,-0.15402872121792924
ACH-000605,-0.11468496202168944
ACH-000606,-0.4199894026947003
ACH-000608,-0.16631552471089472
ACH-000614,-0.138590441818574
ACH-000616,-0.16530302567350774
ACH-000618,-0.35691236435289514
ACH-000619,-0.5358771617079349
ACH-000620,-0.11265415405786587
ACH-000621,-0.26273710760925034
ACH-000622,-0.4482147034147965
ACH-000623,-0.2919822366499534
ACH-000624,-0.19146062675092654
ACH-000627,-0.2688616117235433
ACH-000630,-0.3835500632499797
ACH-000631,-0.5611782503503605
ACH-000632,-0.049659736794691316
ACH-000633,-0.3077240144838682
ACH-000637,-0.4197594129138703
ACH-000638,-0.2308455446579149
ACH-000646,-0.5485117517848422
ACH-000647,-0.2729475270836553
ACH-000648,-0.09453672836123292
ACH-000649,-0.18589036024133546
ACH-000651,-0.15287258455000252
ACH-000652,-0.22251097654107949
ACH-000653,-0.3757528177379509
ACH-000657,-0.25719652721749564
ACH-000658,-0.15782362256341306
ACH-000661,-0.18208281028915288
ACH-000662,-0.3915834917268356
ACH-000663,-0.179048684944445
ACH-000665,-0.2940407569810485
ACH-000671,-0.5200320991581826
ACH-000672,-0.4131388060904652
ACH-000673,-0.1807680125809922
ACH-000676,-0.26367157170941924
ACH-000677,-0.30682001557603217
ACH-000681,-0.12209734405396967
ACH-000683,-0.2506028862127627
ACH-000684,-0.4950977217136638
ACH-000688,-0.2134932566761091
ACH-000693,-0.3043322944417041
ACH-000694,-0.25970721543331343
ACH-000695,-0.2794483862303981
ACH-000696,-0.19387520227366414
ACH-000697,-0.29173325872154665
ACH-000699,-0.4376570656180016
ACH-000701,-0.25006550746511425
ACH-000706,-0.2741824173187441
ACH-000711,-0.22901613032541135
ACH-000713,-0.3333633040230491
ACH-000714,-0.3323491283515321
ACH-000718,-0.2993341369579408
ACH-000720,-0.21068506810962606
ACH-000721,-0.22370546252830786
ACH-000724,-0.19460029247167152
ACH-000725,-0.1339911872406407
ACH-000732,0.2757823371253918
ACH-000734,-0.1651299154800782
ACH-000735,-0.12066102874528588
ACH-000736,-0.4220237211015897
ACH-000738,-0.4405754016685421
ACH-000746,-0.1305525100481754
ACH-000747,-0.2345808187675297
ACH-000748,0.0740205046701156
ACH-000753,-0.21768793094842295
ACH-000756,-0.4177460131909035
ACH-000757,-0.26088573012243016
ACH-000758,-0.4782135804881122
ACH-000760,-0.24988512781044184
ACH-000762,0.08864133562359311
ACH-000763,-0.4511242502128764
ACH-000764,-0.14270334771515933
ACH-000765,-0.40270967469505936
ACH-000766,-0.14089607202515084
ACH-000767,-0.2113107224920308
ACH-000768,-0.4304777541923784
ACH-000769,-0.37188756424455705
ACH-000770,-0.31698343551955604
ACH-000771,-0.6120308875976265
ACH-000773,-0.2965894645509034
ACH-000776,-0.31286733860221505
ACH-000777,-0.3657394802620467
ACH-000778,-0.3438870390557195
ACH-000781,-0.127384439679929
ACH-000782,-0.5252067468091761
ACH-000783,-0.36996006155226174
ACH-000784,-0.19611632228268908
ACH-000785,-0.2762408705954016
ACH-000787,-0.2227363148664384
ACH-000788,-0.23179018776684998
ACH-000791,-0.29488265067717906
ACH-000792,-0.29755771542801035
ACH-000794,-0.2759201484958456
ACH-000796,-0.2686852471536865
ACH-000798,-0.22594318746310635
ACH-000799,-0.31494473844746235
ACH-000800,-0.2805419470189397
ACH-000802,-0.2878532202912663
ACH-000804,-0.3726178327229208
ACH-000805,-0.2359775530390377
ACH-000809,-0.1762171840408087
ACH-000810,-0.028255090302853995
ACH-000811,-0.2186431718253672
ACH-000817,-0.21848670598818726
ACH-000819,-0.12895822131811938
ACH-000820,-0.09696440141019552
ACH-000821,-0.27876937550778824
ACH-000822,-0.4586158986933831
ACH-000823,-0.2371421120762509
ACH-000824,-0.10775204098542053
ACH-000827,-0.3387918514156296
ACH-000829,-0.18738774864360627
ACH-000831,-0.21920341193516446
ACH-000832,-0.3254587200309112
ACH-000833,-0.4953735568990381
ACH-000834,-0.3275051286472449
ACH-000835,-0.21795367963223594
ACH-000836,0.14733714551710791
ACH-000837,-0.20247686432278686
ACH-000838,0.0017912660599896156
ACH-000839,-0.2193247903091336
ACH-000840,-0.40993249457990827
ACH-000841,-0.0856228273380382
ACH-000843,-0.15694148917044826
ACH-000846,-0.4935350605265903
ACH-000847,-0.27191238037527954
ACH-000848,-0.029056371405601095
ACH-000849,-0.3343820603849552
ACH-000851,-0.2303264194709537
ACH-000855,-0.26698887491534723
ACH-000856,-0.19267306102926368
ACH-000858,-0.4069758453591693
ACH-000859,-0.1135338028056616
ACH-000861,-0.25320989774474456
ACH-000862,-0.2559453625472797
ACH-000865,-0.15287572843692182
ACH-000866,-0.30112010487083696
ACH-000867,-0.2403244451292634
ACH-000869,-0.1825613351436445
ACH-000872,-0.268089828099493
ACH-000873,-0.4766712415320077
ACH-000876,-0.2814750693839099
ACH-000878,-0.4619306551653298
ACH-000880,-0.6829589490431741
ACH-000881,-0.14685491387879376
ACH-000882,-0.2865272691695313
ACH-000884,-0.2721760076069703
ACH-000885,-0.07595017596021189
ACH-000887,-0.30147224680892604
ACH-000889,-0.761056744143082
ACH-000896,-0.1780886129366014
ACH-000898,-0.17317844941567725
ACH-000900,-0.2777374518797095
ACH-000901,-0.3829311676710921
ACH-000905,-0.3365693684511338
ACH-000906,-0.10985360212646862
ACH-000907,-0.3400822274327169
ACH-000910,-0.20557910806538626
ACH-000911,-0.12748396975860438
ACH-000912,-0.12379499067628592
ACH-000913,-0.21895323470767572
ACH-000915,-0.05668083646537465
ACH-000916,-0.4240313590900636
ACH-000917,-0.2424734737834336
ACH-000920,-0.2460743550769935
ACH-000921,-0.18363671388307146
ACH-000924,-0.26049803806823063
ACH-000926,-0.16047761130735444
ACH-000928,-0.3570345313945093
ACH-000929,-0.33919040183049914
ACH-000932,-0.0334488391328663
ACH-000935,-0.21979717820191152
ACH-000936,-0.08589255380364641
ACH-000937,-0.7398876613811567
ACH-000938,-0.36166813004290543
ACH-000939,0.21877755931009296
ACH-000941,-0.3840498345913807
ACH-000943,-0.12025250155417393
ACH-000946,-0.21919544334308813
ACH-000947,-0.1076053367308348
ACH-000948,-0.25891254673255754
ACH-000950,-0.09876273796898886
ACH-000953,-0.6648821871540046
ACH-000954,-0.3823956575528786
ACH-000957,-0.12610201063136384
ACH-000958,-0.16392460140202392
ACH-000960,-0.4800589056407519
ACH-000963,-0.4378736765951937
ACH-000968,-0.19740648341587907
ACH-000969,-0.09527834075261228
ACH-000972,-0.1783221701383035
ACH-000973,-0.08762890394194167
ACH-000974,-0.1036727272140191
ACH-000978,-0.2832489968144928
ACH-000984,-0.1773841538818843
ACH-000986,-0.2580078599585572
ACH-000988,-0.13318805981582346
ACH-000993,-0.37019169876830976
ACH-000994,-0.07454027903892774
ACH-000996,-0.3269032552584148
ACH-001001,-0.32692421903480023
ACH-001020,-0.06516009617963425
ACH-001028,0.02669023696025641
ACH-001031,-0.15672771730148585
ACH-001038,-0.1852163422480215
ACH-001048,-0.12195814386098375
ACH-001050,-0.02198112572130136
ACH-001053,-0.5257385327132811
ACH-001054,-0.3462621792249688
ACH-001061,-0.3089769372021238
ACH-001067,-0.2121216465809258
ACH-001075,-0.32878713597212145
ACH-001096,-0.18711758354730454
ACH-001111,-0.19749842327505268
ACH-001119,-0.0877956287352966
ACH-001128,0.8229119103154426
ACH-001134,-0.4979407692088142
ACH-001151,-0.3240349325934536
ACH-001163,-0.31026300550918784
ACH-001164,-0.2363511870544211
ACH-001183,-0.2957351082402957
ACH-001192,-0.03036777756068188
ACH-001193,-0.22341181758347367
ACH-001196,-0.1869749188496968
ACH-001197,-0.2991825934903164
ACH-001205,-0.2858829500029976
ACH-001211,-0.06577615871119373
ACH-001212,-0.2528754808379087
ACH-001228,-0.2422415862612472
ACH-001232,-0.050529313500461234
ACH-001239,-0.14354190514153475
ACH-001270,-0.36660745839701264
ACH-001274,-0.14660168298453224
ACH-001275,-0.4430355813801428
ACH-001277,-0.3649637286731123
ACH-001278,-0.1168795759732158
ACH-001280,-0.22399567663653444
ACH-001283,-0.2910590981550993
ACH-001289,-0.22851726987463264
ACH-001300,-0.6694425463851781
ACH-001301,-0.08899460759897426
ACH-001302,-0.22305355406579916
ACH-001306,-0.5442419397002448
ACH-001318,-0.3135889726428517
ACH-001322,-0.1817654939841635
ACH-001328,-0.17445658168337289
ACH-001332,-0.5657479991832662
ACH-001336,-0.3050814311676536
ACH-001346,-0.2646972027367268
ACH-001353,-0.2278095440684772
ACH-001354,-0.6273754145065471
ACH-001367,-0.4483428538880869
ACH-001368,-0.08196992365491612
ACH-001374,-0.6999776437539919
ACH-001377,-0.2754153663838368
ACH-001380,-0.427541930285685
ACH-001391,-0.2953785745439705
ACH-001408,-0.3046387651179991
ACH-001430,-0.2986580538590198
ACH-001431,-0.26541421780330826
ACH-001450,-0.4366823052599493
ACH-001496,-0.08352873151163685
ACH-001500,-0.0013759271622017615
ACH-001523,-0.17530970310893015
ACH-001532,-0.3473878373641799
ACH-001550,0.11751993778365168
ACH-001552,-0.2265177373830786
ACH-001554,-0.4098320828635506
ACH-001654,-0.11161850256293908
ACH-001735,-0.4752043528790669
ACH-001736,-0.7457458708083369
ACH-001737,-0.700064574495208
ACH-001740,-0.2574203221626555
ACH-001745,-0.3291694706044027
ACH-001765,-0.2661981340886606
