,AKR7A2 (8574)
ACH-000004,0.05073652519395115
ACH-000005,-0.012031421658351908
ACH-000007,-0.06250160978192244
ACH-000009,-0.0974796735811878
ACH-000011,-0.01795404634705581
ACH-000012,-0.12920025832808124
ACH-000013,0.021887576488435114
ACH-000014,-0.08346481716003094
ACH-000015,-0.05259650863996117
ACH-000017,-0.07815448197426282
ACH-000018,0.0720336011073883
ACH-000019,-0.06830350039577011
ACH-000021,0.05311958775582891
ACH-000022,0.00966962993047665
ACH-000025,-0.017482569402444255
ACH-000028,-0.09433055877851726
ACH-000030,-0.04104561639986876
ACH-000035,-0.05548935211066617
ACH-000036,-0.1172914712454464
ACH-000037,-0.2545685109243493
ACH-000039,-0.03616557880829125
ACH-000040,-0.2143981058399244
ACH-000041,-0.13106173441169125
ACH-000042,-0.03178243326999791
ACH-000045,0.01489327651611311
ACH-000047,-0.18122132764313054
ACH-000052,-0.19620798316351254
ACH-000053,-0.07610899654782606
ACH-000054,-0.16561683851719813
ACH-000055,-0.04904838426315209
ACH-000060,-0.10891496956624697
ACH-000067,-0.1170848154353746
ACH-000070,-0.1141765378024826
ACH-000075,-0.08825543102409725
ACH-000078,0.05025398438847082
ACH-000082,-0.0901809230317112
ACH-000085,-0.10047919091612448
ACH-000086,-0.1006032823095672
ACH-000087,-0.12800438299232125
ACH-000092,-0.2080995431946508
ACH-000095,-0.1899155019875074
ACH-000097,-0.00255474323331656
ACH-000098,-0.08317678940524127
ACH-000099,0.013641218390205751
ACH-000108,-0.32336696983241897
ACH-000113,0.008814156475471886
ACH-000116,-0.002043349995637389
ACH-000118,-0.010656498587178823
ACH-000120,-0.06517732416784551
ACH-000123,0.03524086321373859
ACH-000127,0.0024491673675251053
ACH-000128,-0.14175850198639728
ACH-000132,-0.024892642609885367
ACH-000133,-0.08150264556391387
ACH-000137,-0.045050275440280535
ACH-000138,-0.06467761741930612
ACH-000142,0.004605179788491646
ACH-000143,-0.08565966719355514
ACH-000146,-0.13093097497160275
ACH-000148,-0.029114328082423337
ACH-000150,-0.09915507580027948
ACH-000152,-0.14661832663379493
ACH-000153,0.053440020433031
ACH-000159,-0.1001704573221383
ACH-000160,-0.034226026663877744
ACH-000163,-0.10227114401881293
ACH-000167,0.10843218040229176
ACH-000168,-0.12763136545585402
ACH-000169,-0.049465529518160085
ACH-000178,-0.03269264893463954
ACH-000183,-0.2107370546705471
ACH-000188,-0.17129005506685901
ACH-000189,0.1967429652661274
ACH-000190,0.016265766415377633
ACH-000198,-0.03626301875391907
ACH-000203,0.2526646314375935
ACH-000204,-0.0278484945691782
ACH-000206,-0.2898074427063727
ACH-000207,-0.003395934853391132
ACH-000208,0.034444941693026726
ACH-000210,0.34987815690011104
ACH-000211,0.0032076329865414572
ACH-000215,-0.013353583487139064
ACH-000221,0.1504098357567895
ACH-000222,-0.1326928699598873
ACH-000223,-0.08320700722894085
ACH-000226,-0.1575122644434451
ACH-000227,0.02964159330354276
ACH-000228,0.09235724073587244
ACH-000231,-0.02771516229057389
ACH-000232,-0.025404850454721056
ACH-000233,-0.020060885291436858
ACH-000234,0.03586530255136726
ACH-000235,-0.0404640851927796
ACH-000237,-0.12815402946609716
ACH-000238,-0.043784714208367694
ACH-000242,-0.2351564138398864
ACH-000243,-0.07418222063026916
ACH-000244,-0.2081722502396227
ACH-000246,-0.06363210062432867
ACH-000248,-0.015001824242620915
ACH-000250,-0.04306651694212265
ACH-000251,0.002055156445903004
ACH-000252,0.10404788692515066
ACH-000253,-0.17065805757764874
ACH-000255,-0.01810522816628412
ACH-000256,-0.04529762469533605
ACH-000257,0.10964148043639972
ACH-000258,0.15591887818172026
ACH-000259,-0.12792870592511502
ACH-000260,0.00020671492299634118
ACH-000261,-0.05270377336975241
ACH-000262,-0.08218269571852432
ACH-000263,-0.041439479229457836
ACH-000264,0.01112923070553518
ACH-000265,0.08680402449865311
ACH-000266,-0.0536095977398534
ACH-000272,-0.08089743869125453
ACH-000274,-0.1322421623480607
ACH-000277,-0.03115663981048066
ACH-000278,-0.05499220621542563
ACH-000279,0.00986214074376868
