,TDRP (157695)
ACH-000375,0.1434413536593848
ACH-000376,0.2850621970471637
ACH-000381,0.12958094062947031
ACH-000383,0.21085417613953614
ACH-000387,0.3909841712187387
ACH-000389,0.12249667885823155
ACH-000390,0.2642839826381877
ACH-000393,0.12478384157487582
ACH-000395,0.2452861330041436
ACH-000396,0.1015948856818062
ACH-000397,0.2668563420612211
ACH-000401,0.18237511707247672
ACH-000402,0.08106310462240385
ACH-000403,0.26752794500675803
ACH-000404,0.3904936112732585
ACH-000406,0.1922226194232206
ACH-000407,0.25945065112645005
ACH-000408,0.11028495909555516
ACH-000410,0.030358204340665506
ACH-000411,0.14163038527891705
ACH-000414,0.1492766786719781
ACH-000415,0.15169001816745067
ACH-000416,0.22020780439884188
ACH-000420,0.09029972343455384
ACH-000421,0.23167230728031654
ACH-000424,0.5803744684197774
ACH-000425,0.25931665610050125
ACH-000426,0.2233398530520622
ACH-000427,0.16394235376674693
ACH-000433,0.025127872562584256
ACH-000435,0.08143487089535567
ACH-000436,0.09440887889532207
ACH-000444,0.11018525689309276
ACH-000445,0.05266056465233737
ACH-000448,0.2634409184646161
ACH-000450,0.3078663837835716
ACH-000452,0.16581039909182796
ACH-000454,0.23659661514148886
ACH-000458,0.26466671537736913
ACH-000459,0.3184204650536356
ACH-000460,0.3023005247740168
ACH-000461,0.222746083268318
ACH-000463,0.1845585905911624
ACH-000464,0.04124836909492903
ACH-000466,0.2853719644126072
ACH-000467,0.2385131839674804
ACH-000468,0.3530023268030809
ACH-000469,0.16391387732145926
ACH-000470,0.09293202617630024
ACH-000471,0.17134519349689045
ACH-000472,0.19832457426026698
ACH-000473,0.28754847306147635
ACH-000475,0.19217132780565355
ACH-000476,0.10227671638880463
ACH-000477,-0.023627066810085768
ACH-000479,0.07753820238388619
ACH-000480,0.2778141143179012
ACH-000481,0.27102678250082896
ACH-000483,0.2967812712989123
ACH-000484,0.3493326276179641
ACH-000485,0.16004178985920944
ACH-000486,0.2056779396146587
ACH-000487,0.2480380360600173
ACH-000488,0.21485513740623244
ACH-000490,0.19285905254594632
ACH-000491,0.16119478529533998
ACH-000495,0.13818106791834014
ACH-000496,0.13565091408388352
ACH-000499,0.3041615615275832
ACH-000500,0.3647767994141365
ACH-000502,0.19456399541092706
ACH-000503,0.3233881347682844
ACH-000505,0.2977664273062085
ACH-000507,0.3943543406235929
ACH-000510,0.24878199039992105
ACH-000511,0.2742728124685903
ACH-000512,0.23805533261335984
ACH-000516,0.1987617450107624
ACH-000517,0.295907464910904
ACH-000518,0.2478452530750116
ACH-000520,0.1528361057851046
ACH-000521,0.2789750924991612
ACH-000522,0.18657063646383495
ACH-000524,0.16141939937902638
ACH-000527,0.16242195502594126
ACH-000528,0.2388459192542992
ACH-000537,0.12874864028197805
ACH-000541,0.27266377895628074
ACH-000542,0.27248557314108696
ACH-000544,0.1521187064773107
ACH-000545,0.13527926447730293
ACH-000547,0.23672341243038025
ACH-000548,0.23689850914093624
ACH-000549,0.2737025493881966
ACH-000550,0.23331955288499526
ACH-000552,0.1275795606405421
ACH-000556,0.2553284414966483
ACH-000557,0.2728529352378605
ACH-000569,0.3246934979124682
ACH-000570,0.25931662850375153
ACH-000571,0.2647520068163198
ACH-000573,0.2172912013445389
ACH-000576,0.21308673738876935
ACH-000579,0.16668274482166928
ACH-000580,0.09419029417841708
ACH-000584,0.10311842236580172
ACH-000585,0.18800874981713095
ACH-000588,0.2051985877507653
ACH-000589,0.1907794761611145
ACH-000591,0.2761203882402247
ACH-000593,0.23159071227386155
ACH-000600,0.21530163735946964
ACH-000601,0.22784662051366886
ACH-000605,0.1982104900297304
ACH-000606,0.0644717409776957
ACH-000608,0.1219752562129414
ACH-000614,0.2667559572948049
ACH-000616,0.10671251071250977
ACH-000618,0.2341835501276288
ACH-000619,0.2879880387900291
ACH-000620,0.28826459363064083
ACH-000621,0.31022198492782177
ACH-000622,0.2419236276274343
ACH-000623,0.1855710616185888
ACH-000624,0.241026115818596
ACH-000627,0.27290614526088297
ACH-000630,0.15689530564087711
ACH-000631,0.06440833149018962
ACH-000632,0.2666337989568805
ACH-000633,0.351663401460554
ACH-000637,0.31333994239861546
ACH-000638,0.26543759322743943
ACH-000646,0.07326945720144673
ACH-000647,0.19712406762461698
ACH-000648,0.2109958823897813
ACH-000649,0.2152861815081473
ACH-000651,0.2893342721307228
ACH-000652,0.12780028597343066
ACH-000653,0.3465280266604871
ACH-000657,0.2639599793492964
ACH-000658,0.37363932374698383
ACH-000661,0.09351754463587884
ACH-000662,0.016710461927162086
ACH-000663,0.2964420300748422
ACH-000665,0.314483350461058
ACH-000671,0.17478126016705334
ACH-000672,0.30090074123030763
ACH-000673,0.16083297738589625
ACH-000676,0.1854065637003233
ACH-000677,0.2041734945036512
ACH-000681,0.19272592225190333
ACH-000683,0.13823541349511567
ACH-000684,0.362771558918576
ACH-000688,0.12078234327426965
ACH-000693,0.16179325097699265
ACH-000694,0.2922612103937344
ACH-000695,0.4074379628303604
ACH-000696,0.19837662118137234
ACH-000697,0.3724050925490896
ACH-000699,0.17155300622103356
ACH-000701,0.09050417033347878
ACH-000706,0.2397246620501523
ACH-000711,0.21204516234013546
ACH-000713,0.3053461834133919
ACH-000714,0.1932373349338572
ACH-000718,0.14144717218844846
ACH-000720,0.15687983651784745
ACH-000721,0.17434765958658785
ACH-000724,0.3120648512356504
ACH-000725,0.04792036986656495
ACH-000732,0.3200874116632578
ACH-000734,0.14755542971474825
ACH-000735,0.2325089111283092
ACH-000736,0.1854833675574595
ACH-000738,0.22825416016376104
ACH-000746,0.15657358602878751
ACH-000747,0.24790782075408205
ACH-000748,0.2501400311687425
ACH-000753,0.2520698917355384
ACH-000756,0.2885634435216355
ACH-000757,0.2769813454936129
ACH-000758,0.1938736580670134
ACH-000760,0.17280656872191058
ACH-000762,-0.006415643004925787
ACH-000763,0.18002445010761262
ACH-000764,0.011811353321603631
ACH-000765,0.1790407750160961
ACH-000766,0.1411740768690693
ACH-000767,0.2428565270323421
ACH-000768,0.20741164968015616
ACH-000769,0.09082254560782213
ACH-000770,0.21988881786576545
ACH-000771,-0.011563145476951251
ACH-000773,0.3517161788177069
ACH-000776,0.2908124307709108
ACH-000777,0.2315745240590216
ACH-000778,0.28631001704103864
ACH-000781,0.1760143664040927
ACH-000782,0.1425834937947396
ACH-000783,0.16175768564080356
ACH-000784,0.1915983232211991
ACH-000785,0.2248901402923688
ACH-000787,0.30817910151721384
ACH-000788,0.19629641078904025
ACH-000791,0.20302931148921252
ACH-000792,0.1714016010024192
ACH-000794,0.18092671017836465
ACH-000796,0.1271267284478394
ACH-000798,0.06886245297626449
ACH-000799,0.362709086379567
ACH-000800,0.2224286895533502
ACH-000802,0.200080866899504
ACH-000804,0.15709135631195195
ACH-000805,0.2697338052853669
ACH-000809,0.10604013554932128
ACH-000810,0.05436104227987154
ACH-000811,0.20451583092499692
ACH-000817,0.2922507136993405
ACH-000819,0.21994753587778895
ACH-000820,0.30588094693949897
ACH-000821,0.2689009299970632
ACH-000822,0.28705420612918603
ACH-000823,0.1919600915359673
ACH-000824,0.2721173437305055
ACH-000827,0.16751092271878254
ACH-000829,0.2966277976093645
ACH-000831,0.2622155699149689
ACH-000832,0.10831417748268447
ACH-000833,0.04237067169532677
ACH-000834,0.18386975677687992
ACH-000835,0.2833236213624563
ACH-000836,0.23563522549667376
ACH-000837,0.13807460697292787
ACH-000838,0.10678519124483972
ACH-000839,0.2567350041240617
ACH-000840,0.08163940392996583
ACH-000841,0.20518122113550066
ACH-000843,0.2661184816919986
ACH-000846,0.2839986697367919
ACH-000847,0.1843912972873316
ACH-000848,0.221209654436696
ACH-000849,0.08002996372968536
ACH-000851,0.03979013553643422
ACH-000855,0.22019803786251185
ACH-000856,0.10185250317605203
ACH-000858,0.23183753672457294
ACH-000859,0.2759385955286366
ACH-000861,0.12981719459311086
ACH-000862,0.294627054246924
ACH-000865,0.13130041119449307
ACH-000866,0.2559734496999082
ACH-000867,0.2165747397462631
ACH-000869,0.2839632501121813
ACH-000872,0.14691018619090376
ACH-000873,0.1344867317945438
ACH-000876,0.19303223885815787
ACH-000878,0.22100485625118071
ACH-000880,0.2695236058416734
ACH-000881,0.14792284783425413
ACH-000882,0.23844888766030986
ACH-000884,0.1386922657434951
ACH-000885,0.1529792743748486
ACH-000887,0.19669720356965886
ACH-000889,0.2369382929972908
ACH-000896,0.2021683543468641
ACH-000898,0.11000515401453533
ACH-000900,0.2253958209325244
ACH-000901,0.2650112032150681
ACH-000905,0.19036714788235765
ACH-000906,0.1455449667651036
ACH-000907,0.3410069934741729
ACH-000910,0.14709142478425105
ACH-000911,0.19869382972809496
ACH-000912,0.10242626638220677
ACH-000913,0.3003214398970527
ACH-000915,0.2890821298173795
ACH-000916,0.23979807241553674
ACH-000917,0.1444756605350165
ACH-000920,0.32571619612438113
ACH-000921,0.110345609351527
ACH-000924,0.11857997543414847
ACH-000926,0.23242726715166076
ACH-000928,0.29377194104941634
ACH-000929,0.1791425760673668
ACH-000932,0.2723634759201139
ACH-000935,0.1715968360699529
ACH-000936,0.1808506830681617
ACH-000937,0.2444451928660035
ACH-000938,0.20933789884107148
ACH-000939,0.22000592080290912
ACH-000941,0.2982778099453841
ACH-000943,0.24108547912439865
ACH-000946,0.13908090300865208
ACH-000947,0.19412614950394785
ACH-000948,0.31090938798960405
ACH-000950,0.20719394796044505
ACH-000953,0.2669919813220265
ACH-000954,-0.2405473853183312
ACH-000957,0.305210805354396
ACH-000958,0.3212315542885445
ACH-000960,0.2495072409166359
ACH-000963,0.2606769440683073
ACH-000968,0.22399610355266708
ACH-000969,0.31222285840518765
ACH-000972,0.28011748224037103
ACH-000973,0.22760080851466574
ACH-000974,0.19931694667014546
ACH-000978,0.22084187880035666
ACH-000984,0.22566514414008784
ACH-000986,0.1973897485517195
ACH-000988,0.17345652004269305
ACH-000993,0.2325873496342388
ACH-000994,-0.0071018302104229785
ACH-000996,0.14081656681454166
ACH-001001,0.21820286244912745
ACH-001020,0.3975282473907187
ACH-001028,0.2628432868741309
ACH-001031,0.11494259799412282
ACH-001038,0.18175912785004414
ACH-001048,0.19408590099113707
ACH-001050,0.3634427551004887
ACH-001053,0.082602060133854
ACH-001054,0.2545470144012156
ACH-001061,0.15591556392762973
ACH-001067,0.0470302444060583
ACH-001075,0.3943164192000935
ACH-001096,0.3178565418344199
ACH-001111,0.4879378289102111
ACH-001119,0.0972799967794714
ACH-001128,-0.22681861697488054
ACH-001134,0.1765090460250007
ACH-001151,0.15221251327767396
ACH-001163,0.13805677640795572
ACH-001164,-0.03750325469599178
ACH-001183,0.03650453084475155
ACH-001192,0.2856898284699925
ACH-001193,0.2433517276429036
ACH-001196,0.14360354042861811
ACH-001197,0.16232190017332326
ACH-001205,0.3584456214456645
ACH-001211,-0.12133184467468355
ACH-001212,-0.09046913827914058
ACH-001228,0.5884172649818498
ACH-001232,0.10090055688202933
ACH-001239,0.22161693312279748
ACH-001270,0.462785512497448
ACH-001274,0.09537262418999708
ACH-001275,0.15942158891989838
ACH-001277,0.11185085578806568
ACH-001278,0.2861830624957916
ACH-001280,0.33633323024365275
ACH-001283,0.1747799489284742
ACH-001289,0.019834291421772392
ACH-001300,-0.060005475593714774
ACH-001301,0.3432303710265873
ACH-001302,0.2615562082835308
ACH-001306,0.210827899313488
ACH-001318,0.2621955951285865
ACH-001322,0.058957230373204474
ACH-001328,0.23515807738317365
ACH-001332,0.14648383790264802
ACH-001336,0.3526751155090004
ACH-001346,0.18904518775047954
ACH-001353,0.1827502518027035
ACH-001354,0.19562633584886027
ACH-001367,0.3563192916852853
ACH-001368,0.1831065026048508
ACH-001374,-0.043342775464582366
ACH-001377,0.21546302253227909
ACH-001380,0.17274802660265345
ACH-001391,0.1851022582614096
ACH-001408,0.10056493556041343
ACH-001430,0.2336937531521732
ACH-001431,-0.10143558358134656
ACH-001450,0.34827732533177114
ACH-001496,0.1891901129527696
ACH-001500,0.09277240293517873
ACH-001523,0.20066159934534888
ACH-001532,0.1234008788631542
ACH-001550,0.294201228028247
ACH-001552,0.1794052731750588
ACH-001554,0.3771121760001133
ACH-001654,0.15658645440136787
ACH-001735,0.24638914816622126
ACH-001736,0.38071557405690537
ACH-001737,0.7864175852646451
ACH-001740,0.2765680684628705
ACH-001745,0.2412527631644645
ACH-001765,0.2736647460865053
