,COPZ1 (22818)
ACH-000153,-0.9257977956398384
ACH-000159,-0.9301803038042388
ACH-000160,-0.8849142635106663
ACH-000163,-1.1907068489412411
ACH-000167,-1.1944293703380202
ACH-000168,-0.9670420742245904
ACH-000169,-0.9039640283983352
ACH-000178,-0.8337236618990816
ACH-000183,-1.06063987213663
ACH-000188,-0.8371397593574522
ACH-000189,-1.0636250244074648
ACH-000190,-0.9168463144864804
ACH-000198,-0.9889715654877218
ACH-000203,-0.6268162974644721
ACH-000204,-0.8215044386649399
ACH-000206,-0.6922088179719925
ACH-000207,-0.8071898742072997
ACH-000208,-0.8056418148666858
ACH-000210,-1.0119671684016809
ACH-000211,-0.9589236552705388
ACH-000215,-0.706564146457673
ACH-000221,-0.7883713796149553
ACH-000222,-1.0278910256600091
ACH-000223,-0.801638630897547
ACH-000226,-0.9612434849959409
ACH-000227,-0.956144865271916
ACH-000228,-0.9540113223474759
ACH-000231,-0.9880374668012876
ACH-000232,-0.9341906373348372
ACH-000233,-0.8344198686127186
ACH-000234,-0.7811520484446107
ACH-000235,-0.8219047906944632
ACH-000237,-0.9420985399787368
ACH-000238,-0.7641217159154293
ACH-000242,-1.0167902053900708
ACH-000243,-0.9151757043797925
ACH-000244,-0.2727649397422251
ACH-000246,-0.8220880785112453
ACH-000248,-0.9434564740328368
ACH-000250,-0.8798337202274175
ACH-000251,-0.9295873655662544
ACH-000252,-1.0992288679391489
ACH-000253,-0.9489342539909816
ACH-000255,-0.5589358809521867
ACH-000256,-1.051129940210511
ACH-000257,-0.5819776600479687
ACH-000258,-1.0038640368733325
ACH-000259,-0.9600222753758064
ACH-000260,-0.7700496618655275
ACH-000261,-0.8375094027044768
ACH-000262,-0.9744624031370468
ACH-000263,-0.8897209470516652
ACH-000264,-0.8998955993750761
ACH-000265,-0.7873695581306289
ACH-000266,-1.01084093414844
ACH-000272,-0.9481403241424536
ACH-000274,-0.8532030403824693
ACH-000277,-0.8273198295215389
ACH-000278,-0.7429775302399029
ACH-000279,-0.9034676245961004
ACH-000280,-0.9532578739249232
ACH-000281,-0.7915952770812733
ACH-000288,-0.9485497695533196
ACH-000291,-1.0175134202632194
ACH-000293,-0.9038434435382297
ACH-000294,-1.0053496924591163
ACH-000295,-0.932249596471196
ACH-000296,-0.7078204755497114
ACH-000302,-0.9947012071751116
ACH-000304,-0.6560599692188358
ACH-000307,-0.8832187399460735
ACH-000308,-0.8156026347527615
ACH-000310,-0.8479562273582661
ACH-000311,-0.8338249095173182
ACH-000312,-0.9069242100713611
ACH-000315,-0.906201217834904
ACH-000316,-0.8382626273298575
ACH-000317,-0.7240457760837704
ACH-000318,-0.8692416117087273
ACH-000319,-0.8647001001884778
ACH-000320,-0.8195222970534703
ACH-000322,-0.8054188933770398
ACH-000323,-1.122910852850295
ACH-000324,-0.8337701081926646
ACH-000329,-0.8865823879588978
ACH-000330,-0.7128138333390048
ACH-000331,-0.8740735787870951
ACH-000332,-0.9312933214019712
ACH-000334,-1.049810947977512
ACH-000335,-0.6948845557929064
ACH-000336,-0.7994100851238283
ACH-000337,-0.915778333524686
ACH-000338,-1.1771599826312409
ACH-000339,-0.9975588643901062
ACH-000341,-0.8515857780085954
ACH-000348,-0.9706057788967376
ACH-000350,-0.7730004149424631
ACH-000352,-0.889627970026606
ACH-000356,-0.8171066474491849
ACH-000361,-0.7581092438469702
ACH-000362,-0.9713648283691724
ACH-000363,-0.9323785700951684
ACH-000364,-0.9605752339118131
ACH-000365,-0.7020151260349882
ACH-000366,-0.8034169020036555
ACH-000368,-1.0854456893389617
ACH-000374,-0.7873944268754013
ACH-000375,-0.8773259914598126
ACH-000376,-0.8247223535839884
ACH-000381,-0.7763102987268866
ACH-000383,-0.940308336303328
ACH-000387,-1.2086821464641917
ACH-000389,-0.9444523624692688
ACH-000390,-0.6045296883167958
ACH-000393,-0.8532319791702526
ACH-000395,-1.0311165134606608
ACH-000396,-0.8048040937055719
ACH-000397,-0.9426065348753656
ACH-000401,-0.8183155653435913
ACH-000402,-0.9675907673946944
ACH-000403,-0.8011743512896621
ACH-000404,-0.6778596801844989
ACH-000406,-0.9706557308818556
ACH-000407,-0.9202092254535138
ACH-000408,-0.8263255301286417
ACH-000410,-0.8631100861959572
ACH-000411,-0.7809652351979866
ACH-000414,-0.8132560796589225
ACH-000415,-0.8330840940808506
ACH-000416,-1.034108989429518
ACH-000420,-1.136849129881922
ACH-000421,-0.8188742635931617
ACH-000424,-0.7584757560094928
ACH-000425,-0.7362811790909574
ACH-000426,-1.1162946343109383
ACH-000427,-0.9097488006089676
ACH-000433,-0.8631844719180014
ACH-000435,-0.9089096656581714
ACH-000436,-0.9814826617641221
ACH-000444,-0.6656772859775285
ACH-000445,-0.8101388763889226
ACH-000448,-0.8379784416766417
ACH-000450,-0.8233482718781581
ACH-000452,-0.7528272024806119
ACH-000454,-0.9386719336489976
ACH-000458,-0.9295903352655064
ACH-000459,-1.1583154465432772
ACH-000460,-0.8254631615050797
ACH-000461,-0.8372226435572128
ACH-000463,-0.8497719129981512
ACH-000464,-0.7904534624974757
ACH-000466,-0.9534855509737538
ACH-000467,-0.8861058766586779
ACH-000468,-0.995907244087928
ACH-000469,-0.8155919526921809
ACH-000470,-0.9872296329323114
ACH-000471,-0.9448262241577188
ACH-000472,-1.1174778312690636
ACH-000473,-0.8107190392356274
ACH-000475,-0.9214390762895002
ACH-000476,-0.9011907963781742
ACH-000477,-0.266170677486382
ACH-000479,-1.1046735746446936
ACH-000480,-0.818329979353202
ACH-000481,-0.8927668305777681
ACH-000483,-1.0852927750054462
ACH-000484,-1.2231935400091951
ACH-000485,-0.9080445906021232
ACH-000486,-0.9405671300397732
ACH-000487,-1.1439960191657188
ACH-000488,-0.7229492894745269
ACH-000490,-0.7922305614345738
ACH-000491,-0.7894151709652898
ACH-000495,-1.0800070978130736
ACH-000496,-0.9171208229513697
ACH-000499,-1.042997465287853
ACH-000500,-0.8044178290982452
ACH-000502,-0.7330283445560017
ACH-000503,-0.6059630376123176
ACH-000505,-1.041177485842364
ACH-000507,-0.8623765352444761
ACH-000510,-0.7951979097604078
ACH-000511,-1.012954613904555
ACH-000512,-0.8822761269956704
ACH-000516,-0.7690506784325588
ACH-000517,-0.8086203627533065
ACH-000518,-0.9808596944760936
ACH-000520,-1.0481359072036358
ACH-000521,-0.9985986627055056
ACH-000522,-0.8906050458278332
ACH-000524,-0.9632994269504184
ACH-000527,-0.8500643303142948
ACH-000528,-0.705473955955371
ACH-000537,-1.037378698720604
ACH-000541,-0.9453130192081944
ACH-000542,-0.8928227370488289
ACH-000544,-0.6382652017167372
ACH-000545,-0.7366495032718566
ACH-000547,-0.9510885177613416
ACH-000548,-1.2373254412050891
ACH-000549,-0.9051535336511882
ACH-000550,-0.4924213183546834
ACH-000552,-0.988951435141892
ACH-000556,-0.8478807879743853
ACH-000557,-1.0892940196099017
ACH-000569,-1.0223825567123015
ACH-000570,-0.7994194532915285
ACH-000571,-0.3729255963876559
ACH-000573,-0.8524641094172232
ACH-000576,-0.781359248373573
ACH-000579,-0.911830615649754
ACH-000580,-0.8065986088903002
ACH-000584,-0.8272141425960071
ACH-000585,-0.639120652853544
ACH-000588,-1.070038344075413
ACH-000589,-0.7434549928237378
ACH-000591,-0.7903993638949068
ACH-000593,-0.8769927017483006
ACH-000600,-0.9178685030496428
ACH-000601,-0.9472853559003424
ACH-000605,-1.0024710192957675
ACH-000606,-0.7808316961589891
ACH-000608,-0.9496078740519416
ACH-000614,-0.8551863510965519
ACH-000616,-1.0519603283149614
ACH-000618,-0.730660939195521
ACH-000619,-0.9003022719408328
ACH-000620,-0.6386831555757579
ACH-000621,-0.9756239157212271
ACH-000622,-0.8691020550077733
ACH-000623,-0.7504967898468149
ACH-000624,-1.026679752699034
ACH-000627,-0.8184719421283049
ACH-000630,-0.9329215569675968
ACH-000631,-0.9431282361770904
ACH-000632,-1.042182795851611
ACH-000633,-1.0978299434331245
ACH-000637,-0.79128217642478
ACH-000638,-0.8923236527012779
ACH-000646,-0.9634081340211345
ACH-000647,-0.9976693198549876
ACH-000648,-0.9183185056911616
ACH-000649,-1.105741464395101
ACH-000651,-0.7858148674393894
ACH-000652,-0.9702508691465074
ACH-000653,-0.962840027040862
ACH-000657,-0.8853474514640955
ACH-000658,-0.8718519936405961
ACH-000661,-0.749329406734548
ACH-000662,-0.5794601569653661
ACH-000663,-0.8525899097259902
ACH-000665,-0.966036383620245
ACH-000671,-0.9138483618556734
ACH-000672,-0.7170536207669544
ACH-000673,-0.9589171335850332
ACH-000676,-0.7742327511607555
ACH-000677,-0.8123015784140141
ACH-000681,-0.7592079408241942
ACH-000683,-0.6092276376375396
ACH-000684,-0.7371761588845104
ACH-000688,-1.5552947467654992
ACH-000693,-0.8816978906191205
ACH-000694,-0.8463888959688708
ACH-000695,-0.8083992949732193
ACH-000696,-0.7814887794070289
ACH-000697,-0.7719533273020419
ACH-000699,-0.9487443313530868
ACH-000701,-0.9278804307983672
ACH-000706,-0.9602906076124952
ACH-000711,-0.8918797459404504
ACH-000713,-0.9658027499833032
ACH-000714,-0.7858621628323517
ACH-000718,-0.9289261399960742
ACH-000720,-0.7820210232287615
ACH-000721,-0.8205669498770198
ACH-000724,-0.8333923375004876
ACH-000725,-1.0449857433147576
ACH-000732,-0.8663154936764165
ACH-000734,-0.8645993657766385
ACH-000735,-0.8362286911660601
ACH-000736,-0.8448315595792754
ACH-000738,-0.6522880395111715
ACH-000746,-0.8327336138550768
ACH-000747,-0.8106448341187507
ACH-000748,-0.9079071879336978
ACH-000753,-0.8667205870898982
ACH-000756,-0.86621514947256
ACH-000757,-0.8732282038068019
ACH-000758,-0.948470545313506
ACH-000760,-1.1411574119347483
ACH-000762,-0.7366788640075977
ACH-000763,-1.157948514181261
ACH-000764,-0.8824815817474617
ACH-000765,-0.9092519653847916
ACH-000766,-0.9294934661658945
ACH-000767,-0.9509929108365168
ACH-000768,-1.017468718708771
ACH-000769,-0.7129980561635345
ACH-000770,-1.1389554617915532
ACH-000771,-0.9162198043100412
ACH-000773,-0.9729214808911788
ACH-000776,-0.9013995638460788
ACH-000777,-0.8658389672580944
ACH-000778,-1.0143740061807571
ACH-000781,-0.7824632137950995
ACH-000782,-1.0064565733576254
ACH-000783,-0.914450290786025
ACH-000784,-0.670377813964709
ACH-000785,-1.026965255976834
ACH-000787,-0.8637595772412564
ACH-000788,-0.8171871492468646
ACH-000791,-0.8316559007905937
ACH-000792,-0.9871908396135892
ACH-000794,-0.7710255772484106
ACH-000796,-1.1351404908028515
ACH-000798,-1.0101144040194676
ACH-000799,-0.9577942644748059
ACH-000800,-0.7902013336762583
ACH-000802,-0.90239246844043
ACH-000804,-0.8392405975258245
ACH-000805,-0.8451374283010482
ACH-000809,-0.8553125543024919
ACH-000810,-0.46954238047371
ACH-000811,-0.8787599000338301
ACH-000817,-0.9822553542134292
ACH-000819,-0.9912860622367576
ACH-000820,-0.9883720214835884
ACH-000821,-1.2814968972318148
ACH-000822,-1.0034153573791629
ACH-000823,-0.6903112043014623
ACH-000824,-0.9233722017903082
ACH-000827,-0.9732266892290544
ACH-000829,-0.8889220418201093
ACH-000831,-0.9463057014945652
ACH-000832,-0.7775402838216902
ACH-000833,-0.8763088866044307
ACH-000834,-0.7893885464865948
ACH-000835,-0.8625314588163306
ACH-000836,-0.8444031254478586
ACH-000837,-0.7874737261100013
ACH-000838,-0.9713576098084568
ACH-000839,-1.0208331422615122
ACH-000840,-0.762490062917992
ACH-000841,-0.8754952421137269
ACH-000843,-0.7726524534140864
ACH-000846,-0.9958635249320456
ACH-000847,-0.9371879231772776
ACH-000848,-0.8274657496121303
ACH-000849,-1.068782474750331
ACH-000851,-0.9678699657714604
ACH-000855,-0.9115248029736376
ACH-000856,-0.8519763938866602
ACH-000858,-0.9153952917170426
ACH-000859,-0.97466632867883
ACH-000861,-0.9114729303214849
ACH-000862,-0.767103996251986
ACH-000865,-0.7565334665118887
ACH-000866,-0.9569933508019596
ACH-000867,-0.9101143091290854
ACH-000869,-0.9121497709167438
ACH-000872,-0.8366201558808644
ACH-000873,-0.7418019938310969
ACH-000876,-0.9930790128350556
ACH-000878,-0.7680324036287802
ACH-000880,-0.7818229859005478
ACH-000881,-0.865219474321813
ACH-000882,-0.7459529085465672
ACH-000884,-0.7593688189230177
ACH-000885,-0.9572989449026724
ACH-000887,-0.9039157242826974
ACH-000889,-0.8911332071703318
ACH-000896,-0.8302367516358141
ACH-000898,-1.0185182960895045
ACH-000900,-0.8223435003613957
ACH-000901,-1.0728623878939485
ACH-000905,-0.9025798600950437
ACH-000906,-1.0407132542030244
ACH-000907,-0.6672053249417446
ACH-000910,-0.6856197815259955
ACH-000911,-0.959961385986138
ACH-000912,-0.9323525885322688
ACH-000913,-1.0060738146728418
ACH-000915,-0.9532845027515954
ACH-000916,-0.3528398287396061
ACH-000917,-0.9800864767063212
ACH-000920,-0.7672625884762467
ACH-000921,-0.907158707625902
ACH-000924,-0.8200586562524733
ACH-000926,-0.9254801701768316
ACH-000928,-0.8181633135983831
ACH-000929,-0.7721109077030605
ACH-000932,-0.7704019212828112
ACH-000935,-0.6397035206251729
ACH-000936,-0.8454075757116379
ACH-000937,-0.6624199281860148
ACH-000938,-0.5105031784016363
ACH-000939,-0.8195142703015521
ACH-000941,-0.72254868143775
ACH-000943,-0.8512291296353554
ACH-000946,-0.8025596152962241
ACH-000947,-0.9455723786320712
ACH-000948,-0.8131436963274171
ACH-000950,-0.8269625427653837
ACH-000953,-0.5820243699711058
ACH-000954,-1.0041514470984807
ACH-000957,-0.7843322433472472
ACH-000958,-0.9268758941812274
ACH-000960,-0.5659015647708789
ACH-000963,-0.9542990094171604
ACH-000968,-0.856106893105868
ACH-000969,-0.7558595512308304
ACH-000972,-0.7937082800207671
ACH-000973,-0.89093223550154
ACH-000974,-0.8033991779007099
ACH-000978,-0.8522171506732025
ACH-000984,-0.7117809421737843
ACH-000986,-0.7803011330677795
ACH-000988,-0.7822761714863521
ACH-000993,-0.7606250782571726
ACH-000994,-0.7758820371904639
ACH-000996,-0.9784270397611324
ACH-001001,-0.7223531534205784
ACH-001020,-0.8590758549456285
ACH-001028,-0.8725674712989241
ACH-001031,-0.861034259701052
ACH-001038,-0.9027569497590454
ACH-001048,-0.8329903169013244
ACH-001050,-0.8995812880582787
ACH-001053,-0.8249846156607809
ACH-001054,-0.8723619932237429
ACH-001061,-0.7762177524300578
ACH-001067,-0.9321859358160222
ACH-001075,-0.7816133471139072
ACH-001096,-0.9087453215634208
ACH-001111,-0.8061253444752337
ACH-001119,-0.8325688163177992
ACH-001128,-1.414655753778673
ACH-001134,-0.8138980508476111
ACH-001151,-0.9658577456324342
ACH-001163,-0.9198698690806784
ACH-001164,-1.1470956568285793
ACH-001183,-0.9602275418510628
ACH-001192,-0.842685448133305
ACH-001193,-0.8643054670101252
ACH-001196,-0.7128834020292979
ACH-001197,-0.8589303670563561
ACH-001205,-0.8055025037361403
ACH-001211,-0.9665273917404986
ACH-001212,-0.8285190638622395
ACH-001228,-0.7101832087072291
ACH-001232,-1.075958858261879
ACH-001239,-1.0948132577743188
ACH-001270,-1.2449923735197614
ACH-001274,-0.9038078834893016
ACH-001275,-0.8292864894907135
ACH-001277,-0.9092768886483902
ACH-001278,-1.0596057945963142
ACH-001280,-0.7673207660455386
ACH-001283,-0.7019909667614811
ACH-001289,-0.7067532544212458
ACH-001300,-0.8771999865502687
ACH-001301,-0.8300297201186823
ACH-001302,-0.7864736568532122
ACH-001306,-0.9083077263580659
ACH-001318,-0.9148149831123064
ACH-001322,-0.9599534528515768
ACH-001328,-0.8505138446253109
ACH-001332,-0.8285058983132096
ACH-001336,-0.979217578329104
ACH-001346,-0.9251137124586432
ACH-001353,-0.7146548740248779
ACH-001354,-0.5880989599829198
ACH-001367,-0.7602176405880615
ACH-001368,-1.2235683319686927
ACH-001374,-1.037438256010771
ACH-001377,-0.853588734681187
ACH-001380,-0.9225900276028796
ACH-001391,-1.0431177397584552
ACH-001408,-1.001232265825457
ACH-001430,-0.8525881106463444
ACH-001431,-1.0415601837816462
ACH-001450,-0.8802745256333673
ACH-001496,-0.9710282730722378
ACH-001500,-0.6949765990364899
ACH-001523,-0.7178532943925071
ACH-001532,-0.8701265408474952
ACH-001550,-0.9314945395797514
ACH-001552,-0.9849094859316392
ACH-001554,-0.8608040556745629
ACH-001654,-0.963403161528422
ACH-001735,-0.8628770620899365
ACH-001736,-0.4687119649449836
ACH-001737,-1.3784220545858754
ACH-001740,-0.9236357278863918
ACH-001745,-0.7912080077824779
ACH-001765,-0.8790000482878311
