,MAP3K19 (80122)
ACH-000004,-0.0891329712743277
ACH-000005,-0.3951522772231517
ACH-000007,0.008724691836420799
ACH-000009,-0.12277258009484705
ACH-000011,0.0818460452278099
ACH-000012,-0.11936872497950425
ACH-000013,-0.03540858468981447
ACH-000014,-0.04124387289167618
ACH-000015,-0.006765979225644765
ACH-000017,-0.057384769229592875
ACH-000018,0.054531606732164964
ACH-000019,-0.15259532064825634
ACH-000021,0.02883375030210106
ACH-000022,-0.05643701090058039
ACH-000025,0.03879359144633872
ACH-000028,-0.06804255340126053
ACH-000030,-0.05777384377631236
ACH-000035,-0.15087945144285608
ACH-000036,-0.12204697831501565
ACH-000037,0.0325102238495064
ACH-000039,0.023538284342885896
ACH-000040,-0.17835808960718974
ACH-000041,-0.09248773403573143
ACH-000042,0.019875645282270857
ACH-000045,-0.0713755088890842
ACH-000047,-0.08947269485970721
ACH-000052,-0.02542100256979509
ACH-000053,-0.08734421705355838
ACH-000054,-0.17040254651855566
ACH-000055,0.012791504407878192
ACH-000060,-0.11586245410296467
ACH-000067,-0.035997748661109434
ACH-000070,-0.08735096677512244
ACH-000075,-0.12310212091235165
ACH-000078,0.029942545883172487
ACH-000082,-0.02250816958468079
ACH-000085,0.13234693193568453
ACH-000086,0.0002339986842128395
ACH-000087,0.08742492653202602
ACH-000092,-0.194233080627333
ACH-000095,0.044184840792603014
ACH-000097,-0.015885032745958375
ACH-000098,-0.2930261993223988
ACH-000099,-0.033052964748082274
ACH-000108,-0.011672645622694176
ACH-000113,-0.009489268695684328
ACH-000116,-0.16874400262047384
ACH-000118,-0.07824613636869647
ACH-000120,-0.13083238931914082
ACH-000123,-0.17859252509568094
ACH-000127,-0.12477150956411165
ACH-000128,-0.0378986714228235
ACH-000132,-0.2405429280622141
ACH-000133,-0.16430571870592814
ACH-000137,-0.030380485149607967
ACH-000138,-0.048486995038270926
ACH-000142,-0.12646041279629772
ACH-000143,-0.17214160776594645
ACH-000146,0.015614985974555606
ACH-000148,-0.16360321440896142
ACH-000150,-0.14534302680481048
ACH-000152,-0.0619138479632332
ACH-000153,-0.06475647329384444
ACH-000159,-0.1663257090324283
ACH-000160,0.04854386498142735
ACH-000163,-0.135044451277468
ACH-000167,0.27987484262788465
ACH-000168,0.06644359343411464
ACH-000169,-0.040043634532924664
ACH-000178,-0.08258185837659977
ACH-000183,-0.1032391342598779
ACH-000188,0.03871113977344202
ACH-000189,-0.3231531801995935
ACH-000190,0.08142558204978513
ACH-000198,-0.016687811425920195
ACH-000203,-0.1925468101636521
ACH-000204,-0.08312517134143901
ACH-000206,-0.108346782281244
ACH-000207,0.004049512065555091
ACH-000208,-0.08164169037842642
ACH-000210,-0.1035154716095086
ACH-000211,-0.10164998932748323
ACH-000215,0.03686321612529115
ACH-000221,0.10049956129066473
ACH-000222,-0.06843414549588205
ACH-000223,-0.13779203145854585
ACH-000226,-0.19941758532177065
ACH-000227,-0.0908935697745571
ACH-000228,-0.01552562019840259
ACH-000231,-0.15593496622565708
ACH-000232,-0.0729960805752961
ACH-000233,-0.1154112888029252
ACH-000234,0.0076374406906921264
ACH-000235,-0.03851000769133816
ACH-000237,-0.01769491185432366
ACH-000238,-0.2495661689828939
ACH-000242,0.308210947527016
ACH-000243,-0.1847923509125856
ACH-000244,0.026305364194381783
ACH-000246,-0.028863253525575918
ACH-000248,-0.10903359922623918
ACH-000250,-0.13428123610570808
ACH-000251,-0.1655164781738369
ACH-000252,-0.050241601493742634
ACH-000253,-0.19387121635372728
ACH-000255,-0.12395450314351344
ACH-000256,-0.09743525140255757
ACH-000257,0.12914828720273835
ACH-000258,-0.2031665439270693
ACH-000259,0.04778592076201296
ACH-000260,-0.08102747165307181
ACH-000261,-0.07465315284585566
ACH-000262,-0.2030032860297466
ACH-000263,0.1045360264832212
ACH-000264,-0.17651947580992264
ACH-000265,-0.11318797098990448
ACH-000266,0.030213764114511488
ACH-000272,-0.012829750116151327
ACH-000274,-0.1278259414809232
ACH-000277,0.050923095669202285
ACH-000278,-0.04805478359568152
ACH-000279,-0.16912527807636193
ACH-000280,-0.02893582246516188
ACH-000281,-0.06947784419750724
ACH-000288,-0.1395589852831523
ACH-000291,-0.07606653226309867
ACH-000293,0.08554965641165294
ACH-000294,0.034352189851548344
ACH-000295,-0.3137182028946063
ACH-000296,-0.004997215115713163
ACH-000302,-0.13576175060903367
ACH-000304,-0.07657423341974078
ACH-000307,0.0069351835228632615
ACH-000308,-0.1732808926378975
ACH-000310,-0.027183734798149572
ACH-000311,0.021117735813273596
