,DUS4L (11062)
ACH-000178,0.06110253390915159
ACH-000183,0.055396055051223136
ACH-000188,0.07726834129152349
ACH-000189,0.0485205377061489
ACH-000190,-0.12463146370649425
ACH-000198,-0.10568762964605054
ACH-000203,-0.379582478805809
ACH-000204,-0.3192555973494759
ACH-000206,-0.046447551138441685
ACH-000207,0.060757408979944326
ACH-000208,0.06331573902390364
ACH-000210,0.07445728344915152
ACH-000211,-0.062453972519214425
ACH-000215,-0.12113175077261233
ACH-000221,-0.04035350272197675
ACH-000222,0.016434826635173948
ACH-000223,-0.08517783795165654
ACH-000226,-0.1496657738753658
ACH-000227,-0.08189185270889861
ACH-000228,0.00897370807914632
ACH-000231,-0.11553155069422814
ACH-000232,-0.033542131868052084
ACH-000233,-0.14674085481350174
ACH-000234,-0.2308056759548319
ACH-000235,-0.1030894731187289
ACH-000237,-0.03615508247510543
ACH-000238,-0.13969593476830985
ACH-000242,0.08445655335447466
ACH-000243,-0.13822280834559586
ACH-000244,-0.01654960466372703
ACH-000246,-0.15139803755024558
ACH-000248,0.023938533428227472
ACH-000250,-0.08418936622165195
ACH-000251,0.10172081380391093
ACH-000252,0.032650584066158866
ACH-000253,-0.04349655995456561
ACH-000255,0.004879003649554842
ACH-000256,-0.12086129179843312
ACH-000257,-0.05111976803313064
ACH-000258,-0.21282014109172726
ACH-000259,-0.17735323603637046
ACH-000260,-0.1450696039947459
ACH-000261,0.044125428270077684
ACH-000262,-0.02628313836555094
ACH-000263,-0.04120397770835637
ACH-000264,-0.14482004208647656
ACH-000265,0.09141644695930487
ACH-000266,-0.11886782548665978
ACH-000272,-0.14843315237731794
ACH-000274,-0.2209076828369735
ACH-000277,-0.1113374586277554
ACH-000278,-0.14957360219491728
ACH-000279,-0.07012147564216857
ACH-000280,-0.037907786993017833
ACH-000281,-0.03677101654295115
ACH-000288,-0.12205045912720383
ACH-000291,-0.0499182867325786
ACH-000293,-0.14135984544789806
ACH-000294,-0.11483816243269775
ACH-000295,-0.13560148346708914
ACH-000296,-0.09814978821002823
ACH-000302,-0.06890813029614652
ACH-000304,-0.1328148910291736
ACH-000307,-0.07181719518286847
ACH-000308,-0.04577949711144482
ACH-000310,-0.14372872431344527
ACH-000311,-0.1263658949680586
ACH-000312,-0.15368575066621734
ACH-000315,-0.1485197640704189
ACH-000316,-0.0898468169922011
ACH-000317,-0.026552519696378632
ACH-000318,-0.23024618490802565
ACH-000319,0.00982684360490939
ACH-000320,-0.2162968260122866
ACH-000322,0.003147293169627924
ACH-000323,-0.04143918586708576
ACH-000324,-0.11882185211776493
ACH-000329,-0.06240795717155013
ACH-000330,-0.15422437112618698
ACH-000331,-0.06650236296415794
ACH-000332,-0.1127530723471722
ACH-000334,-0.15367796671579026
ACH-000335,-0.20030994065729574
ACH-000336,-0.17061565127491368
ACH-000337,0.011347057724707245
ACH-000338,-0.4200242443388493
ACH-000339,-0.0876956600929427
ACH-000341,-0.1899208483852141
ACH-000348,-0.15068586443962012
ACH-000350,-0.02408000112185219
ACH-000352,-0.18232572695660573
ACH-000356,-0.20924194596489493
ACH-000361,-0.1765345298124891
ACH-000362,-0.044688476426229834
ACH-000363,-0.10082917417337864
ACH-000364,-0.13772447994552914
ACH-000365,-0.04518218159777702
ACH-000366,-0.12554385947533495
ACH-000368,0.06907927575187743
ACH-000374,-0.11481153884027205
ACH-000375,-0.16570563769494842
ACH-000376,-0.060024136440158485
ACH-000381,-0.2196022575028017
ACH-000383,-0.1429063184409489
ACH-000387,-0.19775289994673612
ACH-000389,-0.08597448904879122
ACH-000390,-0.008571462295170897
ACH-000393,-0.10657963361252136
ACH-000395,0.024838794034955536
ACH-000396,0.3283321664457008
ACH-000397,-0.12703463641116752
ACH-000401,-0.17938692892375938
ACH-000402,-0.255237622902242
ACH-000403,-0.07751171682865307
ACH-000404,-0.14878615484331095
ACH-000406,-0.1884577963325019
ACH-000407,-0.1328653120870507
ACH-000408,-0.07191536120502601
ACH-000410,-0.06269101250871824
ACH-000411,-0.07775449124139955
ACH-000414,-0.2560246208096329
ACH-000415,-0.07921088790612163
ACH-000416,-0.10247339271137426
ACH-000420,-0.11083175324048394
ACH-000421,-0.07234444372288719
ACH-000424,0.0074219210027429315
ACH-000425,-0.2302002059923668
ACH-000426,-0.2253091616403076
ACH-000427,0.1046728523923103
ACH-000433,-0.06935041481208451
ACH-000435,-0.01564493845138272
ACH-000436,-0.06617364611584453
ACH-000444,-0.06542806603366748
ACH-000445,0.03762281068739652
ACH-000448,0.0018753346770270867
ACH-000450,-0.3318488408209648
ACH-000452,-0.2355954534318109
ACH-000454,0.04708435243807127
ACH-000458,-0.12320441033684665
ACH-000459,-0.15319264404868668
ACH-000460,-0.0034289309958242674
ACH-000461,-0.16455922785750554
ACH-000463,0.04509027848575286
ACH-000464,-0.23351913937926744
ACH-000466,-0.03031749966511513
ACH-000467,-0.21747102788279424
ACH-000468,-0.0890336775725482
ACH-000469,-0.0061543758199479204
ACH-000470,-0.21867953652101216
ACH-000471,-0.1132155570671387
ACH-000472,-0.09331457613705707
ACH-000473,-0.1754143624376144
ACH-000475,-0.13423281778807794
ACH-000476,-0.159551675983631
ACH-000477,-0.09974349596409572
ACH-000479,0.2528217348480049
ACH-000480,0.09545395723817562
ACH-000481,-0.1618640068368624
ACH-000483,-0.09110934246191284
ACH-000484,-0.03885680670184004
ACH-000485,-0.04697916698297098
ACH-000486,0.021176717729592023
ACH-000487,-0.13244154891300905
ACH-000488,-0.04264097903032929
ACH-000490,-0.08715479317915349
ACH-000491,-0.052427393528993366
ACH-000495,-0.13554535184404176
ACH-000496,-0.06934300487571722
ACH-000499,0.08425468735321381
ACH-000500,0.2750390594915276
ACH-000502,-0.10132210924841792
ACH-000503,-0.35225960345507834
ACH-000505,-0.0850020359086551
ACH-000507,-0.05569361976287866
ACH-000510,-0.03843186021514641
ACH-000511,-0.1173291411230578
ACH-000512,-0.005912338429910522
ACH-000516,-0.1180326958785096
ACH-000517,-0.013254587108067557
ACH-000518,0.0019123376602251886
ACH-000520,-0.2563692935334999
ACH-000521,-0.0833535459786179
ACH-000522,-0.0815539207021928
ACH-000524,-0.15487951447133638
ACH-000527,-0.14816462794636076
ACH-000528,-0.018112888579855744
ACH-000537,0.007462530667671311
ACH-000541,-0.1327005004569106
ACH-000542,-0.1117611970743916
ACH-000544,-0.08055555120652329
ACH-000545,-0.04523052643974767
ACH-000547,-0.057207679027353874
ACH-000548,-0.12172161691653065
ACH-000549,-0.02622143109752009
ACH-000550,-0.14774964545577576
ACH-000552,-0.11064410285028617
ACH-000556,-0.1027066030673312
ACH-000557,-0.13199485478560258
ACH-000569,0.05315727662540217
ACH-000570,-0.06573134629744151
ACH-000571,-0.1412606175791051
ACH-000573,-0.08655313772476002
ACH-000576,-0.149824120321237
ACH-000579,-0.07522179796656363
ACH-000580,-0.10731719413191736
ACH-000584,-0.06663276975771262
ACH-000585,-0.12923126420381312
ACH-000588,-0.1562762201611846
ACH-000589,-0.06853192006248834
ACH-000591,-0.010103378686622092
ACH-000593,-0.12028687025445282
ACH-000600,-0.013377351029948996
ACH-000601,-0.030913092020106763
ACH-000605,-0.15352051010038106
ACH-000606,0.0482781849885747
ACH-000608,-0.1891305959284992
ACH-000614,-0.3597236278937358
ACH-000616,-0.10104564295024973
ACH-000618,-0.11546192097875355
ACH-000619,0.1474210574130032
ACH-000620,-0.07781087808261539
ACH-000621,-0.19856752778695924
ACH-000622,-0.011269060530285887
ACH-000623,-0.023770671739783585
ACH-000624,-0.08710110410645304
ACH-000627,-0.02556227056262901
ACH-000630,-0.15669553831098298
ACH-000631,-0.28510548461688073
ACH-000632,-0.09524286385425323
ACH-000633,-0.09770251821446532
ACH-000637,0.033643771994699236
ACH-000638,0.034344631279176516
ACH-000646,0.11437254685145727
ACH-000647,-0.07770961664267897
ACH-000648,0.007776251457827162
ACH-000649,-0.028092191120037108
ACH-000651,0.05040390113481202
ACH-000652,0.017242352464066257
ACH-000653,-0.05619199365864113
ACH-000657,-0.0781409123014186
ACH-000658,-0.023647112941195918
ACH-000661,-0.21695112807799666
ACH-000662,-0.038599966293800365
ACH-000663,-0.2270442989251524
ACH-000665,0.007125036112471735
ACH-000671,-0.006304589625362218
ACH-000672,-0.4775640896810238
ACH-000673,-0.1012991694018867
ACH-000676,-0.08080201547862455
ACH-000677,-0.07740994215424507
ACH-000681,-0.16732483112727115
ACH-000683,-0.08428813615157356
ACH-000684,-0.058888880252770365
ACH-000688,0.030142623229326843
ACH-000693,-0.051589908234260684
ACH-000694,-0.1354113353748295
ACH-000695,-0.38595834124730266
ACH-000696,-0.1852741360481883
ACH-000697,-0.4199734417273236
ACH-000699,-0.07838453379960715
ACH-000701,-0.18127495120434026
ACH-000706,0.024721897286436083
ACH-000711,-0.03989824686080592
ACH-000713,-0.0995685367402951
ACH-000714,-0.21873294157109
ACH-000718,-0.09931023810786363
ACH-000720,-0.08922933093449778
ACH-000721,-0.030427803182648424
ACH-000724,-0.1710031799851522
ACH-000725,0.025472256504526967
ACH-000732,0.13095893298846253
ACH-000734,0.015549900159639085
ACH-000735,-0.08386798841205141
ACH-000736,-0.1474036554778372
ACH-000738,-0.02621108049459005
ACH-000746,-0.2499811201274218
ACH-000747,0.01909248741006219
ACH-000748,-0.06507074176375482
ACH-000753,-0.11204974079843852
ACH-000756,0.06931602062415608
ACH-000757,-0.13242891880035676
ACH-000758,-0.04393614737817441
ACH-000760,-0.031414656147651966
ACH-000762,-0.055478419211762865
ACH-000763,0.006547202734038482
ACH-000764,-0.16743534982574312
ACH-000765,-0.06778974434195649
ACH-000766,-0.07272771975350557
ACH-000767,-0.17177686546935694
ACH-000768,0.07791111525160638
ACH-000769,-0.28884355857552096
ACH-000770,-0.10503821865540768
ACH-000771,-0.04333875713159226
ACH-000773,-0.04361300486365755
ACH-000776,-0.10728841030645872
ACH-000777,-0.06265790141081752
ACH-000778,-0.14954453183042546
ACH-000781,-0.09882405226741213
ACH-000782,-0.18490215346014705
ACH-000783,-0.12139843277045535
ACH-000784,-0.008616323672485734
ACH-000785,-0.06992498390624559
ACH-000787,-0.06515738307394191
ACH-000788,-0.1592178848055559
ACH-000791,-0.07581162512819281
ACH-000792,0.016440824073929966
ACH-000794,0.06870403775153429
ACH-000796,-0.011957468646099341
ACH-000798,-0.006359577320942578
ACH-000799,-0.077131310965842
ACH-000800,-0.1968830295492454
ACH-000802,-0.09879338742248822
ACH-000804,0.038532978429118216
ACH-000805,-0.13930864228262385
ACH-000809,-0.002176556300341379
ACH-000810,-0.2389738290592667
ACH-000811,-0.15660088723731996
ACH-000817,-0.1830110316324812
ACH-000819,0.053532387609524494
ACH-000820,-0.19707126423574955
ACH-000821,-0.06701336316958077
ACH-000822,-0.11644983268739953
ACH-000823,-0.11115676011840574
ACH-000824,-0.0986069962082902
ACH-000827,-0.13838478027265855
ACH-000829,-0.19760994836624848
ACH-000831,-0.031037700770794124
ACH-000832,-0.02176223912001765
ACH-000833,-0.018315187137848
ACH-000834,-0.0454462507173908
ACH-000835,-0.11840626191057375
ACH-000836,-0.11438740447138132
ACH-000837,-0.0754451969441533
ACH-000838,-0.040628635873327615
ACH-000839,0.005174787367176786
ACH-000840,0.042645735674158684
ACH-000841,-0.192524039461934
ACH-000843,0.05391807131164151
ACH-000846,-0.19855174044586935
ACH-000847,-0.040670680015122224
ACH-000848,-0.08636441164130146
ACH-000849,-0.16575100258928716
ACH-000851,-0.01231051795105181
ACH-000855,-0.1984743539765011
ACH-000856,-0.0017920897615062942
ACH-000858,0.021085455182433828
ACH-000859,0.28716999591127074
ACH-000861,-0.11972478772184696
ACH-000862,-0.11515189489000692
ACH-000865,0.07817586115804359
ACH-000866,-0.13458471767609145
ACH-000867,-0.05721084675661501
ACH-000869,-0.2328824469889916
ACH-000872,-0.02025900013952861
ACH-000873,-0.060782564224156586
ACH-000876,-0.17732006720622687
ACH-000878,0.024365350418588342
ACH-000880,-0.03669255895326912
ACH-000881,0.005446350742236192
ACH-000882,-0.14854807289917638
ACH-000884,-0.04620645572610095
ACH-000885,-0.19213807650917197
ACH-000887,-0.0941593193100675
ACH-000889,-0.1733437029958468
ACH-000896,-0.19830580498456346
ACH-000898,-0.11821987349842633
ACH-000900,-0.07851992684575393
ACH-000901,-0.1217777532748903
ACH-000905,-0.12596193069726164
ACH-000906,-0.11556862214244153
ACH-000907,0.033738072401944375
ACH-000910,-0.10047029659095333
ACH-000911,-0.037503904102870834
ACH-000912,-0.06651801258563388
ACH-000913,-0.13212614836545927
ACH-000915,-0.223577170951414
ACH-000916,-0.15341835351278266
ACH-000917,0.006580814511375504
ACH-000920,0.0005558432720987332
ACH-000921,-0.16525657280844727
ACH-000924,-0.010666950564706186
ACH-000926,-0.032195093669887896
ACH-000928,-0.2190466183895147
ACH-000929,0.09870207332394676
ACH-000932,-0.05883764461666225
ACH-000935,0.03104824117015045
ACH-000936,-0.0175939975965084
ACH-000937,-0.13972373950389144
ACH-000938,-0.15824994027974107
ACH-000939,-0.08043853726841392
ACH-000941,-0.1540608570887033
ACH-000943,-0.1375664383540605
ACH-000946,-0.0983351952145402
ACH-000947,-0.16425125064194912
ACH-000948,0.0040823760744840175
ACH-000950,-0.11710709323425922
ACH-000953,0.044063977806935085
ACH-000954,0.11040358192834084
ACH-000957,-0.21153140766166872
ACH-000958,-0.14987287741410135
ACH-000960,-0.1343181873461216
ACH-000963,-0.046361855375610134
ACH-000968,-0.05260756859560742
ACH-000969,-0.1037530425509399
ACH-000972,-0.12244683144151647
ACH-000973,0.0016694293984837786
ACH-000974,-0.01210087581302536
ACH-000978,-0.23266243139792314
ACH-000984,-0.13966842596762855
ACH-000986,-0.01346462602889232
ACH-000988,-0.2474793545367662
ACH-000993,-0.17363021475240875
ACH-000994,-0.09472426484549012
ACH-000996,0.09700017925090217
ACH-001001,-0.12209329819628816
ACH-001020,0.1612062087081053
ACH-001028,-0.11889982329261638
ACH-001031,-0.10484417141916476
ACH-001038,-0.11525349123847703
ACH-001048,-0.10054539238596026
ACH-001050,-0.10463560884386268
ACH-001053,-0.2317384173636787
ACH-001054,-0.11728360696976073
ACH-001061,-0.1064566071038268
ACH-001067,-0.214257366291698
ACH-001075,-0.08709821897179715
ACH-001096,-0.09667286538821952
ACH-001111,-0.15343505790628306
ACH-001119,-0.17840296046302198
ACH-001128,-0.3753824237031245
ACH-001134,-0.14568932666908016
ACH-001151,-0.1974404578436072
ACH-001163,-0.007123211887537818
ACH-001164,0.01938556287918926
ACH-001183,0.032282791333601187
ACH-001192,-0.14449038727296604
ACH-001193,-0.30324435447965503
ACH-001196,-0.04076061954375152
ACH-001197,-0.06470516811819317
ACH-001205,-0.03091117493140828
ACH-001211,-0.0360885855918212
ACH-001212,-0.18853602991729385
ACH-001228,-0.0610572170817526
ACH-001232,-0.12355040077195152
ACH-001239,-0.17824227040740126
ACH-001270,-0.2230383264345505
ACH-001274,-0.021770052976652642
ACH-001275,0.05184302756779628
ACH-001277,0.2999799165700884
ACH-001278,-0.19852093787263647
ACH-001280,-0.023712933907493725
ACH-001283,-0.15223378457839165
ACH-001289,-0.13879689863232902
ACH-001300,-0.17111107199968345
ACH-001301,-0.058444541871790275
ACH-001302,-0.1893401495539245
ACH-001306,-0.231432237651001
ACH-001318,-0.10820813184261316
ACH-001322,-0.053185696396043404
ACH-001328,-0.10104920149849728
ACH-001332,-0.22400620835926285
ACH-001336,-0.00011162911507311297
ACH-001346,-0.07456202942527332
ACH-001353,-0.07427996220423634
ACH-001354,0.08583681971876538
ACH-001367,0.02590567716121159
ACH-001368,-0.18231060213579556
ACH-001374,-0.1943524636277833
ACH-001377,0.06525372105195518
ACH-001380,-0.11765128206583485
ACH-001391,-0.2013638315410934
ACH-001408,-0.10546755539612623
ACH-001430,-0.17036020675485875
ACH-001431,-0.036456250388683775
ACH-001450,-0.08863295218050908
ACH-001496,-0.17706648871728334
ACH-001500,-0.06875399306163925
ACH-001523,-0.03817086808945176
ACH-001532,-0.14052290228873926
ACH-001550,-0.12630326345886067
ACH-001552,0.02819733347074826
ACH-001554,-0.039798089189270025
ACH-001654,0.031994684262715185
ACH-001735,-0.180731434213056
ACH-001736,-0.10146470011071693
ACH-001737,-0.010948146021899308
ACH-001740,-0.13895335091713173
ACH-001745,-0.2121061302278328
ACH-001765,-0.11175105284659012
