,GTPBP4 (23560)
ACH-000004,-1.367659917076945
ACH-000005,-1.4173258767642978
ACH-000007,-1.033886711299548
ACH-000009,-0.8379097920048841
ACH-000011,-0.8425315886730099
ACH-000012,-1.0157965755023834
ACH-000013,-0.9786050309384194
ACH-000014,-1.2948701830159075
ACH-000015,-0.9219327318973692
ACH-000017,-1.0515213439276228
ACH-000018,-1.0630044910400207
ACH-000019,-0.9212611894761532
ACH-000021,-1.2969925420459112
ACH-000022,-0.7586962490868012
ACH-000025,-1.4138974667161552
ACH-000028,-1.1079694257754558
ACH-000030,-1.0914620934209678
ACH-000035,-0.8467656629852408
ACH-000036,-1.2059431855989453
ACH-000037,-1.4604324625988865
ACH-000039,-1.0002246164715458
ACH-000040,-1.126412200108161
ACH-000041,-1.1621747881121165
ACH-000042,-1.0562035709219737
ACH-000045,-0.9676262796174948
ACH-000047,-0.8661106892930751
ACH-000052,-0.9243363745529296
ACH-000053,-1.087684399096721
ACH-000054,-1.1238262824731942
ACH-000055,-1.0834267737733525
ACH-000060,-1.0737602093048968
ACH-000067,-1.251933383680215
ACH-000070,-0.9335302223374278
ACH-000075,-1.093834237682494
ACH-000078,-0.7991487301203966
ACH-000082,-0.7975980397875848
ACH-000085,-1.0802433232089188
ACH-000086,-1.0337808291287942
ACH-000087,-1.1708938653137884
ACH-000092,-1.019033325212749
ACH-000095,-0.9315911371718862
ACH-000097,-1.1761620123369376
ACH-000098,-1.0869282637748832
ACH-000099,-0.8276845386358422
ACH-000108,-1.2034005762629871
ACH-000113,-1.0343878847647234
ACH-000116,-0.9146036995138016
ACH-000118,-1.0093255164638053
ACH-000120,-1.2979800285265253
ACH-000123,-1.1007885041321368
ACH-000127,-1.2794108801596304
ACH-000128,-1.3773618201854412
ACH-000132,-1.1972511176985705
ACH-000133,-1.1855704843655903
ACH-000137,-1.0069349366090448
ACH-000138,-0.9235855635827308
ACH-000142,-0.9056717997217562
ACH-000143,-0.9337760276218476
ACH-000146,-1.1330029424604946
ACH-000148,-1.18864080088301
ACH-000150,-0.95523665566681
ACH-000152,-1.013507104571765
ACH-000153,-1.1176666895149447
ACH-000159,-1.0789668562015278
ACH-000160,-1.5128131706380343
ACH-000163,-1.1839697966616989
ACH-000167,-1.297452225841485
ACH-000168,-0.7348103592408798
ACH-000169,-0.9732548677546792
ACH-000178,-1.0031197725479706
ACH-000183,-1.0252617258968046
ACH-000188,-1.0925375946248836
ACH-000189,-0.7845101697198743
ACH-000190,-1.110761032318875
ACH-000198,-1.0953141890323104
ACH-000203,-1.094271685714603
ACH-000204,-0.8921302827719999
ACH-000206,-0.8582400851343615
ACH-000207,-0.8005308619800102
ACH-000208,-0.982404812778451
ACH-000210,-1.2354877861898124
ACH-000211,-0.8552793748875687
ACH-000215,-1.169460406104811
ACH-000221,-1.1516516641493697
ACH-000222,-0.9154705487330276
ACH-000223,-0.7019414937109453
ACH-000226,-1.020980270568329
ACH-000227,-0.7508192596529667
ACH-000228,-1.1993766186884027
ACH-000231,-0.9374992162608986
ACH-000232,-1.1140144380499852
ACH-000233,-0.8489230295639979
ACH-000234,-1.1438696643668096
ACH-000235,-0.9066063820494784
ACH-000237,-0.8677372648358511
ACH-000238,-1.288691595709363
ACH-000242,-0.7177482950516955
ACH-000243,-1.1928689576995728
ACH-000244,-0.8360972299714107
ACH-000246,-0.9082821246993864
ACH-000248,-1.1669163654788897
ACH-000250,-1.1346141203719702
ACH-000251,-0.7785995495590802
ACH-000252,-1.264926566039512
ACH-000253,-0.9899453024832016
ACH-000255,-1.1451345406736873
ACH-000256,-1.109007495123429
ACH-000257,-0.8662386098142701
ACH-000258,-0.968674470250237
ACH-000259,-0.8800904904001949
ACH-000260,-1.1255800707885943
ACH-000261,-1.0279661300787466
ACH-000262,-1.1057757576089684
ACH-000263,-1.0663032206951126
ACH-000264,-0.7937893272845991
ACH-000265,-1.049078832743759
ACH-000266,-0.8913524840985209
ACH-000272,-1.0298852967396024
ACH-000274,-1.249836994723906
ACH-000277,-0.6653516716575881
ACH-000278,-1.067971498064748
ACH-000279,-0.9188820801656252
ACH-000280,-1.5230452358917488
ACH-000281,-0.7420026027012955
ACH-000288,-1.2192014661073567
ACH-000291,-1.0689494999806062
ACH-000293,-0.8775710537036499
ACH-000294,-1.029578407494152
ACH-000295,-0.8682928647947585
ACH-000296,-1.002812568374057
ACH-000302,-1.299969471752405
ACH-000304,-1.4087703235931404
ACH-000307,-1.0114082654813603
ACH-000308,-1.1300863383279005
ACH-000310,-0.8688846923068961
ACH-000311,-1.0391630896337718
ACH-000312,-0.91562441227189
ACH-000315,-0.8143397903212711
ACH-000316,-1.2734807332276468
ACH-000317,-1.3360399911868026
ACH-000318,-1.047235583704752
ACH-000319,-1.3115042703706403
ACH-000320,-1.0875122039747789
ACH-000322,-0.899010097236025
ACH-000323,-1.2782478900637213
ACH-000324,-1.0209345235284455
ACH-000329,-0.7980927364797814
ACH-000330,-0.9823225849096148
ACH-000331,-0.9387895683229432
ACH-000332,-1.1155332027695968
ACH-000334,-0.7532702017404843
ACH-000335,-1.0791078573889927
ACH-000336,-0.9386800261298188
ACH-000337,-1.0853342250161728
ACH-000338,-1.0402345009613692
ACH-000339,-1.153083607486837
ACH-000341,-1.2652123261875587
ACH-000348,-0.8047679587628921
ACH-000350,-0.9010912732059826
ACH-000352,-1.1025981490873134
ACH-000356,-1.243369703554438
ACH-000361,-1.2336395661421349
ACH-000362,-0.9698741088957182
ACH-000363,-0.9740933300654292
ACH-000364,-1.2286672374934529
ACH-000365,-1.0746596356509752
ACH-000366,-0.8152536108070977
ACH-000368,-1.275396244243599
ACH-000374,-0.9091197777964451
ACH-000375,-0.7734989704869151
ACH-000376,-1.129142612226818
ACH-000381,-0.7769809037476391
ACH-000383,-0.8865834401698611
ACH-000387,-0.8384960794964512
ACH-000389,-1.0927955799848557
ACH-000390,-1.0796180548421792
ACH-000393,-0.7920874900814215
ACH-000395,-1.0485209888623903
ACH-000396,-0.9762476479403278
ACH-000397,-0.9349601284707632
ACH-000401,-1.076138920112725
ACH-000402,-0.7172593377604464
ACH-000403,-0.8381106110582529
ACH-000404,-1.1851065920124946
ACH-000406,-1.2153553094745393
ACH-000407,-0.8948669125256762
ACH-000408,-1.0387446878794182
ACH-000410,-0.8835013496144117
ACH-000411,-1.1472018993192723
ACH-000414,-0.9236900607454136
ACH-000415,-1.0692062034228031
ACH-000416,-0.8832271707204721
ACH-000420,-0.973963471176524
ACH-000421,-0.9148990358402304
ACH-000424,-1.0089119185538027
ACH-000425,-1.4391670599923077
ACH-000426,-1.0562012930990512
ACH-000427,-0.8470777301283567
ACH-000433,-1.2233918668590908
ACH-000435,-1.3615629649346412
ACH-000436,-1.079577214035335
ACH-000444,-0.9192689433914768
ACH-000445,-1.2710728356284702
ACH-000448,-0.943008826853544
ACH-000450,-1.0023538000257666
ACH-000452,-0.9007129722506727
ACH-000454,-1.1081992968888148
ACH-000458,-1.0207492939007938
ACH-000459,-0.7461361061080491
ACH-000460,-0.933471276151554
ACH-000461,-0.983720180083244
ACH-000463,-0.931393616843241
ACH-000464,-0.8017114507491013
ACH-000466,-1.6085971838861641
ACH-000467,-1.1513794794054495
ACH-000468,-1.341015728341478
ACH-000469,-0.9211200951176516
ACH-000470,-1.0760795309810591
ACH-000471,-1.003020999398526
ACH-000472,-0.9729223560649164
ACH-000473,-0.9894248884825718
ACH-000475,-0.9615122600245644
ACH-000476,-0.8525852395660309
ACH-000477,-0.7365544862349542
ACH-000479,-0.7804980565325671
ACH-000480,-1.0065710225110525
ACH-000481,-0.998205462517948
ACH-000483,-0.9545058385002788
ACH-000484,-0.8419518976585173
ACH-000485,-0.909271729173376
ACH-000486,-0.9140251181632804
ACH-000487,-0.9414728413625554
ACH-000488,-0.8599551323627416
ACH-000490,-1.1116613840935046
ACH-000491,-1.0448281626638392
ACH-000495,-1.3275143858033125
ACH-000496,-1.063023192562122
ACH-000499,-1.2368479115711843
ACH-000500,-1.2018999378620638
ACH-000502,-0.849887335788869
ACH-000503,-1.3331860603758474
ACH-000505,-0.9175441573232276
ACH-000507,-1.072017361637832
ACH-000510,-1.0418153960524417
ACH-000511,-1.0506971627678448
ACH-000512,-0.9227479802452307
ACH-000516,-0.9870827285891759
ACH-000517,-1.1352444271047115
ACH-000518,-1.2099456332036165
ACH-000520,-0.9228758095857164
