,CHFR (55743)
ACH-000004,-0.05482154616161801
ACH-000005,0.06203524243810101
ACH-000007,-0.25965784402251674
ACH-000009,-0.08082729215383867
ACH-000011,0.07872395432790852
ACH-000012,-0.011675422035513222
ACH-000013,-0.058076594331775075
ACH-000014,0.03788149220852808
ACH-000015,0.04154520419676757
ACH-000017,-0.021297835103110358
ACH-000018,-0.04028500813582773
ACH-000019,-0.11084807643268088
ACH-000021,-0.053065918768988696
ACH-000022,-0.014487514912091763
ACH-000025,-0.08164816669712792
ACH-000028,0.061379494999776935
ACH-000030,-0.015287820626100372
ACH-000035,-0.06946317178839041
ACH-000036,-0.024639217039221714
ACH-000037,-0.134904481640238
ACH-000039,-0.17064636141417336
ACH-000040,-0.1754799071810036
ACH-000041,-0.05967013391083855
ACH-000042,-0.041121204550367066
ACH-000045,-0.035507467266835145
ACH-000047,-0.07930990828669107
ACH-000052,-0.09491044600621387
ACH-000053,-0.012668773306526887
ACH-000054,0.14642048895169313
ACH-000055,-0.03885184195930464
ACH-000060,-0.07437492094640527
ACH-000067,0.09811528346876176
ACH-000070,-0.06059056795999845
ACH-000075,0.1639927552521544
ACH-000078,-0.2290228784675792
ACH-000082,-0.031428209787450534
ACH-000085,-0.2697248647269492
ACH-000086,-0.1260436644085199
ACH-000087,0.00980159929102638
ACH-000092,-0.039741509943313116
ACH-000095,0.00698871058698526
ACH-000097,0.043460976720647186
ACH-000098,0.03379879347383544
ACH-000099,-0.03802244896420209
ACH-000108,-0.03749743133819538
ACH-000113,0.12618819371033224
ACH-000116,0.055686690620626166
ACH-000118,0.016459686147121278
ACH-000120,-0.06876260076868303
ACH-000123,-0.16519016677956222
ACH-000127,0.1582909737477846
ACH-000128,0.06761310430041755
ACH-000132,0.14059905512497556
ACH-000133,0.08093525252889397
ACH-000137,0.046118819274320745
ACH-000138,-0.013839451729478659
ACH-000142,0.04624328258328956
ACH-000143,-0.2122106241457755
ACH-000146,0.15702955043622707
ACH-000148,-0.12035022323564215
ACH-000150,-0.2760222917543905
ACH-000152,-0.16043152257873225
ACH-000153,-0.1545951381034512
ACH-000159,0.02548443615159148
ACH-000160,0.06364399822245027
ACH-000163,-0.1040898809936394
ACH-000167,-0.008877089223179608
