,HOXD4 (3233)
ACH-000004,-0.17369778680835474
ACH-000005,-0.048461232290662314
ACH-000007,-0.1597813758288971
ACH-000009,-0.264795964107847
ACH-000011,-0.2356334788882748
ACH-000012,0.013878393468453423
ACH-000013,-0.07735211828834003
ACH-000014,-0.12652308822673314
ACH-000015,-0.20977253341076446
ACH-000017,-0.005121391591151575
ACH-000018,-0.3745030040645034
ACH-000019,-0.0572814757020281
ACH-000021,-0.10767998977014402
ACH-000022,-0.1452966861052461
ACH-000025,-0.11310857600973122
ACH-000028,-0.021718398045556368
ACH-000030,-0.14358754371527715
ACH-000035,-0.1484528541656123
ACH-000036,0.03280555531786182
ACH-000037,-0.20631505347034226
ACH-000039,-0.06711954261495247
ACH-000040,-0.08734933093608968
ACH-000041,-0.12832943836332844
ACH-000042,-0.06870808255169221
ACH-000045,-0.13555300876406765
ACH-000047,0.030138571082291638
ACH-000052,-0.14088917773058934
ACH-000053,-0.09802491988014453
ACH-000054,-0.1951793624367284
ACH-000055,-0.019240795228031272
ACH-000060,-0.08552536953072529
ACH-000067,-0.12753941693707133
ACH-000070,-0.01260467363685236
ACH-000075,-0.009498214201901485
ACH-000078,-0.10908582888855743
ACH-000082,-0.1798400435783878
ACH-000085,-0.005638372560133469
ACH-000086,-0.12001352081482833
ACH-000087,-0.3092495035069324
ACH-000092,-0.2455178871269756
ACH-000095,-0.1594295671438459
ACH-000097,-0.028554671509430963
ACH-000098,-0.21336293884632776
ACH-000099,-0.20920051176173848
ACH-000108,-0.19437095926720888
ACH-000113,-0.04908679651172207
ACH-000116,-0.11408330907540885
ACH-000118,-0.06870194752626298
ACH-000120,-0.21076732722782374
ACH-000123,-0.1822244398168316
ACH-000127,-0.09713205685070972
ACH-000128,-0.21102687662236685
ACH-000132,-0.23512856952540334
ACH-000133,-0.21162958672319584
ACH-000137,-0.24053905913510634
ACH-000138,-0.18765094786164666
ACH-000142,-0.022087474433614075
ACH-000143,-0.12021179890159152
ACH-000146,-0.06030868624672645
ACH-000148,-0.1036920280562702
ACH-000150,-0.01533568662464785
ACH-000152,-0.2340820136941548
ACH-000153,0.10073667278540163
ACH-000159,-0.31132099080978703
ACH-000160,-0.1702847806213875
ACH-000163,-0.1628375724405302
ACH-000167,-0.07994084490755464
ACH-000168,-0.06420778695121017
ACH-000169,-0.21582124732756786
ACH-000178,-0.1318230104003701
ACH-000183,-0.12734820198673438
ACH-000188,-0.1021451349731729
ACH-000189,-0.23121912000558564
ACH-000190,-0.1319269365276287
ACH-000198,-0.24209906375158305
ACH-000203,-0.2848969383632793
ACH-000204,-0.28379571687750244
ACH-000206,-0.2676750857270408
ACH-000207,0.045596012620237714
ACH-000208,-0.2805853950289024
ACH-000210,-0.19162105384345468
ACH-000211,-0.3051818234244773
ACH-000215,-0.13731829047672356
ACH-000221,-0.2659405847275408
ACH-000222,0.0031564116040449183
ACH-000223,-0.23035111322181756
ACH-000226,-0.2191682559122929
ACH-000227,-0.04114957144591957
ACH-000228,-0.15525802708503356
ACH-000231,-0.19438257613282486
