,HIST1H4L (8368)
ACH-000402,-0.1650133255185914
ACH-000403,-0.116576093409443
ACH-000404,-0.0387295912962624
ACH-000406,-0.061420713740704035
ACH-000407,-0.1373988327144096
ACH-000408,-0.1653194257190383
ACH-000410,-0.10462109224461104
ACH-000411,-0.11729456795180628
ACH-000414,-0.2663971105242679
ACH-000415,-0.0644501249015089
ACH-000416,-0.05863790518037385
ACH-000420,-0.10818224802213247
ACH-000421,-0.10308592086651114
ACH-000424,0.018711953121979333
ACH-000425,-0.029135259511705033
ACH-000426,0.17380443943829296
ACH-000427,-0.05941597326541667
ACH-000433,0.006389480092475364
ACH-000435,0.2696506798544134
ACH-000436,-0.017567769159449808
ACH-000444,-0.1867388490255185
ACH-000445,-0.11568060472306115
ACH-000448,-0.16931445011203175
ACH-000450,-0.2083102548785314
ACH-000452,-0.3159289926056088
ACH-000454,-0.20819183132355384
ACH-000458,-0.1476084184399069
ACH-000459,-0.10543254685534112
ACH-000460,-0.05981276768987795
ACH-000461,-0.14877793386801885
ACH-000463,-0.17985511709300572
ACH-000464,-0.09793555363889987
ACH-000466,-0.149242780015392
ACH-000467,0.0014386621048069752
ACH-000468,-0.09057146063307099
ACH-000469,-0.11301205883789535
ACH-000470,-0.09935235102985768
ACH-000471,-0.07193052922496639
ACH-000472,-0.13652202175303074
ACH-000473,0.017985456835058464
ACH-000475,-0.05216197593080471
ACH-000476,-0.11603646322623094
ACH-000477,-0.2704930489879341
ACH-000479,-0.08515403566639278
ACH-000480,0.13923055361699233
ACH-000481,-0.10333918357287693
ACH-000483,-0.006796150971159039
ACH-000484,0.038735413099824735
ACH-000485,-0.3035294663479142
ACH-000486,-0.2575307009527917
ACH-000487,-0.3494445356802387
ACH-000488,-0.10615516697395053
ACH-000490,-0.18216160340856485
ACH-000491,-0.24926970867442574
ACH-000495,-0.2359842513799614
ACH-000496,-0.1678601273257823
ACH-000499,-0.23402491120179636
ACH-000500,-0.046825607140176334
ACH-000502,-0.1324014865729073
ACH-000503,-0.13855243805752773
ACH-000505,-0.1037271093985792
ACH-000507,-0.021947897043453173
ACH-000510,-0.029924651694160063
ACH-000511,-0.19285797688735973
ACH-000512,-0.004394256712053311
ACH-000516,-0.2470716412852731
ACH-000517,-0.06396843714946336
ACH-000518,-0.2527379447578881
ACH-000520,-0.2225734733889049
ACH-000521,-0.1438247293737943
ACH-000522,-0.1958676971911976
ACH-000524,-0.1631313207548143
ACH-000527,-0.0660051962240681
ACH-000528,-0.07588085090226057
ACH-000537,0.02127497084529975
ACH-000541,0.014138326694218347
ACH-000542,-0.19427690981601325
ACH-000544,-0.05680649107448583
ACH-000545,-0.10844055888981796
ACH-000547,0.008508925782998495
ACH-000548,-0.2386114735062625
ACH-000549,-0.10811542818555946
ACH-000550,-0.1342371797800901
ACH-000552,-0.02084768152681894
ACH-000556,-0.10464589733878978
ACH-000557,0.0417521626094133
ACH-000569,-0.4297952505734113
ACH-000570,0.05375318154883402
ACH-000571,-0.17997495413267706
ACH-000573,-0.1763461500267197
ACH-000576,-0.03701735128290624
ACH-000579,-0.1735619614860574
ACH-000580,-0.12268319615600999
ACH-000584,-0.1927664126927264
ACH-000585,-0.202747908831772
ACH-000588,-0.017867655867951082
ACH-000589,-0.1308703820882335
ACH-000591,-0.274039663889804
ACH-000593,0.02084064692668631
ACH-000600,-0.09521598817294713
ACH-000601,-0.20694875026650048
ACH-000605,-0.3046594137416928
ACH-000606,-0.11179803346714384
ACH-000608,-0.11346224800378067
ACH-000614,0.04939842726599187
ACH-000616,-0.07058450287733935
ACH-000618,-0.17795320228722422
ACH-000619,-0.2661187436725665
ACH-000620,-0.1513146619298106
ACH-000621,-0.12131196321096155
ACH-000622,-0.07217362215477749
ACH-000623,-0.09000424050408022
ACH-000624,-0.08180657337521721
ACH-000627,-0.1431085490616795
ACH-000630,-0.3493487287542531
ACH-000631,-0.5605344141743139
ACH-000632,-0.14590379406251866
ACH-000633,-0.06588494766993178
ACH-000637,-0.4150703659260028
ACH-000638,-0.15843907338006988
ACH-000646,-0.07206489810130448
ACH-000647,-0.1780533391925902
ACH-000648,-0.04338956156443146
ACH-000649,-0.0400399461824074
ACH-000651,-0.08090772049058853
ACH-000652,-0.34521533751673905
ACH-000653,-0.0113191962412743
ACH-000657,-0.13546584619258414
ACH-000658,-0.07416458213408136
ACH-000661,-0.2629639302594344
ACH-000662,-0.09651763694044667
ACH-000663,0.05301626431109301
ACH-000665,-0.18309428766122315
ACH-000671,0.02059563717261416
ACH-000672,-0.07108916675639235
ACH-000673,-0.1726051959204408
ACH-000676,-0.11271178131852125
ACH-000677,-0.09714917464711118
ACH-000681,-0.17948237475695372
ACH-000683,-0.1298248543706379
ACH-000684,0.051260585022919684
ACH-000688,-0.10428156072495297
ACH-000693,-0.18401913558328215
ACH-000694,-0.2292311447584839
ACH-000695,0.10550144056693912
ACH-000696,-0.16603612294890088
ACH-000697,-0.33167550775002874
ACH-000699,-0.09129460661717667
ACH-000701,-0.09337067095854658
ACH-000706,-0.22661790618515826
ACH-000711,-0.1403301352478112
ACH-000713,-0.3394208810606766
ACH-000714,0.007307862284590986
ACH-000718,-0.1216611569756856
ACH-000720,-0.06457783801813005
ACH-000721,-0.092489269470128
ACH-000724,-0.4274074732954459
ACH-000725,0.006128984695712767
ACH-000732,0.04014247324152975
ACH-000734,-0.10656612611157236
ACH-000735,-0.09397000212469676
ACH-000736,-0.09341091143608776
ACH-000738,-0.09630248865270218
ACH-000746,-0.0738798151307279
ACH-000747,-0.16904984469036838
ACH-000748,-0.1992692938964616
ACH-000753,-0.15637352577467453
ACH-000756,-0.13485873237705467
ACH-000757,0.04437681266422479
ACH-000758,-0.1822627317855819
ACH-000760,-0.06716567158714527
ACH-000762,-0.1519060469068445
ACH-000763,-0.000875999716560187
ACH-000764,-0.17740809070905875
ACH-000765,-0.15207225924203735
ACH-000766,-0.03502856698350509
ACH-000767,-0.11028277417837948
ACH-000768,-0.12999608836452234
ACH-000769,0.1218527721419072
ACH-000770,-0.06239453742552727
ACH-000771,-0.1260470539705453
ACH-000773,-0.15931612535342965
ACH-000776,-0.1430238420529892
ACH-000777,-0.24232912153630345
ACH-000778,-0.2510196025049431
ACH-000781,-0.15482955789886232
ACH-000782,-0.11148637802965072
ACH-000783,-0.1842779454282618
ACH-000784,-0.014488374695114362
ACH-000785,-0.2378778990734892
ACH-000787,-0.12294751830066053
ACH-000788,-0.1672059545323827
ACH-000791,-0.13984255917023478
ACH-000792,-0.048961047911436455
ACH-000794,-0.13941556921412798
ACH-000796,-0.17973506472978745
ACH-000798,-0.08547045433375261
ACH-000799,0.08390806260766356
ACH-000800,-0.03776533177212719
ACH-000802,-0.1990926525861736
ACH-000804,0.05421857399665817
ACH-000805,-0.11501067061062845
ACH-000809,-0.3243754240018028
ACH-000810,-0.1682081696001675
ACH-000811,-0.08665627305738989
ACH-000817,-0.08643466710942717
ACH-000819,-0.2937599411047989
ACH-000820,-0.1687746111596401
ACH-000821,0.1182701866658068
ACH-000822,-0.05904635172599922
ACH-000823,-0.04857229658981378
ACH-000824,-0.3075221761751465
ACH-000827,-0.1327371294740409
ACH-000829,0.01515854779617977
ACH-000831,-0.0927137764759504
ACH-000832,-0.026449177358224538
ACH-000833,0.0053085220137935926
ACH-000834,-0.25802339351813475
ACH-000835,-0.1127083531870804
ACH-000836,-0.11464052119027672
ACH-000837,0.046509483140720086
ACH-000838,-0.07112289104141738
ACH-000839,-0.3203755297976118
ACH-000840,-0.14008814121884414
ACH-000841,-0.04330248124984348
ACH-000843,-0.4937271755113578
ACH-000846,-0.23782131235574036
ACH-000847,-0.1822607077875703
ACH-000848,-0.13234177121989615
ACH-000849,-0.15682262027583618
ACH-000851,-0.20375656057999592
ACH-000855,-0.11030700989611432
ACH-000856,-0.09328413852163113
ACH-000858,-0.07828968058184392
ACH-000859,0.04222801594829558
ACH-000861,-0.28303437357482625
ACH-000862,-0.2778889780653933
ACH-000865,-0.1356852122417332
ACH-000866,-0.08046990773601609
ACH-000867,-0.15137354548878093
ACH-000869,-0.1680873265028421
ACH-000872,-0.14229507986185974
ACH-000873,-0.1854427067110403
ACH-000876,-0.19019148486435966
ACH-000878,0.035452118094285216
ACH-000880,-0.12722694433089946
ACH-000881,-0.07464278498917762
ACH-000882,-0.2532395435823329
ACH-000884,-0.02023155842989457
ACH-000885,0.09043202361785307
ACH-000887,-0.08839439984000412
ACH-000889,-0.1256638092508174
ACH-000896,-0.22266758717876167
ACH-000898,-0.11145956248520958
ACH-000900,-0.3395195480232658
ACH-000901,-0.018865350864421652
ACH-000905,-0.20315159255212084
ACH-000906,-0.10308648324640077
ACH-000907,-0.055874412239044664
ACH-000910,-0.08074462953531436
ACH-000911,-0.09717406875846024
ACH-000912,-0.09866194260495434
ACH-000913,-0.07022657884930426
ACH-000915,-0.04976960607664089
ACH-000916,0.2096493413402918
ACH-000917,-0.04654827053937983
ACH-000920,-0.1481025522112057
ACH-000921,-0.0897915438450518
ACH-000924,-0.07253036136643612
ACH-000926,-0.15795261824596196
ACH-000928,0.048943499852324115
ACH-000929,-0.17954020670494372
ACH-000932,-0.1903228936927097
ACH-000935,-0.22946050361725526
ACH-000936,-0.0991671554930638
ACH-000937,-0.19812679822022206
ACH-000938,-0.0729679971665524
ACH-000939,-0.12345624781384383
ACH-000941,-0.043976183551883895
ACH-000943,0.03547737923919509
ACH-000946,-0.1438950208427191
ACH-000947,-0.16366864010673832
ACH-000948,-0.06636787286640372
ACH-000950,-0.3264712157411141
ACH-000953,-0.07297330913156401
ACH-000954,-0.17759534166202773
ACH-000957,-0.0816815180146924
ACH-000958,-0.05635664990912721
ACH-000960,-0.11386676206675005
ACH-000963,-0.07709760222400623
ACH-000968,-0.14593310244519053
ACH-000969,-0.06330745891540644
ACH-000972,-0.1470992305202979
ACH-000973,-0.2575061382703871
ACH-000974,-0.1611379094710423
ACH-000978,0.010855280734638696
ACH-000984,-0.08004885655148238
ACH-000986,-0.003389832857257945
ACH-000988,-0.01803055488246969
ACH-000993,-0.007468333319331875
ACH-000994,0.09462417783350993
ACH-000996,-0.12647274650858625
ACH-001001,-0.17169193664477142
ACH-001020,0.0942706336570074
ACH-001028,-0.11365579274723267
ACH-001031,-0.03939010312469122
ACH-001038,-0.09169346105445356
ACH-001048,-0.3479008715090468
ACH-001050,-0.2887069451641951
ACH-001053,-0.10250752932174836
ACH-001054,0.021505207347986176
ACH-001061,-0.15624306392442855
ACH-001067,-0.18147128912726296
ACH-001075,-0.2203543723162409
ACH-001096,0.013572029897432877
ACH-001111,-0.09074504484895693
ACH-001119,0.035464831294467494
ACH-001128,-0.27932139431280795
ACH-001134,-0.2546546550720176
ACH-001151,-0.10395899800891756
ACH-001163,0.02905127963148505
ACH-001164,-0.4052432911312333
ACH-001183,-0.059553166480539786
ACH-001192,-0.19088874416712293
ACH-001193,0.03444298243618465
ACH-001196,-0.2176729531467859
ACH-001197,-0.09797601645836927
ACH-001205,-0.14592559158831764
ACH-001211,0.03018068280028175
ACH-001212,-0.0952827123006844
ACH-001228,0.0015696960121885431
ACH-001232,-0.11449818487813412
ACH-001239,-0.1296372078901053
ACH-001270,-0.238888466129506
ACH-001274,-0.2587380503374593
ACH-001275,-0.12730343278305425
ACH-001277,-0.0038751133466182063
ACH-001278,-0.0647765166774253
ACH-001280,0.010784243842410586
ACH-001283,-0.006998788389687182
ACH-001289,-0.11571891759870295
ACH-001300,-0.21547001490688186
ACH-001301,-0.2314519171542995
ACH-001302,-0.3915332802954605
ACH-001306,-0.14313761089155505
ACH-001318,-0.2043030362769865
ACH-001322,-0.2312087996239797
ACH-001328,-0.16781634511014565
ACH-001332,-0.1577173311492191
ACH-001336,-0.26358510907785865
ACH-001346,-0.187150129473249
ACH-001353,-0.11208043010605033
ACH-001354,-0.14858925208183926
ACH-001367,-0.1908991158661771
ACH-001368,-0.25408596326219085
ACH-001374,0.19830632349771704
ACH-001377,-0.1465573339851862
ACH-001380,-0.1462963477666525
ACH-001391,-0.07334859105484955
ACH-001408,-0.0404225228290446
ACH-001430,-0.15848313462279098
ACH-001431,-0.23380952534641355
ACH-001450,-0.17114888958257704
ACH-001496,-0.03790734991287693
ACH-001500,-0.03313659173305335
ACH-001523,-0.04697045286205287
ACH-001532,-0.15113736123158958
ACH-001550,-0.11243874134021656
ACH-001552,0.06311098722908884
ACH-001554,-0.14551701275605966
ACH-001654,-0.1105513495574159
ACH-001735,-0.15776839461952036
ACH-001736,0.0016745701157274615
ACH-001737,-0.6987317980063761
ACH-001740,-0.17769527707562635
ACH-001745,-0.0747396196989366
ACH-001765,-0.14415575817754914
