,KLRF2 (100431172)
ACH-000004,-0.049760649194679485
ACH-000005,-0.18333328947772384
ACH-000007,0.034634070032145955
ACH-000009,0.07705868151954112
ACH-000011,-0.1076644445620412
ACH-000012,0.14202191580222526
ACH-000013,0.10976553387444428
ACH-000014,0.1780815316877747
ACH-000015,0.06636408826871129
ACH-000017,-0.03611912947524385
ACH-000018,0.16450577183105036
ACH-000019,0.3523475787633285
ACH-000021,0.11818414081219518
ACH-000022,0.12631921558096448
ACH-000025,0.00395912948426453
ACH-000028,0.0879967403792207
ACH-000030,0.0817710161606928
ACH-000035,0.06983796736294239
ACH-000036,0.16063834048403014
ACH-000037,0.19198593874274053
ACH-000039,0.007239652630243141
ACH-000040,0.11602759054256942
ACH-000041,0.10388575104812926
ACH-000042,0.10822953874471997
ACH-000045,-0.1036251018322618
ACH-000047,0.17009449507756305
ACH-000052,0.09050475634583556
ACH-000053,0.06875248246219437
ACH-000054,-0.002869506963942391
ACH-000055,-0.06957416849574935
ACH-000060,0.15069170115283215
ACH-000067,0.17154851828339365
ACH-000070,0.12553328372229353
ACH-000075,0.2316016642026558
ACH-000078,-0.014545338373840838
ACH-000082,0.05589812420646659
ACH-000085,-0.028380097120507142
ACH-000086,0.10810503845759313
ACH-000087,-0.03363019772678184
ACH-000092,0.050346906515662884
ACH-000095,-0.0016391793978328961
ACH-000097,0.09456598413979116
ACH-000098,0.10035690802065483
ACH-000099,0.019616654438532742
ACH-000108,0.055495484488276264
ACH-000113,0.0837563484924323
ACH-000116,0.06429632810535267
ACH-000118,0.16860437348174184
ACH-000120,0.1390138364326535
ACH-000123,0.005565055814935105
ACH-000127,0.036625543256663534
ACH-000128,0.02827526153308672
ACH-000132,0.09051894300774696
ACH-000133,0.03815453480262626
ACH-000137,0.016644855585708156
ACH-000138,0.2452339109098905
ACH-000142,-0.01947953159277397
ACH-000143,0.1561892519126796
ACH-000146,-0.004803340811311272
ACH-000148,0.09824105945836904
ACH-000150,-0.02416257515044504
ACH-000152,0.21523012834410585
ACH-000153,-0.0657256144650412
ACH-000159,-0.019763214306705117
ACH-000160,0.08891079648812272
ACH-000163,0.4205932596142062
ACH-000167,0.08889221639672855
ACH-000168,0.17189638981778588
ACH-000169,0.12194217592058006
ACH-000178,0.1117185456667666
ACH-000183,0.01888963377522001
ACH-000188,0.2070944955635133
ACH-000189,-0.009376304785600037
ACH-000190,0.16067386164384792
ACH-000198,0.03728805738690593
ACH-000203,-0.15116507487439226
ACH-000204,-0.13771551494628045
ACH-000206,0.23034962183818156
ACH-000207,0.10846918005548188
ACH-000208,-0.09253917687465983
ACH-000210,-0.0010764486078367755
ACH-000211,-0.032668862259501004
ACH-000215,0.15392467839324694
ACH-000221,0.013487573625881174
ACH-000222,0.04711469335654977
ACH-000223,-0.005872798838657819
ACH-000226,0.017016253118474725
ACH-000227,0.1570302691824016
ACH-000228,-0.02072830086037715
ACH-000231,0.07940507932616961
ACH-000232,-0.041902140665838986
ACH-000233,0.0862837833620801
ACH-000234,-0.02378917876450165
ACH-000235,0.006687646808955136
ACH-000237,0.16243335365852465
ACH-000238,0.12442487968665016
ACH-000242,0.32007842417071697
ACH-000243,0.17354236607507562
ACH-000244,0.06898933459548565
ACH-000246,0.04625768089967669
ACH-000248,0.025308206119021192
ACH-000250,0.11132352781865808
ACH-000251,-0.052702115766902216
ACH-000252,0.17828413996283204
ACH-000253,0.08276241300701273
ACH-000255,-0.01316556554024735
ACH-000256,0.08497696002257947
ACH-000257,0.1386475375107941
ACH-000258,0.1430309341377808
ACH-000259,0.062277285397871626
ACH-000260,0.008616509962721633
ACH-000261,0.14259492677536298
ACH-000262,-0.08105422441306301
ACH-000263,0.2120558976537164
ACH-000264,0.18399158859759152
ACH-000265,0.17995883385585942
ACH-000266,0.09838516865777276
ACH-000272,0.10858172310350474
ACH-000274,0.022922805234867533
ACH-000277,0.003202829370837383
ACH-000278,0.06336412711037477
ACH-000279,0.015710532204659074
ACH-000280,-0.0798091655173623
ACH-000281,0.17419871444359405
ACH-000288,0.030709461242077518
ACH-000291,0.1073436349769862
ACH-000293,0.16245320725829232
ACH-000294,-0.055688098030590466
ACH-000295,0.03798353993110773
ACH-000296,0.14323037869124405
ACH-000302,0.07429972261667629
ACH-000304,0.21077253731318346
ACH-000307,0.17342798777489654
ACH-000308,0.0780618212297928
ACH-000310,0.03971860731345756
ACH-000311,0.1239426989722736
ACH-000312,0.011525492799327177
ACH-000315,0.016857410480866322
ACH-000316,0.1032720575740552
ACH-000317,-0.03563000908902743
ACH-000318,0.2978563320558353
ACH-000319,0.1685234567805184
ACH-000320,0.0657757544527665
ACH-000322,-0.0051712831435080184
ACH-000323,0.047114810951602866
ACH-000324,-0.03571423377302284
ACH-000329,0.06886121094704901
ACH-000330,0.01738775282123
ACH-000331,0.0535502575571193
ACH-000332,0.045677985338835436
ACH-000334,0.25212779280107994
ACH-000335,0.28402780099653696
ACH-000336,0.1968495610841511
ACH-000337,0.2848587742203495
ACH-000338,-0.4514340636513124
ACH-000339,0.06468368968618952
ACH-000341,-0.09302930803720036
ACH-000348,0.059007268773499134
ACH-000350,0.0013889319428822165
ACH-000352,0.14778258861464472
ACH-000356,-0.001637290943320394
ACH-000361,0.08303603006106855
ACH-000362,0.08195984536556693
ACH-000363,0.023538400870124848
ACH-000364,0.16184715874539332
ACH-000365,0.18645622626032488
ACH-000366,0.03492780559063518
ACH-000368,-0.07708166587251235
ACH-000374,0.1899157118048556
ACH-000375,0.14576981466007
ACH-000376,0.1515655165582132
ACH-000381,0.062485654645773485
ACH-000383,0.14171553717350516
ACH-000387,0.03201816090924714
ACH-000389,0.026142948850625902
ACH-000390,0.10181338793263332
ACH-000393,0.19575053869095346
ACH-000395,0.3484318355463123
ACH-000396,0.20840365438878836
ACH-000397,0.07289890002475495
ACH-000401,0.07320728486527711
ACH-000402,-0.22121117709156607
ACH-000403,0.051057677889748736
ACH-000404,0.3715663896334602
ACH-000406,-0.031238357175749305
ACH-000407,0.1286614841274013
ACH-000408,0.16318191113890185
ACH-000410,0.022695713138825915
ACH-000411,0.10532528932647577
ACH-000414,0.09811400223523184
ACH-000415,0.2245859318635866
ACH-000416,0.13364219242363345
ACH-000420,0.04717446775054784
ACH-000421,0.21176850782687315
ACH-000424,0.078464498769496
ACH-000425,0.05469427003301601
ACH-000426,0.014987960062813725
ACH-000427,-0.031851392840150074
ACH-000433,0.17930613958734234
ACH-000435,-0.1486890346894992
ACH-000436,0.2589239872558367
ACH-000444,-0.09020268285191184
ACH-000445,0.20502627149837624
ACH-000448,0.1228925636535002
ACH-000450,0.2769300533246587
ACH-000452,-0.003473827718404046
ACH-000454,-0.0010389125348047863
ACH-000458,0.15257581574128135
ACH-000459,0.08394349637431696
ACH-000460,-0.11778591390925144
ACH-000461,0.09054085583861976
ACH-000463,0.1198657084329486
ACH-000464,-0.009905269383071165
ACH-000466,-0.009588796068350076
