,SEPT12 (124404)
ACH-000004,-0.29874712601043685
ACH-000005,0.07509557225728841
ACH-000007,-0.05608726529317811
ACH-000009,0.03987865594078192
ACH-000011,-0.01866985557080677
ACH-000012,-0.1983858054194765
ACH-000013,-0.019140686583956814
ACH-000014,0.08507837001804512
ACH-000015,-0.06257749243994938
ACH-000017,-0.00826527970132107
ACH-000018,-0.1164738555216896
ACH-000019,0.07415404664823394
ACH-000021,-0.09181423019863726
ACH-000022,0.010562970499450522
ACH-000025,-0.02491098724206552
ACH-000028,0.048515931653409713
ACH-000030,0.016807635471654554
ACH-000035,-0.03915048756930521
ACH-000036,-0.0214461271008494
ACH-000037,-0.037511078695305386
ACH-000039,-0.08100444668783008
ACH-000040,-0.1021195037124847
ACH-000041,-0.01173592763247255
ACH-000042,-0.07700287007321722
ACH-000045,-0.09315374190329023
ACH-000047,-0.2096994548148122
ACH-000052,-0.14238835445413112
ACH-000053,-0.040351311408183536
ACH-000054,0.07833237006172787
ACH-000055,-0.05637717229974669
ACH-000060,0.06308355749462086
ACH-000067,-0.06726916516066987
ACH-000070,0.14217512123087772
ACH-000075,-0.16746255500058052
ACH-000078,-0.14707100389638406
ACH-000082,-0.038301108617012164
ACH-000085,0.016062014686345456
ACH-000086,-0.02741487838305997
ACH-000087,-0.061214318801206175
ACH-000092,-0.1149388331776554
ACH-000095,-0.09186211421886097
ACH-000097,-0.0885599639090179
ACH-000098,-0.16033399238583218
ACH-000099,-0.06810363181321613
ACH-000108,-0.1479074429723289
ACH-000113,0.13594977326170374
ACH-000116,-0.013213421177816943
ACH-000118,-0.06251417176617075
ACH-000120,-0.015514726203822722
ACH-000123,-0.10854591712376492
ACH-000127,-0.11434160913279084
ACH-000128,0.046869643793103814
ACH-000132,0.06690763135829488
ACH-000133,-0.11156184918392567
ACH-000137,-0.1374528993617408
ACH-000138,0.038487546716166575
ACH-000142,-0.13694035958251471
ACH-000143,-0.012176393550581146
ACH-000146,0.07038621918148462
ACH-000148,-0.15830069148750486
ACH-000150,-0.03724632914038023
ACH-000152,-0.015437855574240388
ACH-000153,0.03257975117201286
ACH-000159,-0.06971455662928193
ACH-000160,0.059099944645856876
ACH-000163,-0.028304721802290305
ACH-000167,-0.3686798370536299
ACH-000168,-0.11466197855319862
ACH-000169,0.03784345049548958
ACH-000178,-0.117409944964678
ACH-000183,-0.05393765200204343
ACH-000188,0.061037347506123385
ACH-000189,-0.1613900921603255
ACH-000190,-0.08191190320702245
ACH-000198,-0.04434941175839285
ACH-000203,0.07544283006344248
ACH-000204,-0.1906170277716723
ACH-000206,-0.15496067665661226
ACH-000207,0.043478122410557055
ACH-000208,-0.15973258198733326
ACH-000210,0.18541325021680585
ACH-000211,-0.01996485479463349
ACH-000215,-0.1219212169655985
ACH-000221,-0.026078080625702063
ACH-000222,-0.09081900566820583
ACH-000223,0.022276726032870987
ACH-000226,-0.07778094089363402
ACH-000227,-0.1200567975089817
ACH-000228,0.06151950349411265
ACH-000231,-0.08994021601659262
ACH-000232,0.0009364593311197518
ACH-000233,-0.007005526382679499
ACH-000234,0.0428548309453401
ACH-000235,0.00717509943487797
ACH-000237,-0.06396253683537828
ACH-000238,0.08521973599920737
ACH-000242,-0.23552230164807164
ACH-000243,-0.2076189434746368
ACH-000244,0.1100305660074827
ACH-000246,-0.0345238264973485
ACH-000248,-0.12925694010302036
ACH-000250,-0.07677004482792339
ACH-000251,0.005939376444783858
ACH-000252,-0.1484645769763171
ACH-000253,0.005219704025598507
ACH-000255,0.13773386282556646
ACH-000256,-0.06294641678249102
ACH-000257,-0.10418507473402833
ACH-000258,-0.021161122254419955
ACH-000259,-0.024682926333965283
ACH-000260,-0.14861155511739824
ACH-000261,-0.1414654390069352
ACH-000262,-0.030092334281418213
ACH-000263,-0.1480371900534167
ACH-000264,-0.09585802181894716
ACH-000265,-0.05676717586457864
ACH-000266,0.03085121721417763
ACH-000272,-0.06548924221288799
ACH-000274,-0.01292024461857739
ACH-000277,-0.007468129412475873
ACH-000278,-0.0375493955663648
ACH-000279,-0.060426862262156524
ACH-000280,-0.11676331956781685
ACH-000281,-0.057890370197003674
ACH-000288,-0.10680921163727512
ACH-000291,-0.14470847362372155
ACH-000293,0.13352552682269056
ACH-000294,-0.07809317120306565
ACH-000295,-0.029658335704251464
ACH-000296,-0.14106927819182946
ACH-000302,0.0029902266772727725
ACH-000304,-0.1604028899078754
ACH-000307,-0.054028504578358776
ACH-000308,0.010791109756256256
ACH-000310,-0.06043627039271119
ACH-000311,-0.02235033376616324
ACH-000312,-0.0704821620805126
ACH-000315,-0.02434523258096118
ACH-000316,-0.2839409054663169
ACH-000317,-0.0681858002080724
ACH-000318,-0.12945834188407807
ACH-000319,-0.1163783056601288
ACH-000320,0.053792781500533016
ACH-000322,-0.21612637499080087
ACH-000323,-0.017869523539625294
ACH-000324,-0.08904790550435437
ACH-000329,-0.07590312021965574
ACH-000330,-0.08396102440054412
ACH-000331,-0.02292822765528691
ACH-000332,-0.04018181364446536
ACH-000334,-0.04863952901089495
ACH-000335,-0.10661033363384373
ACH-000336,0.06641674359517548
ACH-000337,0.00854225913282412
ACH-000338,-0.07261863276001726
ACH-000339,-0.17304902751027973
ACH-000341,0.006585665579851935
ACH-000348,-0.09252757429345283
ACH-000350,-0.09729891165665798
ACH-000352,-0.03189873273937233
ACH-000356,-0.02959376452975087
ACH-000361,0.044773057757198496
ACH-000362,-0.04597023915140561
ACH-000363,-0.13470350317321578
ACH-000364,-0.08877103772555801
ACH-000365,-0.07765126433216916
ACH-000366,-0.15599818515220312
ACH-000368,0.06042538200670487
ACH-000374,0.023766478321761042
ACH-000375,0.017060564860245726
ACH-000376,-0.09689844089888792
ACH-000381,-0.0822974404308068
ACH-000383,-0.012338971662816679
ACH-000387,-0.1170018364655484
ACH-000389,-0.055753798873284674
ACH-000390,-0.004535379411842932
ACH-000393,-0.047178527762241566
ACH-000395,-0.2263533271405853
ACH-000396,-0.3323985484604914
ACH-000397,-0.0667654625197904
ACH-000401,-0.25172744098254485
ACH-000402,0.002890042403372748
ACH-000403,-0.1112724122770853
ACH-000404,-0.15546345588586566
ACH-000406,-0.054053836650743335
ACH-000407,-0.005702323584288422
ACH-000408,-0.0003339097641965075
ACH-000410,0.016354937244031285
ACH-000411,-0.10456057874665688
ACH-000414,0.026264296380588928
ACH-000415,0.01782912511693684
ACH-000416,-0.036023969135195066
ACH-000420,-0.06314036635377249
ACH-000421,-0.12753702731375452
ACH-000424,-0.0468391104028952
ACH-000425,-0.08326788545188298
ACH-000426,-0.15429731485260226
ACH-000427,-0.10450946182570316
ACH-000433,-0.11880349505490395
ACH-000435,-0.1051095184751566
ACH-000436,-0.15626786995583847
ACH-000444,-0.02190288551037229
ACH-000445,-0.037053500169519527
ACH-000448,-0.06565061741461133
ACH-000450,-0.08939724091729026
ACH-000452,-0.054159292926622915
ACH-000454,0.07721188202077052
ACH-000458,0.03691842592604756
ACH-000459,-0.10582246458354977
ACH-000460,-0.09324055523275733
ACH-000461,0.029049094059944373
ACH-000463,-0.07871533204053928
ACH-000464,0.031919480902208704
ACH-000466,-0.03664368662828578
ACH-000467,0.007174926604191973
ACH-000468,0.01947713998803259
ACH-000469,0.02251200299551256
ACH-000470,0.14675077553523416
ACH-000471,-0.11771370105879088
ACH-000472,-0.08558670160783048
ACH-000473,-0.1577660201196096
ACH-000475,-0.07423763596567398
ACH-000476,-0.007473012023466983
ACH-000477,-0.03429295174138279
ACH-000479,-0.11175127408757003
ACH-000480,-0.052549374163195946
ACH-000481,-0.011533453210798938
ACH-000483,-0.27564493914710714
ACH-000484,-0.06981276267670386
ACH-000485,-0.02257653698297361
ACH-000486,-0.0070328329449123525
ACH-000487,-0.030131546325422164
ACH-000488,0.012373327096980156
ACH-000490,0.029348549038875814
ACH-000491,0.02156068278748778
ACH-000495,-0.2177471923376336
ACH-000496,-0.02012629547846156
ACH-000499,-0.2628568208567265
ACH-000500,-0.060510151620180724
ACH-000502,-0.10924991591874317
ACH-000503,0.057615593014649275
ACH-000505,-0.0862995558422508
ACH-000507,-0.13177953026880448
ACH-000510,-0.12798635799193572
ACH-000511,0.0021325128535535187
ACH-000512,0.04568451607329065
ACH-000516,-0.0340719990246775
ACH-000517,-0.1056765050773716
ACH-000518,-0.12244207559211695
ACH-000520,-0.03590604835362573
ACH-000521,0.047376271637151766
ACH-000522,-0.1554852426722147
ACH-000524,-0.10829989713068304
ACH-000527,-0.0447273565360112
ACH-000528,-0.04185740402696241
ACH-000537,-0.01245568216181392
ACH-000541,-0.21141975745563146
ACH-000542,-0.0841176446548329
ACH-000544,0.024736919352820658
ACH-000545,0.038358979825533566
ACH-000547,0.1391922278428793
ACH-000548,-0.14729349771538724
ACH-000549,0.08711356032928774
ACH-000550,-0.09404653075578108
ACH-000552,-0.06805864233324385
ACH-000556,-0.21328625163875808
ACH-000557,-0.14014648595897872
ACH-000569,0.15576094294733253
ACH-000570,-0.013114529471966323
ACH-000571,-0.10364762139322156
ACH-000573,-0.05436175321600964
ACH-000576,-0.02553870512867909
ACH-000579,-0.06560940771030664
ACH-000580,0.016590814688948654
ACH-000584,-0.030386104074898626
