,YJEFN3 (374887)
ACH-000424,-0.3616716022079931
ACH-000425,-0.3275110663791289
ACH-000426,-0.486076454197497
ACH-000427,-0.4585419583301517
ACH-000433,-0.5583330805551671
ACH-000435,-0.5618629418334099
ACH-000436,-0.1934931137267386
ACH-000444,-0.24951396552781485
ACH-000445,-0.4035369273586281
ACH-000448,-0.3297459662144895
ACH-000450,-0.2001328825271436
ACH-000452,-0.3547803663593596
ACH-000454,-0.4928328994079152
ACH-000458,-0.5540626663553272
ACH-000459,-0.370753876434739
ACH-000460,-0.2397081850873388
ACH-000461,-0.4014785848929024
ACH-000463,-0.23844217213145494
ACH-000464,-0.3641380790303525
ACH-000466,-0.4350455253450355
ACH-000467,-0.2156535391747766
ACH-000468,-0.2938742019557535
ACH-000469,-0.3416225795116027
ACH-000470,-0.2649699745223103
ACH-000471,-0.3914278704502692
ACH-000472,-0.22487932187567736
ACH-000473,-0.2525399997159677
ACH-000475,-0.33544636035532754
ACH-000476,-0.21827985178797812
ACH-000477,-0.43485698044785626
ACH-000479,-0.5418101840079357
ACH-000480,-0.5006369108117656
ACH-000481,-0.245870316998895
ACH-000483,-0.14649555628615035
ACH-000484,-0.3259136918982681
ACH-000485,-0.2779201974777285
ACH-000486,-0.48152906835890597
ACH-000487,-0.2658562198341699
ACH-000488,-0.22076185585494326
ACH-000490,-0.3866780244884663
ACH-000491,-0.2867073744472879
ACH-000495,-0.3268337956292205
ACH-000496,-0.3807267696312257
ACH-000499,-0.5339143509546499
ACH-000500,-0.042989820038837334
ACH-000502,-0.4605351916808731
ACH-000503,-0.24334070151800424
ACH-000505,-0.3279470051890762
ACH-000507,-0.20535588618779502
ACH-000510,-0.35587008746007753
ACH-000511,-0.4680134749492124
ACH-000512,-0.5525299357506409
ACH-000516,-0.3172204919021383
ACH-000517,-0.3163123556308173
ACH-000518,-0.3254815669916953
ACH-000520,-0.5644090191415891
ACH-000521,-0.31332162173665473
ACH-000522,-0.40300831921904906
ACH-000524,-0.30307907065590145
ACH-000527,-0.3300189503783415
ACH-000528,-0.2622722582231971
ACH-000537,-0.4846097682639423
ACH-000541,-0.4763991260548879
ACH-000542,-0.3139940330246584
ACH-000544,-0.2389229895042312
ACH-000545,-0.4205387500098136
ACH-000547,-0.2939654616592631
ACH-000548,-0.34702200364050684
ACH-000549,-0.3801340501434743
ACH-000550,-0.17012130351628948
ACH-000552,-0.4425582148969059
ACH-000556,-0.42082596374217696
ACH-000557,-0.2713585768793463
ACH-000569,-0.44936233514002266
ACH-000570,-0.2738816549822703
ACH-000571,-0.36885475843475396
ACH-000573,-0.2693672744591189
ACH-000576,-0.26433853483775416
ACH-000579,-0.29801537875193496
ACH-000580,-0.3600903999864217
ACH-000584,-0.2890932489448897
ACH-000585,-0.3014042406222837
ACH-000588,-0.2518228479189045
ACH-000589,-0.26367462386838025
ACH-000591,-0.3504414108120451
ACH-000593,-0.25478400854700234
ACH-000600,-0.37376602651950575
ACH-000601,-0.3207389692189663
ACH-000605,-0.3954677973915036
ACH-000606,-0.4660182491926954
ACH-000608,-0.3413455817879296
ACH-000614,-0.2115134236851665
ACH-000616,-0.2327929997087082
ACH-000618,-0.2620346991102698
ACH-000619,-0.3705793657063157
ACH-000620,-0.27954040097014504
ACH-000621,-0.3034479454310656
ACH-000622,-0.2921362465767271
ACH-000623,-0.4116091096548956
ACH-000624,-0.4332444772343295
ACH-000627,-0.3149412950531937
ACH-000630,-0.30884286920560283
ACH-000631,-0.03982066681649793
ACH-000632,-0.3582495213723505
ACH-000633,-0.27136984350055443
ACH-000637,-0.2975251103217279
ACH-000638,-0.18707301347478514
ACH-000646,-0.23368511442543244
ACH-000647,-0.2607331616792584
ACH-000648,-0.4800293385290861
ACH-000649,-0.2620937273922113
ACH-000651,-0.19511570536509504
ACH-000652,-0.41540235342392223
ACH-000653,-0.3484746877222247
ACH-000657,-0.4289891663398935
ACH-000658,-0.2544628439812876
ACH-000661,-0.4653557223999883
ACH-000662,-0.5643429249838233
ACH-000663,-0.21780956368205254
ACH-000665,-0.3503325822121814
ACH-000671,-0.3011773862594185
ACH-000672,-0.21156374514947712
ACH-000673,-0.3339106178073554
ACH-000676,-0.04408301645167139
ACH-000677,-0.3937270999748515
ACH-000681,-0.28195256788665196
ACH-000683,-0.23115866424402004
ACH-000684,-0.19476548911142652
ACH-000688,-0.3092854833502559
ACH-000693,-0.3038512144537636
ACH-000694,-0.048687682592106686
ACH-000695,-0.2655887885251739
ACH-000696,-0.40479882584388577
ACH-000697,-0.16092875971462822
ACH-000699,-0.3042458990971064
ACH-000701,-0.2329209017563587
ACH-000706,-0.3312754379887312
ACH-000711,-0.3264628405934025
ACH-000713,-0.4772415731164253
ACH-000714,-0.35357456939619897
ACH-000718,-0.1555737754632649
ACH-000720,-0.2768708553420662
ACH-000721,-0.4905080112089828
ACH-000724,-0.3890464980822619
ACH-000725,-0.3292470554070825
ACH-000732,-0.3429716528419034
ACH-000734,-0.3496020020630451
ACH-000735,-0.26834560218617154
ACH-000736,-0.12432704301305522
ACH-000738,-0.2454425796740842
ACH-000746,-0.2441116435334532
ACH-000747,-0.30198191330660035
ACH-000748,-0.3840342505285463
ACH-000753,-0.3954070309101112
ACH-000756,-0.2797544995717676
ACH-000757,-0.3771130011567832
ACH-000758,-0.13577667333502766
ACH-000760,-0.24965761364318015
ACH-000762,-0.4335320949290553
ACH-000763,-0.20266904069836955
ACH-000764,-0.30160378157790746
ACH-000765,-0.24830292714417235
ACH-000766,-0.3828939244167368
ACH-000767,-0.15369743761247526
ACH-000768,-0.4918228752855102
ACH-000769,-0.2990399737592257
ACH-000770,-0.3788925634749245
ACH-000771,-0.3332224919120673
ACH-000773,-0.13137636842321412
ACH-000776,-0.3395355998955892
ACH-000777,-0.16630849188336647
ACH-000778,-0.41307233633855855
ACH-000781,-0.2985421365759548
ACH-000782,-0.3044422035703624
ACH-000783,-0.2530109534634276
ACH-000784,-0.2836973832304323
ACH-000785,-0.20143452161095607
ACH-000787,-0.3018890599795214
ACH-000788,-0.2461280068447805
ACH-000791,-0.3861268982812732
ACH-000792,-0.4789606868269598
ACH-000794,-0.3745382158013875
ACH-000796,-0.3015912456882785
ACH-000798,-0.27604800821789865
ACH-000799,-0.39083882479051
ACH-000800,-0.4424144182099454
ACH-000802,-0.4846331364591309
ACH-000804,-0.4945477631337397
ACH-000805,-0.15972031117731333
ACH-000809,-0.3764703850538312
ACH-000810,-0.13960311177201676
ACH-000811,-0.17539204655058174
ACH-000817,-0.5020744162079305
ACH-000819,-0.3217416917231477
ACH-000820,-0.3594492031879465
ACH-000821,-0.4339518989687016
ACH-000822,-0.3019365886212606
ACH-000823,-0.4038748711120542
ACH-000824,-0.29522029486108503
ACH-000827,-0.37361617063141617
ACH-000829,-0.3336368983764964
ACH-000831,-0.20178055622158864
ACH-000832,-0.6046977609874353
ACH-000833,-0.2943583140362812
ACH-000834,-0.4381208869481618
ACH-000835,-0.2904636443604549
ACH-000836,-0.4893845310868146
ACH-000837,-0.3603369435487887
ACH-000838,-0.3419320766548853
ACH-000839,-0.2388330997230684
ACH-000840,-0.3754073427651297
ACH-000841,-0.4922399485801002
ACH-000843,-0.2963439395537515
ACH-000846,-0.40762136044029307
ACH-000847,-0.09069594180753253
ACH-000848,-0.08242800570638925
ACH-000849,-0.3559696457458129
ACH-000851,-0.3915371446818709
ACH-000855,-0.3050636639661554
ACH-000856,-0.4315468615173169
ACH-000858,-0.2920768958844469
ACH-000859,-0.29739041044341336
ACH-000861,-0.30097127776883525
ACH-000862,-0.2877622952327494
ACH-000865,-0.2664679315330813
ACH-000866,-0.255251751650091
ACH-000867,-0.30145545197051954
ACH-000869,-0.18850873317422925
ACH-000872,-0.3624181232231875
ACH-000873,-0.40346844780161695
ACH-000876,-0.3399630214560121
ACH-000878,-0.5213023868684464
ACH-000880,-0.2942447671857636
ACH-000881,-0.2513172553273028
ACH-000882,-0.14604066712854896
ACH-000884,-0.15927024215977967
ACH-000885,-0.2981344972681076
ACH-000887,-0.31401378780806843
ACH-000889,-0.18286104068696507
ACH-000896,-0.2800262120887475
ACH-000898,-0.3513517788253803
ACH-000900,-0.4375127772382169
ACH-000901,-0.21551202865725186
ACH-000905,-0.16205538081079926
ACH-000906,-0.18370196231717906
ACH-000907,-0.3586043731954583
ACH-000910,-0.2749854143250993
ACH-000911,-0.3960181151739065
ACH-000912,-0.3824700745334589
ACH-000913,-0.3302213484461557
ACH-000915,-0.3446212493815792
ACH-000916,-0.3104132981842632
ACH-000917,-0.3450237642015352
ACH-000920,-0.3825703070299147
ACH-000921,-0.430271492875454
ACH-000924,-0.2509110329187405
ACH-000926,-0.28083216751809936
ACH-000928,-0.35592261962405397
ACH-000929,-0.33079065532553403
ACH-000932,-0.326291916183526
ACH-000935,-0.17768819598188246
ACH-000936,-0.3949750439753231
ACH-000937,-0.3189310987930573
ACH-000938,-0.18651425712020955
ACH-000939,-0.6726830784457568
ACH-000941,-0.4941438316680536
ACH-000943,-0.199658943509193
ACH-000946,-0.3589728952838709
ACH-000947,-0.22212630135844852
ACH-000948,-0.3221694778148501
ACH-000950,-0.3141922226086944
ACH-000953,-0.4173119896245287
ACH-000954,-0.03364855052232303
ACH-000957,-0.34296789622191315
ACH-000958,-0.5296483063934732
ACH-000960,-0.2343941347398246
ACH-000963,-0.296932163049673
ACH-000968,-0.3237110109681414
ACH-000969,-0.2712257657208133
ACH-000972,-0.062319321521099626
ACH-000973,-0.2947100782977233
ACH-000974,-0.18104631795992698
ACH-000978,-0.30624765529590403
ACH-000984,-0.4120229066704383
ACH-000986,-0.4890277627966136
ACH-000988,-0.3535559320481444
ACH-000993,-0.21869142664975705
ACH-000994,-0.23096974954613764
ACH-000996,-0.346076461366783
ACH-001001,-0.2872740434712883
ACH-001020,-0.29906316063743865
ACH-001028,-0.3521427005780253
ACH-001031,-0.3742465189337957
ACH-001038,-0.2914722659149072
ACH-001048,-0.38926524810904345
ACH-001050,-0.4032543457907701
ACH-001053,-0.4633445702608725
ACH-001054,-0.3490825189409123
ACH-001061,-0.16403516572964996
ACH-001067,-0.3992700979631344
ACH-001075,-0.2279379169500917
ACH-001096,-0.18148774100933027
ACH-001111,-0.2410281049506694
ACH-001119,-0.3649584792910727
ACH-001128,-0.2804763369749673
ACH-001134,-0.3335182048347199
ACH-001151,-0.4112095583824784
ACH-001163,-0.3510289028897475
ACH-001164,-0.4136564194037671
ACH-001183,-0.3459295555228172
ACH-001192,-0.3737025029508313
ACH-001193,-0.3855950665182156
ACH-001196,-0.3667829248475968
ACH-001197,-0.4643825163652053
ACH-001205,-0.3159799883780094
ACH-001211,-0.5131071154268997
ACH-001212,-0.5220053150789121
ACH-001228,-0.3626374234008741
ACH-001232,-0.2540854744502873
ACH-001239,-0.16700464324024408
ACH-001270,-0.08396258521863413
ACH-001274,-0.4075280365398529
ACH-001275,-0.06799639220362441
ACH-001277,-0.4582227875448703
ACH-001278,-0.4101165601792559
ACH-001280,-0.2654511575218246
ACH-001283,-0.3882224596785374
ACH-001289,-0.4381058031939292
ACH-001300,-0.4451873243400845
ACH-001301,-0.10502761285880934
ACH-001302,-0.4354406850877416
ACH-001306,-0.5096635971645845
ACH-001318,-0.4415141038058419
ACH-001322,-0.3782382951137591
ACH-001328,-0.44729906277932346
ACH-001332,-0.41931036851291054
ACH-001336,-0.3220592931809121
ACH-001346,-0.456053569916815
ACH-001353,-0.2899919323478682
ACH-001354,-0.3794943324680431
ACH-001367,-0.5655800199634914
ACH-001368,-0.3804657458203062
ACH-001374,-0.4182021645478235
ACH-001377,-0.29493315854751856
ACH-001380,-0.3389956929517162
ACH-001391,-0.3628706049221145
ACH-001408,-0.2962834296121853
ACH-001430,-0.2847357354128395
ACH-001431,-0.4892061352782332
ACH-001450,-0.17136089388175316
ACH-001496,-0.2745739935003977
ACH-001500,-0.2574608819544594
ACH-001523,-0.3094932508019105
ACH-001532,-0.3719400918542894
ACH-001550,-0.12281277021882185
ACH-001552,-0.2934697748636773
ACH-001554,-0.25885115589384394
ACH-001654,-0.34939362283132186
ACH-001735,-0.35926551623193864
ACH-001736,-0.22568548520830975
ACH-001737,-0.29159132634295226
ACH-001740,-0.3843359924410245
ACH-001745,-0.2773662352875194
ACH-001765,-0.3680151701638986
