,NAP1L4 (4676)
ACH-000278,-0.18862094444042374
ACH-000279,-0.1130256969726406
ACH-000280,-0.2034008381692952
ACH-000281,-0.2188056645751147
ACH-000288,-0.062423483148096676
ACH-000291,-0.20538046651690825
ACH-000293,-0.26516025668343474
ACH-000294,-0.0963922663996402
ACH-000295,-0.23398068533982744
ACH-000296,0.019587781165206646
ACH-000302,-0.10024598111812544
ACH-000304,0.100542548976117
ACH-000307,-0.17925763706477274
ACH-000308,-0.11753531243599925
ACH-000310,-0.3006771496949552
ACH-000311,-0.15957331946677594
ACH-000312,-0.23728610744391315
ACH-000315,-0.18507317006250196
ACH-000316,-0.2944374352528028
ACH-000317,-0.008230851891000649
ACH-000318,-0.16354327989634532
ACH-000319,-0.21613776555720268
ACH-000320,-0.062383815441300235
ACH-000322,-0.3425823687339813
ACH-000323,-0.15461042010044196
ACH-000324,-0.050101240907593166
ACH-000329,-0.04533845961376801
ACH-000330,-0.17707967947876474
ACH-000331,-0.15136959043054432
ACH-000332,-0.08595607752702633
ACH-000334,-0.2726336876566812
ACH-000335,-0.3368350444373531
ACH-000336,0.005345759006464733
ACH-000337,-0.20150718878891552
ACH-000338,-0.22008255975211474
ACH-000339,-0.08855273817110951
ACH-000341,-0.1000622986465626
ACH-000348,-0.16785839303857933
ACH-000350,-0.06858541264727952
ACH-000352,-0.00998201945755118
ACH-000356,-0.17420843813330353
ACH-000361,0.027803377147641854
ACH-000362,-0.0687002454708476
ACH-000363,-0.09888178818316308
ACH-000364,-0.10102763306323376
ACH-000365,-0.04217337520623455
ACH-000366,-0.15232400731315074
ACH-000368,-0.2711067839046779
ACH-000374,-0.05516670593367265
ACH-000375,-0.1996467700977109
ACH-000376,-0.23135469009631396
ACH-000381,-0.06128450981423372
ACH-000383,-0.17106007487792602
ACH-000387,-0.027316147208198773
ACH-000389,-0.0974080428255473
ACH-000390,-0.05650267704681836
ACH-000393,-0.17226885344255566
ACH-000395,-0.016831111587856218
ACH-000396,-0.149195500884433
ACH-000397,-0.1492972540362882
ACH-000401,-0.2100402449462809
ACH-000402,-0.2430086586556251
ACH-000403,-0.16240115075191386
ACH-000404,-0.4355710819151927
ACH-000406,-0.09876572882901133
ACH-000407,-0.0016349608653505653
ACH-000408,-0.08977292047668681
ACH-000410,-0.10599750265595877
ACH-000411,-0.2703290852258017
ACH-000414,-0.2484487151903109
ACH-000415,-0.3054811253394641
ACH-000416,-0.1918654085750178
ACH-000420,-0.09992868429569278
ACH-000421,-0.05349536773617064
ACH-000424,0.00926448717448724
ACH-000425,-0.018803012464080573
ACH-000426,-0.12470311998927736
ACH-000427,-0.193271398580947
ACH-000433,-0.2376555811154255
ACH-000435,-0.2975703968061578
ACH-000436,-0.009674126953916841
ACH-000444,-0.0953166151830643
ACH-000445,-0.09361653573489492
ACH-000448,-0.018965697932175573
ACH-000450,-0.01600027332531076
ACH-000452,-0.06581287761468592
ACH-000454,-0.3420728075058927
ACH-000458,-0.014236297227425396
ACH-000459,-0.02217164674403034
ACH-000460,-0.07587541685050005
ACH-000461,-0.17600246780535458
ACH-000463,-0.18511538601640398
ACH-000464,-0.08898412548203978
ACH-000466,-0.05608639302107462
ACH-000467,-0.16188130036039258
ACH-000468,0.0015640252196818815
ACH-000469,-0.18545568355592815
ACH-000470,-0.06749912490217752
ACH-000471,-0.19681703190141628
ACH-000472,-0.0842397922499615
ACH-000473,-0.016995128468858794
ACH-000475,-0.06918252382000185
ACH-000476,-0.2537505152215579
ACH-000477,-0.07045628192198479
ACH-000479,-0.11266483594010818
ACH-000480,-0.14715208911134453
ACH-000481,-0.10505344441565813
ACH-000483,-0.0549884702213474
ACH-000484,-0.10762181559261713
ACH-000485,-0.3270032695596648
ACH-000486,-0.3363632522889287
ACH-000487,0.014643896122107097
ACH-000488,-0.052826061426027485
ACH-000490,-0.04672379564513825
ACH-000491,-0.17439514890127972
ACH-000495,-0.07086502254321958
ACH-000496,-0.09007867029707133
ACH-000499,-0.365980156425224
ACH-000500,-0.010440588836523877
ACH-000502,-0.08291975670755765
ACH-000503,-0.1518708001240454
ACH-000505,-0.0897317160622859
ACH-000507,-0.02827250528798252
ACH-000510,-0.126080875639602
ACH-000511,-0.06368528302117346
ACH-000512,-0.008034315012924457
ACH-000516,-0.0528340893722072
ACH-000517,-0.07370168455797635
ACH-000518,-0.1311137930128852
ACH-000520,-0.26141841262007104
ACH-000521,-0.2148902263333073
ACH-000522,-0.2299177981731351
ACH-000524,-0.2455141182857343
ACH-000527,-0.060633970780674236
ACH-000528,-0.016453598908121026
ACH-000537,-0.10192540891869878
ACH-000541,-0.05292336507416767
ACH-000542,-0.3501552745829332
ACH-000544,-0.22961492688509716
ACH-000545,-0.2449164239045961
ACH-000547,-0.15048303011652273
ACH-000548,-0.06269939640555591
ACH-000549,0.05962476045120225
ACH-000550,-0.15231225944001592
ACH-000552,-0.005377238887395036
ACH-000556,-0.12856027509319726
ACH-000557,-0.05517242003122085
ACH-000569,-0.3501377276458318
ACH-000570,-0.21865088864007876
ACH-000571,-0.18310933027287526
ACH-000573,-0.09139788993926204
ACH-000576,-0.10475409016811416
ACH-000579,-0.1724303768020009
ACH-000580,-0.18912721690530526
ACH-000584,-0.0518463887048577
ACH-000585,-0.18468874452708356
ACH-000588,-0.08118488959256442
ACH-000589,-0.017856952653441126
ACH-000591,-0.22226657802895414
ACH-000593,-0.2272857988982384
ACH-000600,-0.1254439229279844
ACH-000601,-0.23770279132839195
ACH-000605,0.04494139376189725
ACH-000606,-0.03151344331573533
ACH-000608,-0.0926882167714938
ACH-000614,-0.1733583764700425
ACH-000616,-0.15023345439627758
ACH-000618,-0.1383724644642333
ACH-000619,-0.16885668892219385
ACH-000620,-0.0827846585481409
ACH-000621,-0.1625782111529282
ACH-000622,-0.028831117971381125
ACH-000623,-0.3037163264419878
ACH-000624,-0.11573823714041095
ACH-000627,-0.2322239098196543
ACH-000630,-0.12509295471985907
ACH-000631,-0.11480225529830405
ACH-000632,-0.37221354917594623
ACH-000633,-0.26139669238249225
ACH-000637,-0.06359743659955988
ACH-000638,-0.07929107912188171
ACH-000646,-0.03663370759345843
ACH-000647,-0.33132272991076184
ACH-000648,-0.1578321933001502
ACH-000649,-0.038358754045430266
ACH-000651,-0.13126514769802328
ACH-000652,-0.09000547770360015
ACH-000653,-0.09957681864046436
ACH-000657,-0.2127042832619281
ACH-000658,-0.10422930380511478
ACH-000661,-0.0008409709244198801
ACH-000662,-0.3999018466980099
ACH-000663,0.032570418337418215
ACH-000665,-0.0647197087575403
ACH-000671,-0.1146897326402221
ACH-000672,-0.07108547393771554
ACH-000673,-0.1344780736122578
ACH-000676,-0.15377566618875202
ACH-000677,-0.07034550749277338
ACH-000681,-0.1352641828304543
ACH-000683,-0.1641878121601558
ACH-000684,-0.11747683235394403
ACH-000688,-0.11036849451540508
ACH-000693,-0.2978592924596294
ACH-000694,-0.1280563935099119
ACH-000695,-0.07063739751735493
ACH-000696,-0.1502396286343104
ACH-000697,-0.032564534545741416
ACH-000699,-0.09639919906909908
ACH-000701,-0.07477453255442952
ACH-000706,-0.11109820351922732
ACH-000711,-0.14048730835934573
ACH-000713,-0.2155778544699372
ACH-000714,0.06636710659661138
ACH-000718,-0.061922143242971815
ACH-000720,-0.2305229464460101
ACH-000721,-0.12850910434006327
ACH-000724,-0.05633170790945186
ACH-000725,-0.1356091400123049
ACH-000732,0.012773812119792472
ACH-000734,-0.2849706633726927
ACH-000735,-0.1049755551705369
ACH-000736,-0.023464770130066964
ACH-000738,-0.22097898002901184
ACH-000746,0.006477752591383804
ACH-000747,-0.2531330227153613
ACH-000748,-0.3897904205123074
ACH-000753,-0.10599180496161728
ACH-000756,-0.11326000069490015
ACH-000757,-0.1317581621173831
ACH-000758,-0.19240971816206615
ACH-000760,-0.1687923170315976
ACH-000762,-0.11840347936027446
ACH-000763,-0.24099190441085666
ACH-000764,-0.1607252441709704
ACH-000765,-0.12798028738569128
ACH-000766,-0.10879174045315104
ACH-000767,-0.3190250907096661
ACH-000768,-0.13615581401480475
ACH-000769,-0.17657303137574726
ACH-000770,-0.07744480492453787
ACH-000771,-0.17040616934285235
ACH-000773,-0.055144253194777004
ACH-000776,0.09745897629768258
ACH-000777,-0.2353273378817188
ACH-000778,-0.04903817233515017
ACH-000781,-0.23795098392102784
ACH-000782,-0.24296671064743736
ACH-000783,-0.21912833969466575
ACH-000784,-0.15798320410104902
ACH-000785,0.013276909473493224
ACH-000787,-0.06603786434001978
ACH-000788,-0.08247838562211746
ACH-000791,-0.12421050904026792
ACH-000792,-0.23047232081925664
ACH-000794,-0.18247744593507445
ACH-000796,-0.05771544852007714
ACH-000798,-0.1036289794158561
ACH-000799,-0.07736109997901562
ACH-000800,-0.19174910966752293
ACH-000802,-0.13029499518874402
ACH-000804,-0.18827220177410514
ACH-000805,-0.06758739478735326
ACH-000809,0.02714741104087275
ACH-000810,-0.3369440532875529
ACH-000811,-0.12522014198689008
ACH-000817,-0.02182239921175906
ACH-000819,-0.3527165384820324
ACH-000820,-0.5093602485923064
ACH-000821,0.10164915979065672
ACH-000822,-0.058573363652982324
ACH-000823,-0.1774707221389659
ACH-000824,-0.11828334191010326
ACH-000827,-0.11517131243448747
ACH-000829,-0.2322853219521929
ACH-000831,-0.13767380919381988
ACH-000832,-0.018232534358243915
ACH-000833,-0.11249478494545438
ACH-000834,-0.1171878624457647
ACH-000835,-0.1540642399320963
ACH-000836,0.1357835165607631
ACH-000837,-0.0423395455993536
ACH-000838,0.04744663834540418
ACH-000839,-0.18681076964248952
ACH-000840,-0.33461677155420705
ACH-000841,-0.14280045534838234
ACH-000843,-0.18586309328481607
ACH-000846,-0.25862711459628346
ACH-000847,-0.10673921554527338
ACH-000848,-0.054795387058103384
ACH-000849,-0.08488896341823778
ACH-000851,-0.06617364670425953
ACH-000855,-0.009175878615816443
ACH-000856,0.03529287533374576
ACH-000858,-0.09544192566295616
ACH-000859,-0.14436992455627984
ACH-000861,-0.2440356823434145
ACH-000862,-0.24537326204922405
ACH-000865,0.026844139857185288
ACH-000866,-0.16635228768373947
ACH-000867,-0.1124086937697176
ACH-000869,-0.13493196392368212
ACH-000872,-0.19845998894646288
ACH-000873,-0.11572538647052358
ACH-000876,-0.07694052493687359
ACH-000878,-0.2625008776710545
ACH-000880,-0.12804581958484054
ACH-000881,-0.08356037674087778
ACH-000882,-0.12035256357017635
ACH-000884,-0.1482649287901801
ACH-000885,-0.2809148869141315
ACH-000887,-0.2007479799845771
ACH-000889,-0.06342423179775
ACH-000896,-0.2126109753267161
ACH-000898,-0.11921658282850345
ACH-000900,-0.2657708016885488
ACH-000901,-0.05375143360267397
ACH-000905,-0.18822836613620125
ACH-000906,-0.1994219583748656
ACH-000907,-0.08212989718377811
ACH-000910,-0.13238571088201948
ACH-000911,-0.15699231621886495
ACH-000912,-0.23073994265425254
ACH-000913,-0.23098681615506525
ACH-000915,-0.2363693452321012
ACH-000916,-0.15053121825837293
ACH-000917,-0.223248336955892
ACH-000920,0.20020547956279205
ACH-000921,-0.13237019082465132
ACH-000924,-0.08021733452198898
ACH-000926,-0.13167862119053025
ACH-000928,-0.2726993856047038
ACH-000929,-0.3867509254830924
ACH-000932,-0.3301975527102019
ACH-000935,-0.23559836170861914
ACH-000936,-0.1813835875088292
ACH-000937,-0.18669099342947806
ACH-000938,-0.11985963180004175
ACH-000939,0.21607870743508364
ACH-000941,-0.03332228615416126
ACH-000943,-0.09575894159463468
ACH-000946,-0.016963996295292154
ACH-000947,-0.1665324150062882
ACH-000948,-0.20804796304043935
ACH-000950,0.1001862794841524
ACH-000953,-0.3042509883600714
ACH-000954,-0.3552824403031015
ACH-000957,-0.25302152378821563
ACH-000958,-0.12855021056092758
ACH-000960,-0.03279703586983311
ACH-000963,0.047338290148783636
ACH-000968,-0.1297327562236312
ACH-000969,0.09562638760546692
ACH-000972,-0.4208333174193384
ACH-000973,-0.16355212349164192
ACH-000974,0.0018038043289136923
ACH-000978,-0.02038321558724768
ACH-000984,-0.248802958725667
ACH-000986,-0.2350210129130035
ACH-000988,-0.16102816111089452
ACH-000993,-0.29733390093305906
ACH-000994,-0.12098290863997099
ACH-000996,-0.059380971629128886
ACH-001001,-0.19849258451900575
ACH-001020,-0.022773538745069558
ACH-001028,-0.05490691508379969
ACH-001031,-0.3416759624871589
ACH-001038,-0.18679232125981587
ACH-001048,-0.19523888037895226
ACH-001050,-0.14620992282441506
ACH-001053,-0.20330924180188265
ACH-001054,-0.13982251701305087
ACH-001061,-0.09805048255105456
ACH-001067,-0.17515617992197682
ACH-001075,-0.14421284395006864
ACH-001096,-0.240269268597644
ACH-001111,-0.15363957281923546
ACH-001119,-0.0865170157988159
ACH-001128,0.6343023607421212
ACH-001134,-0.01821224110314426
ACH-001151,-0.07169128098883268
ACH-001163,-0.09117339440168376
ACH-001164,-0.07829323314936308
ACH-001183,0.07805479244083928
ACH-001192,-0.12584327043483207
ACH-001193,-0.08704267840210013
ACH-001196,-0.1887470645985449
ACH-001197,0.09340956083706292
ACH-001205,-0.2615325521706977
ACH-001211,-0.20707432670904036
ACH-001212,-0.11660792762993097
ACH-001228,-0.17340016938378014
ACH-001232,-0.2172421195018592
ACH-001239,-0.1983364017135401
ACH-001270,-0.0764454853873003
ACH-001274,-0.16314393484205564
ACH-001275,-0.12624945701969115
ACH-001277,-0.30374203861062177
ACH-001278,-0.11376951774473447
ACH-001280,-0.19967768844211067
ACH-001283,-0.3029363161983211
ACH-001289,-0.16198889242525955
ACH-001300,-0.26965982793670124
ACH-001301,-0.17686003074984527
ACH-001302,0.03524105608552321
ACH-001306,-0.07537438521573524
ACH-001318,-0.11744458251204552
ACH-001322,-0.1770134192758092
ACH-001328,-0.2442965873503141
ACH-001332,-0.3912275687068852
ACH-001336,-0.13949865731927652
ACH-001346,-0.16857260653710296
ACH-001353,-0.13619168660407238
ACH-001354,-0.34522274063362623
ACH-001367,-0.07093165366794994
ACH-001368,-0.036571667976676416
ACH-001374,-0.28789660669550704
ACH-001377,-0.17065051668100129
ACH-001380,-0.0855608305810934
ACH-001391,0.011573410539960593
ACH-001408,-0.01187076073269968
ACH-001430,-0.0633737866281902
ACH-001431,-0.17474145004252986
ACH-001450,0.0448424553058831
ACH-001496,-0.03167967471579012
ACH-001500,0.0026838933763228857
ACH-001523,-0.01960387024280429
ACH-001532,-0.3408112610635955
ACH-001550,0.12008912910824728
ACH-001552,-0.061508763874656036
ACH-001554,-0.14725327482455938
ACH-001654,-0.1914890107840941
ACH-001735,-0.2387395972530447
ACH-001736,-0.10854917361515946
ACH-001737,-0.08198444949445456
ACH-001740,-0.16393847419851246
ACH-001745,-0.08309558563490962
ACH-001765,-0.14253272071164028
