,PTH (5741)
ACH-000004,0.11614456592439346
ACH-000005,0.2181330008392418
ACH-000007,-0.07226483410500767
ACH-000009,-0.06759627185117402
ACH-000011,-0.03947102273112131
ACH-000012,-0.11013906304837244
ACH-000013,-0.031143407169735213
ACH-000014,-0.10713354053018316
ACH-000015,0.004625049149312873
ACH-000017,0.05227059423536367
ACH-000018,0.05561438884725374
ACH-000019,-0.12132505608172417
ACH-000021,-0.07269440809295652
ACH-000022,0.024955835477036826
ACH-000025,-0.13671368668825146
ACH-000028,-0.005053700504352392
ACH-000030,-0.10520280131590197
ACH-000035,-0.004618176491932004
ACH-000036,-0.10894266662585934
ACH-000037,-0.012177800238887928
ACH-000039,-0.17564629514010596
ACH-000040,-0.03039781986887896
ACH-000041,-0.061055109758782276
ACH-000042,-0.05111241164373748
ACH-000045,0.09039918172768473
ACH-000047,-0.06885136747968912
ACH-000052,0.09401161104726836
ACH-000053,-0.09363639865220907
ACH-000054,-0.04862704532937175
ACH-000055,-0.010273862743486895
ACH-000060,-0.10597354611752942
ACH-000067,-0.0914214810899296
ACH-000070,0.011184327921483377
ACH-000075,-0.02598094267677217
ACH-000078,-0.03263767162624241
ACH-000082,0.030345889947434288
ACH-000085,0.09671741344122008
ACH-000086,-0.03586061632910713
ACH-000087,-0.1416482642662476
ACH-000092,-0.03566420624645677
ACH-000095,-0.032454438091549964
ACH-000097,-0.012341907462188542
ACH-000098,-0.06705806346546914
ACH-000099,-0.06441215216175075
ACH-000108,-0.08898465314922446
ACH-000113,-0.031450712908772056
ACH-000116,0.07215034244911744
ACH-000118,-0.02503951314809948
ACH-000120,0.004964421356676913
ACH-000123,-0.057639583308304224
ACH-000127,0.009708126435685218
ACH-000128,-0.008996176170509863
ACH-000132,-0.053811992850140385
ACH-000133,-0.016354527673318145
ACH-000137,-0.1129530304479746
ACH-000138,0.03589094566263739
ACH-000142,-0.12780806919660634
ACH-000143,0.07047359605310595
ACH-000146,0.0660208749170103
ACH-000148,-0.0032957883037165845
ACH-000150,0.1105627547906996
ACH-000152,0.03545229913793112
ACH-000153,0.04921298394477767
ACH-000159,-0.01830037517482428
ACH-000160,-0.08329509629032243
ACH-000163,0.022306591576353133
ACH-000167,-0.2164837278346223
ACH-000168,0.03854967035100741
ACH-000169,-0.008118016036206505
ACH-000178,-0.06428287082274035
ACH-000183,-0.2421780952810054
ACH-000188,-0.021901420420766475
ACH-000189,0.024828087681563374
ACH-000190,-0.1171227596199819
ACH-000198,0.051441596333583486
ACH-000203,-0.2853752231625358
ACH-000204,0.12063911836585214
ACH-000206,-0.19462882424370107
ACH-000207,-0.14254725659493914
ACH-000208,-0.14586008254716198
ACH-000210,-0.05005184646470708
ACH-000211,-0.0006127341276099486
ACH-000215,-0.034836060709441716
ACH-000221,-0.043250011571623434
ACH-000222,0.10901446915546634
ACH-000223,-0.003802225398142232
ACH-000226,-0.02539536461265139
ACH-000227,-0.12698271295678126
ACH-000228,-0.006548981039970814
ACH-000231,-0.1049809889061062
ACH-000232,-0.10526815997097927
ACH-000233,-0.07425143593296364
ACH-000234,-0.031025905201340395
ACH-000235,-0.0060039657299313645
ACH-000237,-0.03487045604229996
ACH-000238,-0.028232965015157468
ACH-000242,-0.19565506576528344
ACH-000243,0.04356921295534166
ACH-000244,-0.14174103981682404
ACH-000246,-0.027716988823997157
ACH-000248,0.18535210707701788
ACH-000250,0.024024108239186198
ACH-000251,-0.016530298639509732
ACH-000252,-0.04470225975032776
ACH-000253,0.018722185343123515
ACH-000255,0.07665873960715577
ACH-000256,0.06761208348227188
ACH-000257,0.08039289635567369
ACH-000258,-0.004238842033281171
ACH-000259,0.04503457888041695
ACH-000260,-0.06436028655563544
ACH-000261,-0.08181305592305141
ACH-000262,-0.061583261213065774
ACH-000263,-0.01825946301259817
ACH-000264,-0.04013867295213494
ACH-000265,-0.024226396308808736
ACH-000266,0.00928369454808675
ACH-000272,0.06333711232477117
ACH-000274,-0.11100650426052958
ACH-000277,-0.16800821003726393
ACH-000278,-0.23242986018452666
ACH-000279,-0.04705038082955458
ACH-000280,-0.11738097660962254
ACH-000281,-0.10652532314595976
ACH-000288,-0.0783552947287348
ACH-000291,0.028699276004060945
ACH-000293,-0.08631674910962232
ACH-000294,-0.056233603839659904
ACH-000295,0.05396992478288557
ACH-000296,-0.0581348770404732
ACH-000302,0.013327215838911206
ACH-000304,-0.039523052216211885
ACH-000307,-0.092946813251784
ACH-000308,-0.07752965651916786
ACH-000310,-0.09455072665573352
ACH-000311,0.033207837863938924
ACH-000312,0.11711182179594384
ACH-000315,0.07828224347727596
ACH-000316,-0.04766362992682565
ACH-000317,0.12799312494858348
ACH-000318,-0.06875704333925893
ACH-000319,-0.20035236083552047
ACH-000320,0.10287054213699573
ACH-000322,-0.10863138887962176
ACH-000323,-0.051383829685787336
ACH-000324,0.06693399280133698
ACH-000329,-0.09062235024966664
ACH-000330,0.1750794924866281
ACH-000331,-0.04981746403178556
ACH-000332,-0.016319858087020887
ACH-000334,0.17458300005226518
ACH-000335,-0.0017493450822222178
ACH-000336,-0.010024557325005184
ACH-000337,0.012512269240965958
ACH-000338,0.08212209613522596
ACH-000339,-0.08851079776027769
ACH-000341,0.044851044420646524
ACH-000348,-0.030140410926503908
ACH-000350,-0.09295216009797493
ACH-000352,0.15575675765482228
ACH-000356,-0.10349033368808863
ACH-000361,0.027346033219630767
ACH-000362,0.07021624234775525
ACH-000363,-0.05899828601228475
ACH-000364,0.034173005503180184
ACH-000365,0.03065875944841628
ACH-000366,0.0912667631636596
ACH-000368,-0.06740203003229613
ACH-000374,0.09308722883802707
ACH-000375,-0.1991587719199536
ACH-000376,-0.13881298269357212
ACH-000381,-0.007873572095610496
ACH-000383,-0.03889086951009865
ACH-000387,0.0396717518166846
ACH-000389,0.02160901772349041
ACH-000390,-0.02428203386309104
ACH-000393,-0.1515112683223302
ACH-000395,-0.0922251619024112
