,DCTD (1635)
ACH-000004,0.21081877870378848
ACH-000005,0.14061321198069726
ACH-000007,0.10774794880828296
ACH-000009,0.16231889238819971
ACH-000011,0.05022329164596273
ACH-000012,0.2705859187457275
ACH-000013,0.1809812147021534
ACH-000014,-0.007109713451036921
ACH-000015,0.15852574656745969
ACH-000017,-0.025316161305323416
ACH-000018,0.31812640722316
ACH-000019,0.10997687372636067
ACH-000021,0.05322281107086515
ACH-000022,0.09775965589699556
ACH-000025,0.015821579896237538
ACH-000028,0.12837717754709327
ACH-000030,0.1632370364748153
ACH-000035,0.1774553105515415
ACH-000036,0.11740537862290575
ACH-000037,0.3481501759464005
ACH-000039,0.11560106929881435
ACH-000040,0.3086744549520366
ACH-000041,0.08902625749012419
ACH-000042,0.0495613345363645
ACH-000045,0.3696109780523373
ACH-000047,0.19032398737166645
ACH-000052,-0.018382246861464675
ACH-000053,0.21046041749070066
ACH-000054,0.2866342133009584
ACH-000055,0.1954785318799069
ACH-000060,0.1879238488991484
ACH-000067,-0.06910464940968873
ACH-000070,-0.2539925177258656
ACH-000075,0.30526033336703234
ACH-000078,0.0977500979887152
ACH-000082,0.2491885672932473
ACH-000085,0.13317169189641154
ACH-000086,0.18420094667115516
ACH-000087,0.06787905636154536
ACH-000092,0.08475922533558637
ACH-000095,-0.012003239131595863
ACH-000097,0.05542610263545253
ACH-000098,0.10797889970206613
ACH-000099,0.06472865010801303
ACH-000108,0.08031732281901742
ACH-000113,0.2104857327469294
ACH-000116,0.11442081818583458
ACH-000118,0.05981255736148922
ACH-000120,0.08436465085974343
ACH-000123,0.12395921289694065
ACH-000127,0.19402792916566355
ACH-000128,0.16021420755902208
ACH-000132,0.09874942098226222
ACH-000133,0.0472463352006149
ACH-000137,0.01734368625796026
ACH-000138,0.08792492498922175
ACH-000142,0.193631261283352
ACH-000143,0.26729965761388524
ACH-000146,0.1662134882740529
ACH-000148,0.07408885567513895
ACH-000150,-0.047357155573462116
ACH-000152,0.2433539388152199
ACH-000153,-0.06487232568451654
ACH-000159,0.1897554570597399
ACH-000160,0.08507631571050203
ACH-000163,-0.061609085233827875
ACH-000167,0.14200928455233175
ACH-000168,0.2520637250385758
ACH-000169,0.07269227522435777
ACH-000178,0.11269420257928425
ACH-000183,0.131525313190669
ACH-000188,0.16766995141517366
ACH-000189,-0.05807079395916801
ACH-000190,0.06297947486396606
ACH-000198,0.35211893483243906
ACH-000203,0.4601953179259615
ACH-000204,0.06429670001383349
ACH-000206,0.16642038718875699
ACH-000207,0.2766177569388302
ACH-000208,-0.1601868212086266
ACH-000210,0.27166520887573475
ACH-000211,0.07766328798074755
ACH-000215,0.12560216993227807
ACH-000221,0.21783507483727765
ACH-000222,0.1502639261963218
ACH-000223,0.19907712821925194
ACH-000226,0.1625614454660652
ACH-000227,0.19509250592350744
ACH-000228,0.11853199502777445
ACH-000231,0.1529928364748344
ACH-000232,-0.06277756227693819
ACH-000233,0.16551915209108814
ACH-000234,0.1170187410767714
ACH-000235,0.09303751840423942
ACH-000237,0.1238192628201356
ACH-000238,0.14423996069552014
ACH-000242,0.04386784042904653
ACH-000243,0.1567414179446165
ACH-000244,0.3257790860104454
ACH-000246,0.14341917791828895
ACH-000248,0.05050030340456792
ACH-000250,0.18884465710426995
ACH-000251,-0.056805418127913024
ACH-000252,-0.11763008434356673
ACH-000253,0.1273900207645242
ACH-000255,0.1663420096828847
ACH-000256,0.149376829882117
ACH-000257,0.12145788608664634
ACH-000258,0.10519135596348334
ACH-000259,0.030914797613998762
ACH-000260,0.3118440578602229
ACH-000261,0.06850161692597742
ACH-000262,0.19055515450486574
ACH-000263,0.18119171720632546
ACH-000264,0.09926846894839587
ACH-000265,0.09097910230923896
ACH-000266,0.054085959035463316
ACH-000272,0.11363389534785992
ACH-000274,0.05663216272990927
ACH-000277,0.29630827668462945
ACH-000278,-0.02683766332708304
ACH-000279,0.013892019960030448
ACH-000280,0.06890734430586057
ACH-000281,-0.05374278401096207
ACH-000288,0.1251020794503405
ACH-000291,0.12104133636781853
ACH-000293,0.16493010358492738
ACH-000294,0.13993307913839725
ACH-000295,0.2927950954119617
ACH-000296,-0.03980555374502463
ACH-000302,0.1762521015067153
ACH-000304,0.21501289362559933
ACH-000307,0.20481920625583172
ACH-000308,0.08448632411097025
ACH-000310,0.048777950519614935
ACH-000311,0.16289246091109932
ACH-000312,0.10240448354586378
ACH-000315,0.14178844897365406
ACH-000316,0.1575300454683773
ACH-000317,-0.14586585696238616
ACH-000318,0.008400804353838234
ACH-000319,0.11762942479515058
ACH-000320,0.037509564978151486
ACH-000322,0.17366621646589406
ACH-000323,0.06367706273062006
ACH-000324,0.12104652938236765
ACH-000329,0.10688507542158893
ACH-000330,0.24329408518893103
ACH-000331,0.10099565970958743
ACH-000332,0.18726822700031895
ACH-000334,0.0918309093967373
ACH-000335,0.2733088775430929
ACH-000336,0.22384237047939576
ACH-000337,0.1149937050801936
ACH-000338,-0.5028208958374925
ACH-000339,0.09818475055736772
ACH-000341,-0.004661373559150964
ACH-000348,0.1228217711358693
ACH-000350,0.2076550205216537
ACH-000352,0.16149090589515494
ACH-000356,-0.04159100297894352
ACH-000361,0.11679476901423935
ACH-000362,0.20061429810462506
ACH-000363,0.20495000065998534
ACH-000364,0.045524026642326194
ACH-000365,0.10201474809055676
ACH-000366,-0.19950226139841595
ACH-000368,-0.17011274904097767
ACH-000374,0.07279111997975267
ACH-000375,0.009264244237493585
ACH-000376,0.251885411434741
ACH-000381,0.1523099341752115
ACH-000383,0.18118651382363876
ACH-000387,0.04806688598832106
ACH-000389,0.2593625662812001
ACH-000390,-0.08242273820362422
ACH-000393,0.0807713841341406
ACH-000395,0.050772098493998295
ACH-000396,0.23388273004269425
ACH-000397,0.21825208330972973
ACH-000401,0.2388989300002999
ACH-000402,0.23331782170607654
ACH-000403,0.1000701945062942
ACH-000404,0.11336091618285862
ACH-000406,0.043427550068255966
ACH-000407,0.20387868985660004
ACH-000408,0.1833175795163681
ACH-000410,0.1815988622848232
ACH-000411,0.3301639096315028
ACH-000414,0.13702464506168685
ACH-000415,0.04303292440612674
ACH-000416,0.1174020585100646
ACH-000420,0.2368493387197799
ACH-000421,0.14940723986402554
ACH-000424,0.07152738015293991
ACH-000425,0.19677884126861472
ACH-000426,0.13939339584777832
ACH-000427,0.3287489177777784
ACH-000433,0.2549239683078897
ACH-000435,0.3117082257741836
ACH-000436,0.25010658892638243
ACH-000444,0.04900233876664626
ACH-000445,0.10067052906120266
ACH-000448,0.2818616952658048
ACH-000450,0.2317385661973325
ACH-000452,0.2415062037666968
ACH-000454,0.07173574776631257
ACH-000458,0.21726305691119752
ACH-000459,-0.10135290191548778
ACH-000460,0.10661064683422183
ACH-000461,0.2116316897382921
ACH-000463,0.261586160273203
ACH-000464,0.22767395949856856
ACH-000466,0.08807254412619969
ACH-000467,0.20173818297303966
ACH-000468,0.02511604940663771
ACH-000469,0.08188378429806657
ACH-000470,0.1526722657934324
ACH-000471,0.0639664978454141
ACH-000472,0.13726932931080055
ACH-000473,0.22173013407331485
ACH-000475,0.18783451042081992
ACH-000476,0.18998800654814654
ACH-000477,0.1609450295443424
ACH-000479,-0.07479131221199005
ACH-000480,0.05849050572541065
ACH-000481,0.17618614216143832
ACH-000483,0.17590321145773427
ACH-000484,0.2889061987215786
ACH-000485,0.1158368557330714
ACH-000486,0.024941722382319426
ACH-000487,0.18174905526648907
ACH-000488,0.1210256739529204
ACH-000490,0.13273716935988886
ACH-000491,0.09676123010177454
ACH-000495,0.09007822394078427
ACH-000496,0.12794672209084046
ACH-000499,-0.15510864826306864
ACH-000500,0.04620930268790506
ACH-000502,0.13931950194082826
ACH-000503,0.12899667651453167
ACH-000505,0.05314845515718821
ACH-000507,0.03156114769015884
ACH-000510,0.14128268998287227
ACH-000511,0.1050250204253936
ACH-000512,0.04194389582292684
ACH-000516,0.16951052167497288
ACH-000517,0.1845977259297619
ACH-000518,0.24466991754181905
ACH-000520,0.07003984742256596
ACH-000521,0.13310987915533662
ACH-000522,0.15831264266956327
ACH-000524,0.15301520264522098
ACH-000527,0.14669224728258115
ACH-000528,0.2130986180527544
ACH-000537,0.23265643970145755
ACH-000541,0.016055119631453972
ACH-000542,0.10976687051933667
ACH-000544,0.13663538285913512
ACH-000545,0.13139278076463454
ACH-000547,-0.01336054290036299
ACH-000548,0.0429979784652692
ACH-000549,0.07741983744379742
ACH-000550,0.14864028156781442
ACH-000552,0.30835872110771984
ACH-000556,0.09925669389103713
ACH-000557,-0.055075408322087516
ACH-000569,0.3397474606786092
ACH-000570,0.03597709433252227
ACH-000571,0.17348843229923033
ACH-000573,-0.1330976553132252
ACH-000576,0.208066282902685
ACH-000579,0.046961005491016214
ACH-000580,0.182531986863464
ACH-000584,0.2328142082568415
ACH-000585,-0.022907260655776703
ACH-000588,0.2622434354026334
ACH-000589,0.17469554032125947
ACH-000591,0.17313760209437512
ACH-000593,0.09924001241356367
ACH-000600,0.02778133112382161
ACH-000601,0.1621118696962059
ACH-000605,0.19264179708764426
ACH-000606,0.25123775129873016
ACH-000608,0.08153249066250069
ACH-000614,0.2313236045305053
