,ALX1 (8092)
ACH-000381,-0.020712066165790882
ACH-000383,-0.056496645020060715
ACH-000387,-0.1350791762114947
ACH-000389,-0.22759886800528875
ACH-000390,-0.018586685298746318
ACH-000393,-0.11266971269271653
ACH-000395,-0.06328043819484831
ACH-000396,-0.1020222130359416
ACH-000397,0.003522051385213423
ACH-000401,-0.19733533767999847
ACH-000402,-0.2161658093571076
ACH-000403,-0.2394037251134397
ACH-000404,-0.06657910327763558
ACH-000406,-0.1934832769347697
ACH-000407,-0.15736548641378856
ACH-000408,-0.02105376268191253
ACH-000410,-0.31543798139021617
ACH-000411,-0.1982676037412736
ACH-000414,-0.25637869986499484
ACH-000415,-0.1218361270594688
ACH-000416,-0.3068374944078769
ACH-000420,-0.1454698356492988
ACH-000421,-0.11631544634824025
ACH-000424,-0.30908988141469185
ACH-000425,-0.10142277868463986
ACH-000426,-0.1730506604359684
ACH-000427,-0.004641965235608319
ACH-000433,-0.0275502547629424
ACH-000435,-0.1338532657110343
ACH-000436,0.08022470706894058
ACH-000444,-0.2018563691061852
ACH-000445,-0.355457955294899
ACH-000448,-0.23896789973684826
ACH-000450,-0.2176004148000444
ACH-000452,-0.12573439955830815
ACH-000454,-0.2989875282258148
ACH-000458,0.03629072484700525
ACH-000459,-0.09793508601567467
ACH-000460,-0.12542455235934402
ACH-000461,0.04568507827237415
ACH-000463,-0.22281500920497926
ACH-000464,-0.18680868203341755
ACH-000466,0.04954252459786559
ACH-000467,-0.12176730145444928
ACH-000468,-0.2091258511329218
ACH-000469,-0.1042961897506502
ACH-000470,-0.10473707470543843
ACH-000471,-0.06230070155379795
ACH-000472,-0.1647441519113593
ACH-000473,-0.021363318672958213
ACH-000475,-0.1424577175422639
ACH-000476,0.030167673435452826
ACH-000477,0.0314546428794988
ACH-000479,-0.22615297359017406
ACH-000480,-0.16558373303559112
ACH-000481,-0.07091032472672547
ACH-000483,-0.12553593109617486
ACH-000484,0.09269494973854472
ACH-000485,-0.15384071547546194
ACH-000486,-0.14000908385269256
ACH-000487,-0.05773460398229524
ACH-000488,-0.18363434431585127
ACH-000490,-0.07758634734429085
ACH-000491,-0.09134409155299766
ACH-000495,-0.12463122895164022
ACH-000496,-0.12044632650033485
ACH-000499,-0.12995761783094706
ACH-000500,-0.4059548641713398
ACH-000502,-0.1963778197062908
ACH-000503,-0.2074241411292666
ACH-000505,-0.17414013024487435
ACH-000507,-0.2018559219656011
ACH-000510,-0.06603605039030673
ACH-000511,-0.10403284467497603
ACH-000512,-0.15906448667028386
ACH-000516,-0.13568185872878946
ACH-000517,-0.18976335702619312
ACH-000518,0.0318724831949872
ACH-000520,-0.16474821535654866
ACH-000521,-0.07851288168425334
ACH-000522,-0.19357067108903955
ACH-000524,-0.12817448896319927
ACH-000527,-0.1208770185525158
ACH-000528,-0.034003048208918536
ACH-000537,-0.270330846651066
ACH-000541,0.06128081868116289
ACH-000542,-0.2261959393210272
ACH-000544,-0.12148883272078785
ACH-000545,-0.009984485498279131
ACH-000547,0.015496582398994716
ACH-000548,-0.06955356446375945
ACH-000549,-0.0981193267974669
ACH-000550,-0.3086156849617683
ACH-000552,-0.11945377236708067
ACH-000556,-0.062428280208027626
ACH-000557,-0.1331440010290433
ACH-000569,-0.05151397591395408
ACH-000570,-0.1418396510355642
ACH-000571,-0.1359873338552682
ACH-000573,-0.19392150392853744
ACH-000576,-0.2382418644580381
ACH-000579,-0.04738372024223927
ACH-000580,0.047011759931850985
ACH-000584,-0.14162905712434834
ACH-000585,-0.10888290871615017
ACH-000588,-0.015339073008754147
ACH-000589,-0.0944242787414188
ACH-000591,-0.14757250003514086
ACH-000593,-0.13504456402687728
ACH-000600,-0.12853195003633955
ACH-000601,-0.2203630634576916
ACH-000605,-0.09539671642213607
ACH-000606,-0.0693648903531383
ACH-000608,-0.17107483941782128
ACH-000614,-0.1381108334698074
ACH-000616,-0.13765244967137807
ACH-000618,-0.10166567671835293
ACH-000619,0.002586165976598129
ACH-000620,-0.09059041775772904
ACH-000621,-0.1990752409259877
ACH-000622,-0.28049226949583
ACH-000623,-0.21774312133343196
ACH-000624,-0.13883464162812242
ACH-000627,-0.2963851441491239
ACH-000630,-0.0016590630417091304
ACH-000631,-0.02546903112575193
ACH-000632,-0.0570252943283981
ACH-000633,-0.08123631118194713
ACH-000637,-0.042148758659688784
ACH-000638,-0.1808592370852264
ACH-000646,-0.21036081261252748
ACH-000647,-0.177268403764785
ACH-000648,0.021738369637411152
ACH-000649,-0.15623848988245076
ACH-000651,-0.19398230882979384
ACH-000652,-0.2587163296588096
ACH-000653,-0.15479260316502244
ACH-000657,-0.09579856604269923
ACH-000658,0.06298357992143773
ACH-000661,-0.1632009343674913
ACH-000662,-0.1046755143984524
ACH-000663,0.023752315132573372
ACH-000665,-0.14957706492138445
ACH-000671,-0.09829444033066176
ACH-000672,-0.08907900777252188
ACH-000673,-0.15729405048927045
ACH-000676,-0.025844644021326017
ACH-000677,-0.22598902426621525
ACH-000681,-0.10252623123639296
ACH-000683,-0.1011222049901744
ACH-000684,-0.0667330230295362
ACH-000688,-0.07670785692247865
ACH-000693,-0.23773654428576466
ACH-000694,-0.26923955120020243
ACH-000695,-0.22857028277845864
ACH-000696,-0.0960669120649324
ACH-000697,-0.2756584352849465
ACH-000699,-0.13008228157511734
ACH-000701,-0.07501044170016212
ACH-000706,-0.0888598250641175
ACH-000711,-0.09546572513359264
ACH-000713,-0.09919557701481094
ACH-000714,-0.04310799634199269
ACH-000718,-0.16958988515506218
ACH-000720,-0.062314074574776834
ACH-000721,-0.03140435795386819
ACH-000724,0.011294111510084526
ACH-000725,0.020229512430214064
ACH-000732,0.05661644702013127
ACH-000734,-0.21600709973948795
ACH-000735,-0.19282584741138267
ACH-000736,-0.2818451901795456
ACH-000738,-0.07209285888851069
ACH-000746,-0.21603749940638048
ACH-000747,-0.041479219218098703
ACH-000748,-0.00632232104699979
ACH-000753,-0.1534189146016922
ACH-000756,-0.10536081228754096
ACH-000757,-0.13599443039920625
ACH-000758,0.009725476341200356
ACH-000760,-0.12506916695781328
ACH-000762,0.12010681946067303
ACH-000763,-0.05004741660707916
ACH-000764,-0.5402619665906758
ACH-000765,-0.13874970780664184
ACH-000766,-0.09745509782034133
ACH-000767,-0.090072565796796
ACH-000768,-0.4124897108349009
ACH-000769,-0.14918966462672426
ACH-000770,-0.13574342838641135
ACH-000771,-0.0737517756314138
ACH-000773,-0.10584289199387874
ACH-000776,0.02288827256903245
ACH-000777,-0.11696917982098325
ACH-000778,-0.06817939532172326
ACH-000781,-0.08920712417067121
ACH-000782,-0.20098745763064266
ACH-000783,-0.07495007445147521
ACH-000784,-0.12090621166515512
ACH-000785,-0.06000070216130085
ACH-000787,-0.1594731248439248
ACH-000788,-0.14514228715453714
ACH-000791,-0.02039166780419641
ACH-000792,-0.12328963989668015
ACH-000794,0.033699553075541566
ACH-000796,-0.1268608683205443
ACH-000798,-0.23040158372411595
ACH-000799,-0.20467008002543166
ACH-000800,-0.05735504723550563
ACH-000802,-0.029461249192572155
ACH-000804,-0.1161355315444015
ACH-000805,-0.13415080471484828
ACH-000809,-0.15336777750496935
ACH-000810,-0.28308361286066563
ACH-000811,-0.12276995908793475
ACH-000817,-0.046192689845431005
ACH-000819,-0.4596745704008151
ACH-000820,-0.3522134766706781
ACH-000821,-0.20354007870344776
ACH-000822,-0.2493223717955065
ACH-000823,-0.10347309223603132
ACH-000824,-0.07167421516969025
ACH-000827,-0.23010911297596615
ACH-000829,-0.09271057719157992
ACH-000831,-0.0923285321472848
ACH-000832,-0.09493627668898733
ACH-000833,-0.2960666129843869
ACH-000834,-0.2624645897099472
ACH-000835,-0.2773231023426836
ACH-000836,-0.08075380488717289
ACH-000837,-0.14827448780124908
ACH-000838,0.0577337934266391
ACH-000839,0.09942453186234776
ACH-000840,-0.0297302327902064
ACH-000841,-0.04385265018965442
ACH-000843,-0.11714122272221256
ACH-000846,-0.10978445646675923
ACH-000847,-0.13714754824355385
ACH-000848,-0.11814651862959158
ACH-000849,-0.09501399016323052
ACH-000851,-0.13011907605414486
ACH-000855,-0.392955046975666
ACH-000856,-0.23132648973800754
ACH-000858,-0.1254816534887414
ACH-000859,-0.12016504163223955
ACH-000861,-0.1426256119687178
ACH-000862,-0.1825464768348487
ACH-000865,-0.18729426738189528
ACH-000866,-0.19592737491669485
ACH-000867,-0.057816994036259374
ACH-000869,0.002639077498577785
ACH-000872,-0.1194964899582692
ACH-000873,0.04565235398774689
ACH-000876,-0.11095822820809764
ACH-000878,-0.20004029111619087
ACH-000880,0.04438088727725498
ACH-000881,-0.17117395607456753
ACH-000882,-0.05957753367671375
ACH-000884,-0.1349493871208936
ACH-000885,-0.28691671806634794
ACH-000887,-0.1909289638230044
ACH-000889,-0.0996696023705554
ACH-000896,-0.19448626539623232
ACH-000898,-0.08984376332554345
ACH-000900,-0.2551793973660331
ACH-000901,-0.11521050912163873
ACH-000905,-0.12334107200116785
ACH-000906,-0.2298643113743757
ACH-000907,0.041490960269263535
ACH-000910,-0.14739243709929215
ACH-000911,-0.15896242621655338
ACH-000912,-0.06946139900705199
ACH-000913,-0.13927542906589668
ACH-000915,0.05848448403568031
ACH-000916,-0.5291242298645782
ACH-000917,0.01942650651698532
ACH-000920,0.3187044971052301
ACH-000921,-0.08681857771219205
ACH-000924,-0.10083897046673504
ACH-000926,-0.1137380081058241
ACH-000928,-0.06354690406638823
ACH-000929,-0.32161619051099805
ACH-000932,-0.13042097391097918
ACH-000935,-0.3662076686839012
ACH-000936,-0.1104343465250054
ACH-000937,-0.19379301866362952
ACH-000938,-0.08157512200276333
ACH-000939,0.050897978266130364
ACH-000941,-0.107931439995191
ACH-000943,-0.051397609658956636
ACH-000946,-0.07707672224472682
ACH-000947,-0.13424490479881407
ACH-000948,-0.06295044677729829
ACH-000950,-0.15614511541818787
ACH-000953,-0.17176530607678528
ACH-000954,0.1216668890980066
ACH-000957,-0.288168515354314
ACH-000958,-0.3624934398025618
ACH-000960,-0.2013148243910529
ACH-000963,-0.04950483693777486
ACH-000968,-0.17876999530825813
ACH-000969,-0.13416323064561042
ACH-000972,-0.10232186013111076
ACH-000973,-0.027638150028270112
ACH-000974,-0.155384078701121
ACH-000978,-0.3247761218077065
ACH-000984,-0.3042162519643605
ACH-000986,-0.08788730128233757
ACH-000988,-0.2329803651485231
ACH-000993,-0.17855052120783405
ACH-000994,-0.02689830507603007
ACH-000996,-0.1623217575780843
ACH-001001,-0.3008803124272702
ACH-001020,-0.35926092435811996
ACH-001028,-0.24944225898580566
ACH-001031,-0.15231880475461612
ACH-001038,-0.08430278599211287
ACH-001048,-0.20613249748661525
ACH-001050,-0.1033438750100776
ACH-001053,-0.09762437493994634
ACH-001054,-0.15505478323424413
ACH-001061,-0.1804849135224658
ACH-001067,-0.06558058405303423
ACH-001075,-0.1472873958911921
ACH-001096,-0.17423589622634142
ACH-001111,-0.12216930872613205
ACH-001119,0.009078201374584602
ACH-001128,0.2615111492722432
ACH-001134,-0.07151468755648548
ACH-001151,-0.1448154955862882
ACH-001163,-0.1309005117816608
ACH-001164,0.2217877133146034
ACH-001183,-0.10148121958662996
ACH-001192,-0.114525894793458
ACH-001193,-0.31274668128072153
ACH-001196,-0.07439627494378888
ACH-001197,-0.11188353622050108
ACH-001205,-0.07202614083559977
ACH-001211,-0.29729199759106034
ACH-001212,-0.07935627232836565
ACH-001228,-0.2561730817238179
ACH-001232,-0.24710337929168766
ACH-001239,-0.12933667782297634
ACH-001270,-0.01925080292750559
ACH-001274,-0.19784235615596527
ACH-001275,0.07582955363369594
ACH-001277,-0.19447856961337584
ACH-001278,-0.10493951226845626
ACH-001280,0.11400830191620685
ACH-001283,-0.22902904593775844
ACH-001289,-0.1686626798830109
ACH-001300,-0.18645472632631385
ACH-001301,-0.12292531184426768
ACH-001302,-0.2284341367679115
ACH-001306,-0.15442294556360886
ACH-001318,-0.06026702184576953
ACH-001322,-0.18766296976148725
ACH-001328,-0.08230319806305925
ACH-001332,-0.2844492598998577
ACH-001336,-0.13525199477357575
ACH-001346,0.060352711254361736
ACH-001353,-0.07626312915889136
ACH-001354,0.11039117406262866
ACH-001367,-0.05317419438730929
ACH-001368,-0.2104514270705842
ACH-001374,-0.3976354882371483
ACH-001377,-0.051841736176877436
ACH-001380,-0.1908230275782548
ACH-001391,-0.08133670618718206
ACH-001408,-0.056375662145706024
ACH-001430,-0.6827983330844404
ACH-001431,0.05624885547458724
ACH-001450,-0.1896486598886249
ACH-001496,-0.14530210562272278
ACH-001500,0.11749927129820532
ACH-001523,-0.19938110190666772
ACH-001532,-0.15850461860243836
ACH-001550,-0.05985467749006883
ACH-001552,-0.1649143562865506
ACH-001554,0.027567028683624317
ACH-001654,-0.07116961032519388
ACH-001735,-0.227040256845888
ACH-001736,-0.14894683825900812
ACH-001737,0.10078683446888703
ACH-001740,-0.029250678663215787
ACH-001745,-0.02100952923885014
ACH-001765,-0.017713128924534558
