,SH2D2A (9047)
ACH-000004,0.03650985139372905
ACH-000005,0.053146029923974034
ACH-000007,0.06723552765648155
ACH-000009,-0.01192661496849594
ACH-000011,-0.025417845529856736
ACH-000012,0.05693070025225235
ACH-000013,0.07534373442963882
ACH-000014,-0.05533541815165615
ACH-000015,-0.009958909461831904
ACH-000017,0.0738982118875862
ACH-000018,-0.006115518814501684
ACH-000019,-0.13406449462872427
ACH-000021,0.07152141418642154
ACH-000022,0.07847396568194517
ACH-000025,0.05016851717376125
ACH-000028,-0.04510755903829558
ACH-000030,0.006226428622402393
ACH-000035,0.01655574872907533
ACH-000036,-0.06647544881161889
ACH-000037,0.07064849805446292
ACH-000039,-0.2130337102394216
ACH-000040,0.0766490006260923
ACH-000041,0.05481095763008057
ACH-000042,0.12801038342627194
ACH-000045,0.11623802158290901
ACH-000047,0.2733397906150071
ACH-000052,-0.0268498357873135
ACH-000053,0.024490168126022827
ACH-000054,0.07833491430101422
ACH-000055,0.024006850530236396
ACH-000060,-0.12745010403781962
ACH-000067,0.1957107387713332
ACH-000070,0.0822852864554869
ACH-000075,0.13806830901810788
ACH-000078,-0.04435771837126189
ACH-000082,-0.050192803375496635
ACH-000085,0.09498489319079724
ACH-000086,-0.1700052748699436
ACH-000087,0.16422387727026072
ACH-000092,0.07257631520268859
ACH-000095,0.03193169608870143
ACH-000097,0.1031288238936802
ACH-000098,-4.356977575001381e-05
ACH-000099,0.08015159102123857
ACH-000108,-0.11800023442370992
ACH-000113,0.0031012032010503533
ACH-000116,0.0510200999926758
ACH-000118,0.13099264516867734
ACH-000120,-0.0943535817422684
ACH-000123,-0.01821917770558889
ACH-000127,0.04816365957905554
ACH-000128,0.1611235333146549
ACH-000132,0.248103610613656
ACH-000133,-0.043656351776037335
ACH-000137,-0.0077908490377618265
ACH-000138,-0.012882116814574645
ACH-000142,-0.07111133639463897
ACH-000143,0.08018014300276484
ACH-000146,0.14075267011229411
ACH-000148,0.0100072697473085
ACH-000150,0.15180888528395345
ACH-000152,0.07722117577871675
