,ACVR2A (92)
ACH-000004,0.04868266988682704
ACH-000005,-0.08586812632198647
ACH-000007,-0.05211894331549133
ACH-000009,-0.13881131839087166
ACH-000011,-0.03449458706735213
ACH-000012,-0.1193135156491996
ACH-000013,-0.0017521420902035533
ACH-000014,-0.16585735094761114
ACH-000015,-0.040893126712479314
ACH-000017,-0.010304760656532965
ACH-000018,-0.13753086686094315
ACH-000019,-0.1490785418502186
ACH-000021,0.012968329737741743
ACH-000022,-0.011947600085234196
ACH-000025,-0.2962952408549245
ACH-000028,-0.0518707457056519
ACH-000030,0.04860129609851006
ACH-000035,-0.08461960062812615
ACH-000036,0.047915544810059364
ACH-000037,-0.11656070939419355
ACH-000039,0.12891308777419527
ACH-000040,0.0767537053837679
ACH-000041,0.03915215160265572
ACH-000042,-0.0017909338590083586
ACH-000045,-0.13448198369810802
ACH-000047,-0.1310619896963001
ACH-000052,-0.04548821981710522
ACH-000053,-0.10808104709988137
ACH-000054,-0.003603524299832216
ACH-000055,-0.21726212176099624
ACH-000060,-0.16923993312957708
ACH-000067,0.12382067289110305
ACH-000070,-0.0074417425815410145
ACH-000075,-0.002983323572214097
ACH-000078,-0.03887040601362096
ACH-000082,-0.06338622992112475
ACH-000085,-0.3439370817411669
ACH-000086,-0.107854489363886
ACH-000087,0.04080110280529605
ACH-000092,-0.24812074546610685
ACH-000095,-0.301216137500885
ACH-000097,-0.007616268910183998
ACH-000098,-0.13438321762172428
ACH-000099,-0.1203859145039526
ACH-000108,-0.1271615324899515
ACH-000113,-0.11717370606640015
ACH-000116,0.025697782467157374
ACH-000118,-0.21962939995640388
ACH-000120,-0.06461635934022983
ACH-000123,0.010034138986949066
ACH-000127,-0.19502571245880332
ACH-000128,-0.28370045636779084
ACH-000132,-0.04393287674199226
ACH-000133,-0.14116376157268906
ACH-000137,-0.14699423786026725
ACH-000138,-0.10087820617939444
ACH-000142,-0.08373529748468111
ACH-000143,0.06773169870603521
ACH-000146,-0.02479593001913841
ACH-000148,0.08535307050953693
ACH-000150,0.11282839457499627
ACH-000152,0.2092965988732264
ACH-000153,-0.21902705927746327
ACH-000159,0.07495890955128384
ACH-000160,-0.10989542884408504
ACH-000163,-0.0236300728529237
ACH-000167,-0.04568666465160701
ACH-000168,-0.08928794126334559
ACH-000169,0.015855956671705442
ACH-000178,-0.02766635188078093
ACH-000183,0.16024026309043302
ACH-000188,-0.07287989560647297
ACH-000189,0.06782342573561909
ACH-000190,-0.055432303234854687
ACH-000198,-0.02130295993122565
ACH-000203,-0.08648661337511161
ACH-000204,0.004212534031518855
ACH-000206,-0.16612916616374418
ACH-000207,0.06611280197909343
ACH-000208,0.10648805941898762
ACH-000210,-0.09802773307081963
ACH-000211,-0.2128883745125315
ACH-000215,0.03681721489904737
ACH-000221,0.01064470439232591
ACH-000222,-0.09527020012182368
ACH-000223,-0.1191565703276096
ACH-000226,-0.12264587950238727
ACH-000227,-0.14064708780296442
ACH-000228,-0.08097538245993291
ACH-000231,-0.08764809519753723
ACH-000232,-0.12320085495912958
ACH-000233,-0.07281919720546068
ACH-000234,-0.0679615680659531
ACH-000235,-0.04314591363412647
ACH-000237,-0.09947246379273636
ACH-000238,-0.12320251743788264
ACH-000242,-0.24107380170253115
ACH-000243,-0.04986248393100862
ACH-000244,0.08592112023459163
ACH-000246,0.05219538440723339
ACH-000248,-0.0445498428252698
ACH-000250,-0.026712482256198912
ACH-000251,-0.09344733478610506
ACH-000252,-0.0551097778748013
ACH-000253,-0.1390023102204512
ACH-000255,-0.2949821364238749
ACH-000256,-0.022974470148432558
ACH-000257,0.20049614997033025
ACH-000258,-0.06908256301824772
ACH-000259,-0.24232124449866466
ACH-000260,0.057416576893149676
ACH-000261,-0.06871440936905124
ACH-000262,-0.0933808713656307
ACH-000263,0.14145092304135573
ACH-000264,0.07653079659821617
ACH-000265,-0.06677876417852435
ACH-000266,-0.16453124156345206
ACH-000272,-0.13913059656085333
ACH-000274,-0.07471226772507489
ACH-000277,-0.20165083142415732
ACH-000278,0.030957107180014362
ACH-000279,0.0008223505855934482
ACH-000280,-0.020058199969560285
ACH-000281,-0.09644354646930073
ACH-000288,-0.041971245259939616
ACH-000291,-0.005421651496808436
ACH-000293,0.05793361302397701
ACH-000294,0.05858655866869916
ACH-000295,0.010219142649124284
ACH-000296,0.06234810092893338
ACH-000302,-0.11751894589661945
ACH-000304,-0.1479332858852521
ACH-000307,-0.06931092592203666
ACH-000308,-0.02224987893296787
ACH-000310,-0.062410583630925075
ACH-000311,0.05200301922209831
ACH-000312,-0.12597802737538275
ACH-000315,-0.1100321718220497
ACH-000316,-0.053647539740296867
ACH-000317,-0.08133850841342423
ACH-000318,-0.05242851695352599
ACH-000319,0.06463627276333753
ACH-000320,-0.2362141798872412
ACH-000322,0.019958035280470708
ACH-000323,-0.04925742127628892
ACH-000324,-0.09026182036866608
ACH-000329,-0.2593545248566573
ACH-000330,-0.06819161261320633
ACH-000331,-0.11525534020626665
ACH-000332,-0.13584980353768425
ACH-000334,-0.16610393167892445
ACH-000335,0.0028660968136487736
ACH-000336,0.2471994964811369
ACH-000337,0.06348865595656451
ACH-000338,-0.11220981585302232
ACH-000339,-0.12504994559663055
ACH-000341,-0.16451264854071165
ACH-000348,-0.0427480977482602
ACH-000350,0.0005295112088368745
ACH-000352,0.10289476554373303
ACH-000356,0.07421365261565495
ACH-000361,0.21195598103674748
ACH-000362,-0.05582618646091074
ACH-000363,-0.05285521167054845
ACH-000364,0.11536610786362173
ACH-000365,0.0454652244412596
ACH-000366,-0.08435013456146608
ACH-000368,-0.021902738865534968
ACH-000374,-0.16774448577102388
ACH-000375,-0.05104222088929322
ACH-000376,-0.13511683289300175
ACH-000381,0.03227508339098392
ACH-000383,-0.10490839324757567
ACH-000387,-0.16623742792467405
ACH-000389,-0.14671869267514098
ACH-000390,0.06211526498475602
ACH-000393,-0.09866238349204597
ACH-000395,-0.05598435702864863
ACH-000396,-0.0299931500408022
ACH-000397,0.08587800733956362
ACH-000401,0.04520944400705586
ACH-000402,-0.2886477428027825
ACH-000403,-0.09879944581825716
ACH-000404,0.1581270007418969
ACH-000406,-0.04626072396000997
ACH-000407,-0.053298580755497135
ACH-000408,0.024119699650464427
ACH-000410,0.001437553703314292
ACH-000411,-0.192969865633565
ACH-000414,-0.15488614093304462
ACH-000415,-0.09560333229389167
ACH-000416,-0.12009859623591088
ACH-000420,-0.08153569326295186
ACH-000421,-0.11495568851175912
ACH-000424,0.06228767472715643
ACH-000425,0.14363967510644665
ACH-000426,0.03545637752892654
ACH-000427,-0.0960219592274686
ACH-000433,-0.06497985712947911
ACH-000435,-0.24014144452278025
ACH-000436,-0.02310039528691931
ACH-000444,-0.17030698529274454
ACH-000445,0.026238823432176768
ACH-000448,-0.0007795414922547678
ACH-000450,-0.08927920802962172
ACH-000452,0.07190837167429319
ACH-000454,-0.07869454544816178
ACH-000458,-0.033841247998685806
ACH-000459,-0.13227405811988055
ACH-000460,0.1313701013698732
ACH-000461,-0.16010757104244408
ACH-000463,-0.1284257619195346
ACH-000464,-0.010038625540510672
ACH-000466,0.00027791783650134706
ACH-000467,-0.14856257662527814
ACH-000468,0.029077599594626406
ACH-000469,-0.06522257763078172
ACH-000470,-0.15416965213679826
ACH-000471,-0.08945499637209542
ACH-000472,-0.01248566887065163
ACH-000473,0.02888594630978328
ACH-000475,0.06298830667801887
ACH-000476,0.03021417236178838
ACH-000477,0.019729284694623882
ACH-000479,-0.0509011617875596
ACH-000480,0.030705208703513988
ACH-000481,0.015463082663524315
ACH-000483,-0.059605743865109466
ACH-000484,-0.07116259944315591
ACH-000485,0.1542475453417304
ACH-000486,-0.011708616258576223
ACH-000487,-0.14171929657066906
ACH-000488,0.049327618230719315
ACH-000490,0.007299180788456547
ACH-000491,-0.30337496797409685
ACH-000495,-0.205480330237781
ACH-000496,-0.2177317854828872
ACH-000499,0.08171151317218261
ACH-000500,0.0795423445082045
ACH-000502,-0.0820351767390222
ACH-000503,-0.06656072086596354
ACH-000505,-0.2705158195699011
ACH-000507,0.1570960644434928
ACH-000510,-0.13367879850038772
ACH-000511,0.052559073017049616
ACH-000512,0.07025570611279983
ACH-000516,-0.057208869612330474
ACH-000517,-0.20037695780062328
ACH-000518,-0.04265626398409612
ACH-000520,-0.1868409454109305
ACH-000521,-0.17068260347119485
ACH-000522,-0.08622720411601259
ACH-000524,0.03001195528350638
ACH-000527,-0.023198395729830464
ACH-000528,-0.13048318492143335
ACH-000537,-0.060691544084671624
ACH-000541,0.06141252656349992
ACH-000542,-0.2792011100513348
ACH-000544,0.27931627777610885
ACH-000545,-0.03179650090905621
ACH-000547,0.00669222921216694
ACH-000548,-0.07277533802978706
ACH-000549,0.06483955777991579
ACH-000550,-0.06042093584086779
ACH-000552,-0.02790984582521505
ACH-000556,0.020887186454222228
ACH-000557,-0.0926125797373238
ACH-000569,-0.034867210462910754
ACH-000570,-0.10174502835130783
ACH-000571,-0.015658020666763542
ACH-000573,0.07449492612413093
ACH-000576,-0.054533992787062266
ACH-000579,-0.11615339989620205
ACH-000580,-0.08892703703596998
ACH-000584,0.00063592549256041
ACH-000585,0.03410376016415827
ACH-000588,0.009746556724623774
ACH-000589,0.14325768799260974
ACH-000591,-0.17765735795230134
ACH-000593,-0.03621922994314787
ACH-000600,-0.03450865253217825
ACH-000601,-0.06303418949209491
ACH-000605,-0.12791171198307186
ACH-000606,-0.15967041129782844
ACH-000608,-0.1802278882463511
ACH-000614,-0.13703474131504445
ACH-000616,-0.09913970953688304
ACH-000618,-0.1202301252350218
ACH-000619,-0.0438138287654976
ACH-000620,0.026551591085644064
