,KBTBD2 (25948)
ACH-000004,-0.2832205312791043
ACH-000005,-0.4186074882323409
ACH-000007,-0.8023983347137524
ACH-000009,-0.4915995433337999
ACH-000011,-0.28505162501554576
ACH-000012,-0.20497131935363366
ACH-000013,-0.14674490690557826
ACH-000014,-0.3047031478093554
ACH-000015,-0.2441443612091481
ACH-000017,-0.1542480002576817
ACH-000018,-0.1837562429149446
ACH-000019,-0.12690088325498947
ACH-000021,-0.09028129412123856
ACH-000022,-0.5898179602532638
ACH-000025,-0.12599971792891265
ACH-000028,-0.07749737846012439
ACH-000030,-0.2406437889421812
ACH-000035,-0.22390594106641587
ACH-000036,-0.34034519482902365
ACH-000037,-0.11230103864543024
ACH-000039,-0.3102505304819638
ACH-000040,-0.31802706247558643
ACH-000041,-0.5225842839111092
ACH-000042,-0.3052516898925153
ACH-000045,-0.14239528570926693
ACH-000047,-0.39761874120038776
ACH-000052,-0.5643352887127755
ACH-000053,-0.3671409678163359
ACH-000054,-0.2780375558077168
ACH-000055,-0.26951390560699506
ACH-000060,-0.15126733321822874
ACH-000067,-0.3361372798679696
ACH-000070,-0.15668150081269006
ACH-000075,-0.2725904966083731
ACH-000078,-0.3466824746130355
ACH-000082,-0.274282027201077
ACH-000085,-0.16134784539294686
ACH-000086,-0.018632511824079084
ACH-000087,-0.4811438571182585
ACH-000092,-0.1729846660185589
ACH-000095,-0.3299416845725241
ACH-000097,-0.3754702023866792
ACH-000098,-0.2593876282877226
ACH-000099,-0.4518798372555219
ACH-000108,-0.21117312670632704
ACH-000113,-0.14252416370297807
ACH-000116,-0.15915984284163248
ACH-000118,-0.1115258380454434
ACH-000120,-0.2653597857156309
ACH-000123,-0.2852123298173728
ACH-000127,-0.2490932943416037
ACH-000128,-0.232278299532442
ACH-000132,-0.17204411588235102
ACH-000133,-0.2765143544964405
ACH-000137,-0.4480426521977212
ACH-000138,-0.15817951468849584
ACH-000142,-0.10580755174858864
ACH-000143,-0.3848301474428723
ACH-000146,-0.2550375873642373
ACH-000148,-0.1976057941443953
ACH-000150,-0.3850079996254278
ACH-000152,-0.3590985796977215
ACH-000153,-0.2032958527503749
ACH-000159,-0.2665153790744553
ACH-000160,-0.21125177014659904
ACH-000163,-0.2528675239338585
ACH-000167,-0.29125701806568005
ACH-000168,-0.2674369846177041
ACH-000169,-0.39788612278111135
ACH-000178,-0.2675673900516162
ACH-000183,-0.1228029805572654
ACH-000188,-0.18240454473125076
ACH-000189,-0.18691016802363045
ACH-000190,-0.2991766692890324
ACH-000198,-0.07075393364971896
ACH-000203,-0.4613697991236594
ACH-000204,-0.6176810738972632
ACH-000206,-0.197349146736254
ACH-000207,-0.5052662644509215
ACH-000208,-0.3776085006033584
ACH-000210,-0.1587311727011624
ACH-000211,-0.2192416584097644
ACH-000215,-0.2305953445399321
ACH-000221,-0.3699041930655605
ACH-000222,-0.1109744929144946
ACH-000223,-0.2627133853742014
ACH-000226,-0.4039334979462135
ACH-000227,-0.3850487776654444
ACH-000228,-0.2355664662697411
ACH-000231,-0.2976443106328901
ACH-000232,-0.31013309173633685
ACH-000233,-0.1294524950180988
ACH-000234,-0.20226328556841894
ACH-000235,-0.2871400217745748
ACH-000237,-0.25622717925243776
ACH-000238,-0.27183785501237595
ACH-000242,-0.04021560585140188
ACH-000243,-0.15875337287045074
ACH-000244,-0.43033721035049605
ACH-000246,-0.27267718330398233
ACH-000248,-0.1653002285427311
ACH-000250,-0.2326223090675379
ACH-000251,-0.17607198396618584
ACH-000252,-0.3376320921615369
ACH-000253,-0.1914968610978745
ACH-000255,-0.21494605181458948
ACH-000256,-0.14331246157798927
ACH-000257,-0.19469719334363345
ACH-000258,-0.4096611650367445
ACH-000259,-0.4589390835459354
ACH-000260,-0.35388669306631776
ACH-000261,-0.2764654618788533
ACH-000262,-0.27121542257348524
ACH-000263,-0.15368357785805967
ACH-000264,-0.2785307942900653
ACH-000265,-0.13075837168098325
ACH-000266,-0.23725195869821195
ACH-000272,-0.2760822594739
ACH-000274,-0.2908107710083704
ACH-000277,-0.3874397205737821
ACH-000278,-0.16026674952374606
ACH-000279,-0.34660971693979403
ACH-000280,-0.16775594053838086
ACH-000281,-0.4560845715613899
ACH-000288,-0.4061243324274626
ACH-000291,-0.2354081193585979
ACH-000293,-0.30879595839857993
ACH-000294,-0.31741849764766594
ACH-000295,-0.3244638744988326
ACH-000296,-0.1653223368688128
ACH-000302,-0.2383124959942609
ACH-000304,-0.40183584275698997
ACH-000307,-0.2595750262782736
ACH-000308,-0.3246930145570607
ACH-000310,-0.4338588490524272
ACH-000311,-0.2831657318962135
ACH-000312,-0.4086347371267806
ACH-000315,-0.2119644538942592
ACH-000316,-0.2281591853623505
ACH-000317,-0.2744514484308601
ACH-000318,-0.31564448510033805
ACH-000319,-0.22164461236544236
ACH-000320,-0.018724532897775342
ACH-000322,-0.07696274602070344
ACH-000323,-0.25180746836566786
ACH-000324,-0.2253788566959595
ACH-000329,-0.35237143478236543
ACH-000330,-0.21046401421859212
ACH-000331,-0.19039486048939674
ACH-000332,-0.25897652128038035
ACH-000334,-0.2885867667852776
ACH-000335,-0.18727271764599004
ACH-000336,-0.22262756852001
