,CASP5 (838)
ACH-000004,0.14706150749914665
ACH-000005,-0.03535352153032727
ACH-000007,-0.04528487302096425
ACH-000009,0.09973705345575193
ACH-000011,0.008357757976897648
ACH-000012,0.023772891631343995
ACH-000013,0.1128026911299056
ACH-000014,0.047963395937084735
ACH-000015,0.13670351618401824
ACH-000017,-0.047368611526472364
ACH-000018,0.024467333505629244
ACH-000019,0.18322231146175225
ACH-000021,0.09909951418994932
ACH-000022,0.0543516859123483
ACH-000025,0.2413894153424397
ACH-000028,0.1836568117269792
ACH-000030,0.1748529120935343
ACH-000035,0.3395793098110551
ACH-000036,0.14299854483143942
ACH-000037,-0.09372550128188273
ACH-000039,0.211298178819568
ACH-000040,0.0431455939798603
ACH-000041,0.08946622160967585
ACH-000042,0.1560168443444371
ACH-000045,0.1993019667825093
ACH-000047,0.1892880330089695
ACH-000052,-0.14004714199115942
ACH-000053,0.11506189742484245
ACH-000054,0.14411910022313887
ACH-000055,0.021412583163286588
ACH-000060,0.0676695515034652
ACH-000067,0.1584981118936434
ACH-000070,0.020145107581623363
ACH-000075,-0.028822636562960014
ACH-000078,-0.07717939345810386
ACH-000082,0.04188987747600507
ACH-000085,0.18731984659805373
ACH-000086,0.034225421833565986
ACH-000087,0.015034860352914391
ACH-000092,0.10373956871792013
ACH-000095,0.09029384433282547
ACH-000097,0.10702832228481003
ACH-000098,0.14294181178609966
ACH-000099,0.022549195058159787
ACH-000108,0.1902325258610916
ACH-000113,0.1118084895225965
ACH-000116,0.023919456151014457
ACH-000118,0.11961100818437265
ACH-000120,0.011097171207724065
ACH-000123,0.15348784717387748
ACH-000127,0.12785440401356693
ACH-000128,0.003564405103622308
ACH-000132,0.1262367969581683
ACH-000133,0.19017698098942645
ACH-000137,0.0762550034158254
ACH-000138,0.08732795972257848
ACH-000142,0.08126407326502047
ACH-000143,0.22133731545930607
ACH-000146,0.029310782394757987
ACH-000148,0.10530597640070763
ACH-000150,0.1539088598432819
ACH-000152,0.10970478608478064
ACH-000153,0.018862484588745308
ACH-000159,0.06726990431325253
ACH-000160,-0.09862482339841187
ACH-000163,0.21112996314664104
ACH-000167,-0.12895290026911785
ACH-000168,-0.12053039704018433
ACH-000169,0.12678846862142726
ACH-000178,0.05197214546473138
ACH-000183,0.12686222665582528
ACH-000188,0.04554561720139053
ACH-000189,-0.017252336827593636
ACH-000190,0.009483170664673092
ACH-000198,0.18735288795945726
ACH-000203,0.3360554184286666
ACH-000204,-0.10878136797345553
ACH-000206,0.032576449030372656
ACH-000207,-0.024154234467487042
ACH-000208,0.012578314874376507
ACH-000210,-0.015421120012841856
ACH-000211,0.07002516220583402
ACH-000215,0.09834434428728887
ACH-000221,0.05562871139738761
ACH-000222,0.08387087436010501
ACH-000223,0.07963517960107015
ACH-000226,0.06197435606509976
ACH-000227,-0.016794490428292216
ACH-000228,0.1341391613264457
ACH-000231,0.06456290752396505
ACH-000232,0.08831848688761773
ACH-000233,0.013960447166357307
