,APCDD1L (164284)
ACH-000004,0.1215416206424438
ACH-000005,0.22435720861947292
ACH-000007,0.2954361886122411
ACH-000009,0.1566096936852243
ACH-000011,0.18712490480010108
ACH-000012,0.18891688835895706
ACH-000013,0.2548927161532398
ACH-000014,0.16604558277599735
ACH-000015,0.2198710343861317
ACH-000017,0.014688130970388959
ACH-000018,0.09610959603769537
ACH-000019,-0.13741970513975849
ACH-000021,0.2899404483493833
ACH-000022,0.14264995380242498
ACH-000025,0.08174528566838503
ACH-000028,-0.2830503298591124
ACH-000030,0.1353792304349692
ACH-000035,0.22088093127450306
ACH-000036,0.036765657675648065
ACH-000037,0.24266720848411
ACH-000039,0.06486070831392664
ACH-000040,0.18103247112032772
ACH-000041,0.2321102150735252
ACH-000042,0.019210203215011174
ACH-000045,0.19982603628424894
ACH-000047,0.0758614231537038
ACH-000052,0.0831650120572428
ACH-000053,0.11325887826552095
ACH-000054,0.12564699176222896
ACH-000055,0.10095676239715264
ACH-000060,0.2539691170789829
ACH-000067,0.1372697588701274
ACH-000070,0.0929048670316249
ACH-000075,-0.08208277802405822
ACH-000078,0.12949738984230666
ACH-000082,0.09087994404283974
ACH-000085,0.11582322194381114
ACH-000086,0.05465721085232912
ACH-000087,0.07354442119960564
ACH-000092,0.11975431320748395
ACH-000095,0.14408620103656009
ACH-000097,0.16294699461062226
ACH-000098,0.26584964543609063
ACH-000099,0.11999669068588464
ACH-000108,0.10965413678128867
ACH-000113,0.11676456209192418
ACH-000116,0.1439569573165494
ACH-000118,0.22379473338596306
ACH-000120,0.1491425265732608
ACH-000123,0.21299416891717715
ACH-000127,0.14455628824697025
ACH-000128,0.13936562892865936
ACH-000132,0.17202592417177215
ACH-000133,0.015971042907478097
ACH-000137,0.1599837947825326
ACH-000138,0.15311401749635087
ACH-000142,0.2347599417021644
ACH-000143,0.02129434537601909
ACH-000146,0.11496123313425965
ACH-000148,0.21399950871301254
ACH-000150,0.038994287554378435
ACH-000152,0.2207866577676359
ACH-000153,0.2023426007932312
ACH-000159,0.10671029090359824
ACH-000160,0.1992993328979532
ACH-000163,0.1517088750779905
ACH-000167,0.3730459109269448
ACH-000168,0.10648988892063307
ACH-000169,0.0822599466232173
ACH-000178,-0.01166861512162414
ACH-000183,0.0812208952828887
ACH-000188,0.16984810557915292
ACH-000189,0.07901502999130319
ACH-000190,0.1757005124711324
ACH-000198,0.13404693940750642
ACH-000203,0.1839079790691852
ACH-000204,0.2161292049437261
ACH-000206,0.028359132770934967
ACH-000207,0.0510065036446595
ACH-000208,0.293713592238657
ACH-000210,-0.004922431252408742
ACH-000211,0.1458189001014854
ACH-000215,0.17552945591561106
ACH-000221,0.17059273944745193
ACH-000222,0.015660271525037496
ACH-000223,0.1320202965487823
ACH-000226,0.2654799535340976
ACH-000227,0.22964561994525326
ACH-000228,0.33445722796539096
ACH-000231,0.0415448221309153
ACH-000232,0.15188530824616378
ACH-000233,0.058156718893181324
ACH-000234,0.2534669436159083
ACH-000235,0.09541386638039832
ACH-000237,0.14062643952796516
ACH-000238,0.1240581462193344
ACH-000242,-0.022945567182179317
ACH-000243,0.18156840194658105
ACH-000244,0.06513680104030484
ACH-000246,0.17101245463274134
ACH-000248,0.022139303416604944
ACH-000250,0.20472351975925865
ACH-000251,0.10849336755028803
ACH-000252,0.16332892326746168
ACH-000253,-0.008852767883859925
ACH-000255,0.1365780387242938
ACH-000256,0.11762770922753132
ACH-000257,-0.2745000057581256
ACH-000258,-0.038294664646965966
ACH-000259,0.12347346433855334
ACH-000260,0.0679377864640113
ACH-000261,0.17220258075336234
ACH-000262,0.08109648664386246
ACH-000263,0.138851944627814
ACH-000264,0.06679423953143619
ACH-000265,0.1075754613561001
ACH-000266,0.18127207197146272
ACH-000272,0.1507954847765495
ACH-000274,0.0406697321856833
ACH-000277,-0.07625834288462198
ACH-000278,0.27101183295054904
ACH-000279,0.21053863320382668
ACH-000280,0.12434533277307493
ACH-000281,-0.032715935769469566
ACH-000288,0.1480823671383754
ACH-000291,0.07543593847733365
ACH-000293,0.2008466800869456
ACH-000294,0.0995416181580619
ACH-000295,0.3404345451333309
ACH-000296,-0.019163637779731357
ACH-000302,0.09078170709013228
ACH-000304,-0.037735587585639815
ACH-000307,0.06232303487673418
ACH-000308,0.09491670469932922
ACH-000310,-0.0026869977249278647
ACH-000311,0.08356028293551916
ACH-000312,0.11210255103066948
ACH-000315,0.08946300066186019
ACH-000316,0.18294668186460886
ACH-000317,0.0851719649138604
ACH-000318,0.10894495109440078
ACH-000319,0.20591221296113574
ACH-000320,0.08125864011822738
ACH-000322,0.15358354536966054
ACH-000323,0.2507330580809253
ACH-000324,0.15986585335493586
ACH-000329,0.1715156644198602
ACH-000330,0.07925002933911114
ACH-000331,0.07380062236403062
ACH-000332,0.09864275270794302
ACH-000334,0.25775148277583937
ACH-000335,0.21244481228176965
ACH-000336,0.3778839524399436
ACH-000337,-0.007597951828933784
ACH-000338,-0.22469661668345167
ACH-000339,0.169060829852156
ACH-000341,-0.026262349739221376
ACH-000348,0.0895920619317376
ACH-000350,0.035037020899092185
ACH-000352,-0.09362813033650184
ACH-000356,0.2321954600176573
ACH-000361,0.23478690071715946
ACH-000362,0.21910264253334724
ACH-000363,0.07605685331647513
ACH-000364,0.11416888659927425
ACH-000365,0.009344104397662222
ACH-000366,0.2320420430033245
ACH-000368,0.19299397540587587
ACH-000374,0.17867657715650326
ACH-000375,0.21358104041796808
ACH-000376,0.0868450658642679
ACH-000381,-0.03865099426714416
ACH-000383,0.13917236952395787
ACH-000387,0.17159294462359467
ACH-000389,-0.0844327932323907
ACH-000390,0.1684954202272281
ACH-000393,0.21417613876467897
ACH-000395,0.024341442914884017
ACH-000396,0.17728183146812984
ACH-000397,0.14999003272292866
ACH-000401,0.0947771283922118
ACH-000402,0.21684261494350648
ACH-000403,0.07074769367163877
ACH-000404,0.17722680372409755
ACH-000406,0.1166061529274987
ACH-000407,0.10811147668942883
ACH-000408,0.2466673890150103
ACH-000410,0.1652721503766925
ACH-000411,0.17010403218237566
ACH-000414,0.2399165369645076
ACH-000415,0.1270383140186282
ACH-000416,0.1883213772456892
ACH-000420,0.09963110417210633
ACH-000421,0.1964094973186397
ACH-000424,-0.034672332398595684
ACH-000425,0.18132662191807988
ACH-000426,0.15492842640041782
ACH-000427,0.17753382415717614
ACH-000433,0.2375820100969416
ACH-000435,0.2193799447110392
ACH-000436,0.02901533936091001
ACH-000444,0.13894049873902226
ACH-000445,0.25241448777522096
ACH-000448,0.11540976677262475
ACH-000450,0.0907116181535104
ACH-000452,0.12021980176568152
ACH-000454,0.1725375808532023
ACH-000458,0.1667325929015407
ACH-000459,0.1926170006097689
ACH-000460,0.051748365391583284
ACH-000461,0.10136707112459414
ACH-000463,0.16689857257007462
ACH-000464,-0.016258900602952903
ACH-000466,-0.007561600893094896
ACH-000467,-0.1528878345182042
ACH-000468,-0.01657592268942716
ACH-000469,0.17868538999533495
ACH-000470,0.008055237316740306
ACH-000471,0.1263033001767853
ACH-000472,0.06127289887691713
ACH-000473,0.0752881795391426
ACH-000475,0.18746661661877426
ACH-000476,0.11843229366094513
ACH-000477,0.1867899569640952
ACH-000479,0.1357157418342081
ACH-000480,0.0697750826599794
ACH-000481,0.06355281957229399
ACH-000483,0.20737137263491084
ACH-000484,0.1993591720060546
ACH-000485,0.21103297520711053
ACH-000486,0.2669672364329162
ACH-000487,0.13152642178828294
ACH-000488,0.08837956424615039
ACH-000490,0.12750500622476088
ACH-000491,0.22081157242314106
ACH-000495,0.29582074698171257
ACH-000496,0.1992563194389413
ACH-000499,0.19963742854060404
ACH-000500,0.21840622311218247
ACH-000502,0.01044797528979358
ACH-000503,0.22438735577694094
ACH-000505,0.19763024159240056
ACH-000507,0.1557122925151717
ACH-000510,0.19736222123609887
ACH-000511,0.10060936445560288
ACH-000512,-0.07786149172055519
ACH-000516,0.09908666714429948
ACH-000517,0.11457823470078425
ACH-000518,0.16312005777970753
ACH-000520,0.12867237508190035
ACH-000521,-0.013454291063152978
ACH-000522,0.13610267948596502
ACH-000524,0.13385755231597402
ACH-000527,0.18640603534639447
ACH-000528,0.07072770815085934
ACH-000537,0.11777233802259016
ACH-000541,0.4595510110182787
ACH-000542,0.14286581942963894
ACH-000544,0.1371832953464781
ACH-000545,0.05069151060151325
ACH-000547,0.2293532704615448
ACH-000548,0.1906601276519468
ACH-000549,0.2683568772506971
ACH-000550,0.09882069831496544
ACH-000552,0.2286951190240671
ACH-000556,0.04266912241945866
ACH-000557,-0.07505087150527084
ACH-000569,0.2588069364161573
ACH-000570,0.2089883566808105
ACH-000571,0.09033186495560426
ACH-000573,0.01806891406692088
ACH-000576,0.18310840566055966
ACH-000579,0.0012902920023824694
ACH-000580,0.05998864244548124
ACH-000584,0.21634820585871428
ACH-000585,0.13254428668161353
ACH-000588,0.19080724883086692
ACH-000589,0.11709967918883675
ACH-000591,0.10836898739785072
ACH-000593,0.15957113080478438
ACH-000600,0.1356421921427027
ACH-000601,0.08467958074415254
ACH-000605,0.10354532195959604
ACH-000606,0.2052020283736487
ACH-000608,0.12689378687547265
ACH-000614,0.056318170731466964
ACH-000616,0.16630619975232416
ACH-000618,0.2941781519521601
ACH-000619,0.19779992392427415
ACH-000620,0.08219403076621254
ACH-000621,0.2138776724819597
ACH-000622,0.1391526722105032
ACH-000623,0.13371890121215865
ACH-000624,0.16214187566045826
ACH-000627,0.16471549139265776
ACH-000630,0.18534964911559146
ACH-000631,0.2838658415916351
ACH-000632,0.08002638936922815
ACH-000633,0.05066130573730959
ACH-000637,0.23004502208145605
ACH-000638,0.13231384962650192
ACH-000646,-0.1932799259432031
ACH-000647,0.0712306879962608
ACH-000648,0.23076932022300706
ACH-000649,0.13868518842885344
ACH-000651,0.020886021320325056
ACH-000652,0.18040740466062785
ACH-000653,0.18835887951117866
ACH-000657,0.12802704773026868
ACH-000658,0.1618863056671892
ACH-000661,0.04269263307579009
ACH-000662,0.2479415933391163
ACH-000663,0.2175991781769186
ACH-000665,0.13471394810765366
ACH-000671,0.20310841888432926
ACH-000672,0.11854438343159908
ACH-000673,0.16449284315686258
ACH-000676,0.21760104478592632
ACH-000677,0.1617677831738448
ACH-000681,0.2513948746746243
ACH-000683,0.07346533041888917
ACH-000684,0.13194930924150242
ACH-000688,0.12979623842169458
ACH-000693,0.12067012891207207
