,INSM1 (3642)
ACH-000004,-0.05625763851733949
ACH-000005,0.2580866908565432
ACH-000007,0.06852363656027176
ACH-000009,0.15652620328479744
ACH-000011,-0.11446922434715955
ACH-000012,0.058052799182238164
ACH-000013,0.09239823411145567
ACH-000014,-0.012019269938896087
ACH-000015,0.1811179049510596
ACH-000017,0.0567334702303776
ACH-000018,0.036425882381547744
ACH-000019,0.1678438052070339
ACH-000021,0.15404760249625735
ACH-000022,0.10842836763184706
ACH-000025,0.1208471332872829
ACH-000028,0.09070491458078687
ACH-000030,0.1067309847543013
ACH-000035,0.040909928941025284
ACH-000036,-0.0499334977494401
ACH-000037,0.13525859376965246
ACH-000039,-0.2342876777257905
ACH-000040,-0.10568672567728787
ACH-000041,0.015747092365551156
ACH-000042,0.06052027315281265
ACH-000045,0.15665531721435355
ACH-000047,0.152167853890739
ACH-000052,0.18659259447979085
ACH-000053,0.1044549861337922
ACH-000054,0.1582465745177587
ACH-000055,0.013165609311621848
ACH-000060,0.09495754750296917
ACH-000067,0.012191731182382487
ACH-000070,0.10340963011976648
ACH-000075,0.0802896185984012
ACH-000078,0.20704307742958372
ACH-000082,0.2443016592202979
ACH-000085,0.044287539027924684
ACH-000086,0.06098017252224424
ACH-000087,0.03499549864697644
ACH-000092,-0.01215543587417375
ACH-000095,-0.24133495549503325
ACH-000097,-0.07577523957192772
ACH-000098,0.13592480153863656
ACH-000099,0.0015773392985150565
ACH-000108,-0.07731719445798764
ACH-000113,0.1705786180246086
ACH-000116,-0.033083346724880426
ACH-000118,0.09039114624784872
ACH-000120,0.10593152318359866
ACH-000123,0.028033832861342683
ACH-000127,0.13294831507981353
ACH-000128,-0.1251037016623094
ACH-000132,-0.05065268048214478
ACH-000133,-0.12850252018758535
ACH-000137,-0.16564777705723824
ACH-000138,0.3232310668317782
ACH-000142,0.169511847816621
ACH-000143,-0.2005256138142093
ACH-000146,0.07098693103541454
ACH-000148,0.11674557925881132
ACH-000150,0.002724089056486062
ACH-000152,0.05985919329263228
ACH-000153,-0.1077192155324442
ACH-000159,0.3013395311359023
ACH-000160,0.10168145518038722
ACH-000163,0.14271751576571845
ACH-000167,0.22416949980813344
ACH-000168,0.07622200468376736
ACH-000169,0.09571375358111553
ACH-000178,-0.017510300136396196
ACH-000183,0.1864907189028543
ACH-000188,0.055570490967578184
ACH-000189,0.14688351146191406
ACH-000190,0.298349708905447
ACH-000198,0.07155959830189726
ACH-000203,-0.397245997875437
ACH-000204,0.12169446836566668
ACH-000206,0.25534386759755223
ACH-000207,-0.013720821365805365
ACH-000208,-0.05902999338290825
ACH-000210,0.04766980606255202
ACH-000211,0.04130981033841366
ACH-000215,0.11699275862072955
ACH-000221,0.05445397776399414
ACH-000222,0.20798814061242016
ACH-000223,0.07824463427730631
ACH-000226,0.006884897404542188
ACH-000227,0.30708314709496803
ACH-000228,-0.03711875718617626
ACH-000231,-0.04440513983624661
ACH-000232,0.07792554870972744
ACH-000233,0.2343882637092675
ACH-000234,0.10078879828020046
ACH-000235,0.08482503409884799
ACH-000237,0.07326592528520279
ACH-000238,0.3131458348070565
ACH-000242,-0.04567417389541392
ACH-000243,0.10772377118127133
ACH-000244,0.3051662251675131
ACH-000246,0.10570415049927023
ACH-000248,-0.06745473829310161
ACH-000250,0.18280943261160615
ACH-000251,0.3896759220303584
ACH-000252,-0.018782455838979525
ACH-000253,0.13729131371460995
ACH-000255,0.10127558299402337
ACH-000256,0.10780795416741257
ACH-000257,-0.3928660451139081
ACH-000258,-0.01962643652302016
ACH-000259,0.08136553201002311
ACH-000260,-0.0849673670933958
ACH-000261,0.06205171506772355
ACH-000262,0.2512727948850492
ACH-000263,0.15417653931176933
ACH-000264,0.08650286324126448
ACH-000265,0.020525555620538496
ACH-000266,0.1054042915599218
ACH-000272,0.07140643429238272
ACH-000274,0.039514082556055034
ACH-000277,0.11684524282335515
ACH-000278,-0.06683782011049985
ACH-000279,0.07259503033967013
ACH-000280,-0.04495351305426766
ACH-000281,0.008738412995590234
ACH-000288,0.08625458038260342
ACH-000291,0.11702729717365395
ACH-000293,0.07608531544961353
ACH-000294,-0.0011254009547622165
ACH-000295,0.17848774020659364
ACH-000296,-0.15399409927561675
ACH-000302,0.10772413066233028
ACH-000304,0.18320170746728354
ACH-000307,0.1628079299751184
ACH-000308,0.0886909785210293
ACH-000310,-0.1051375611872578
ACH-000311,0.20216929223918687
ACH-000312,0.08941214552590579
ACH-000315,0.1284044195502057
ACH-000316,0.2174055126131081
ACH-000317,0.10972497853597528
ACH-000318,0.18328686100876626
ACH-000319,0.048369401469565136
ACH-000320,0.29545768884220475
ACH-000322,-0.002686108372849458
ACH-000323,0.04813199947154699
ACH-000324,-0.14237688701443618
ACH-000329,0.051821915172727634
ACH-000330,0.1661506825108365
ACH-000331,0.06018320897570025
ACH-000332,0.12228493039383476
ACH-000334,0.5211750855354272
ACH-000335,-0.20769538581649186
ACH-000336,-0.054286559756759035
ACH-000337,0.08648593339469393
ACH-000338,0.5652766195333989
ACH-000339,0.03614499445504167
ACH-000341,0.0932839886359322
ACH-000348,0.21648452100463908
ACH-000350,0.05572896849901026
ACH-000352,-0.003205246628469132
ACH-000356,0.030654740036721438
ACH-000361,0.056818225187228434
ACH-000362,0.031867275644334316
ACH-000363,0.21959569451660088
ACH-000364,0.20679543732309474
ACH-000365,0.02590365800472384
ACH-000366,-0.07317242614011478
ACH-000368,-0.15632121511908065
ACH-000374,-0.0515906449804556
ACH-000375,0.08160359788353322
ACH-000376,0.06006706483633902
ACH-000381,0.09466113197215016
ACH-000383,0.23222168631366935
ACH-000387,-0.12336835738001775
ACH-000389,0.03507815360727062
ACH-000390,0.04860102822539954
ACH-000393,-0.06943963856106154
ACH-000395,0.059870151504347
ACH-000396,0.2997065740353179
ACH-000397,0.0908086291926963
ACH-000401,0.02203178701878322
ACH-000402,0.02875395430028958
ACH-000403,-0.074989741294461
ACH-000404,0.025554047930241047
ACH-000406,0.06523189599021867
ACH-000407,-0.0528562632972023
ACH-000408,-0.016877508276871504
ACH-000410,0.0107611481036541
ACH-000411,0.21208191307892585
ACH-000414,0.0963451767278484
ACH-000415,-0.013783133271985435
ACH-000416,0.17661076439509393
ACH-000420,-0.06433071091619473
ACH-000421,0.1288451383868337
ACH-000424,0.2368711673188846
ACH-000425,0.017793261546042497
ACH-000426,-0.24435074765676335
ACH-000427,0.07080049577475332
ACH-000433,-0.09366206081559236
ACH-000435,0.030963550406962564
ACH-000436,0.3826560181198719
ACH-000444,0.11804064679567293
ACH-000445,0.01029196918233833
ACH-000448,0.01946973022883408
ACH-000450,0.2756552111500811
ACH-000452,0.060042802488440086
ACH-000454,-0.001854066255725805
ACH-000458,0.15360062872464236
ACH-000459,0.032806177802489726
ACH-000460,-0.05758750139859192
ACH-000461,0.09121986222033712
ACH-000463,-0.044325604549797976
ACH-000464,-0.09278591444250164
ACH-000466,-0.004867042426628042
ACH-000467,0.12263294372907554
ACH-000468,0.08223962166952195
ACH-000469,-0.045890218003947
ACH-000470,0.11972966881178393
ACH-000471,0.005554596725838487
ACH-000472,0.26937344155829945
ACH-000473,0.10844583852222996
ACH-000475,0.10865543085900542
ACH-000476,0.04859853051698787
ACH-000477,0.05834277230685684
ACH-000479,-0.030056632308285043
ACH-000480,-0.050021677150802885
ACH-000481,-0.030562456934503324
ACH-000483,0.06585953324998904
ACH-000484,0.1044057784724666
ACH-000485,-0.07303877399398856
ACH-000486,0.04531811964957793
ACH-000487,0.2812176028878212
ACH-000488,0.14025265518151014
ACH-000490,0.008758762881755904
ACH-000491,-0.0902039493576762
ACH-000495,0.2470921344263537
ACH-000496,0.03918644715070596
ACH-000499,0.005018781556390755
ACH-000500,-0.15551938144952232
ACH-000502,0.019524233837060864
ACH-000503,0.13984743282557216
ACH-000505,0.1378201633576536
ACH-000507,0.16932262604255915
ACH-000510,0.1317537385897549
ACH-000511,0.1904973661408283
ACH-000512,0.20916316326006767
ACH-000516,0.19527553098419576
ACH-000517,-0.029437414203427437
ACH-000518,0.10895230449328362
ACH-000520,0.0471471835104949
ACH-000521,-0.0196095105168847
ACH-000522,0.12513229731412107
ACH-000524,-0.18399641865119526
ACH-000527,0.15281799129639
ACH-000528,0.018057780018493248
ACH-000537,0.011866178266048242
ACH-000541,0.06988075940855265
ACH-000542,0.04312784377299295
ACH-000544,-0.02727522196940181
ACH-000545,-0.003448804839293258
ACH-000547,0.37277897810973976
ACH-000548,0.10265711591423354
ACH-000549,0.2547027943459384
ACH-000550,0.12561632753865334
ACH-000552,-0.07356557912912144
ACH-000556,-0.022699004958141263
ACH-000557,-0.07319904415704419
ACH-000569,-0.1351712900322508
ACH-000570,-0.018036124884045168
ACH-000571,0.05602588720571868
ACH-000573,0.0032817410646080237
ACH-000576,0.2252678102870766
ACH-000579,0.3872835387076261
ACH-000580,-0.0655167583542231
ACH-000584,0.08098081137841966
ACH-000585,0.050265380499161
ACH-000588,-0.03397266252643348
ACH-000589,0.011281930492246009
ACH-000591,0.016732792451692728
ACH-000593,0.1833536587581633
ACH-000600,-0.023204720101269158
ACH-000601,0.14504881968364694
ACH-000605,-0.0956506813480034
ACH-000606,0.07951016519050856
ACH-000608,0.05757419469490895
ACH-000614,0.2576763476817409
ACH-000616,0.06670266592530476
ACH-000618,0.1878431765814475
ACH-000619,0.2750817353826894
ACH-000620,0.032525035473565764
ACH-000621,0.11533443537405452
ACH-000622,0.021378042888952443
ACH-000623,0.07687086190557348
ACH-000624,-0.07650729948550389
ACH-000627,0.09404473628730406
ACH-000630,0.0583456126348094
ACH-000631,0.2363424690512159
ACH-000632,0.06295925049574101
ACH-000633,0.04157503522779482
ACH-000637,0.3164653758780315
ACH-000638,0.014280841662292125
ACH-000646,-0.06417540012279482
ACH-000647,0.09584310557708907
ACH-000648,0.05509191373698576
ACH-000649,0.1961553705978272
ACH-000651,-0.11505142309224135
ACH-000652,0.03916676576381651
ACH-000653,-0.06484785416759081
ACH-000657,0.09745827201023977
ACH-000658,-0.026505952684626927
ACH-000661,-0.012636607209320257
ACH-000662,-0.10719646111953762
ACH-000663,0.15140841609768033
ACH-000665,0.09694214917768296
ACH-000671,0.2080418601860058
ACH-000672,0.3832965360295368
ACH-000673,0.0874500726652075
ACH-000676,0.07084966089637333
ACH-000677,0.004531948283591786
ACH-000681,0.12256005869019627
ACH-000683,0.04902490601587284
ACH-000684,0.04056736533465972
ACH-000688,0.1386927818590154
ACH-000693,-0.03641191243775607
ACH-000694,-6.263200690610369e-05
ACH-000695,-0.22883149318987905
ACH-000696,0.14102385553134447
ACH-000697,-0.014720243402598403
ACH-000699,0.13138043845529965
ACH-000701,0.08952273526456818
ACH-000706,0.2465571026892013
ACH-000711,0.0561235811153107
ACH-000713,-0.10315469578140253
ACH-000714,0.02519136757953749
ACH-000718,0.11044759311610472
ACH-000720,0.12556849567071088
ACH-000721,0.06417028362812657
ACH-000724,-0.04224112901481148
ACH-000725,-0.12892265353035234
ACH-000732,0.15191092771542453
ACH-000734,0.10093703731435023
ACH-000735,0.05636173183920901
ACH-000736,-0.06505943174919142
ACH-000738,0.13128352595681428
ACH-000746,0.04891988419419073
ACH-000747,0.1121865758470097
ACH-000748,0.16557733073878622
ACH-000753,0.06748502477422462
ACH-000756,0.1811601890570048
ACH-000757,-0.12649366261547082
ACH-000758,-0.09801031238282376
ACH-000760,0.2065516396408999
ACH-000762,0.04106696087784161
