,DNAJB13 (374407)
ACH-000004,-0.09852389971635528
ACH-000005,0.14615670488981314
ACH-000007,-0.015747596188054217
ACH-000009,-0.09906478480808134
ACH-000011,-0.050746347084980416
ACH-000012,-0.1354975830263326
ACH-000013,-0.07995136249498727
ACH-000014,0.06168246072464599
ACH-000015,-0.11050989200390993
ACH-000017,0.0015845236161523642
ACH-000018,-0.20534762856264915
ACH-000019,-0.0155680999610651
ACH-000021,-0.20604255941894745
ACH-000022,-0.09757246119943593
ACH-000025,0.06752830182929162
ACH-000028,-0.2056229502846307
ACH-000030,-0.09934239290292757
ACH-000035,0.006367187036767189
ACH-000036,-0.015435378258946253
ACH-000037,-0.3829938694904616
ACH-000039,0.02468454135100496
ACH-000040,-0.035642401353865844
ACH-000041,-0.08401747682884281
ACH-000042,-0.15355116172980945
ACH-000045,-0.08896649253573763
ACH-000047,-0.08879979957191701
ACH-000052,-0.30916873590061
ACH-000053,-0.052239228997264735
ACH-000054,0.008138470439853655
ACH-000055,-0.10253248998925524
ACH-000060,-0.12412058177238552
ACH-000067,0.18960605632907265
ACH-000070,-0.2666058614851587
ACH-000075,-0.243727647111482
ACH-000078,-0.2452781910918489
ACH-000082,-0.1259591245561681
ACH-000085,0.1327920508166643
ACH-000086,-0.4342737820176523
ACH-000087,0.05208807319221876
ACH-000092,-0.09821211659229273
ACH-000095,-0.01531242011384712
ACH-000097,-0.08137605861134012
ACH-000098,-0.0679328742899178
ACH-000099,-0.17592279293752736
ACH-000108,-0.1421850056609022
ACH-000113,-0.06382136171126884
ACH-000116,-0.2202179596565096
ACH-000118,-0.1586252081875941
ACH-000120,-0.1134069056007983
ACH-000123,-0.09186516058758576
ACH-000127,-0.03746664988703429
ACH-000128,-0.16031819499065514
ACH-000132,-0.25217981969159536
ACH-000133,-0.1907022429315758
ACH-000137,-0.2335260484845507
ACH-000138,-0.08237350991858795
ACH-000142,-0.2785056676630308
ACH-000143,-0.026105576092032328
ACH-000146,-0.04739301948697823
ACH-000148,-0.19859694780272932
ACH-000150,-0.20897173323582155
ACH-000152,0.008762605787814669
ACH-000153,-0.03192969441466089
ACH-000159,-0.023556395277487083
ACH-000160,-0.1344166433659842
ACH-000163,-0.18001388319673015
ACH-000167,-0.03723797808379095
ACH-000168,-0.2463102671384899
ACH-000169,-0.032360398583949346
ACH-000178,-0.18062750041835016
ACH-000183,-0.17439945718625344
ACH-000188,-0.2759275004537707
ACH-000189,-0.4208527319537467
ACH-000190,-0.08740886619093638
ACH-000198,-0.14127136126798925
ACH-000203,0.2443213896342239
ACH-000204,-0.2056854830361725
ACH-000206,-0.10176327898154998
ACH-000207,-0.3069764656729108
ACH-000208,-0.35535683029142434
ACH-000210,-0.45265885616975704
ACH-000211,-0.10384803213307636
ACH-000215,-0.10419105011929228
ACH-000221,-0.17735263061587245
ACH-000222,-0.2618148819963135
ACH-000223,-0.17899567068893782
ACH-000226,-0.08256276797945647
ACH-000227,0.07293221561529901
ACH-000228,-0.4098126859994791
ACH-000231,-0.27592052560344105
ACH-000232,0.02155358161222225
ACH-000233,-0.09075957464033536
ACH-000234,-0.07738795699164522
ACH-000235,-0.11646236288657268
ACH-000237,-0.31642094069876964
ACH-000238,-0.194959131851292
ACH-000242,-0.2533172626204034
ACH-000243,-0.03734874762790988
ACH-000244,-0.2983593164075542
ACH-000246,-0.13392706878719093
ACH-000248,-0.048305566911126266
ACH-000250,-0.08701436528846031
ACH-000251,0.1511706637176898
ACH-000252,-0.06147948575324098
ACH-000253,-0.16212241598524635
ACH-000255,0.04381485599989055
ACH-000256,-0.20165039922953198
ACH-000257,-0.09197729919724393
ACH-000258,-0.03942069766548383
ACH-000259,-0.17859405586647334
ACH-000260,-0.13328469029407736
ACH-000261,-0.11643903392143712
ACH-000262,0.007109412613547506
ACH-000263,-0.0858976394121569
ACH-000264,-0.10410008785013304
ACH-000265,-0.00890855878427714
ACH-000266,-0.1485596199164219
ACH-000272,-0.06479303485651844
ACH-000274,-0.0186121318736369
ACH-000277,-0.05926563309955282
ACH-000278,-0.18533671442911254
ACH-000279,-0.13103361020983068
ACH-000280,-0.058643975284098385
ACH-000281,-0.1384077830656347
ACH-000288,-0.2765990610301355
ACH-000291,-0.00625773908806937
ACH-000293,-0.13953796976141647
ACH-000294,-0.16399431434669448
ACH-000295,-0.01937614978596013
ACH-000296,0.14313138099046774
ACH-000302,-0.06418619544897787
ACH-000304,-0.08317822058289315
ACH-000307,-0.03748355061270663
ACH-000308,-0.2378076843232748
ACH-000310,-0.11336749570016415
ACH-000311,-0.0014892441067494914
ACH-000312,-0.14694369929481274
ACH-000315,-0.2527225408145137
ACH-000316,-0.1419221925797727
ACH-000317,-0.1996757101686556
ACH-000318,-0.16977560094941138
ACH-000319,-0.01166746194977175
ACH-000320,0.1050298991104133
ACH-000322,0.06224707543619602
ACH-000323,-0.2261836332946935
ACH-000324,-0.07351371806923616
ACH-000329,0.058785201316112874
ACH-000330,-0.16894208489108173
ACH-000331,0.06785596367286642
ACH-000332,-0.1495920860053013
ACH-000334,-0.3243779346470164
ACH-000335,-0.2522500115721625
ACH-000336,-0.4772975827651578
ACH-000337,-0.023116438391793948
ACH-000338,0.5419793883668371
ACH-000339,-0.1090039408111284
ACH-000341,0.04974731886435558
ACH-000348,-0.06720608618138467
ACH-000350,-0.19370522120063527
ACH-000352,-0.0758659626527625
ACH-000356,-0.15541636216126611
ACH-000361,-0.16806061724505858
ACH-000362,-0.1878331460143757
ACH-000363,-0.15104215438525673
ACH-000364,-0.020243642772697704
ACH-000365,-0.14356147240752448
ACH-000366,-0.17038330751330694
ACH-000368,-0.11288796133820615
ACH-000374,-0.2218699352395941
ACH-000375,-0.07688157640194138
ACH-000376,-0.08262868489031193
ACH-000381,-0.2692424046808513
ACH-000383,-0.15916085400713348
ACH-000387,-0.01654982261136279
ACH-000389,-0.011263311708390795
ACH-000390,-0.20894122768007012
ACH-000393,-0.2027590677854201
ACH-000395,-0.2913895394826055
ACH-000396,-0.15214167905967715
ACH-000397,-0.0765384030183794
ACH-000401,-0.018967604102078667
ACH-000402,-0.017783456274068413
ACH-000403,-0.05930455495764893
ACH-000404,-0.3966283193216828
ACH-000406,-0.0478485010718295
ACH-000407,-0.06551078669433683
ACH-000408,-0.004030952551799363
ACH-000410,-0.07949742798128966
ACH-000411,-0.12443356114157705
ACH-000414,-0.12408544027530155
ACH-000415,-0.2542721849748189
ACH-000416,-0.1160396737454264
ACH-000420,-0.0319107636156119
ACH-000421,-0.008261861953728517
ACH-000424,-0.3133813689373188
ACH-000425,-0.12601599282340456
ACH-000426,-0.06791456201264573
ACH-000427,-0.2475594535759347
ACH-000433,-0.19404643878065975
ACH-000435,-0.4216251326609344
ACH-000436,0.010580532100817738
ACH-000444,-0.17965329832864266
ACH-000445,-0.10659732152529304
ACH-000448,-0.04861499693815522
ACH-000450,0.2294642433632302
ACH-000452,0.0053020831177859285
ACH-000454,0.00644602053852888
ACH-000458,0.020392822936702804
ACH-000459,-0.01859854358591418
ACH-000460,-0.08756088510033214
ACH-000461,-0.3416560374471944
ACH-000463,0.0098331801137243
ACH-000464,-0.004603042287357219
ACH-000466,-0.2426488399604172
ACH-000467,-0.08922313933828438
ACH-000468,-0.3072313481283337
ACH-000469,-0.39969097194750985
ACH-000470,-0.3178785723235181
ACH-000471,-0.08103824530370883
ACH-000472,-0.181489503552152
ACH-000473,-0.22495967130444172
ACH-000475,0.027683363265447902
ACH-000476,0.030783626090368606
ACH-000477,-0.24101980183024435
ACH-000479,-0.0618484933766317
ACH-000480,-0.22829352330909916
ACH-000481,0.017568908751635956
ACH-000483,-0.061070049689546525
ACH-000484,-0.014303475901823685
ACH-000485,-0.08337044587214344
ACH-000486,-0.1691172081742686
ACH-000487,-0.07470856715514901
ACH-000488,-0.05557691298700817
ACH-000490,0.02116378653442265
ACH-000491,-0.0073056757702177795
ACH-000495,-0.2641906773550041
ACH-000496,-0.033406347204827165
ACH-000499,-0.3435250584091525
ACH-000500,-0.15638100581447653
ACH-000502,-0.05913292547451553
ACH-000503,0.029473686331065164
ACH-000505,-0.10748859137699784
ACH-000507,-0.029653338005621255
ACH-000510,-0.1305563324464199
ACH-000511,-0.12659785842418264
ACH-000512,-0.4704698207422104
ACH-000516,-0.07540641908431943
ACH-000517,-0.06465763500634178
ACH-000518,-0.09408869471550728
ACH-000520,0.007199481388342616
ACH-000521,-0.051135996004987465
ACH-000522,-0.07634731572756417
ACH-000524,-0.08459753683687804
ACH-000527,-0.030722766392081206
ACH-000528,0.023718488767653884
ACH-000537,-0.2543784038528356
ACH-000541,-0.3864375747608815
ACH-000542,-0.033690164847915295
ACH-000544,0.04310538061835201
ACH-000545,-0.21729139147910131
ACH-000547,-0.2279220404761549
ACH-000548,-0.22664709300643654
ACH-000549,-0.15294734366200652
ACH-000550,0.012883356637073249
ACH-000552,-0.082631823415168
ACH-000556,-0.20396792210328854
ACH-000557,-0.33842515524102823
ACH-000569,-0.4143504810883796
ACH-000570,-0.1337743055369126
ACH-000571,-0.21088936229804825
ACH-000573,-0.21610956115556285
ACH-000576,-0.08966331048679818
ACH-000579,-0.20687011113202688
ACH-000580,-0.3240112686141224
ACH-000584,-0.1768061792311025
ACH-000585,-0.3399375560615504
ACH-000588,-0.11590306315097562
ACH-000589,-0.08763991057237235
ACH-000591,-0.27665333452412344
ACH-000593,-0.1725835940380584
ACH-000600,-0.1389002993199291
ACH-000601,-0.12346998333694145
ACH-000605,-0.1061647376345234
ACH-000606,-0.1523929014975869
ACH-000608,-0.14628639751872766
ACH-000614,-0.2896218651990564
ACH-000616,0.022998511186997226
ACH-000618,-0.2151058079547269
ACH-000619,-0.16619426195667508
ACH-000620,-0.03479891695710433
ACH-000621,-0.06734097125919744
ACH-000622,0.01651235746817971
ACH-000623,-0.1400292964352399
ACH-000624,-0.11939853898667285
ACH-000627,-0.15329126559407366
ACH-000630,-0.1666081469484795
ACH-000631,-0.019334062691322915
ACH-000632,-0.046301524955801365
ACH-000633,-0.07418412654252628
ACH-000637,-0.2544601164469608
ACH-000638,-0.07704072641208147
ACH-000646,-0.0991598889969334
ACH-000647,-0.2048502119899118
ACH-000648,-0.2577383142049506
ACH-000649,-0.02639421640456416
ACH-000651,-0.07237055971009586
ACH-000652,0.06567693576626135
ACH-000653,-0.08153321366098365
ACH-000657,-0.1119080897455736
ACH-000658,-0.11024342599575472
ACH-000661,-0.09945729380536043
ACH-000662,-0.3198713276360456
ACH-000663,-0.17877051274006872
ACH-000665,-0.2765432673532123
ACH-000671,-0.17829559196090067
ACH-000672,-0.004291485840126477
ACH-000673,-0.08268720259096485
ACH-000676,0.02056902742847111
ACH-000677,0.03750441442692607
ACH-000681,-0.12191264518513252
ACH-000683,-0.14135144559619314
ACH-000684,0.029888786112738156
ACH-000688,-0.16470946050302698
ACH-000693,-0.2530603201337253
ACH-000694,-0.1351289171331141
ACH-000695,-0.04089691695568876
ACH-000696,-0.058594849415102276
ACH-000697,-0.10109019792285973
ACH-000699,-0.15347593702692194
ACH-000701,0.0329892955321999
ACH-000706,-0.22750973700733734
ACH-000711,-0.10334882472840208
ACH-000713,-0.2617897913888845
ACH-000714,-0.15304330198371846
ACH-000718,-0.05517349628967955
ACH-000720,-0.02125151902570748
ACH-000721,-0.04002587457236092
ACH-000724,-0.25753327766471656
ACH-000725,-0.13896071685687572
ACH-000732,-0.3742825289791681
ACH-000734,-0.1627898480000738
ACH-000735,-0.12196744966783862
ACH-000736,-0.159807260048882
ACH-000738,-0.06538115265196079
ACH-000746,-0.2318278866412705
ACH-000747,-0.09081562416107077
ACH-000748,-0.09083265747587634
ACH-000753,-0.0808219274879482
ACH-000756,-0.04586165446160533
ACH-000757,-0.12549466713380822
ACH-000758,-0.07542546273166542
ACH-000760,-0.0073957047371462185
ACH-000762,-0.514992831556761
ACH-000763,0.09308204930064423
ACH-000764,-0.16844753155778672
ACH-000765,-0.13963046135975182
ACH-000766,-0.05945171044488345
ACH-000767,-0.10367344291466224
ACH-000768,-0.11211391241858497
ACH-000769,-0.11652648657691712
ACH-000770,-0.18903840603011726
ACH-000771,0.022336554714827556
ACH-000773,-0.06957741710643534
ACH-000776,-0.16050712699022354
ACH-000777,-0.02285930824385097
ACH-000778,-0.1607801086935358
ACH-000781,-0.06750896812121915
ACH-000782,-0.022344183145514545
ACH-000783,-0.13528077480711384
ACH-000784,-0.13243408348457156
ACH-000785,-0.15259690138591805
ACH-000787,-0.013713352962327952
ACH-000788,-0.10601197429987816
ACH-000791,-0.09272475709016356
ACH-000792,-0.2984119133089184
ACH-000794,-0.323922023800529
ACH-000796,-0.12971942224661265
ACH-000798,-0.2642311817779792
ACH-000799,0.08456895814620481
ACH-000800,-0.07459516086188664
ACH-000802,-0.12365569860462858
ACH-000804,-0.12547013160440698
ACH-000805,-0.2473760461412519
ACH-000809,-0.11485660342363252
ACH-000810,-0.35356363046910994
ACH-000811,0.005381462370313847
ACH-000817,-0.2846056707258293
ACH-000819,-0.08643672565592057
ACH-000820,-0.1302477133536282
ACH-000821,-0.10893161222117
ACH-000822,-0.10124008742157464
ACH-000823,-0.1539272537680251
ACH-000824,-0.15474316728998058
ACH-000827,-0.19163722879932524
ACH-000829,-0.21123968451241412
ACH-000831,-0.22142627294279416
ACH-000832,-0.2676863544359398
ACH-000833,0.009735244522473586
ACH-000834,-0.15712098612904116
ACH-000835,-0.004767487169887156
ACH-000836,-0.2611415878174325
ACH-000837,-0.2034997363227252
ACH-000838,-0.1502189367624407
ACH-000839,-0.2257805255492819
ACH-000840,-0.046704598419518586
ACH-000841,-0.14527475739019102
ACH-000843,-0.05190642862742082
ACH-000846,-0.029437502136178826
ACH-000847,-0.10701690204256573
ACH-000848,-0.12471996118442776
ACH-000849,-0.009444292414352741
ACH-000851,0.041482029839996666
ACH-000855,-0.03370659407536553
ACH-000856,-0.18814419609523186
ACH-000858,-0.2421487476752355
ACH-000859,-0.09411350648086413
ACH-000861,-0.07456837242139804
ACH-000862,-0.047483600039009005
ACH-000865,-0.1472455140646295
ACH-000866,-0.20331963315899834
ACH-000867,-0.10905729182129734
ACH-000869,-0.1938107961864352
ACH-000872,-0.043447620623932544
ACH-000873,-0.1954665666732164
ACH-000876,-0.20825555466730974
ACH-000878,-0.12756734522724916
ACH-000880,-0.1511052669627697
ACH-000881,-0.19534113324820407
ACH-000882,-0.23252753087013564
ACH-000884,-0.09934606953667724
ACH-000885,-0.18564884598798675
ACH-000887,-0.2245879627018792
ACH-000889,-0.013140330853838316
ACH-000896,-0.16968229962104092
ACH-000898,-0.17735303407716446
ACH-000900,-0.15076917481808558
ACH-000901,-0.26541349902852296
ACH-000905,-0.09624839694952733
ACH-000906,-0.08139051879444882
ACH-000907,-0.04185398301641344
ACH-000910,-0.1351588427176232
ACH-000911,-0.24973434147947035
ACH-000912,-0.16882190799981694
ACH-000913,-0.1156335829170504
ACH-000915,-0.17255551823197368
ACH-000916,0.16923406429052654
ACH-000917,-0.2150822192420718
ACH-000920,0.021272635814812327
ACH-000921,-0.14228553390043974
ACH-000924,-0.0422546798650677
ACH-000926,-0.16197412106818745
ACH-000928,-0.2657085891557817
ACH-000929,-0.29330751802825794
ACH-000932,-0.11821195500738575
ACH-000935,-0.24241284170479424
ACH-000936,-0.22608606963355324
ACH-000937,0.002672316100227805
ACH-000938,-0.3137217879929798
ACH-000939,-0.038933043514975264
ACH-000941,-0.09490041247207932
ACH-000943,-0.03802774903058508
ACH-000946,-0.02920068825466385
ACH-000947,-0.10724296422362907
ACH-000948,-0.1574292898325929
ACH-000950,-0.4617886869273426
ACH-000953,-0.16944525389836382
ACH-000954,-0.27134564586716364
ACH-000957,-0.3345796129349617
ACH-000958,-0.2112095663608649
ACH-000960,-0.08744182728786297
ACH-000963,-0.32432860157338683
ACH-000968,-0.29056703872833145
ACH-000969,-0.14797686867394136
ACH-000972,-0.08346258462116861
ACH-000973,-0.2415184421922455
ACH-000974,-0.2557443983661094
ACH-000978,0.038343517988991334
ACH-000984,-0.20013775474179796
ACH-000986,-0.16816408769510732
ACH-000988,0.06765813868384624
ACH-000993,-0.0010492848221161854
ACH-000994,-0.14681425013303787
ACH-000996,-0.2306237979781267
ACH-001001,0.07865884409529655
ACH-001020,-0.15424804873820175
ACH-001028,-0.2802608863421626
ACH-001031,-0.14794687175090596
ACH-001038,-0.1709187722000259
ACH-001048,-0.08952948627390686
ACH-001050,-0.19696895380349028
ACH-001053,0.12345535447487754
ACH-001054,-0.2299665945464876
ACH-001061,-0.18728719400273625
ACH-001067,-0.23682974391306014
ACH-001075,-0.2080718071071324
ACH-001096,0.015101428256635971
ACH-001111,-0.2512402892916785
ACH-001119,-0.300809703831154
ACH-001128,-0.1580153527897498
ACH-001134,-0.38218636827824737
ACH-001151,-0.0545640499628986
ACH-001163,-0.04691597603451595
ACH-001164,-0.4389989556195753
ACH-001183,-0.14256558582653028
ACH-001192,-0.04615741980459743
ACH-001193,-0.32847235432337163
ACH-001196,-0.22064197479073536
ACH-001197,-0.22405222933870494
ACH-001205,-0.12770045931064708
ACH-001211,-0.10851589539389137
ACH-001212,-0.5412312380217642
ACH-001228,-0.17507150453869938
ACH-001232,-0.13136098553312925
ACH-001239,0.027976484322805962
ACH-001270,-0.17683243497562867
ACH-001274,0.0376931529456307
ACH-001275,-0.1438487232253273
ACH-001277,0.036349693279063996
ACH-001278,-0.09136452858549962
ACH-001280,-0.27999667836990033
ACH-001283,-0.1789869286435085
ACH-001289,-0.07053920519249272
ACH-001300,0.012372137296787298
ACH-001301,-0.06087352844290535
ACH-001302,-0.29909963526489663
ACH-001306,-0.18815770862725675
ACH-001318,-0.0022698635901558066
ACH-001322,-0.021330758799678263
ACH-001328,-0.17019668090497106
ACH-001332,-0.09903952507948982
ACH-001336,-0.2872401781985856
ACH-001346,-0.20756695419741056
ACH-001353,-0.1609192059040266
ACH-001354,-0.16111696371144482
ACH-001367,-0.3392271772619918
ACH-001368,0.0006300189343480836
ACH-001374,-0.044320318478436885
ACH-001377,-0.03531015393340421
ACH-001380,-0.1076531328941896
ACH-001391,-0.2608380265072201
ACH-001408,0.02661593233782709
ACH-001430,-0.15964204069506252
ACH-001431,-0.23073002984727495
ACH-001450,-0.2946024690138825
ACH-001496,-0.0854382997906478
ACH-001500,-0.3235920017435895
ACH-001523,-0.005239903556208522
ACH-001532,-0.17943336097822754
ACH-001550,-0.08809912476777927
ACH-001552,0.09029304203290547
ACH-001554,-0.07067969116747441
ACH-001654,0.054792247494057734
ACH-001735,-0.06326160933846882
ACH-001736,-0.16384271442060652
ACH-001737,0.13390465201147336
ACH-001740,-0.3031127194934944
ACH-001745,-0.1464882140905822
ACH-001765,0.01938688915820521
