,NUP35 (129401)
ACH-000004,-0.580484855785067
ACH-000005,-0.508944726488519
ACH-000007,-0.39963972907798617
ACH-000009,-0.4011165263364088
ACH-000011,-0.6564552037637602
ACH-000012,-0.3509442433177712
ACH-000013,-0.5655410984049949
ACH-000014,-0.3688910143047307
ACH-000015,-0.2331266739706584
ACH-000017,-0.3849731909516855
ACH-000018,-0.5265669394541745
ACH-000019,-0.5684225376366969
ACH-000021,-0.3368748473855771
ACH-000022,-0.2110520889199865
ACH-000025,-0.6859423636971493
ACH-000028,-0.5612694324758419
ACH-000030,-0.5757043670648586
ACH-000035,-0.6196444446864429
ACH-000036,-0.6106844154560215
ACH-000037,-0.6071503327572321
ACH-000039,-0.4718817267786401
ACH-000040,-0.6433739591290631
ACH-000041,-0.2397835201555319
ACH-000042,-0.5221014439162842
ACH-000045,-0.4658616244866995
ACH-000047,-0.7293610073469365
ACH-000052,-0.547251368799932
ACH-000053,-0.20420341287335772
ACH-000054,-0.2451922566652281
ACH-000055,-0.5411094424044228
ACH-000060,-0.5641652726614989
ACH-000067,-0.4570986541144232
ACH-000070,-0.3592563061630517
ACH-000075,-0.7017748600335103
ACH-000078,-0.31586599002119103
ACH-000082,-0.532064643695668
ACH-000085,-0.4492688786658596
ACH-000086,-0.403376684304172
ACH-000087,-0.579826061921073
ACH-000092,-0.411940812675176
ACH-000095,-0.5386319772440811
ACH-000097,-0.6719962792980394
ACH-000098,-0.619227328935848
ACH-000099,-0.1563252489584853
ACH-000108,-0.7330468665108609
ACH-000113,-0.5251972900358414
ACH-000116,-0.5534680625250822
ACH-000118,-0.43759416861688794
ACH-000120,-0.6496474678197923
ACH-000123,-0.5106889008526369
ACH-000127,-0.4369170195432864
ACH-000128,-0.4711490053248448
ACH-000132,-0.2177992078487357
ACH-000133,-0.4617817911477328
ACH-000137,-0.5238367187922632
ACH-000138,-0.4855395179051604
ACH-000142,-0.4721857047601239
ACH-000143,-0.3396317516432321
ACH-000146,-0.32804187005339835
ACH-000148,-0.3988418477389172
ACH-000150,-0.44727819218257936
ACH-000152,-0.7906941475302479
ACH-000153,-0.4885793087470639
ACH-000159,-0.5405108296299916
ACH-000160,-0.3438465830080701
ACH-000163,-0.6306943517712343
ACH-000167,-0.3207340491191105
ACH-000168,-0.6846999626011209
ACH-000169,-0.2572100142934532
ACH-000178,-0.5211109536093259
ACH-000183,-0.4403449968830615
ACH-000188,-0.4714418157554356
ACH-000189,-0.4144957449274174
ACH-000190,-0.7243704105627965
ACH-000198,-0.7481739620813155
ACH-000203,-0.6685646640105558
ACH-000204,-0.8489027400533258
ACH-000206,-0.4653881941890238
ACH-000207,-0.61986319753774
ACH-000208,-0.5265439570876528
ACH-000210,-0.7509424002293948
ACH-000211,-0.5996518316092064
ACH-000215,-0.6152181186683195
ACH-000221,-0.31687480457101913
ACH-000222,-0.4515049829057529
ACH-000223,-0.4115134578685185
ACH-000226,-0.5358732831732556
ACH-000227,-0.4817721418804957
ACH-000228,-0.5234311538477396
ACH-000231,-0.5567510062979748
ACH-000232,-0.40739811735708026
ACH-000233,-0.24031585534457825
ACH-000234,-0.5836085348308107
ACH-000235,-0.6228075629631794
ACH-000237,-0.6881523417399565
ACH-000238,-0.3524260811950931
ACH-000242,-0.6539664111322427
ACH-000243,-0.4992539927551604
ACH-000244,0.012825612570527473
ACH-000246,-0.4648695365140382
ACH-000248,-0.4520548470670937
ACH-000250,-0.4589257498868934
ACH-000251,-0.3703882831952602
ACH-000252,-0.5651141427890413
ACH-000253,-0.4519415546378185
ACH-000255,-0.6781734502998303
ACH-000256,-0.3257517287505534
ACH-000257,-0.1960117322307252
ACH-000258,-0.6599544579555876
ACH-000259,-0.3759836803565062
ACH-000260,-0.3427535579228281
ACH-000261,-0.5806487853148511
ACH-000262,-0.7401710246840529
ACH-000263,-0.4688226849958331
ACH-000264,-0.477407413448183
ACH-000265,-0.3923201105014221
ACH-000266,-0.5520996350086493
ACH-000272,-0.23633130042635464
ACH-000274,-0.3325098281952934
ACH-000277,-0.4952258138247479
ACH-000278,-0.6053630455321499
ACH-000279,-0.4573573813626935
ACH-000280,-0.7108889476615502
ACH-000281,-0.4211001733070713
ACH-000288,-0.766556393777312
ACH-000291,-0.5228416537081023
ACH-000293,-0.32898422169084474
ACH-000294,-0.4992587610154086
ACH-000295,-0.23798216409574066
ACH-000296,-0.3813134118694942
ACH-000302,-0.4713261851281622
ACH-000304,-0.09342348424849282
ACH-000307,-0.6871609805732799
ACH-000308,-0.4893048229593946
ACH-000310,-0.498235158627014
ACH-000311,-0.649532882010052
ACH-000312,-0.4244929693079697
ACH-000315,-0.4489334729066458
ACH-000316,-0.4767100538769367
ACH-000317,-0.4638670237748134
ACH-000318,-0.5857851050322186
ACH-000319,-0.6691982256552617
ACH-000320,-0.5249488557759037
ACH-000322,-0.365216276901813
ACH-000323,-0.6048510236146745
ACH-000324,-0.5631997944956455
ACH-000329,-0.3047288190037773
ACH-000330,-0.7543587618580387
ACH-000331,-0.6248134328918594
ACH-000332,-0.570878631003383
ACH-000334,-0.4205029150837419
ACH-000335,-0.6045486998305879
ACH-000336,-0.4151237739668371
ACH-000337,-0.6404306524782286
ACH-000338,-0.3648067555893232
ACH-000339,-0.6550163715361669
ACH-000341,-0.20797572087688487
ACH-000348,-0.4228825903065329
ACH-000350,-0.2809220467856378
ACH-000352,-0.6373631396229562
ACH-000356,-0.6029219258469047
ACH-000361,-0.486713347889765
ACH-000362,-0.2580072159575164
ACH-000363,-0.4426348286900966
ACH-000364,-0.6423841582712431
ACH-000365,-0.4304227133185803
ACH-000366,-0.4179080371717016
ACH-000368,-0.5258103827639209
ACH-000374,-0.8097004537637995
ACH-000375,-0.5060306536134838
ACH-000376,-0.437486558571412
ACH-000381,-0.6274918053736805
