,MED22 (6837)
ACH-000004,-0.9470650256658686
ACH-000005,-0.6096556140022816
ACH-000007,-0.8879361959734464
ACH-000009,-1.0074156066043116
ACH-000011,-0.5450354668310985
ACH-000012,-0.8041881507925213
ACH-000013,-0.8620874892036142
ACH-000014,-0.98318643925008
ACH-000015,-0.9395272838586882
ACH-000017,-0.6907133094013438
ACH-000018,-0.7937878482162909
ACH-000019,-0.6788699765577779
ACH-000021,-0.8998232367616399
ACH-000022,-0.6998211845411318
ACH-000025,-0.771700299883423
ACH-000028,-0.9089934805195394
ACH-000030,-0.653038359374156
ACH-000035,-0.8575599411778752
ACH-000036,-0.7792777972288538
ACH-000037,-0.3306958139605827
ACH-000039,-0.6929852943823961
ACH-000040,-0.6107917749115962
ACH-000041,-0.7024370801451003
ACH-000042,-0.7985595897204965
ACH-000045,-0.8748433295696987
ACH-000047,-0.7269326803306182
ACH-000052,-0.8779330896040815
ACH-000053,-0.9519214579517844
ACH-000054,-0.9025050532440884
ACH-000055,-0.7275353042380616
ACH-000060,-0.689060747219595
ACH-000067,-0.9374932220162778
ACH-000070,-0.8623488212704049
ACH-000075,-0.7514867645812389
ACH-000078,-0.8480980576993215
ACH-000082,-0.8229856933005512
ACH-000085,-0.6471483549399734
ACH-000086,-0.8966369759297065
ACH-000087,-0.7042581748707425
ACH-000092,-0.9355329925844312
ACH-000095,-0.6503431143683325
ACH-000097,-1.0290514861087303
ACH-000098,-0.6685377288702734
ACH-000099,-0.7002239477913372
ACH-000108,-0.9488046695239049
ACH-000113,-0.8892604434778392
ACH-000116,-0.6318060060267332
ACH-000118,-0.7531053487709792
ACH-000120,-0.7514748815581396
ACH-000123,-0.7539349986631041
ACH-000127,-0.913292014037694
ACH-000128,-0.910887223832798
ACH-000132,-0.7796220637263668
ACH-000133,-0.7093990589638313
ACH-000137,-0.9361230422887349
ACH-000138,-0.7986004558875986
ACH-000142,-0.7866118385832837
ACH-000143,-0.6876249037732489
ACH-000146,-0.8220374503122697
ACH-000148,-0.8361566250292991
ACH-000150,-0.6365915046150207
ACH-000152,-0.9107117987699024
ACH-000153,-0.6971779309878569
ACH-000159,-0.8679155697891324
ACH-000160,-0.6105154520875931
ACH-000163,-0.9531835455004029
ACH-000167,-0.8454684909497746
