,ICMT (23463)
ACH-000190,-0.03605285731046269
ACH-000198,0.06083180754217611
ACH-000203,-0.3339522480874843
ACH-000204,-0.37997247490631936
ACH-000206,-0.11305638923348638
ACH-000207,-0.3116995268560603
ACH-000208,-0.2860204481253009
ACH-000210,-0.3664904165460414
ACH-000211,-0.3215055869135673
ACH-000215,-0.15917746830472934
ACH-000221,-0.20295805117436289
ACH-000222,-0.38768063447000667
ACH-000223,-0.21748117962380192
ACH-000226,-0.18430902778027414
ACH-000227,-0.1916492843680581
ACH-000228,-0.3408948676974908
ACH-000231,-0.0874019723334301
ACH-000232,-0.34076483483295794
ACH-000233,-0.09172294374624536
ACH-000234,-0.3762906543336794
ACH-000235,-0.3310971598310481
ACH-000237,-0.2565536434460327
ACH-000238,-0.6264306642459316
ACH-000242,-0.3914876746822744
ACH-000243,-0.3281929738734977
ACH-000244,-0.3420724308070889
ACH-000246,-0.2848924526658549
ACH-000248,-0.23900253881402264
ACH-000250,-0.3226723035085348
ACH-000251,-0.6436650359673108
ACH-000252,-0.12209076586794662
ACH-000253,-0.20019253841320828
ACH-000255,-0.13956158081866266
ACH-000256,-0.1023782490464129
ACH-000257,-0.4004903437222467
ACH-000258,-0.14589224154632272
ACH-000259,-0.30190426283850474
ACH-000260,-0.10391092070788004
ACH-000261,-0.2733237548798872
ACH-000262,-0.267957309557822
ACH-000263,-0.1908404094274343
ACH-000264,-0.011570747929137466
ACH-000265,-0.25440620874047626
ACH-000266,-0.33684371701287097
ACH-000272,-0.3101758693037721
ACH-000274,-0.3279414296529745
ACH-000277,-0.2461476143499237
ACH-000278,-0.3068851009265751
ACH-000279,-0.301624293441086
ACH-000280,-0.05928084566024198
ACH-000281,-0.40323473442662455
ACH-000288,-0.3366695582025187
ACH-000291,-0.21396436198060104
ACH-000293,-0.2660286247530854
ACH-000294,-0.7004539591602899
ACH-000295,-0.6490959097155343
ACH-000296,-0.3633004469963193
ACH-000302,-0.2607781714797529
ACH-000304,-0.3703829522025443
ACH-000307,-0.4521285102185911
ACH-000308,-0.2706579000691606
ACH-000310,0.016091944740704786
ACH-000311,-0.2315996536474773
ACH-000312,-0.4305909782613193
ACH-000315,-0.7048044387697651
ACH-000316,-0.8230143463881924
ACH-000317,-0.734159925266797
ACH-000318,-0.3571108438497139
ACH-000319,-0.23831931169400264
ACH-000320,-0.5669921008903661
ACH-000322,-0.1811253030538637
ACH-000323,-0.3796346606277049
ACH-000324,-0.17350510161785254
ACH-000329,-0.13467774104313146
ACH-000330,-0.290194356610308
ACH-000331,-0.2780287297694226
ACH-000332,-0.337746345771824
ACH-000334,-0.2791471402854489
ACH-000335,-0.4023575437189271
ACH-000336,-0.7371611641151756
ACH-000337,-0.24938998472868154
ACH-000338,-0.23935667200428595
ACH-000339,-0.1305057008017318
ACH-000341,-0.20148953505067335
ACH-000348,-0.2345808911855048
ACH-000350,-0.2603193121297252
ACH-000352,-0.3127733209497669
ACH-000356,-0.1757210522974179
ACH-000361,-0.2429939157630625
ACH-000362,-0.22945848248917494
ACH-000363,-0.23513122655453686
ACH-000364,-0.4474616552344813
ACH-000365,-0.7853820293371554
ACH-000366,-0.3238625635382125
ACH-000368,-0.2255446521036901
ACH-000374,-0.3384500527372876
ACH-000375,-0.3004893669989201
ACH-000376,-0.4530908320243028
ACH-000381,-0.12967721553191544
ACH-000383,-0.2504359642458205
ACH-000387,-0.32834505177468504
ACH-000389,-0.14321884881536176
ACH-000390,-0.18710078273131334
ACH-000393,-0.1426207555100015
ACH-000395,-0.3408660651976833
ACH-000396,-0.3242539985440303
ACH-000397,-0.28000728798414504
ACH-000401,-0.1872697733324972
ACH-000402,-0.40795113115671905
ACH-000403,-0.259555596142222
ACH-000404,-0.5046902229804114
ACH-000406,-0.19653272930636131
ACH-000407,-0.19965429896723494
ACH-000408,-0.3977659483714092
ACH-000410,-0.09831230876377074
ACH-000411,-0.2122189492372661
ACH-000414,-0.2718311884697097
ACH-000415,-0.2087481525005808
ACH-000416,-0.3202887747940819
ACH-000420,-0.3591094119929495
ACH-000421,-0.20752274353578146
ACH-000424,-0.34527546786102314
ACH-000425,-0.259424072915105
ACH-000426,-0.3132980633353452
ACH-000427,0.07733317826502907
ACH-000433,-0.38376935650477134
ACH-000435,-0.2974045140868823
ACH-000436,-0.13333871355444696
ACH-000444,-0.4526769202015332
ACH-000445,-0.1275496443356088
ACH-000448,-0.23291528431322184
ACH-000450,-0.02428092044414796
ACH-000452,-0.3588552736117688
ACH-000454,-0.6939859695434044
ACH-000458,-0.2129222058280965
ACH-000459,-0.1057905145567004
ACH-000460,-0.037006786614042296
ACH-000461,-0.3716940509387286
ACH-000463,-0.099523029384843
ACH-000464,-0.5245256858871907
ACH-000466,-0.4674911401896878
ACH-000467,-0.4105874282321732
ACH-000468,-0.21575835945740085
ACH-000469,-0.306595170414322
ACH-000470,-0.22148767347435075
ACH-000471,-0.5728713514052506
ACH-000472,-0.20016845863002225
ACH-000473,-0.1963972047119127
ACH-000475,-0.4100944779492347
ACH-000476,-0.2634701043046132
ACH-000477,-0.27532870031309953
ACH-000479,0.026984795295649445
ACH-000480,-0.2669111740139051
ACH-000481,-0.14837932131235276
ACH-000483,-0.1660059338643906
ACH-000484,-0.10124793116946124
ACH-000485,-0.29233703648103304
ACH-000486,-0.3801199117434994
ACH-000487,-0.08316570982500593
ACH-000488,-0.2129381855769686
ACH-000490,-0.14400982371829635
ACH-000491,-0.4532466251848134
ACH-000495,-0.15088416035286806
ACH-000496,-0.5107018478730361
ACH-000499,-0.006423615848543365
ACH-000500,-0.6444742227540695
ACH-000502,-0.540685317342038
ACH-000503,-0.3357005402074802
ACH-000505,-0.06736704123921017
ACH-000507,-0.4500180041682644
ACH-000510,-0.2505137008808598
ACH-000511,-0.2999407548766637
ACH-000512,-0.12319507726214485
ACH-000516,-0.2212960507610163
ACH-000517,-0.16352862644365268
ACH-000518,-0.27983306258753965
ACH-000520,-0.23721087755594664
ACH-000521,-0.5070907987244069
ACH-000522,-0.30724969039250843
ACH-000524,-0.25398268847393396
ACH-000527,-0.31598195560707004
ACH-000528,-0.26701611935454417
ACH-000537,-0.552867802851671
ACH-000541,-0.4052917797192617
ACH-000542,-0.4617685461219053
ACH-000544,-0.3894354518389905
ACH-000545,-0.17611991167552604
ACH-000547,-0.2610485414394295
ACH-000548,-0.2707760753721989
ACH-000549,-0.42647795516222
ACH-000550,-0.24316936972212816
ACH-000552,-0.06477228877682997
ACH-000556,-0.13961350423178187
ACH-000557,-0.4806928681603969
ACH-000569,-0.3918961617312627
ACH-000570,-0.4014372809243887
ACH-000571,-0.17959427989985371
ACH-000573,-0.4938233737562886
ACH-000576,-0.3282108699975219
ACH-000579,-0.1822700844114899
ACH-000580,-0.509028998848354
ACH-000584,-0.3090957106540145
ACH-000585,-0.5664934261877713
ACH-000588,-0.1581591688485545
ACH-000589,-0.2966585325089864
ACH-000591,-0.3477200491304406
ACH-000593,-0.24814733810069645
ACH-000600,-0.4547440404048534
ACH-000601,-0.2441464526663167
ACH-000605,-0.14657533541358306
ACH-000606,-0.2694961065022429
ACH-000608,-0.22057843893642107
ACH-000614,-0.4346334655459483
ACH-000616,-0.3000577313965435
ACH-000618,-0.2829831488620908
ACH-000619,-0.2831297784895968
ACH-000620,-0.26807274533550024
ACH-000621,-0.2850226886055606
ACH-000622,-0.27824542628508003
ACH-000623,-0.2138014829380382
ACH-000624,-0.2356693093659375
ACH-000627,-0.547316577505617
ACH-000630,-0.3442185727302353
ACH-000631,-0.487331690410388
ACH-000632,-0.4400768397660559
ACH-000633,-0.2712349404112644
ACH-000637,-0.1956760587843504
ACH-000638,-0.32916311177022856
ACH-000646,-0.5670546972425203
ACH-000647,-0.16726904538189372
ACH-000648,-0.14221336303830587
ACH-000649,-0.18971395887540565
ACH-000651,-0.2269459436433065
ACH-000652,-0.5490879599945833
ACH-000653,-0.01944093965549977
ACH-000657,-0.12595725558689688
ACH-000658,-0.010153628097927705
ACH-000661,0.09680004980063928
ACH-000662,-0.4000037196404126
ACH-000663,-0.19496068287970245
ACH-000665,-0.20386536960858026
ACH-000671,-0.4048898067721941
ACH-000672,-0.29549160413466785
ACH-000673,-0.17977402148031202
ACH-000676,-0.2709717613099486
ACH-000677,-0.22013228845923286
ACH-000681,-0.3001386304719875
ACH-000683,-0.2246121020146456
ACH-000684,-0.18222180924293635
ACH-000688,-0.19087324251225046
ACH-000693,-0.14071147037804396
ACH-000694,-0.26600653282445325
ACH-000695,-0.2082241752881976
ACH-000696,-0.32806625224415664
ACH-000697,-0.1383928173993717
ACH-000699,-0.387379286099044
ACH-000701,-0.2528178812755441
ACH-000706,-0.2668907290043665
ACH-000711,-0.2348326975944629
ACH-000713,-0.10311681436137612
ACH-000714,0.05297193717726502
ACH-000718,-0.27289270129751353
ACH-000720,-0.2440149869224472
ACH-000721,-0.3581911893105956
ACH-000724,-0.3890578185232532
ACH-000725,-0.19385349788775566
ACH-000732,-0.23379577795680465
ACH-000734,-0.6638209589345019
ACH-000735,-0.4127489409452402
ACH-000736,-0.15425145600350074
ACH-000738,-0.2517659640354913
ACH-000746,-0.30577432931104065
ACH-000747,-0.36749918034957824
ACH-000748,-0.351223782413973
ACH-000753,-0.4970917237189739
ACH-000756,-0.05314489117971656
ACH-000757,-0.2646742806869548
ACH-000758,-0.4845207969278543
ACH-000760,-0.30867916969807824
ACH-000762,-0.1872612800328481
ACH-000763,-0.10181720136244833
ACH-000764,0.023802436784477184
ACH-000765,-0.48507288232373796
ACH-000766,-0.6474305805047846
ACH-000767,-0.21766482431379255
ACH-000768,-0.2569905433053064
ACH-000769,-0.3934487399243573
ACH-000770,-0.6855767975772339
ACH-000771,-0.5987627327952778
ACH-000773,-0.1694507891703862
ACH-000776,-0.3587369469598548
ACH-000777,-0.3095619825298721
ACH-000778,-0.3172360322606328
ACH-000781,-0.15696093816815676
ACH-000782,-0.2621709489322325
ACH-000783,-0.191561092910414
ACH-000784,-0.3069965185100421
ACH-000785,-0.14148905032854558
ACH-000787,-0.14332933914399992
ACH-000788,-0.29914138268948
ACH-000791,-0.18168106303483786
ACH-000792,-0.20596042999449946
ACH-000794,-0.3621165158318893
ACH-000796,-0.33098964365400585
ACH-000798,-0.4386899212848444
ACH-000799,-0.25586299791514705
ACH-000800,-0.22094101660893445
ACH-000802,-0.2133433044423748
ACH-000804,-0.12362693582840666
ACH-000805,-0.25879802717100536
ACH-000809,-0.1787776671299606
ACH-000810,-0.5097510320791052
ACH-000811,-0.3932690530714622
ACH-000817,-0.27079479093759423
ACH-000819,-0.0741533586660405
ACH-000820,-0.09993774989260808
ACH-000821,-0.24661409453709615
ACH-000822,-0.040425600783673785
ACH-000823,-0.12686733924151222
ACH-000824,-0.22174834412801148
ACH-000827,-0.13424249743801075
ACH-000829,-0.545003865493801
ACH-000831,-0.2910271403712975
ACH-000832,-0.3589426871473309
ACH-000833,-0.20386587080624569
ACH-000834,-0.02721338461926836
ACH-000835,-0.3962359171412507
ACH-000836,-0.6052049856299597
ACH-000837,-0.16941784425749948
ACH-000838,-0.10885441025503642
ACH-000839,-0.3364676557427572
ACH-000840,-0.3696185014307455
ACH-000841,-0.3550229654773587
ACH-000843,-0.6941031193825672
ACH-000846,-0.25387501246288524
ACH-000847,-0.23674911117758396
ACH-000848,-0.3227769253779761
ACH-000849,-0.3271653876697556
ACH-000851,-0.2478861822644221
ACH-000855,-0.2379259598485292
ACH-000856,-0.21821518617541635
ACH-000858,-0.13582926167288914
ACH-000859,-0.1266093988180698
ACH-000861,-0.08333025561361466
ACH-000862,-0.19010301152138406
ACH-000865,-0.2014255930769154
ACH-000866,-0.045327084579102464
ACH-000867,-0.13073536278461406
ACH-000869,-0.2889263517036722
ACH-000872,-0.10584100882381944
ACH-000873,-0.28640709420453675
ACH-000876,-0.2170805626944304
ACH-000878,-0.13622444739023332
ACH-000880,-0.4015546977589449
ACH-000881,-0.3938812181321623
ACH-000882,-0.34464982113402554
ACH-000884,-0.3730950456986742
ACH-000885,-0.26579973301440896
ACH-000887,-0.3828284622712437
ACH-000889,-0.19794250381256007
ACH-000896,-0.07037363891933741
ACH-000898,-0.06569880887166607
ACH-000900,-0.07327531722732583
ACH-000901,-0.25545510149239
ACH-000905,-0.19647533044069948
ACH-000906,-0.22690904044344706
ACH-000907,-0.3227872255312457
ACH-000910,-0.4255598498946132
ACH-000911,-0.2303161562471889
ACH-000912,-0.3028501032502197
ACH-000913,-0.2858752954338536
ACH-000915,-0.4363754856116391
ACH-000916,-0.6166156967259718
ACH-000917,-0.06890958447385939
ACH-000920,0.16090420469876368
ACH-000921,-0.4384092988930489
ACH-000924,-0.2768480384963812
ACH-000926,-0.22864919133541414
ACH-000928,-0.1566538036136736
ACH-000929,-0.21732665408531127
ACH-000932,-0.39021483660399336
ACH-000935,-0.4261726236654011
ACH-000936,-0.2309491018582861
ACH-000937,-0.09768126652794576
ACH-000938,-0.27431311459499225
ACH-000939,-0.32387294177146586
ACH-000941,-0.3173365560479457
ACH-000943,-0.19323230447155496
ACH-000946,-0.011894150147284472
ACH-000947,-0.200798856318854
ACH-000948,-0.14933470258875262
ACH-000950,-0.21526507247654392
ACH-000953,-0.1018587354163604
ACH-000954,-0.4766777687334824
ACH-000957,-0.05882205332655075
ACH-000958,-0.2284491729795133
ACH-000960,-0.17848577022833706
ACH-000963,-0.30660566045998217
ACH-000968,-0.4132507667478395
ACH-000969,-0.22022706716024407
ACH-000972,-0.0944123479737717
ACH-000973,-0.42087802478708697
ACH-000974,-0.25099854809306543
ACH-000978,-0.3528844920915312
ACH-000984,-0.1752462995734203
ACH-000986,-0.27401821090347944
ACH-000988,-0.1023696672890036
ACH-000993,-0.20578591164075646
ACH-000994,-0.16982106708998124
ACH-000996,0.01060572146332135
ACH-001001,-0.2195098092935632
ACH-001020,-0.19756010805530894
ACH-001028,-0.20526209250998775
ACH-001031,-0.06877392528488921
ACH-001038,-0.12930774612719972
ACH-001048,-0.2982469360788851
ACH-001050,-0.4362728065559516
ACH-001053,-0.5018894536824703
ACH-001054,-0.5575739026160067
ACH-001061,-0.3474268545095804
ACH-001067,-0.5511654016276935
ACH-001075,-0.14517087009680035
ACH-001096,-0.3793426953873318
ACH-001111,-0.4373450815216959
ACH-001119,-0.4098791592379985
ACH-001128,-0.6273955188394363
ACH-001134,-0.462160017265881
ACH-001151,-0.2416293004325129
ACH-001163,-0.15528416973063816
ACH-001164,-0.11799915158212587
ACH-001183,0.20338048717813065
ACH-001192,-0.2538841913329997
ACH-001193,-0.08810719508058633
ACH-001196,-0.4270582050929125
ACH-001197,-0.1507047799434309
ACH-001205,-0.28497378901837384
ACH-001211,-0.2036724100307237
ACH-001212,-0.2481558098783701
ACH-001228,-0.09868713346332456
ACH-001232,-0.3838950058359985
ACH-001239,-0.1710323801774498
ACH-001270,-0.6173177605997398
ACH-001274,-0.6317020891397201
ACH-001275,-0.2359759938135741
ACH-001277,-0.13494838974195206
ACH-001278,-0.2484537855512913
ACH-001280,-0.09421003708324388
ACH-001283,-0.20825559459228976
ACH-001289,-0.20253005629279847
ACH-001300,-0.03526995245220184
ACH-001301,-0.2849831409785412
ACH-001302,0.06488492333379843
ACH-001306,-0.4642169990637705
ACH-001318,-0.42952542758073936
ACH-001322,-0.5058337116760795
ACH-001328,-0.37205099007911785
ACH-001332,-0.20532892737331274
ACH-001336,-0.1623323895492284
ACH-001346,-0.34051665834477585
ACH-001353,-0.2995697585391353
ACH-001354,-0.28417690825384995
ACH-001367,-0.34494661557893763
ACH-001368,-0.1956354297477757
ACH-001374,0.12100221219188337
ACH-001377,-0.1078175471884517
ACH-001380,-0.1165510309547538
ACH-001391,-0.04673194816239568
ACH-001408,-0.16263282931936296
ACH-001430,-0.4676831375827502
ACH-001431,-0.4392647090359781
ACH-001450,-0.4507481030331995
ACH-001496,-0.3277577978963155
ACH-001500,-0.3449877919232879
ACH-001523,-0.4646225561690783
ACH-001532,-0.3069079992804673
ACH-001550,-0.1848840743254765
ACH-001552,-0.1266188966664908
ACH-001554,-0.1682141479299391
ACH-001654,-0.32009335329113875
ACH-001735,-0.13988795196681636
ACH-001736,-0.2138949382863489
ACH-001737,-0.5044688595911239
ACH-001740,-0.14241597117476046
ACH-001745,-0.23753884193529215
ACH-001765,-0.15345063017056368
