,MPEG1 (219972)
ACH-000004,-0.0150148703618639
ACH-000005,0.11792796566323778
ACH-000007,-0.0075002288303709815
ACH-000009,0.07355345440813738
ACH-000011,-0.07139125510905336
ACH-000012,-0.15674256325866512
ACH-000013,0.01645704764523451
ACH-000014,0.1966465856936416
ACH-000015,-0.10600953726049488
ACH-000017,-0.15656182597241386
ACH-000018,-0.16576740465866013
ACH-000019,-0.05166768383851749
ACH-000021,-0.11986614945525415
ACH-000022,-0.0993482706396194
ACH-000025,0.03678180149840355
ACH-000028,-0.029761554877778342
ACH-000030,-0.04867687624101513
ACH-000035,-0.02038743636076917
ACH-000036,0.016787424246351098
ACH-000037,-0.13194311558388355
ACH-000039,-0.17833339435578505
ACH-000040,-0.04364534456032386
ACH-000041,0.061622226496805516
ACH-000042,-0.016452020170212724
ACH-000045,-0.02834136381597008
ACH-000047,0.07613644515562708
ACH-000052,0.1964751308916516
ACH-000053,-0.170815293283119
ACH-000054,-0.10590077230432762
ACH-000055,-0.1543922451809048
ACH-000060,0.07188102808708564
ACH-000067,0.10240493520362004
ACH-000070,0.0032380711836112576
ACH-000075,-0.13544498416766906
ACH-000078,-0.09783450393186856
ACH-000082,-0.18101714501029506
ACH-000085,-0.0444036473188742
ACH-000086,-0.20900526666362174
ACH-000087,0.028137611423087888
ACH-000092,-0.038526530953727184
ACH-000095,-0.1585827354949269
ACH-000097,-0.09934186888173786
ACH-000098,-0.0062291261172197675
ACH-000099,-0.061438778706278174
ACH-000108,-0.016470734807650704
ACH-000113,-0.05606636932203591
ACH-000116,-0.052048621944043374
ACH-000118,-0.1692273085942546
ACH-000120,-0.1310314640942732
ACH-000123,-0.05585843964238602
ACH-000127,-0.06962766855526133
ACH-000128,0.008323721380405243
ACH-000132,0.03315324881032917
ACH-000133,-0.04171733701957893
ACH-000137,-0.17931159072029665
ACH-000138,-0.20220108202697115
ACH-000142,-0.007901780996890309
ACH-000143,-0.15140526730536416
ACH-000146,-0.15064333800655375
ACH-000148,-0.026195319306269067
ACH-000150,-0.29281241590356005
ACH-000152,-0.0717617748349319
ACH-000153,-0.3642607607434476
ACH-000159,-0.0050434901761749725
ACH-000160,-0.18535574122577736
ACH-000163,0.017211759248745802
ACH-000167,-0.204085818613864
ACH-000168,0.043996893049960434
ACH-000169,0.0022081192847176307
ACH-000178,-0.11158200520170193
ACH-000183,-0.05663663375038192
ACH-000188,-0.12710625153227872
ACH-000189,0.06360135688999723
ACH-000190,0.07178721219902656
ACH-000198,-0.07083353704570655
ACH-000203,-0.6162436815388098
ACH-000204,0.04944569649821707
ACH-000206,-0.016583189098803637
ACH-000207,-0.14470500689870358
ACH-000208,-0.06947321532412531
ACH-000210,0.1723685344419781
ACH-000211,-0.0528787389403259
ACH-000215,-0.03900414203853722
ACH-000221,-0.08168776487093854
ACH-000222,-0.04558880739382952
ACH-000223,-0.04196702213069036
ACH-000226,-0.07521934878657327
ACH-000227,0.09603263754237512
ACH-000228,-0.1489380932698426
ACH-000231,-0.047656543371332974
ACH-000232,-0.027732907442475245
ACH-000233,-0.03010970560588585
ACH-000234,0.0813546952533309
ACH-000235,-0.07576001900212538
ACH-000237,-0.0497582413663929
ACH-000238,0.08292130196491004
ACH-000242,-0.2629790824896084
ACH-000243,-0.010988013604038872
ACH-000244,-0.09208194490072732
ACH-000246,-0.0801267562169709
ACH-000248,-0.2414880652645992
ACH-000250,-0.001847664440265904
ACH-000251,-0.008787155372691223
ACH-000252,0.4342812865956304
ACH-000253,0.020360595624131703
ACH-000255,-0.06363278084797687
ACH-000256,-0.11895997210807707
ACH-000257,-0.04226388898402976
ACH-000258,0.15314588905919468
ACH-000259,-0.08887060194511982
ACH-000260,-0.06500741850662589
ACH-000261,-0.17639626499648475
ACH-000262,-0.1192927117440962
ACH-000263,-0.1855018331020573
ACH-000264,-0.0516072802366372
ACH-000265,-0.10588130245373577
ACH-000266,-0.03593004713097345
ACH-000272,-0.020981732068964438
ACH-000274,0.11259748785771535
ACH-000277,0.08812453301532162
ACH-000278,0.14697570490539846
ACH-000279,0.10205891474858096
ACH-000280,-0.0976501666701574
ACH-000281,0.0227178677781316
ACH-000288,0.0123139884464883
ACH-000291,0.10336542633621587
ACH-000293,-0.11686746314406946
ACH-000294,0.007470557124873858
ACH-000295,0.00678536524922553
ACH-000296,0.05912895019217128
ACH-000302,0.036138148992587285
ACH-000304,-0.18333797893935275
ACH-000307,-0.09933042240497056
ACH-000308,-0.12445729335684305
ACH-000310,0.02418597915127113
ACH-000311,-0.003082657186993951
ACH-000312,0.09657665527129708
ACH-000315,-0.00499038895449552
ACH-000316,-0.2812851685135207
ACH-000317,-0.35125938640821985
ACH-000318,-0.3088741387165045
ACH-000319,-0.2014500411176396
ACH-000320,0.14140145826727835
ACH-000322,-0.06127491618443764
ACH-000323,0.03782602892487553
ACH-000324,-0.1453251972800951
ACH-000329,0.06322581224641874
ACH-000330,-0.3663307992860164
ACH-000331,0.037136752319472326
ACH-000332,-0.053869880927807486
ACH-000334,-0.11167168668299096
ACH-000335,-0.06833453322434258
ACH-000336,-0.1259652678356156
ACH-000337,-0.19246924498302972
ACH-000338,-0.2325540060661565
ACH-000339,-0.05967779045564975
ACH-000341,0.03493484785498298
ACH-000348,0.009830032565414898
ACH-000350,0.015707922347130258
ACH-000352,-0.16615965668858731
ACH-000356,-0.16279452440730313
ACH-000361,-0.0750635447504969
ACH-000362,-0.14858457904009706
ACH-000363,0.04281732779260998
ACH-000364,-0.13744881259953126
ACH-000365,-0.0246342059156048
ACH-000366,-0.1756096544088057
ACH-000368,-0.1267045609423738
ACH-000374,-0.16548754466125376
ACH-000375,-0.006649802769111803
ACH-000376,-0.1772081818149523
ACH-000381,0.0399421857552206
ACH-000383,-0.00872057589975908
ACH-000387,0.028945270237174275
ACH-000389,0.10801154008331593
ACH-000390,-0.0674841520194159
ACH-000393,0.00507973144726756
ACH-000395,0.07738451421872246
ACH-000396,-0.14234720382042926
ACH-000397,-0.04079025139933273
ACH-000401,-0.05955189674489581
ACH-000402,0.07732034479029079
ACH-000403,-0.03743403094085049
ACH-000404,0.020004089569172986
ACH-000406,-0.11369996896075901
ACH-000407,-0.04561342290477465
ACH-000408,-0.2321700212307319
ACH-000410,-0.06165494578493851
ACH-000411,-0.10879698254381752
ACH-000414,-0.06039170886437555
ACH-000415,-0.037339034752041325
ACH-000416,-0.01977816951782595
ACH-000420,-0.0014463487803378107
ACH-000421,0.016221065213572656
ACH-000424,-0.0553437806309949
ACH-000425,0.02836916750224625
ACH-000426,-0.1675079163194881
ACH-000427,-0.1344788154267813
ACH-000433,-0.10177727573446696
ACH-000435,0.08247716179087665
ACH-000436,-0.038440080826970986
ACH-000444,-0.0986392621818802
ACH-000445,-0.08743764230861274
ACH-000448,-0.12076779635267235
ACH-000450,0.1099560435523063
ACH-000452,-0.07819634822773514
ACH-000454,0.14577128419088853
ACH-000458,-0.04128044944260258
ACH-000459,0.006864410213569924
ACH-000460,-0.03275528993763774
ACH-000461,-0.15672452456812996
ACH-000463,-0.2199883475979212
ACH-000464,0.16719000829590575
ACH-000466,-0.17471739569536746
ACH-000467,-0.031728760419757016
ACH-000468,-0.1388113917133987
ACH-000469,-0.06130480256631955
ACH-000470,0.009825894649875776
ACH-000471,-0.034820953241143385
ACH-000472,-0.030196446638381433
ACH-000473,-0.0357922158484696
ACH-000475,-0.12687249091027006
ACH-000476,-0.033742687821208414
ACH-000477,-0.02823415889946293
ACH-000479,0.062229741944118185
ACH-000480,-0.12230728282108995
ACH-000481,-0.06938369560482384
ACH-000483,-0.08977765737790637
ACH-000484,-0.11867132338159993
ACH-000485,-0.03984914793756162
ACH-000486,-0.10978154671708187
ACH-000487,0.0734711628503863
ACH-000488,-0.00795033028858059
ACH-000490,-0.07607073194955483
ACH-000491,0.11263576361928827
ACH-000495,-0.09522567961715248
ACH-000496,-0.2288031441067521
ACH-000499,-0.024336775349289425
ACH-000500,0.243064189651388
ACH-000502,0.05901438531724885
ACH-000503,-0.13940711498750286
ACH-000505,-0.01126207081954702
ACH-000507,0.024245181630169067
ACH-000510,-0.15863563735278302
ACH-000511,-0.0573293775104264
ACH-000512,-0.2259324586782745
ACH-000516,0.038644734519607725
ACH-000517,-0.06726529212663622
ACH-000518,-0.11169279114634124
ACH-000520,-0.0939490391306534
ACH-000521,0.023118612215071
ACH-000522,-0.08041500923164671
ACH-000524,-0.0430331262005838
ACH-000527,0.08279997420212072
ACH-000528,-0.017449570942488137
ACH-000537,0.015270042229937957
ACH-000541,-0.2314037369304201
ACH-000542,0.07013887448487945
ACH-000544,-0.18627288613557894
ACH-000545,-0.07201979574795242
ACH-000547,-0.20070337680329972
ACH-000548,-0.2171159753098572
ACH-000549,-0.033576073583589376
ACH-000550,0.03458651145826775
ACH-000552,-0.009422094737610643
ACH-000556,0.023846214463925413
ACH-000557,0.03382675394175217
ACH-000569,0.060222294111122565
ACH-000570,-0.18520543645209664
ACH-000571,-0.034262578869761036
ACH-000573,-0.01935314478341684
ACH-000576,0.10873672677315628
ACH-000579,-0.07104875328451765
ACH-000580,-0.20958571215704466
ACH-000584,-0.10769689183722447
ACH-000585,-0.07011387237237092
ACH-000588,-0.061398794469431965
ACH-000589,-0.10067446282733704
ACH-000591,0.023239426733085496
ACH-000593,-0.09803359154436808
ACH-000600,-0.147654044320481
ACH-000601,-0.0650877591585505
ACH-000605,-0.03006029019059658
ACH-000606,-0.18640833507287088
ACH-000608,-0.04214445275321145
ACH-000614,-0.21245764438512585
ACH-000616,-0.06744350220058863
ACH-000618,-0.15903018682318915
ACH-000619,-0.13834236125140376
ACH-000620,0.009834849140907086
ACH-000621,-0.10184847348450186
ACH-000622,-0.08236856091530159
ACH-000623,-0.048472200269698285
ACH-000624,-0.10585562490151404
ACH-000627,-0.07848077534820498
ACH-000630,-0.13232887528066975
ACH-000631,-0.11361185840116682
ACH-000632,-0.10610229008528056
ACH-000633,0.049518093445928536
ACH-000637,-0.20606200638165206
ACH-000638,-0.107171887514247
ACH-000646,-0.07692127733874497
ACH-000647,-0.16414516537943505
ACH-000648,-0.07768053408511606
ACH-000649,-0.08735127595122945
ACH-000651,0.0623322891756097
ACH-000652,0.11244063633861212
ACH-000653,-0.0496876143817463
ACH-000657,-0.015509451238728357
ACH-000658,-0.025694613230453228
ACH-000661,-0.26139910797849786
ACH-000662,0.05892916177544825
ACH-000663,-0.1326059615174994
ACH-000665,-0.11712576782403188
ACH-000671,-0.042821859248483515
ACH-000672,-0.38741997909112336
ACH-000673,0.021148103099814262
ACH-000676,-0.0062073630497569
ACH-000677,-0.0796677354151931
ACH-000681,-0.07979114573904482
ACH-000683,-0.03686301014262015
ACH-000684,-0.1040680940622104
ACH-000688,0.18647925171077434
ACH-000693,-0.06585328313720595
ACH-000694,-0.15490253088815664
ACH-000695,0.010895661967213215
ACH-000696,0.020701824186450248
ACH-000697,0.07070453165119209
ACH-000699,-0.036449772520712666
ACH-000701,0.10163499533712664
ACH-000706,-0.05340669164848588
ACH-000711,0.06874330505508319
ACH-000713,-0.12808464699371822
ACH-000714,0.1057220759975503
ACH-000718,-0.06764782680689889
ACH-000720,-0.15605809700350198
ACH-000721,0.004595486408085193
ACH-000724,-0.005398590385194975
ACH-000725,-0.13031534967362474
ACH-000732,-0.1980966271304601
ACH-000734,-0.13753192746789894
ACH-000735,-0.042356437561352336
ACH-000736,-0.16231484140159202
ACH-000738,-0.13755198152463807
ACH-000746,-0.13578595131094867
ACH-000747,-0.11908895221086133
ACH-000748,0.026216751144762903
ACH-000753,0.03181563064401443
ACH-000756,-0.18104026638602874
ACH-000757,-0.12647869281504226
ACH-000758,-0.06852159211861855
ACH-000760,-0.045518197421013804
ACH-000762,-0.0759034629022293
ACH-000763,-0.10774955766166378
ACH-000764,-0.0015680004063838358
ACH-000765,-0.07646642355844974
ACH-000766,-0.0032085913192279767
ACH-000767,0.0921150915796955
ACH-000768,0.05623241617475365
ACH-000769,-0.035291131192383036
ACH-000770,-0.14783080031261442
ACH-000771,-0.01138998364124542
ACH-000773,-0.12828278968275542
ACH-000776,0.016033093901338145
ACH-000777,-0.14466734410326748
ACH-000778,-0.08545283756486316
ACH-000781,-0.12183743287340908
ACH-000782,-0.14066384877860355
ACH-000783,-0.2796583960611697
ACH-000784,-0.007279539682502238
ACH-000785,0.08456689991928723
ACH-000787,0.0913254516698984
ACH-000788,-0.06615731999971601
ACH-000791,0.04421881183843257
ACH-000792,-0.1735767499221744
ACH-000794,-0.13077807673857433
ACH-000796,0.0007429365825019374
ACH-000798,-0.07682646525142482
ACH-000799,-0.03548005308878455
ACH-000800,0.07717710084127649
ACH-000802,-0.04003197943626589
ACH-000804,-0.09627481613151856
ACH-000805,0.025607832504906024
ACH-000809,-0.11803150150735135
ACH-000810,-0.12328220839032154
ACH-000811,0.019313430739601564
ACH-000817,0.010673178843226369
ACH-000819,-0.08715987408654151
ACH-000820,-0.4487007108912947
ACH-000821,-0.07063266375174237
ACH-000822,-0.06497000901320389
ACH-000823,-0.05689981434240565
ACH-000824,-0.11206911304438512
ACH-000827,-0.12671434493290626
ACH-000829,-0.05863755582934493
ACH-000831,-0.09069010084479527
ACH-000832,-0.11978934789835086
ACH-000833,-0.05382060430806231
ACH-000834,-0.20934487924153572
ACH-000835,-0.04044022417597258
ACH-000836,-0.037693609242161565
ACH-000837,0.02248766475192953
ACH-000838,-0.1558910483239425
ACH-000839,-0.11612912341012845
ACH-000840,-0.05776380596810427
ACH-000841,-0.01990905537454438
ACH-000843,-0.0576534135274964
ACH-000846,-0.15425564586139268
ACH-000847,-0.13533017089884114
ACH-000848,-0.06393758886843605
ACH-000849,0.1610200726418512
ACH-000851,-0.045864508685131984
ACH-000855,0.004592521009654887
ACH-000856,-0.1133427482861598
ACH-000858,-0.057432782269517986
ACH-000859,-0.08409354429175485
ACH-000861,-0.1679281510643831
ACH-000862,0.048719839777614515
ACH-000865,-0.061133234323579824
ACH-000866,-0.03929302724742845
ACH-000867,-0.09720181744430002
ACH-000869,-0.03876640117994685
ACH-000872,-0.18122402677638494
ACH-000873,0.0809053446733599
ACH-000876,-0.17756728412203865
ACH-000878,0.1141856532036732
ACH-000880,-0.06980455419577182
ACH-000881,-0.08499187117071898
ACH-000882,-0.1569730680149384
ACH-000884,-0.0705911889690987
ACH-000885,-0.03008365951910737
ACH-000887,-0.046250540426193865
ACH-000889,0.05507470588012437
ACH-000896,-0.003945558488163814
ACH-000898,-0.3350978171912173
ACH-000900,-0.14764145509476867
ACH-000901,-0.22284724161535216
ACH-000905,-0.05707072596683885
ACH-000906,-0.1122701136414032
ACH-000907,0.14347508541631196
ACH-000910,0.020590298143785008
ACH-000911,-0.054632883508144665
ACH-000912,-0.06331201482476552
ACH-000913,-0.10382304848144787
ACH-000915,-0.058360932356278226
ACH-000916,0.025969574512705044
ACH-000917,-0.2025566146974232
ACH-000920,-0.15558349029776325
ACH-000921,-0.09605425685044186
