,PSMD9 (5715)
ACH-000004,-0.4163582090331799
ACH-000005,-0.17472044894305067
ACH-000007,-0.34846267476295345
ACH-000009,-0.3634361030852561
ACH-000011,-0.3020435358326227
ACH-000012,-0.3081306405218772
ACH-000013,-0.3614745429251583
ACH-000014,-0.3251956426422819
ACH-000015,-0.2601863704650658
ACH-000017,-0.4636568568812486
ACH-000018,-0.2944486297506065
ACH-000019,-0.38780433154922456
ACH-000021,-0.5425107872778869
ACH-000022,-0.5375636578244243
ACH-000025,-0.37946692066873705
ACH-000028,-0.21238717291193204
ACH-000030,-0.3251148795480416
ACH-000035,-0.2634328725744533
ACH-000036,-0.3231362548445673
ACH-000037,-0.5695187000405937
ACH-000039,-0.3539644329332512
ACH-000040,-0.5199813468088466
ACH-000041,-0.3789989613096131
ACH-000042,-0.40002139869662257
ACH-000045,-0.3929899051228325
ACH-000047,-0.3265778469224249
ACH-000052,-0.06369948946974277
ACH-000053,-0.30534851071379715
ACH-000054,-0.31285350828657194
ACH-000055,-0.16942052624811804
ACH-000060,-0.30377683479303186
ACH-000067,-0.19356689453473933
ACH-000070,-0.20621851539008884
ACH-000075,-0.3579217815159648
ACH-000078,-0.4709444445168241
ACH-000082,-0.32003593502790745
ACH-000085,-0.3627062488858032
ACH-000086,-0.5143084223465774
ACH-000087,-0.12469721748917187
ACH-000092,-0.3738907971608588
ACH-000095,-0.3788699043631432
ACH-000097,-0.3957488403555431
ACH-000098,-0.2638248306027242
ACH-000099,-0.4478650225148798
ACH-000108,-0.040887805977866766
ACH-000113,-0.2946437384561004
ACH-000116,-0.4490893564249598
ACH-000118,-0.40973667451651796
ACH-000120,-0.28928376392436017
ACH-000123,-0.23630699598523566
ACH-000127,-0.3282813212369776
ACH-000128,-0.2980735662382833
ACH-000132,-0.4130874924487658
ACH-000133,-0.5471177352598021
ACH-000137,-0.5345128510880804
ACH-000138,-0.2684010094999952
ACH-000142,-0.43736081336744026
ACH-000143,-0.3016782145484411
ACH-000146,-0.20825270238559004
ACH-000148,-0.33090301075769857
ACH-000150,-0.4687717802185461
ACH-000152,-0.40207873450499376
ACH-000153,-0.3272976411592093
ACH-000159,-0.34196819445522
ACH-000160,-0.12359616800243445
ACH-000163,-0.33456326796956004
ACH-000167,0.059148755430183886
ACH-000168,-0.3336539430403111
ACH-000169,-0.6032720954808067
ACH-000178,-0.3727486043469854
ACH-000183,-0.3468234167321503
ACH-000188,-0.3763042350007696
ACH-000189,-0.2644363072380164
ACH-000190,-0.2383627906384212
ACH-000198,-0.43159547936331505
ACH-000203,-0.4464490971792219
ACH-000204,-0.3025865722071883
ACH-000206,-0.6026116151920066
ACH-000207,-0.2409197139247255
ACH-000208,-0.5298692336604548
ACH-000210,-0.12737065995938507
ACH-000211,-0.3471837089749409
ACH-000215,-0.5631423906090426
ACH-000221,-0.27731880751446863
ACH-000222,-0.2913651181294037
ACH-000223,-0.5103115953268506
ACH-000226,-0.4057038653716665
ACH-000227,-0.444388280631428
ACH-000228,-0.24386230554392466
ACH-000231,-0.32749233294866203
ACH-000232,-0.4460899585664427
ACH-000233,-0.4647169654368678
ACH-000234,-0.3987506505002119
ACH-000235,-0.30640107900876656
ACH-000237,-0.4520255309054328
ACH-000238,-0.3591484163582404
ACH-000242,-0.5808938477880674
ACH-000243,-0.3528635671520129
ACH-000244,-0.1854823132703997
ACH-000246,-0.2647014170936272
ACH-000248,-0.2547203684313385
ACH-000250,-0.4307551548007511
ACH-000251,-0.4300965283345678
ACH-000252,-0.3827848103402579
ACH-000253,-0.44622823867138667
ACH-000255,-0.1863587547433358
ACH-000256,-0.3513507556726315
ACH-000257,-0.1298702315636089
ACH-000258,-0.5331358949743168
ACH-000259,-0.4159059274581071
ACH-000260,-0.48541953609767796
ACH-000261,-0.2920163570795468
ACH-000262,-0.2598394434425083
ACH-000263,-0.35348193838715464
ACH-000264,-0.3085939446190701
