,UNC45B (146862)
ACH-000159,-0.07937455758298309
ACH-000160,-0.04479396315546842
ACH-000163,-0.16330029293357445
ACH-000167,-0.006013835060272709
ACH-000168,-0.100742439322841
ACH-000169,-0.15899632524899762
ACH-000178,-0.07922517310823697
ACH-000183,-0.04412404450539329
ACH-000188,-0.34109792112960496
ACH-000189,-0.06927476807567276
ACH-000190,-0.1132133622423576
ACH-000198,-0.11764001825324542
ACH-000203,0.40615475804493606
ACH-000204,-0.155610379629883
ACH-000206,0.023916589621881413
ACH-000207,0.02253218830001953
ACH-000208,-0.2800340774434766
ACH-000210,-0.17027816341581395
ACH-000211,-0.26518989191747083
ACH-000215,-0.1231155074222046
ACH-000221,-0.06986207621177554
ACH-000222,-0.14863925506177975
ACH-000223,-0.12958859369886944
ACH-000226,-0.06994958340015868
ACH-000227,-0.13929920617387356
ACH-000228,-0.09142361702288004
ACH-000231,-0.08973568858658479
ACH-000232,-0.11777726967294405
ACH-000233,-0.04562977624851406
ACH-000234,-0.03632514725057991
ACH-000235,-0.14791596171641044
ACH-000237,-0.1923447402374364
ACH-000238,-0.2924334606852249
ACH-000242,-0.23282273016770036
ACH-000243,-0.2847589211078709
ACH-000244,-0.008001059714025751
ACH-000246,-0.040404184880586134
ACH-000248,-0.24804243094439396
ACH-000250,-0.12452969361190193
ACH-000251,-0.3691694393212441
ACH-000252,-0.32131157041142794
ACH-000253,-0.08356304360808778
ACH-000255,-0.1754027139891522
ACH-000256,-0.0773514054243426
ACH-000257,-0.03757667288099882
ACH-000258,0.041055925997222256
ACH-000259,-0.12656035522326095
ACH-000260,-0.13454139239092616
ACH-000261,-0.1459285923575442
ACH-000262,-0.3217689625151463
ACH-000263,-0.17948020455448446
ACH-000264,-0.14121091902488875
ACH-000265,-0.22430913534028768
ACH-000266,-0.12245788708122328
ACH-000272,-0.2783288438196049
ACH-000274,-0.1518527309727223
ACH-000277,-0.12757827776382852
ACH-000278,-0.16177181175589586
ACH-000279,-0.04834988842924669
ACH-000280,-0.07888907165080468
ACH-000281,-0.07124712962792484
ACH-000288,-0.11932024901926187
ACH-000291,-0.045477774947966766
ACH-000293,-0.0859311064013636
ACH-000294,-0.07780065106383406
ACH-000295,0.06945543137029943
ACH-000296,-0.2778494011995783
ACH-000302,-0.07447069449225635
ACH-000304,0.030680053919430763
ACH-000307,-0.14435583021888707
ACH-000308,-0.09291279378605999
ACH-000310,-0.15123666317998166
ACH-000311,-0.07076502305492563
ACH-000312,-0.1379092056382228
ACH-000315,-0.16293637958810173
ACH-000316,0.009206727234980006
ACH-000317,-0.014173943997386203
ACH-000318,-0.2460355434216143
ACH-000319,-0.18396212862074854
ACH-000320,-0.04556181777698271
ACH-000322,-0.10644075601935382
ACH-000323,-0.18156646702989354
ACH-000324,-0.15230305424438054
ACH-000329,-0.0506942628373879
ACH-000330,-0.31016620780470183
ACH-000331,-0.2125320375660544
ACH-000332,-0.16014356183405634
ACH-000334,-0.32099844313609466
ACH-000335,-0.057219681051371186
ACH-000336,-0.13997158570010165
ACH-000337,-0.24051705545696075
ACH-000338,-0.4570872848193586
ACH-000339,-0.13600676405468504
ACH-000341,-0.07241998647169932
ACH-000348,-0.11179496525214973
ACH-000350,-0.2537300110950231
ACH-000352,-0.02628808465619591
ACH-000356,-0.3498291754746629
ACH-000361,-0.04551566043366742
ACH-000362,-0.05228723574076472
ACH-000363,-0.2470658129184907
ACH-000364,-0.019383727875514584
ACH-000365,-0.11594338206252595
ACH-000366,-0.0843808219879682
ACH-000368,0.10021248690141024
ACH-000374,-0.20276506099639852
ACH-000375,-0.1327073283221414
ACH-000376,-0.06527229238744067
ACH-000381,-0.18853673103239865
ACH-000383,-0.23280848985737404
ACH-000387,-0.12388801800359528
ACH-000389,-0.08394626241108602
ACH-000390,-0.16050554496728622
ACH-000393,-0.2014831415858049
ACH-000395,-0.01789674988803386
ACH-000396,-0.3285554554261754
ACH-000397,-0.08285086716329827
ACH-000401,-0.06048645662761613
ACH-000402,-0.0722319176961728
ACH-000403,-0.1099114105947039
ACH-000404,-0.3384256674001765
ACH-000406,-0.14577632849474048
ACH-000407,-0.14148143455961165
ACH-000408,-0.23430555765257846
ACH-000410,-0.16425177509426284
ACH-000411,-0.1629570925231689
ACH-000414,-0.1019194550277314
ACH-000415,-0.2320774039272521
ACH-000416,-0.18706894353166445
ACH-000420,-0.12438053853762107
ACH-000421,-0.19566328634832664
ACH-000424,-0.2723129595167602
ACH-000425,-0.15317884861489714
ACH-000426,-0.09595270506578632
ACH-000427,-0.1637606980884693
ACH-000433,-0.13728930329638986
ACH-000435,-0.3375975282503785
ACH-000436,-0.0969680013109813
ACH-000444,-0.08458145061056273
ACH-000445,-0.16013704564921796
ACH-000448,-0.15361654218307275
ACH-000450,-0.3807625147468405
ACH-000452,-0.13998965078336825
ACH-000454,0.06805687052509532
ACH-000458,-0.08483817997458996
ACH-000459,-0.2144105195278106
ACH-000460,-0.043589452788413516
ACH-000461,-0.03640941901976479
ACH-000463,0.048207171589727725
ACH-000464,0.006785457857921506
ACH-000466,-0.09632744767371858
ACH-000467,-0.096007122954571
ACH-000468,-0.15316640820361102
ACH-000469,-0.17694906261274632
ACH-000470,-0.1269023078508757
ACH-000471,-0.13563583791545453
ACH-000472,-0.14449092592894267
ACH-000473,-0.12890149979127594
ACH-000475,-0.10848405479184564
ACH-000476,-0.1743453322653783
ACH-000477,-0.09795017995168924
ACH-000479,0.1790921895916656
ACH-000480,-0.11546755864439735
ACH-000481,-0.15493264889005945
ACH-000483,-0.04696844113400959
ACH-000484,0.055766601103486836
ACH-000485,-0.11711536955822073
ACH-000486,-0.2345985026141847
ACH-000487,-0.18492453825818464
ACH-000488,-0.1636564016783791
ACH-000490,-0.02019074185437195
ACH-000491,-0.2459000876002362
ACH-000495,-0.06327703668028689
ACH-000496,-0.10726775635805932
ACH-000499,-0.3525296140453889
ACH-000500,-0.1606144118890278
ACH-000502,-0.2976485584156545
ACH-000503,-0.23094922533203646
ACH-000505,-0.020033086724354957
ACH-000507,-0.25879440405486864
ACH-000510,-0.09249428228000528
ACH-000511,-0.10124953008216847
ACH-000512,-0.10911394955407104
ACH-000516,-0.07185677672362246
ACH-000517,-0.17369277035037606
ACH-000518,-0.14185987626935645
ACH-000520,0.08056960592728289
ACH-000521,-0.3688659671882816
ACH-000522,-0.19761540931336224
ACH-000524,-0.09639615836319586
ACH-000527,-0.14627919196348765
ACH-000528,-0.08398997771756532
ACH-000537,-0.15868976824190575
ACH-000541,0.09515197914084088
ACH-000542,0.011671700447033528
ACH-000544,-0.24500479577056014
ACH-000545,-0.07042706280574526
ACH-000547,-0.30898590511014623
ACH-000548,-0.2001514716107185
ACH-000549,-0.1968932475367373
ACH-000550,-0.1102577339981503
ACH-000552,-0.15040878429527174
ACH-000556,-0.20364842416168807
ACH-000557,-0.09955588711615064
ACH-000569,0.17314916409292072
ACH-000570,-0.10127585297377033
ACH-000571,-0.18908632534211808
ACH-000573,-0.15634453131357987
ACH-000576,-0.11243127923833998
ACH-000579,-0.08206626727139726
ACH-000580,-0.1190013191302975
ACH-000584,-0.1858666578121736
ACH-000585,-0.12470971919973713
ACH-000588,-0.29334471209053903
ACH-000589,-0.06361787832162696
ACH-000591,-0.15575533688095264
ACH-000593,-0.1483523744219304
ACH-000600,-0.12579243158440678
ACH-000601,-0.22222587118605025
ACH-000605,-0.061735318245394674
ACH-000606,-0.25859963808466874
ACH-000608,-0.12662823791786387
ACH-000614,-0.06943747439849474
ACH-000616,-0.09327175073988632
ACH-000618,-0.2011977305036748
ACH-000619,-0.06647644392933473
ACH-000620,-0.08421295436561163
ACH-000621,-0.08091324680560906
ACH-000622,-0.1548568372462746
ACH-000623,-0.2099634256598677
ACH-000624,-0.18334823378621012
ACH-000627,-0.15737608222315352
ACH-000630,-0.12630548011348294
ACH-000631,-0.11065743080204422
ACH-000632,-0.23637736300950934
ACH-000633,-0.16068319039855256
ACH-000637,-0.196030142903096
ACH-000638,-0.07320115944486925
ACH-000646,-0.1176332744523986
ACH-000647,-0.18933532352309534
ACH-000648,-0.09378396252858894
ACH-000649,-0.09407925735239962
ACH-000651,0.019938498946802868
ACH-000652,-0.08699207968779749
ACH-000653,-0.1934482125788713
ACH-000657,-0.14636210498316726
ACH-000658,-0.15196990583509762
ACH-000661,-0.06316974752266133
ACH-000662,-0.22572522016269075
ACH-000663,-0.06164180374435563
ACH-000665,-0.037890819106734974
ACH-000671,-0.11012654478939138
ACH-000672,-0.09532792459310888
ACH-000673,-0.12909132056414854
ACH-000676,-0.1589269301756666
ACH-000677,-0.11865501651737788
ACH-000681,-0.06292439490595744
ACH-000683,-0.000982440358234487
ACH-000684,-0.17533769084778034
ACH-000688,-0.11275929404426215
ACH-000693,-0.12847901999052566
ACH-000694,-0.03854180554093903
ACH-000695,-0.3299560814780625
ACH-000696,-0.12111793289766615
ACH-000697,-0.10889367341951754
ACH-000699,-0.1531394864822887
ACH-000701,-0.16500651100509334
ACH-000706,-0.2150045008147991
ACH-000711,-0.15974607857263814
ACH-000713,-0.286537534152542
ACH-000714,-0.2967551337600124
ACH-000718,-0.08039937022035581
ACH-000720,-0.042040992087135964
ACH-000721,-0.13300205332248194
ACH-000724,0.05805935988466525
ACH-000725,0.057380002915466535
ACH-000732,-0.16394367019508485
ACH-000734,-0.03363999712555716
ACH-000735,-0.1151325340843785
ACH-000736,-0.08590759786152477
ACH-000738,-0.16305006379302578
ACH-000746,0.003283552374817005
ACH-000747,-0.2277300840076009
ACH-000748,-0.019600743843768736
ACH-000753,-0.13444817867664074
ACH-000756,-0.2320969224859856
ACH-000757,-0.016429364040573425
ACH-000758,-0.1769682507987897
ACH-000760,-0.06469142426656957
ACH-000762,-0.19867215426029908
ACH-000763,-0.21030608394187755
ACH-000764,-0.13933419852147766
ACH-000765,-0.031888862701364915
ACH-000766,-0.020337213795092388
ACH-000767,-0.13200355283824716
ACH-000768,-0.219759847591893
ACH-000769,-0.09530356617489592
ACH-000770,-0.08590048065650048
ACH-000771,-0.05064576146855163
ACH-000773,-0.1860348053717543
ACH-000776,-0.1702942937132474
ACH-000777,-0.043141193727740584
ACH-000778,-0.051612297154109685
ACH-000781,-0.09319767412864384
ACH-000782,0.022238366143262883
ACH-000783,-0.11520463431814605
ACH-000784,-0.111787022668106
ACH-000785,-0.16646213581209884
ACH-000787,-0.03145091076315548
ACH-000788,-0.14559899465202092
ACH-000791,-0.2453190601037274
ACH-000792,-0.1311730694568035
ACH-000794,-0.11539686918014648
ACH-000796,-0.048491257237563284
ACH-000798,-0.296619768732332
ACH-000799,-0.11744369849645238
ACH-000800,-0.2541545821242368
ACH-000802,-0.12011604567605255
ACH-000804,-0.11850439466562827
ACH-000805,-0.10149722265457756
ACH-000809,-0.14161393786582033
ACH-000810,-0.26769264979615043
ACH-000811,-0.1814668763696087
ACH-000817,-0.11575435968854808
ACH-000819,-0.029897557551011186
ACH-000820,0.11220577112569552
ACH-000821,-0.2215993100144894
ACH-000822,-0.07242507855644062
ACH-000823,-0.1761889643393144
ACH-000824,-0.02237922457830929
ACH-000827,-0.040998763150417394
ACH-000829,-0.1022312867372786
ACH-000831,-0.05793841977458191
ACH-000832,-0.23999574550995276
ACH-000833,-0.2244253915924737
ACH-000834,-0.07123367885529604
ACH-000835,-0.08725132189405471
ACH-000836,0.02460712602587267
ACH-000837,-0.29085049561042564
ACH-000838,-0.17657279995743114
ACH-000839,-0.1291412958223777
ACH-000840,-0.3060709484936913
ACH-000841,-0.06857058298419041
ACH-000843,-0.09897265561454448
ACH-000846,-0.27233397557667405
ACH-000847,-0.15598294027033344
ACH-000848,-0.22135694197335512
ACH-000849,-0.16754902367800675
ACH-000851,0.02828515347094144
ACH-000855,-0.04015082250085677
ACH-000856,-0.2792838589641891
ACH-000858,-0.0635126883201419
ACH-000859,-0.21009365699316745
ACH-000861,-0.02224812489910173
ACH-000862,-0.18064046792540125
ACH-000865,-0.0915822291261424
ACH-000866,-0.18031648281837614
ACH-000867,-0.11873323143938967
ACH-000869,-0.11986435016807605
ACH-000872,-0.1825865095261109
ACH-000873,-0.09057367383341652
ACH-000876,-0.13315451167385886
ACH-000878,-0.09811777916033604
ACH-000880,-0.12888415481081936
ACH-000881,-0.09111893344160298
ACH-000882,-0.02862909717936765
ACH-000884,-0.02152613207024085
ACH-000885,-0.1408158786137706
ACH-000887,-0.18734248783599933
ACH-000889,-0.2404199477351356
ACH-000896,-0.01933729663690435
ACH-000898,-0.12637689535673158
ACH-000900,-0.2176719236584224
ACH-000901,-0.06342793651993879
ACH-000905,-0.09462668646034934
ACH-000906,-0.14368259523133187
ACH-000907,-0.04145184260052544
ACH-000910,-0.09616752406866044
ACH-000911,-0.06808868935774104
ACH-000912,-0.17279018519565445
ACH-000913,-0.23846544912890444
ACH-000915,-0.1358871890221982
ACH-000916,-0.2382390406708957
ACH-000917,-0.11640302657459035
ACH-000920,-0.2556764478883917
ACH-000921,-0.1470180058922225
ACH-000924,-0.01858000414635772
ACH-000926,-0.09350065815033272
ACH-000928,-0.11256489042706587
ACH-000929,-0.08377578795297241
ACH-000932,-0.02886958532874552
ACH-000935,-0.10615186618370118
ACH-000936,-0.21410617031148968
ACH-000937,-0.14763649053612807
ACH-000938,-0.10284483663392674
ACH-000939,-0.23691621684025616
ACH-000941,-0.07672903198121868
ACH-000943,-0.06161504278397811
ACH-000946,-0.06814971401624556
ACH-000947,-0.011632103030764404
ACH-000948,-0.1482095032385844
ACH-000950,-0.0617117172505639
ACH-000953,-0.14206079502761154
ACH-000954,-0.4890488946288419
ACH-000957,-0.10417360883230027
ACH-000958,-0.1669859925388761
ACH-000960,-0.0834895348789238
ACH-000963,-0.03067781430429242
ACH-000968,-0.14218612449006884
ACH-000969,-0.1146528625072422
ACH-000972,-0.2500548990859511
ACH-000973,-0.1987264444491498
ACH-000974,-0.017443746461059298
ACH-000978,-0.13473886186180686
ACH-000984,-0.15769750200518887
ACH-000986,-0.10173389808579597
ACH-000988,-0.012856496059848826
ACH-000993,-0.06393588118375379
ACH-000994,-0.12774990166622066
ACH-000996,-0.06526532778384414
ACH-001001,-0.21666240473654536
ACH-001020,0.03076983853038725
ACH-001028,-0.13950998742280216
ACH-001031,-0.2468912648262469
ACH-001038,-0.1671003489297012
ACH-001048,-0.14396621174853627
ACH-001050,-0.17916057124766455
ACH-001053,-0.11288390621337414
ACH-001054,-0.21300986888969675
ACH-001061,-0.10412191131272924
ACH-001067,-0.1435096008217373
ACH-001075,-0.08175912879912679
ACH-001096,-0.07939744256485103
ACH-001111,-0.199509175515074
ACH-001119,-0.26558563842729505
ACH-001128,-0.17607132525437022
ACH-001134,-0.07961853063234205
ACH-001151,-0.10542083696545672
ACH-001163,-0.35389691727466294
ACH-001164,-0.6659051424258594
ACH-001183,-0.14542044968207388
ACH-001192,-0.20119737062466556
ACH-001193,0.10342774567280376
ACH-001196,-0.0569990254024964
ACH-001197,-0.1968378228007684
ACH-001205,-0.04530902472157429
ACH-001211,0.002852390542333551
ACH-001212,-0.1422552383849474
ACH-001228,-0.14048559557359816
ACH-001232,-0.2297126477341596
ACH-001239,-0.15248896564451522
ACH-001270,-0.12512822340024307
ACH-001274,-0.10928244204884187
ACH-001275,-0.029041309576066182
ACH-001277,-0.0982043453891259
ACH-001278,-0.2018634414298248
ACH-001280,-0.1424064488690263
ACH-001283,0.028714166655020894
ACH-001289,-0.2299533229713282
ACH-001300,-0.053643381675047036
ACH-001301,0.06874657400595696
ACH-001302,-0.14612116779744316
ACH-001306,-0.1119451401169618
ACH-001318,-0.2874219817049094
ACH-001322,-0.14426118441314809
ACH-001328,-0.1965942470428047
ACH-001332,-0.3093905564089369
ACH-001336,-0.09092387105336436
ACH-001346,-0.15156057868483655
ACH-001353,-0.15577215287365262
ACH-001354,-0.5634422543436055
ACH-001367,0.10866908630882736
ACH-001368,-0.22784507990729802
ACH-001374,0.03685372418580566
ACH-001377,-0.19568820183147329
ACH-001380,-0.19720659332380994
ACH-001391,-0.06263968529770787
ACH-001408,-0.12792890709015492
ACH-001430,-0.04791101845704652
ACH-001431,-0.12417057646528724
ACH-001450,-0.10983324139310956
ACH-001496,-0.09897170308294784
ACH-001500,-0.2804684345596203
ACH-001523,-0.07327602475250086
ACH-001532,-0.17410240787537412
ACH-001550,-0.08602566759848693
ACH-001552,-0.2252632408842158
ACH-001554,-0.09856696159332716
ACH-001654,-0.1822600059247932
ACH-001735,-0.1643300837203359
ACH-001736,-0.04821746354591358
ACH-001737,-0.38994869700220103
ACH-001740,-0.15991251491424902
ACH-001745,0.08303617483189714
ACH-001765,-0.11165742929877842
