,NEURL1B (54492)
ACH-000361,-0.3239556054610456
ACH-000362,-0.15221287421159874
ACH-000363,0.09091604895138244
ACH-000364,-0.16369837943695065
ACH-000365,-0.0019175289322246824
ACH-000366,-0.1316421255431675
ACH-000368,-0.17633383646017675
ACH-000374,0.004064735391492667
ACH-000375,-0.10762666203739428
ACH-000376,-0.1590092773157513
ACH-000381,0.011820507716877123
ACH-000383,-0.13796538531746586
ACH-000387,-0.03339938956079791
ACH-000389,-0.2162628430194917
ACH-000390,0.0059253041338326075
ACH-000393,-0.18879148096312287
ACH-000395,-0.20469868289752133
ACH-000396,-0.08897611735112898
ACH-000397,-0.03744738309638821
ACH-000401,-0.13706235635004038
ACH-000402,-0.2596248950603673
ACH-000403,-0.04354016301517825
ACH-000404,0.037758894198818914
ACH-000406,0.011563960420869721
ACH-000407,-0.24298664559717295
ACH-000408,-0.11638925271732956
ACH-000410,-0.03950395626012293
ACH-000411,0.08568122275835788
ACH-000414,-0.08252136927360906
ACH-000415,-0.0268766939744603
ACH-000416,-0.1408498684453816
ACH-000420,-0.1664033015228217
ACH-000421,-0.11476813204826028
ACH-000424,-0.10396105441158628
ACH-000425,-0.1008339534667068
ACH-000426,0.14789620906261838
ACH-000427,0.02135877894353564
ACH-000433,0.011041447441702318
ACH-000435,-0.12382265575004175
ACH-000436,-0.09468838705823876
ACH-000444,-0.04328454374888538
ACH-000445,-0.015323996779486981
ACH-000448,-0.0630169189189355
ACH-000450,0.1527127665933561
ACH-000452,-0.08562130117798257
ACH-000454,-0.21132074791904712
ACH-000458,0.05406652799494588
ACH-000459,0.010209592599893852
ACH-000460,-0.12478857670071
ACH-000461,-0.1817484997773697
ACH-000463,-0.13919588285624396
ACH-000464,-0.2162603384761027
ACH-000466,-0.06610220593656302
ACH-000467,0.02458894460835337
ACH-000468,-0.2298379521344924
ACH-000469,-0.07086092249152745
ACH-000470,-0.16075116003396991
ACH-000471,-0.1088321388018948
ACH-000472,-0.0930125028614988
ACH-000473,-0.19658271297001148
ACH-000475,-0.17612820483692912
ACH-000476,-0.39992008475150304
ACH-000477,-0.0709561996091767
ACH-000479,-0.20943802335764625
ACH-000480,0.010367773606954534
ACH-000481,-0.28086077555430616
ACH-000483,0.01248473061588841
ACH-000484,0.00503814406342929
ACH-000485,0.02282487091693757
ACH-000486,-0.02451860757543029
ACH-000487,-0.03783752415061208
ACH-000488,-0.11863724107274055
ACH-000490,-0.08838558218842038
ACH-000491,-0.1416364702828145
ACH-000495,-0.23905031214708303
ACH-000496,-0.10706284831949993
ACH-000499,0.17088486536093245
ACH-000500,-0.6449070718759675
ACH-000502,-0.16730458235995072
ACH-000503,-0.07548543376399948
ACH-000505,-0.02870779353200458
ACH-000507,-0.03882359535914548
ACH-000510,-0.001474234608447499
ACH-000511,0.08609469977504172
ACH-000512,0.0355156450560278
ACH-000516,-0.042756777997350434
ACH-000517,-0.11002254240208736
ACH-000518,-0.10268853290445368
ACH-000520,-0.3613049319810545
ACH-000521,-0.1971695834564653
ACH-000522,-0.07842281610986464
ACH-000524,-0.11844278617983554
ACH-000527,0.02526892808912283
ACH-000528,-0.17823070909882918
ACH-000537,0.05218099471076501
ACH-000541,-0.059582215851867674
ACH-000542,-0.13716780620576796
ACH-000544,0.012198699687687949
ACH-000545,-0.12087769891452685
ACH-000547,-0.013499525992940076
ACH-000548,0.0538016725706704
ACH-000549,-0.033282555626356916
ACH-000550,-0.2680470201987981
ACH-000552,0.0011338199118567328
ACH-000556,-0.0023440959425804673
ACH-000557,-0.011088381021091215
ACH-000569,-0.15733079001602995
ACH-000570,-0.2013842036053782
ACH-000571,-0.06706343096607814
ACH-000573,-0.03930788665462031
ACH-000576,-0.06743551632866683
ACH-000579,-0.14977819175181858
ACH-000580,-0.061475975014942265
ACH-000584,-0.06660341327561987
ACH-000585,-0.041994122846369414
ACH-000588,-0.05329403212830788
ACH-000589,-0.02077828686297678
ACH-000591,-0.1003141673830697
ACH-000593,-0.09598594827009724
ACH-000600,-0.12611522758675126
ACH-000601,-0.010239456003358202
ACH-000605,-0.11482205417556755
ACH-000606,-0.005750093658650981
ACH-000608,-0.14626348603723166
ACH-000614,-0.06841119226012564
ACH-000616,-0.06906728188232507
ACH-000618,-0.02849297407297796
ACH-000619,-0.10109780597686537
ACH-000620,-0.013382739580161096
ACH-000621,-0.06104504007221069
ACH-000622,-0.22224476484937045
ACH-000623,-0.1134594494323965
ACH-000624,-0.06742624436853739
ACH-000627,-0.07037009315323124
ACH-000630,-0.18297540652778407
ACH-000631,0.02531913736511484
ACH-000632,-0.12520132771788414
ACH-000633,-0.09719882650088243
ACH-000637,-0.08675028239511684
ACH-000638,-0.07620817398266405
ACH-000646,-0.13323946289902716
ACH-000647,-0.06514916471236944
ACH-000648,-0.16760197887054884
ACH-000649,0.003804752067402043
ACH-000651,-0.10900286428286314
ACH-000652,-0.20769783144007287
ACH-000653,0.2501948413204296
ACH-000657,-0.15701749616590482
ACH-000658,-0.15024442076821198
ACH-000661,0.0802428785352059
ACH-000662,-0.394022201116568
ACH-000663,-0.07501791655134786
ACH-000665,-0.10145077973154393
ACH-000671,-0.16050418228212904
ACH-000672,0.013304235303632688
ACH-000673,-0.008882839776150904
ACH-000676,-0.06278154274114986
ACH-000677,-0.11799827508305867
ACH-000681,-0.19080880519693366
ACH-000683,-0.04946378099770469
ACH-000684,-0.1527976254748251
ACH-000688,-0.13687906834526692
ACH-000693,-0.08513600434441182
ACH-000694,-0.15687102874055175
ACH-000695,-0.034603292750512486
ACH-000696,-0.044024775356231664
ACH-000697,-0.0398649236820916
ACH-000699,0.13302648961086866
ACH-000701,-0.1504700819469637
ACH-000706,-0.18722092589188366
ACH-000711,-0.04051697720347488
ACH-000713,-0.04919269416216682
ACH-000714,-0.08967266473248786
ACH-000718,-0.062030974366195125
ACH-000720,0.006117072638774539
ACH-000721,-0.11267745082541852
ACH-000724,-0.09049422405256362
ACH-000725,-0.0457129677232288
ACH-000732,-0.00720140247215439
ACH-000734,0.04614119145528133
ACH-000735,-0.035982834421770374
ACH-000736,-0.12031437903837025
ACH-000738,-0.15078237219572305
ACH-000746,0.026151271498473082
ACH-000747,-0.1388716659378916
ACH-000748,-0.0704968356567876
ACH-000753,-0.041625049237411726
ACH-000756,-0.1811873871281172
ACH-000757,-0.06869479837029557
ACH-000758,-0.029157378952544326
ACH-000760,-0.19235464399382327
ACH-000762,0.06445405559669026
ACH-000763,-0.0090759051106715
ACH-000764,-0.08178233192330378
ACH-000765,-0.07163829596648298
ACH-000766,-0.04745758162936819
ACH-000767,-0.012790880279360872
ACH-000768,0.07199227790805658
ACH-000769,-0.07914021589215063
ACH-000770,-0.031313586684462186
ACH-000771,-0.050550156788798366
ACH-000773,-0.11668866506124875
ACH-000776,0.04102478798624873
ACH-000777,0.11903233975452908
ACH-000778,0.06959932437393933
ACH-000781,-0.06473043741815164
ACH-000782,0.06647787131898815
ACH-000783,-0.20123958120408905
ACH-000784,-0.05188606134708945
ACH-000785,-0.13124512134153668
ACH-000787,-0.07681968321432804
ACH-000788,-0.005428366653377459
ACH-000791,-0.12889007388395954
ACH-000792,0.09445653656194676
ACH-000794,-0.1826405511154285
ACH-000796,-0.22026068526649087
ACH-000798,-0.3577478641268081
ACH-000799,-0.0912669938201202
ACH-000800,0.10411520551030612
ACH-000802,-0.1430186590636568
ACH-000804,-0.10833406755051103
ACH-000805,-0.2564154515554542
ACH-000809,-0.21581898994540052
ACH-000810,0.1814186793455488
ACH-000811,-0.1404490293837286
ACH-000817,0.20232969469927475
ACH-000819,-0.14363423601273625
ACH-000820,-0.2831415373458656
ACH-000821,-0.04778310049563994
ACH-000822,-0.0662358121844214
ACH-000823,-0.01115528970968923
ACH-000824,-0.20534772616981672
ACH-000827,-0.21987171641869024
ACH-000829,-0.13724210548980836
ACH-000831,-0.030716993076330724
ACH-000832,-0.04972889295589436
ACH-000833,-0.2484730761208631
ACH-000834,-0.20697542137756025
ACH-000835,-0.13216901770241835
ACH-000836,-0.0016071901888070955
ACH-000837,-0.21572256863601394
ACH-000838,0.0772134720503406
ACH-000839,-0.22064862177946354
ACH-000840,0.04385971951389267
ACH-000841,0.1263308158388034
ACH-000843,0.026723404688687558
ACH-000846,0.08380041771835206
ACH-000847,-0.043074516072582766
ACH-000848,-0.3116711531950611
ACH-000849,-0.06278077125896858
ACH-000851,-0.2217100717999268
ACH-000855,-0.2326859189697521
ACH-000856,-0.1807890988170323
ACH-000858,-0.1759353680843122
ACH-000859,-0.2468144130070805
ACH-000861,-0.12551840692091198
ACH-000862,-0.011135817299705269
ACH-000865,-0.11008417996423048
ACH-000866,-0.05662977714005017
ACH-000867,-0.0460085786669878
ACH-000869,-0.09529311107568708
ACH-000872,-0.20735315134220209
ACH-000873,-0.035890928310960996
ACH-000876,-0.07059219273751842
ACH-000878,-0.058915411217491026
ACH-000880,-0.09695078674760188
ACH-000881,-0.0324383074136461
ACH-000882,0.06526040127348298
ACH-000884,0.008352829345791634
ACH-000885,-0.04736262477449787
ACH-000887,-0.08933972248997386
ACH-000889,-0.1504425241671466
ACH-000896,-0.15535417390830772
ACH-000898,-0.006783776322904679
ACH-000900,0.005845762146423632
ACH-000901,-0.07536979353212267
ACH-000905,-0.06443521292972712
ACH-000906,-0.10893775805365354
ACH-000907,-0.1937728409363588
ACH-000910,-0.16111655735834862
ACH-000911,-0.07513439939460059
ACH-000912,-0.05269047446500056
ACH-000913,-0.1801843172316725
ACH-000915,-0.09612685998357788
ACH-000916,0.05901868396232784
ACH-000917,-0.12805770393632918
ACH-000920,-0.3304320810804692
ACH-000921,0.019650603459808173
ACH-000924,-0.11324572029673588
ACH-000926,-0.035725329532603545
ACH-000928,-0.32351387899952594
ACH-000929,-0.08051787154104313
ACH-000932,-0.017179958022561267
ACH-000935,-0.15238221853405395
ACH-000936,-0.0931274565279698
ACH-000937,-0.08989250203205419
ACH-000938,-0.0695843226134732
ACH-000939,-0.01838707427204081
ACH-000941,0.03736120325740061
ACH-000943,-0.12529794931319355
ACH-000946,-0.03499461638848589
ACH-000947,-0.12251869094271725
ACH-000948,-0.005887924962664589
ACH-000950,0.1776063293253207
ACH-000953,-0.19042209004634286
ACH-000954,-0.11726322537375555
ACH-000957,0.07834406952445162
ACH-000958,0.011050563719071654
ACH-000960,0.03106470049648228
ACH-000963,0.06334592852947006
ACH-000968,-0.07600997250375507
ACH-000969,-0.11466594645831504
ACH-000972,-0.11196219793370102
ACH-000973,-0.07181232028893708
ACH-000974,-0.09645032410358084
ACH-000978,-0.14636328050718422
ACH-000984,-0.02529328049527248
ACH-000986,-0.11497744280772687
ACH-000988,0.026990948881322332
ACH-000993,0.07527897430946125
ACH-000994,-0.15277087281722354
ACH-000996,-0.1943378882539353
ACH-001001,-0.0745296163615892
ACH-001020,-0.032159396288499606
ACH-001028,-0.01222321945395887
ACH-001031,-0.14548783830308465
ACH-001038,-0.08157008047514007
ACH-001048,-0.004432337292567886
ACH-001050,-0.15175183598163985
ACH-001053,-0.2581775324328968
ACH-001054,-0.0677309362223607
ACH-001061,0.049736051404069656
ACH-001067,-0.048755889382786965
ACH-001075,-0.03044219410563864
ACH-001096,-0.05462746770194325
ACH-001111,-0.09868248114734657
ACH-001119,-0.11843180871087194
ACH-001128,-0.23664680299593066
ACH-001134,-0.01044833417829243
ACH-001151,-0.15048344777081035
ACH-001163,-0.07793684921043884
ACH-001164,-0.08481355067630096
ACH-001183,-0.2893001884518537
ACH-001192,-0.019515083187130317
ACH-001193,-0.110210524198673
ACH-001196,0.11259783610455636
ACH-001197,-0.4200184747359681
ACH-001205,0.13971677229886278
ACH-001211,-0.04281893076191128
ACH-001212,-0.17450058993270348
ACH-001228,-0.09809144215350768
ACH-001232,0.03937553373834076
ACH-001239,-0.03795814488417596
ACH-001270,0.27735041122216564
ACH-001274,-0.0609545548407269
ACH-001275,-0.13922975459214634
ACH-001277,0.0965486048332843
ACH-001278,0.0008162324861585888
ACH-001280,0.13005773239672508
ACH-001283,-0.014997816765072875
ACH-001289,-0.13219899954504852
ACH-001300,0.023095674506391682
ACH-001301,-0.2038322669784895
ACH-001302,-0.31519531088562003
ACH-001306,0.1681135860331569
ACH-001318,-0.2559670183092261
ACH-001322,-0.07404327233284448
ACH-001328,-0.054007047964191965
ACH-001332,0.25773957538269193
ACH-001336,-0.1056014427123408
ACH-001346,-0.053774695668760884
ACH-001353,-0.019158216308147732
ACH-001354,0.029896109604655375
ACH-001367,0.08257465627167684
ACH-001368,-0.06177550166852894
ACH-001374,0.25991181725584656
ACH-001377,-0.07075987854663605
ACH-001380,-0.15293727107356406
ACH-001391,-0.2155482658467488
ACH-001408,-0.042850864466319485
ACH-001430,-0.21676394424375545
ACH-001431,-0.22163684507467765
ACH-001450,-0.09565265059651618
ACH-001496,-0.19766924529662652
ACH-001500,-0.0856660148922223
ACH-001523,-0.24530297165797665
ACH-001532,-0.15495057732651302
ACH-001550,-0.003372344301743487
ACH-001552,-0.031859206832750626
ACH-001554,0.05822607995227855
ACH-001654,-0.1263597153113479
ACH-001735,-0.0008786804627387226
ACH-001736,-0.1128579241503208
ACH-001737,-0.08965336002810922
ACH-001740,0.11506247474828445
ACH-001745,-0.22399562373373727
ACH-001765,0.13184287350724935
