,MYH9 (4627)
ACH-000004,-0.5352375650641434
ACH-000005,-0.4841698590832876
ACH-000007,-0.6365104857044124
ACH-000009,-0.8708745230938673
ACH-000011,-0.5303829046139705
ACH-000012,-0.977040351778546
ACH-000013,-0.8519716152835627
ACH-000014,-0.3611830822628374
ACH-000015,-0.007290387757231395
ACH-000017,-0.8059541911206924
ACH-000018,-0.7337883553861206
ACH-000019,-0.2275111346360072
ACH-000021,-0.3849270503569323
ACH-000022,-0.762835692447655
ACH-000025,-0.8731965031242385
ACH-000028,-0.362750033987105
ACH-000030,-0.6977758408822409
ACH-000035,-0.22169709394731296
ACH-000036,-0.8557644601759883
ACH-000037,-0.3229270740878695
ACH-000039,-0.4938853637021205
ACH-000040,-0.7111251091121179
ACH-000041,-0.11358214001804942
ACH-000042,-0.5989842617373363
ACH-000045,-0.7472258149559909
ACH-000047,-0.3530532970534591
ACH-000052,-0.13718303437657164
ACH-000053,-0.5543376557460952
ACH-000054,-0.4209446493205275
ACH-000055,-0.07923908394941383
ACH-000060,-0.7587863662722462
ACH-000067,-0.7022046964633938
ACH-000070,-0.07677774236922674
ACH-000075,-0.5393857122280874
ACH-000078,-0.30309718045443185
ACH-000082,-0.2173036766173182
ACH-000085,-0.7761272655748405
ACH-000086,-0.09480657024791524
ACH-000087,-0.09414134133984957
ACH-000092,-0.8432733040893591
ACH-000095,-0.027250209321246596
ACH-000097,-0.7789883487150014
ACH-000098,-0.497309754084808
ACH-000099,-0.15675923657417656
ACH-000108,-0.5886340632871239
ACH-000113,-0.8051217795275736
ACH-000116,-0.06952862798268186
ACH-000118,-0.7847834801609739
ACH-000120,0.1363226597524084
ACH-000123,-0.2829509919268202
ACH-000127,-0.07102554085550984
ACH-000128,-0.3085978796345677
ACH-000132,0.4715708254486636
ACH-000133,-0.4638099747503574
ACH-000137,-0.6107723959612279
ACH-000138,-0.4155608068584341
ACH-000142,-0.5511305297783566
ACH-000143,-0.26419985699100274
ACH-000146,-0.7103086645887201
ACH-000148,-0.08149119806465854
ACH-000150,-1.0165527965348495
ACH-000152,-0.6155420558881058
ACH-000153,0.02495817682154728
ACH-000159,-0.2743029311098716
ACH-000160,-0.4152034723732249
ACH-000163,-0.7404301802215834
ACH-000167,-0.3244180378955647
ACH-000168,-0.6129570238171645
ACH-000169,-0.3397472645966804
ACH-000178,-0.5759413007760128
ACH-000183,-0.7929533975015526
ACH-000188,-0.7155596127377678
ACH-000189,-0.09935174860607636
ACH-000190,-0.08494840351931562
ACH-000198,-0.7445929246195289
ACH-000203,-0.2311430224306557
ACH-000204,-0.43594314921515454
ACH-000206,-0.5866469034440566
ACH-000207,-0.4154791449558837
ACH-000208,-0.5216089985910701
ACH-000210,-0.2793302769296829
ACH-000211,0.1763085982526735
ACH-000215,-0.7858066501701206
ACH-000221,-0.4114930934538656
ACH-000222,-0.6080334733735288
ACH-000223,-0.4178978404301292
ACH-000226,-0.7967424570162112
ACH-000227,-0.3935539965355447
ACH-000228,-0.8722830189556615
ACH-000231,-0.8778806825259361
ACH-000232,-0.6897828775587177
ACH-000233,-0.7456564233882109
ACH-000234,-0.15662172548352074
ACH-000235,-0.8195035705351067
ACH-000237,-0.22517706363878387
ACH-000238,-0.8638791005417483
ACH-000242,-0.7583961081649304
ACH-000243,-0.5717724391583401
ACH-000244,-0.5080634364455343
ACH-000246,-0.3121190557707453
ACH-000248,-0.6440979037176424
ACH-000250,-0.4582174567028988
