,GOLGA8O (728047)
ACH-000004,0.5661980621291128
ACH-000005,0.4419646058177696
ACH-000007,0.6774853218693161
ACH-000009,0.5297538393364295
ACH-000011,0.3932352011599808
ACH-000012,0.5532787162876082
ACH-000013,0.38584931215429785
ACH-000014,0.38239316662841655
ACH-000015,0.40116524433080414
ACH-000017,0.4762180653423763
ACH-000018,0.303033732245123
ACH-000019,0.5553163542499723
ACH-000021,0.369305571861688
ACH-000022,0.3979552627196981
ACH-000025,0.3680965674033629
ACH-000028,0.4335336558055365
ACH-000030,0.4416070411724256
ACH-000035,0.2496384890510003
ACH-000036,0.4302349056831827
ACH-000037,0.49732866202684606
ACH-000039,0.4903755474123763
ACH-000040,0.4569202284436941
ACH-000041,0.2614136507185469
ACH-000042,0.4411170034705472
ACH-000045,0.4985296910143598
ACH-000047,0.4840735384164475
ACH-000052,0.3907217715282113
ACH-000053,0.4027893652500759
ACH-000054,0.3822075552625818
ACH-000055,0.5125194115183819
ACH-000060,0.3789331377673729
ACH-000067,0.5910370760702716
ACH-000070,0.39440879549017205
ACH-000075,0.3598932530891425
ACH-000078,0.3078164042909531
ACH-000082,0.4440283235230255
ACH-000085,0.291887043876714
ACH-000086,0.5144800485117047
ACH-000087,0.5867203328886454
ACH-000092,0.5287500822845599
ACH-000095,0.3939194422287117
ACH-000097,0.523699482711262
ACH-000098,0.3776377386052411
ACH-000099,0.38829554213460377
ACH-000108,0.4630318377799875
ACH-000113,0.4772300564042561
ACH-000116,0.4402872795569933
ACH-000118,0.40949362743924494
ACH-000120,0.4803662220085711
ACH-000123,0.3643460571258065
ACH-000127,0.4179426092404064
ACH-000128,0.4762232981341433
ACH-000132,0.5689408929182502
ACH-000133,0.30576128786038786
ACH-000137,0.318459116666416
ACH-000138,0.41960570634371785
ACH-000142,0.4592353583120578
ACH-000143,0.3710027992616453
ACH-000146,0.4419976293393391
ACH-000148,0.2925910419114752
ACH-000150,0.4509534501096865
ACH-000152,0.4190233865795008
ACH-000153,0.675413569534934
ACH-000159,0.3768756583196433
ACH-000160,0.2704588484964913
ACH-000163,0.4187854804717157
ACH-000167,0.2208436340405231
ACH-000168,0.3715269783465223
ACH-000169,0.3841118734905037
ACH-000178,0.40469904748698493
ACH-000183,0.3470565218851854
ACH-000188,0.4517704137540188
ACH-000189,0.4484322233450799
ACH-000190,0.3919748688636629
ACH-000198,0.485929710602366
ACH-000203,0.6536968407651761
ACH-000204,0.4547740949738796
ACH-000206,0.5836730289554852
ACH-000207,0.3919956199188683
ACH-000208,0.4390647382966812
ACH-000210,0.4954882919881063
ACH-000211,0.4650036070149642
ACH-000215,0.4498657165033872
ACH-000221,0.3322297285810704
ACH-000222,0.4151378659787208
ACH-000223,0.4969446902703039
ACH-000226,0.570085864651861
ACH-000227,0.369794033757133
ACH-000228,0.4157592280117749
ACH-000231,0.4012779541754815
ACH-000232,0.3911387917211202
ACH-000233,0.4624579374796974
ACH-000234,0.4086234540507728
ACH-000235,0.4458188495772076
ACH-000237,0.4924370838393987
ACH-000238,0.34833330440235816
ACH-000242,0.34221831505390565
ACH-000243,0.4242931522055585
ACH-000244,0.5363511260143909
ACH-000246,0.4623923432314541
ACH-000248,0.3767185080258763
ACH-000250,0.4327116731698763
ACH-000251,0.5296146049258885
ACH-000252,0.5999286294824033
ACH-000253,0.4153949932865797
ACH-000255,0.3789670705500803
ACH-000256,0.5480238498276211
ACH-000257,0.554206901855325
ACH-000258,0.5642606289488369
ACH-000259,0.3966532456704772
ACH-000260,0.4683762708788317
ACH-000261,0.4348410047093816
ACH-000262,0.4956701705707557
ACH-000263,0.4009234482451667
ACH-000264,0.3612742325812407
ACH-000265,0.4568647307235986
ACH-000266,0.400742493262894
ACH-000272,0.4630221109363036
ACH-000274,0.3379313020144677
ACH-000277,0.3895605897158039
ACH-000278,0.5184494408283192
ACH-000279,0.3204199806185573
ACH-000280,0.29473163727845675
ACH-000281,0.2897831324781105
ACH-000288,0.3975921282326124
ACH-000291,0.4457682288619909
ACH-000293,0.3473246724577687
ACH-000294,0.5693236280884877
ACH-000295,0.5361903679768947
ACH-000296,0.6929089290264061
ACH-000302,0.4948026434956077
ACH-000304,0.5194014391428453
ACH-000307,0.389076767822846
ACH-000308,0.475459032659562
ACH-000310,0.3969645007466793
ACH-000311,0.4364554308719929
ACH-000312,0.3294390865296716
ACH-000315,0.3591548336159145
ACH-000316,0.4080992205778029
ACH-000317,0.4480033174638308
ACH-000318,0.5282964937344293
ACH-000319,0.4383596279255056
ACH-000320,0.4716922990290868
ACH-000322,0.4354578085081248
ACH-000323,0.3967888158972389
ACH-000324,0.3753935305453068
ACH-000329,0.2877690077229905
ACH-000330,0.3866454595183969
ACH-000331,0.5554969866865476
ACH-000332,0.4529063864457278
ACH-000334,0.26662795277879203
ACH-000335,0.5596198335609017
ACH-000336,0.39538615032528457
ACH-000337,0.5124146406414346
ACH-000338,0.8920164716869042
ACH-000339,0.4311213164768929
ACH-000341,0.5388986955538166
ACH-000348,0.4082783548232806
ACH-000350,0.4457183228918924
ACH-000352,0.4590262575278367
ACH-000356,0.29614070571638496
ACH-000361,0.6749629834827725
ACH-000362,0.3999157516885977
ACH-000363,0.4971377446306449
ACH-000364,0.3408455757369191
ACH-000365,0.32591135346703776
ACH-000366,0.3307622808883865
ACH-000368,0.4668854182827256
ACH-000374,0.3193598668329861
ACH-000375,0.5072116164444681
ACH-000376,0.4662245260919257
ACH-000381,0.4591692707313228
ACH-000383,0.4283796234373163
ACH-000387,0.5058045445983329
ACH-000389,0.4817239728226658
ACH-000390,0.40825136224448777
ACH-000393,0.43968859999766186
ACH-000395,0.4912393239231537
ACH-000396,0.3139974115260586
ACH-000397,0.39735423150193067
ACH-000401,0.5629381182559327
ACH-000402,0.4391071256069539
ACH-000403,0.5867764175970864
ACH-000404,0.7001008026397137
ACH-000406,0.3507432557132063
ACH-000407,0.3551239989392879
ACH-000408,0.3314428123492465
ACH-000410,0.41288107871246893
ACH-000411,0.49025222570221094
ACH-000414,0.4855084899341799
ACH-000415,0.29940118575500657
ACH-000416,0.4862258755884908
ACH-000420,0.4840635908956668
ACH-000421,0.4787197097336442
ACH-000424,0.4545184625246493
ACH-000425,0.4945898023256689
ACH-000426,0.4758823269949457
ACH-000427,0.2283831083923472
