,ARHGAP5 (394)
ACH-000004,-0.2424811567084371
ACH-000005,-0.1971166717483068
ACH-000007,-0.4181360058707293
ACH-000009,-0.07550313918677723
ACH-000011,-0.17213508079074324
ACH-000012,-0.2411225770065941
ACH-000013,-0.10830381860830623
ACH-000014,-0.160167369497306
ACH-000015,-0.005141534305159538
ACH-000017,-0.1605691119211703
ACH-000018,0.12554901285235046
ACH-000019,-0.2401015417271498
ACH-000021,0.002158552677903556
ACH-000022,-0.19143531888815604
ACH-000025,-0.3151775525219935
ACH-000028,0.011767613694272941
ACH-000030,-0.173344959637216
ACH-000035,-0.4071056694724135
ACH-000036,-0.2868089066551048
ACH-000037,-0.033222965770356085
ACH-000039,-0.11597694174707628
ACH-000040,-0.3326336907390699
ACH-000041,-0.2520573894159455
ACH-000042,-0.20065739453110726
ACH-000045,-0.2776381693770486
ACH-000047,-0.109534265442332
ACH-000052,-0.0693600599237049
ACH-000053,-0.06604258526354435
ACH-000054,-0.16207292319953892
ACH-000055,-0.17267688827486385
ACH-000060,-0.2075739412639554
ACH-000067,-0.310988654109616
ACH-000070,-0.3209141765004739
ACH-000075,-0.2629261924485267
ACH-000078,0.02605004762481146
ACH-000082,-0.2125734511385481
ACH-000085,-0.4284340709184831
ACH-000086,-0.029366116315039374
ACH-000087,-0.21920970637455103
ACH-000092,-0.11668872159622087
ACH-000095,-0.12519564674006498
ACH-000097,-0.2099537073085956
ACH-000098,-0.1636502855238765
ACH-000099,-0.07126388746775426
ACH-000108,0.06212502195289338
ACH-000113,-0.010038876755491456
ACH-000116,-0.044655126505783786
ACH-000118,-0.11416344201067866
ACH-000120,0.04280832988851287
ACH-000123,-0.27738968275697495
ACH-000127,-0.08831792323926263
ACH-000128,-0.1268880020049333
ACH-000132,0.07128102750238352
ACH-000133,-0.17991378063353294
ACH-000137,-0.15095257137269244
ACH-000138,-0.14644658787138526
ACH-000142,-0.3336563773568747
ACH-000143,-0.3166780872917321
ACH-000146,-0.09145534507994464
ACH-000148,-0.26035086670070684
ACH-000150,-0.16532820805819726
ACH-000152,-0.005925067825888602
ACH-000153,-0.17124981043077964
ACH-000159,-0.10518872562231216
ACH-000160,-0.4186868984523376
ACH-000163,-0.04580242590497955
ACH-000167,0.17542252068272252
ACH-000168,-0.0030331928651061227
ACH-000169,-0.11003142322221217
ACH-000178,-0.02387183068106024
ACH-000183,-0.12994994645967126
ACH-000188,-0.11569323196644928
ACH-000189,-0.07892297932931233
ACH-000190,-0.3177659076133396
ACH-000198,-0.19570321694517015
ACH-000203,-0.2303845043266352
ACH-000204,0.14327342258882333
ACH-000206,-0.06965261816814791
ACH-000207,-0.5403066175054133
ACH-000208,-0.010859663072588012
ACH-000210,0.028890708934145363
ACH-000211,-0.1351640416949355
ACH-000215,-0.17808118925642458
ACH-000221,0.04444360481520394
ACH-000222,0.1171136376222052
ACH-000223,-0.14998721297987372
ACH-000226,-0.1863361076437348
ACH-000227,-0.2489280273827517
ACH-000228,-0.16461957925199922
ACH-000231,-0.2365911143595145
ACH-000232,0.006484265108353125
ACH-000233,-0.08926678743454992
ACH-000234,-0.13915855328031668
ACH-000235,-0.06667445096109151
ACH-000237,-0.09810151677968328
ACH-000238,-0.13387378309558165
ACH-000242,-0.03955599972597477
ACH-000243,-0.3751637246680689
ACH-000244,-0.4185530429293433
ACH-000246,-0.15951596559159326
ACH-000248,-0.1693632307511071
ACH-000250,-0.13835728080273782
ACH-000251,0.13117474168298168
ACH-000252,-0.4902216440675957
ACH-000253,-0.3586617572963948
ACH-000255,-0.16725389885793865
ACH-000256,-0.2804285152399513
ACH-000257,-0.3952557591981298
