,HOXC13 (3229)
ACH-000004,-0.2604102634169197
ACH-000005,-0.07335949516022194
ACH-000007,0.013725300031183784
ACH-000009,-0.08537869718252862
ACH-000011,-0.0851322454813548
ACH-000012,-0.1231076635932815
ACH-000013,0.06677550268631206
ACH-000014,-0.16884575251601147
ACH-000015,-0.21577499415525966
ACH-000017,0.05935811851923878
ACH-000018,-0.08099742232288054
ACH-000019,-0.2522692880552472
ACH-000021,0.017453365374057374
ACH-000022,-0.08569525270255382
ACH-000025,-0.15417620380922006
ACH-000028,-0.2774869012069984
ACH-000030,-0.09458842122176232
ACH-000035,-0.2933002475981697
ACH-000036,-0.06727702174406254
ACH-000037,-0.04492947741796663
ACH-000039,-0.10464344235847343
ACH-000040,0.05985223187488905
ACH-000041,-0.08565303923583192
ACH-000042,0.12474022703766925
ACH-000045,-0.2063680472509252
ACH-000047,-0.1478662992944459
ACH-000052,-0.14597761029950349
ACH-000053,-0.0909625160012842
ACH-000054,-0.16063391706396948
ACH-000055,-0.08839349170317433
ACH-000060,0.045303135998137435
ACH-000067,-0.13155850413230058
ACH-000070,-0.2913172565884468
ACH-000075,-0.4246767446814151
ACH-000078,-0.1352767540555878
ACH-000082,-0.04931880362078255
ACH-000085,-0.1255138134528904
ACH-000086,-0.2624674848669442
ACH-000087,-0.19880298353970555
ACH-000092,-0.036092046955988936
ACH-000095,0.02715649689878216
ACH-000097,-0.1666561533081403
ACH-000098,-0.024527987195577444
ACH-000099,-0.09951951183878197
ACH-000108,0.006261208067892125
ACH-000113,-0.03616437456651177
ACH-000116,-0.04638706523545194
ACH-000118,-0.04073456597862644
ACH-000120,-0.10042647910233844
ACH-000123,-0.07485516938413461
ACH-000127,-0.1000515838833437
ACH-000128,-0.260771008598627
ACH-000132,-0.033910011705885555
ACH-000133,-0.2105656367568836
ACH-000137,-0.1178420435523509
ACH-000138,-0.03159759601434716
ACH-000142,-0.09647817604995976
ACH-000143,-0.3367157473618315
ACH-000146,-0.18101993153177226
ACH-000148,-0.028534799670346063
ACH-000150,-0.2574339119950048
ACH-000152,0.038034306865014994
ACH-000153,-0.2102331184722164
ACH-000159,-0.06277169218664944
ACH-000160,-0.25196022991315725
ACH-000163,-0.1798241468797486
ACH-000167,-0.16305330357964706
ACH-000168,-0.10361765984337004
ACH-000169,-0.2039140086865367
ACH-000178,-0.18032901199701526
ACH-000183,-6.468137790204418e-05
ACH-000188,-0.01649837030444021
ACH-000189,-0.3760893398097928
ACH-000190,0.18255678595901445
ACH-000198,-0.18130241733532124
ACH-000203,-0.30392586190148
ACH-000204,-0.0985850917346088
ACH-000206,-0.04171269180528324
ACH-000207,0.10839411681707488
ACH-000208,-0.04667324595452197
ACH-000210,-0.022459646566790104
ACH-000211,-0.012563487693623471
ACH-000215,-0.19794807765533806
ACH-000221,-0.13614043001882972
ACH-000222,-0.12165008071644676
ACH-000223,-0.036478183337305535
ACH-000226,-0.16871485489625118
ACH-000227,-0.0981403102945857
ACH-000228,-0.014304540574617925
ACH-000231,-0.14328807700976653
ACH-000232,-0.1051099048066698
ACH-000233,-0.14062271477930294
ACH-000234,-0.12319049232691745
ACH-000235,-0.2120801243817068
ACH-000237,-0.07774749583138539
ACH-000238,-0.13699771226837884
ACH-000242,-0.32145047548670025
ACH-000243,-0.10393002524449946
ACH-000244,-0.1792176903188085
ACH-000246,-0.1061542369979855
ACH-000248,-0.03695723177567912
ACH-000250,-0.08768704965106862
ACH-000251,-0.26934697931822565
ACH-000252,0.17604090319907886
ACH-000253,-0.03999184115533329
ACH-000255,-0.17737266605639515
ACH-000256,0.08221549879485443
ACH-000257,-0.3033618005972648
ACH-000258,-0.1399539738439986
ACH-000259,-0.10306421991137542
ACH-000260,-0.07280276732745715
ACH-000261,-0.09189290058796157
ACH-000262,-0.06421296125474008
ACH-000263,-0.056483628540614325
ACH-000264,-0.21942461948294686
ACH-000265,-0.08832147604000141
ACH-000266,-0.09216143548350124
ACH-000272,-0.14330417225965714
ACH-000274,-0.09390666528287817
ACH-000277,-0.3662771630579716
ACH-000278,-0.13688213839801372
ACH-000279,-0.08771044225680391
ACH-000280,-0.2218956906259279
ACH-000281,-0.24204820535878946
ACH-000288,-0.07207107618789121
ACH-000291,-0.0639448929323549
ACH-000293,0.11349792689331326
ACH-000294,-0.1893272962803926
ACH-000295,-0.0803544584883096
ACH-000296,0.07802025806511882
ACH-000302,-0.21390651694890175
ACH-000304,-0.3177475680500633
ACH-000307,-0.161873742524681
ACH-000308,-0.1064369264584782
ACH-000310,-0.04856174027207124
ACH-000311,-0.06813555498451468
ACH-000312,0.023129944921124627
ACH-000315,0.19630224530240545
ACH-000316,-0.003030806528628101
ACH-000317,-0.111410761418104
ACH-000318,-0.2123773131629514
ACH-000319,0.021510113276709358
ACH-000320,-0.11836460581691367
ACH-000322,0.0185791809989938
ACH-000323,0.12224962009961425
ACH-000324,-0.061788115877522386
ACH-000329,-0.08801572694800787
ACH-000330,-0.036702980764971485
ACH-000331,-0.11106953735961517
ACH-000332,-0.16103089309529314
ACH-000334,-0.20605908207195694
ACH-000335,-0.009234784382221122
ACH-000336,0.0437835106808533
ACH-000337,-0.07170505028199099
ACH-000338,0.228857342862898
ACH-000339,-0.14340722769560166
ACH-000341,-0.015634436291212615
ACH-000348,-0.16477239749807826
ACH-000350,-0.0644850775267335
ACH-000352,-0.22029889314981305
ACH-000356,-0.14649644500985226
ACH-000361,0.0971556921840987
ACH-000362,-0.11695546479876598
ACH-000363,-0.05498897867710119
ACH-000364,-0.06144963654559224
ACH-000365,-0.08521294764001483
ACH-000366,-0.15148474154269104
ACH-000368,-0.11430856780463773
ACH-000374,-0.058896114124555726
ACH-000375,0.16595163351413386
ACH-000376,-0.061901100150353126
ACH-000381,0.1227152365213835
ACH-000383,-0.061478416043507414
ACH-000387,-0.02745015884921588
ACH-000389,-0.10677138273271464
ACH-000390,-0.3256863348252432
ACH-000393,-0.049066246207580363
ACH-000395,-0.09386365430902513
ACH-000396,0.056679023586842826
ACH-000397,-0.027031713067917285
ACH-000401,-0.08643530750868607
ACH-000402,0.18580185312522254
ACH-000403,-0.05093097300888066
ACH-000404,0.02416235729077733
ACH-000406,-0.0794602580664726
ACH-000407,-0.12617244335945196
ACH-000408,-0.10456929002107464
ACH-000410,-0.048901689633987264
ACH-000411,-0.13437699549745066
ACH-000414,-0.2151657788481358
ACH-000415,-0.0793283085081759
ACH-000416,-0.10839991980449253
ACH-000420,-0.0707950754848409
ACH-000421,-0.0547795484642459
ACH-000424,-0.4418712416875337
ACH-000425,-0.03691503013188641
ACH-000426,-0.3192484402104228
ACH-000427,-0.11156504083002132
ACH-000433,0.04571319629696239
ACH-000435,0.196309185826314
ACH-000436,0.18945053895239866
ACH-000444,-0.11024839971584956
ACH-000445,-0.07912873208991635
ACH-000448,-0.13033446454844205
ACH-000450,-0.2489431325484955
ACH-000452,-0.09201663477261376
ACH-000454,-0.20751852855642447
ACH-000458,0.0027009077972771282
ACH-000459,-0.0841135564130956
ACH-000460,-0.026410623301830898
ACH-000461,-0.2115325947579298
ACH-000463,-0.003659804749728457
ACH-000464,-0.047288065586276025
ACH-000466,-0.28848733571591056
ACH-000467,-0.005475509635660568
ACH-000468,-0.1955709039920987
ACH-000469,-0.04633293404982728
ACH-000470,-0.1925004871432625
ACH-000471,-0.03113006901507426
ACH-000472,-0.16315162454944798
ACH-000473,-0.1218831814718461
ACH-000475,-0.06397848697964373
ACH-000476,-0.11407726604800456
ACH-000477,-0.06284999296104646
ACH-000479,0.2623409710625461
