,FCER1G (2207)
ACH-000004,-0.1509327290910486
ACH-000005,-0.27576923097111755
ACH-000007,0.05767358842805225
ACH-000009,-0.012513697297007598
ACH-000011,0.008256777371820592
ACH-000012,-0.14852995315699835
ACH-000013,-0.0018028831752767125
ACH-000014,0.19402254534210372
ACH-000015,0.011724135441120135
ACH-000017,-0.12917268219845646
ACH-000018,0.13702239074829753
ACH-000019,0.09540749742746853
ACH-000021,-0.03029567591557668
ACH-000022,-0.17980186185265304
ACH-000025,-0.08059249998719528
ACH-000028,0.002129483238623148
ACH-000030,-0.01078488620509136
ACH-000035,-0.1942438158775394
ACH-000036,0.12306378770614106
ACH-000037,-0.13250370893927488
ACH-000039,-0.13491418639929534
ACH-000040,-0.0653774984073556
ACH-000041,-0.03078454696159359
ACH-000042,0.056853228133566414
ACH-000045,-0.10222527227873293
ACH-000047,0.05232124867424665
ACH-000052,-0.04632168797457367
ACH-000053,-0.17039885832046525
ACH-000054,0.05360542124661753
ACH-000055,-0.0657351100659454
ACH-000060,0.044509560386505394
ACH-000067,0.17162559592251014
ACH-000070,0.003036674495783559
ACH-000075,-0.030014126559484933
ACH-000078,-0.1512406438654121
ACH-000082,0.0229238834336658
ACH-000085,0.04557599325890548
ACH-000086,-0.13277155582583172
ACH-000087,-0.07019222650890522
ACH-000092,-0.0690023425508369
ACH-000095,-0.007745635485606399
ACH-000097,-0.021862718265686032
ACH-000098,-0.10617621986095008
ACH-000099,0.0059912347528211255
ACH-000108,0.09556684172448007
ACH-000113,0.13700160643599055
ACH-000116,-0.010623991750595151
ACH-000118,0.0458291819365363
ACH-000120,0.015066274369043715
ACH-000123,0.0428528824465264
ACH-000127,-0.015288812858405785
ACH-000128,-0.04407797280100875
ACH-000132,-0.06616235554158019
ACH-000133,-0.06683708188060322
ACH-000137,0.10117581179080726
ACH-000138,0.07371078847021496
ACH-000142,-0.012609265412201743
ACH-000143,-0.005749488045064229
ACH-000146,-0.13222889872429924
ACH-000148,-0.005174710300427563
ACH-000150,-0.042920402047082286
ACH-000152,0.06762868440072896
ACH-000153,0.10690347575348004
ACH-000159,-0.028890414681119712
ACH-000160,0.08834053719317755
ACH-000163,0.0630063567875477
ACH-000167,-0.06775600200245291
ACH-000168,0.04713075494880633
ACH-000169,0.032825919491711084
ACH-000178,-0.07150259155350165
ACH-000183,0.003615292343131046
ACH-000188,-0.04657199503968462
ACH-000189,-0.020679792002427085
ACH-000190,0.037823530965892214
ACH-000198,-0.1676568904736752
ACH-000203,-0.05745028065369018
ACH-000204,-0.009433818935313356
ACH-000206,-0.06158768241004853
ACH-000207,-0.147788542756004
ACH-000208,0.004823027167477118
ACH-000210,0.3311197406038625
ACH-000211,-0.1097436424781416
ACH-000215,-0.0877879730093994
ACH-000221,0.08609521483120101
ACH-000222,0.005091868075324572
ACH-000223,-0.08439119190837625
ACH-000226,-0.03583197708487525
ACH-000227,-0.12207517245210008
ACH-000228,-0.01791651272156021
ACH-000231,0.042725334411023684
ACH-000232,-0.020395961174823018
ACH-000233,0.1083355264782468
ACH-000234,-0.012475989413298258
ACH-000235,0.0035789505121820264
ACH-000237,-0.030402049441052962
ACH-000238,0.12790880313238373
ACH-000242,0.2904867834754222
ACH-000243,-0.0034886805972803307
ACH-000244,-0.08016014476994918
ACH-000246,-0.052724319791262325
ACH-000248,-0.1736173719765821
ACH-000250,-0.032647141634103566
ACH-000251,0.15373910463892698
ACH-000252,-0.21257585849154906
ACH-000253,0.022631823657187567
ACH-000255,-0.09807471448587617
ACH-000256,0.06874389548414246
ACH-000257,-0.19061940834518706
ACH-000258,0.16787093089849647
ACH-000259,-0.0475705961946238
ACH-000260,0.015858116049235368
ACH-000261,-0.00012238568069977937
ACH-000262,0.07701459101528257
ACH-000263,-0.09793535894931624
ACH-000264,-0.05382878988594356
ACH-000265,0.0669328708734463
ACH-000266,0.013249742982006063
ACH-000272,-0.08679470177146165
ACH-000274,0.08570683947437331
ACH-000277,0.07638579971736377
ACH-000278,-0.11741840649215955
ACH-000279,0.048899457516735564
ACH-000280,-0.02031336480434188
ACH-000281,-0.09578484984400117
ACH-000288,-0.0386400673000388
ACH-000291,-0.025810550012123144
ACH-000293,-0.012853299122727773
ACH-000294,-0.1403225057031483
ACH-000295,-0.0042247394597718325
ACH-000296,-0.0032291385052839253
ACH-000302,-0.08483220526837615
ACH-000304,-0.06079747582350335
ACH-000307,0.044321244307377806
ACH-000308,0.005206508411097037
ACH-000310,-0.04969768596052769
ACH-000311,0.04388905037331972
ACH-000312,-0.08347615437126489
ACH-000315,0.0720623839636286
ACH-000316,0.006461795633302165
ACH-000317,-0.20731086562065176
ACH-000318,-0.083844323498554
ACH-000319,0.021338130002705544
ACH-000320,0.1701017110794394
ACH-000322,-0.11270135136294722
ACH-000323,0.0684804333272245
ACH-000324,-0.06372792967616707
ACH-000329,-0.033828862420332284
ACH-000330,-0.008581716041219625
ACH-000331,-0.09807920091693753
ACH-000332,-0.0018871750528184786
ACH-000334,-0.05405289179976474
ACH-000335,0.01211235046492885
ACH-000336,-0.025786869901958404
ACH-000337,0.05994956989502982
ACH-000338,-0.325747776924114
ACH-000339,-0.07083264325115345
ACH-000341,0.1414798114000814
ACH-000348,-0.13448873350520452
ACH-000350,-0.16488489674096926
ACH-000352,-0.012207169821918409
ACH-000356,-0.13577447906666654
ACH-000361,-0.04416134551145046
ACH-000362,-0.1308128812782078
ACH-000363,-0.12100406872110925
ACH-000364,0.07577536102030721
ACH-000365,-0.003949658012537812
ACH-000366,-0.07249166613305752
ACH-000368,-0.0291187337421493
ACH-000374,-0.01759477569269494
ACH-000375,-0.2092551169133134
ACH-000376,0.08000232576705191
ACH-000381,-0.0888127175390494
ACH-000383,-0.10507117471746596
ACH-000387,-0.12605997610226
ACH-000389,0.13091096076705286
ACH-000390,-0.22439873664463855
ACH-000393,-0.11873772459265118
ACH-000395,-0.11067174630779347
ACH-000396,-0.16153266948561046
ACH-000397,0.008883661044399709
ACH-000401,-0.2367888000804427
ACH-000402,-0.1731808635735689
ACH-000403,-0.08415681010911549
ACH-000404,0.0038082748297843306
ACH-000406,-0.04913362307209628
ACH-000407,0.043498366561007334
ACH-000408,-0.22293293227054364
ACH-000410,0.0015359326067119286
ACH-000411,-0.04092297451343097
ACH-000414,0.03339923587375145
ACH-000415,0.15650089348105806
ACH-000416,-0.02270683581698788
ACH-000420,0.09864009343541484
ACH-000421,-0.18220156577259491
ACH-000424,-0.09179568095009158
ACH-000425,0.0007732540059365706
ACH-000426,-0.23969368109936035
ACH-000427,-0.06718076263080666
ACH-000433,-0.08185532776455616
ACH-000435,-0.029262919552951232
ACH-000436,-0.10402290241704568
ACH-000444,-0.08223158673601477
ACH-000445,0.1346992459271075
ACH-000448,0.03418577414671484
ACH-000450,-0.10122302854461096
ACH-000452,0.029104369382517932
ACH-000454,-0.096611656753082
ACH-000458,-0.06973543174394667
ACH-000459,0.0774389543007166
ACH-000460,-0.03232764824230818
ACH-000461,0.0655369461068564
ACH-000463,-0.1788622181160507
ACH-000464,0.06055542646368931
ACH-000466,0.006119496588757954
ACH-000467,-0.0938697484004047
ACH-000468,0.06708036800998926
ACH-000469,0.1102726779837598
ACH-000470,0.15024433728306436
ACH-000471,0.03571696368365696
ACH-000472,-0.012102226340175827
ACH-000473,0.07068898366828114
ACH-000475,0.04370281783477793
ACH-000476,-0.005595223274326767
ACH-000477,0.009724699328502522
ACH-000479,-0.26040006265643245
ACH-000480,0.010579071846084014
ACH-000481,-0.010224462501705887
ACH-000483,-0.05620016012480105
ACH-000484,-0.10094247908189596
ACH-000485,-0.04968423518069743
ACH-000486,-0.06130051003373176
ACH-000487,0.004599476809909359
ACH-000488,-0.11735060568310095
ACH-000490,-0.24183013525897484
ACH-000491,0.05486390123654395
ACH-000495,0.062171664660497714
ACH-000496,0.1475431087212812
ACH-000499,0.015040399255647985
ACH-000500,0.02322416044023328
ACH-000502,0.0743194951301715
ACH-000503,-0.2692750970745729
ACH-000505,-0.0017562180992994475
ACH-000507,-0.18881448128576248
ACH-000510,-0.06879855698890149
ACH-000511,-0.043366798661624746
ACH-000512,-0.11529495203919125
ACH-000516,-0.12394688845750375
ACH-000517,-0.005515525356792154
ACH-000518,0.08090808070466841
ACH-000520,0.06806409371537912
ACH-000521,0.1321617084503027
ACH-000522,0.07321774290282021
ACH-000524,-0.07066304149455033
ACH-000527,-0.07318958562029731
ACH-000528,-0.12345502804215586
ACH-000537,0.016864717418451813
ACH-000541,0.1107316070226521
ACH-000542,-0.043231771026701914
ACH-000544,0.026883850605981755
ACH-000545,0.07923564080762971
ACH-000547,-0.15797014202218662
ACH-000548,-0.15007772203682618
ACH-000549,-0.15647840716573802
ACH-000550,0.04237497755260241
ACH-000552,0.026525359750132756
ACH-000556,-0.09309326202049878
ACH-000557,0.005415103274686036
ACH-000569,0.19176676149882546
ACH-000570,0.0237511908285686
ACH-000571,-0.0615505201044529
ACH-000573,0.11368261097484195
ACH-000576,-0.15104508058172136
ACH-000579,-0.057486985962372214
ACH-000580,-0.07897460559103034
ACH-000584,0.08246524225183123
ACH-000585,-0.032300157217535104
ACH-000588,-0.15602463857335316
ACH-000589,-0.0760730161406681
ACH-000591,0.16492534935683906
ACH-000593,-0.029378067852102323
ACH-000600,-0.09053584817463196
ACH-000601,-0.03680526320345987
ACH-000605,0.059541379533712364
ACH-000606,-0.17435445655460335
ACH-000608,-0.039970080788454
ACH-000614,0.057405800290729773
ACH-000616,0.052044338402081794
ACH-000618,-0.14474718578505374
ACH-000619,-0.2253105413465033
ACH-000620,0.01751493172112013
ACH-000621,0.04934530196868751
ACH-000622,-0.07459302712142436
ACH-000623,-0.053734742716753464
ACH-000624,-0.013670896379255176
ACH-000627,0.13700512852558624
