,STK39 (27347)
ACH-000004,-0.4143608709926598
ACH-000005,0.20572966420123268
ACH-000007,0.0030940485994424326
ACH-000009,-0.23478824627380426
ACH-000011,-0.029324134179989126
ACH-000012,-0.007414889530618597
ACH-000013,-0.07607293431997933
ACH-000014,-0.04866332594795207
ACH-000015,-0.16230719752092412
ACH-000017,-0.25029485906489657
ACH-000018,-0.38003369634314177
ACH-000019,-0.009622753926965131
ACH-000021,-0.10139973583031596
ACH-000022,-0.033594715796176865
ACH-000025,-0.05511705646814388
ACH-000028,-0.012038764145756388
ACH-000030,-0.11190340254128314
ACH-000035,-0.20615200304671696
ACH-000036,-0.11488699989019295
ACH-000037,-0.09714762706129072
ACH-000039,-0.2760597709849881
ACH-000040,0.0053061054617281065
ACH-000041,-0.14845430031706855
ACH-000042,-0.1657612750640733
ACH-000045,-0.16481557890003745
ACH-000047,-0.29347262930876056
ACH-000052,-0.1781221645723212
ACH-000053,-0.21306780416077026
ACH-000054,-0.09549139576131817
ACH-000055,-0.025981816973930517
ACH-000060,-0.21022366502162546
ACH-000067,-0.1658391670786879
ACH-000070,-0.23116565433148525
ACH-000075,-0.21733273622581847
ACH-000078,-0.05803617389978541
ACH-000082,-0.06830718474171299
ACH-000085,-0.22086378947185892
ACH-000086,-0.1810038773739856
ACH-000087,-0.15657040180214982
ACH-000092,-0.22885849859721394
ACH-000095,-0.19553804664318306
ACH-000097,-0.27726641606325503
ACH-000098,-0.24166019892936785
ACH-000099,-0.1566895769106302
ACH-000108,-0.05686280584748728
ACH-000113,-0.2348646835670976
ACH-000116,-0.16718552761420422
ACH-000118,-0.11513680869799707
ACH-000120,-0.1702746834117831
ACH-000123,-0.13785668331247716
ACH-000127,-0.15449438990062472
ACH-000128,-0.15553063459325794
ACH-000132,-0.13037154590480507
ACH-000133,-0.14241381667453618
ACH-000137,-0.300317004188285
ACH-000138,-0.14057174097108582
ACH-000142,-0.06694098088227356
ACH-000143,-0.2767820121617402
ACH-000146,-0.15463966324692333
ACH-000148,-0.1553632610873287
ACH-000150,0.009844875539912621
ACH-000152,-0.07500950277102736
ACH-000153,-0.03932774777147485
ACH-000159,-0.3699223879443172
ACH-000160,-0.08347146292706709
ACH-000163,-0.12812910920369736
ACH-000167,-0.09375550320895053
ACH-000168,-0.14378825610331306
ACH-000169,-0.13989986003940413
ACH-000178,-0.15730495899980465
ACH-000183,-0.05139168581625024
ACH-000188,-0.08736241299963006
ACH-000189,-0.21476686957855864
ACH-000190,-0.08332495192275591
ACH-000198,-0.07553691096118305
ACH-000203,-0.2558237630920536
ACH-000204,-0.014940579484280672
ACH-000206,-0.2100923995538068
ACH-000207,-0.06809548316104079
ACH-000208,-0.26277800274583224
ACH-000210,0.02154545096498077
ACH-000211,-0.17676824504639255
ACH-000215,-0.12012582298691588
ACH-000221,-0.06534638259822062
ACH-000222,-0.16753452859186782
ACH-000223,-0.19343661107000948
ACH-000226,-0.203718953601776
ACH-000227,-0.15664913380275944
ACH-000228,-0.10142021805780678
ACH-000231,-0.24755841762783634
ACH-000232,-0.14937758566556886
ACH-000233,-0.1886500487735283
ACH-000234,-0.18105339181632327
ACH-000235,-0.15444639246354308
ACH-000237,-0.2016621954837241
ACH-000238,-0.2857048392563266
ACH-000242,-0.18962352362799276
ACH-000243,-0.11599978684355453
ACH-000244,-0.07848014836407728
ACH-000246,-0.18709582700752386
ACH-000248,-0.18960196172018312
ACH-000250,-0.1595620323003499
ACH-000251,-0.11464110353359695
ACH-000252,-0.3085575993232561
ACH-000253,-0.26211874512237004
ACH-000255,-0.06522920477782497
ACH-000256,-0.15031378958465266
ACH-000257,-0.3131112967952415
ACH-000258,-0.29891676575993364
ACH-000259,-0.09592017294990987
ACH-000260,-0.21884216661302036
