,IDH1 (3417)
ACH-000004,-0.3676742022227656
ACH-000005,0.004600977879114693
ACH-000007,0.09662773032621154
ACH-000009,-0.2674263447477132
ACH-000011,-0.2308864502879682
ACH-000012,-0.11134489845569356
ACH-000013,-0.1259219820539289
ACH-000014,-0.06385047964888223
ACH-000015,-0.06595918948212176
ACH-000017,-0.1402418542446278
ACH-000018,-0.22332441817320045
ACH-000019,-0.047668568280543416
ACH-000021,-0.12520814657391616
ACH-000022,-0.13891419926118162
ACH-000025,0.024158094134344003
ACH-000028,-0.1276427237502656
ACH-000030,-0.12262805570483785
ACH-000035,0.037132003950127716
ACH-000036,-0.28786432016197644
ACH-000037,-0.3820274204388889
ACH-000039,-0.2029743215322362
ACH-000040,-0.19236496064207972
ACH-000041,-0.335754033824915
ACH-000042,-0.15174580028637502
ACH-000045,-0.1044628695590511
ACH-000047,-0.3160352399624976
ACH-000052,-0.0456991323929012
ACH-000053,0.022935602163400327
ACH-000054,-0.4852401371393961
ACH-000055,-0.2000317710467029
ACH-000060,-0.12048026146784975
ACH-000067,-0.3469254574763386
ACH-000070,-0.017655172964792232
ACH-000075,-0.06487076448338429
ACH-000078,-0.15188036492459914
ACH-000082,-0.1702654272889892
ACH-000085,-0.2197887455459414
ACH-000086,-0.2226047634703142
ACH-000087,-0.3213127656260858
ACH-000092,-0.2418075481476075
ACH-000095,-0.145123515197608
ACH-000097,-0.05135491254783231
ACH-000098,-0.28585255992617115
ACH-000099,-0.13536385810355014
ACH-000108,-0.15587696033888454
ACH-000113,-0.07698356549252056
ACH-000116,-0.11911712803636205
ACH-000118,-0.20112903061129175
ACH-000120,-0.20649301906920145
ACH-000123,-0.1867263038833723
ACH-000127,-0.17957233153210458
ACH-000128,-0.04729121728808078
ACH-000132,-0.02940199864779717
ACH-000133,-0.07924184538100561
ACH-000137,-0.06746606841425952
ACH-000138,-0.03464292579466001
ACH-000142,-0.036275890723841214
ACH-000143,-0.2905537536041195
ACH-000146,0.061156819740201325
ACH-000148,-0.2982933141770051
ACH-000150,-0.2662117614376539
ACH-000152,-0.08581603057858699
ACH-000153,-0.3310857793898591
ACH-000159,-0.03615130616775545
ACH-000160,0.4443864336826573
