,PRPF8 (10594)
ACH-000487,-1.5490702730831436
ACH-000488,-1.364361187403495
ACH-000490,-1.5229069625631195
ACH-000491,-1.3698272994036598
ACH-000495,-1.347186315089281
ACH-000496,-1.2121502326174178
ACH-000499,-1.1645335554051508
ACH-000500,-1.2535376778723932
ACH-000502,-1.4136975435761647
ACH-000503,-1.1533027123499555
ACH-000505,-1.3666922397239698
ACH-000507,-1.1706769032658164
ACH-000510,-1.417442183628669
ACH-000511,-1.1532159270021407
ACH-000512,-1.413893614418383
ACH-000516,-1.2364854363719635
ACH-000517,-1.4171143052371495
ACH-000518,-1.0433950914228065
ACH-000520,-1.3966970884088998
ACH-000521,-1.2712487611325636
ACH-000522,-1.3004094408915028
ACH-000524,-1.3284484643183987
ACH-000527,-1.3791174004430993
ACH-000528,-1.305289353126372
ACH-000537,-1.3440938088790482
ACH-000541,-1.2939883283562974
ACH-000542,-1.3621235810620351
ACH-000544,-1.351632285732277
ACH-000545,-1.429812351344112
ACH-000547,-1.2378148466435777
ACH-000548,-1.424127198091864
ACH-000549,-1.2363086554258538
ACH-000550,-1.4050023776002911
ACH-000552,-1.4658205053066686
ACH-000556,-1.1944367601894397
ACH-000557,-1.4448987384458103
ACH-000569,-1.472797015333699
ACH-000570,-1.357867541526323
ACH-000571,-1.3238364041739403
ACH-000573,-1.281449445017253
ACH-000576,-1.20924965639908
ACH-000579,-1.42764473735106
ACH-000580,-1.4486373185570074
ACH-000584,-1.3646203566667106
ACH-000585,-1.2736989809860002
ACH-000588,-1.3314078217093193
ACH-000589,-1.3599325847880088
ACH-000591,-1.2669686405547824
ACH-000593,-1.2252646832049894
ACH-000600,-1.3061717272471092
ACH-000601,-1.3208066404666379
ACH-000605,-1.3282332165072044
ACH-000606,-1.4029458274856124
ACH-000608,-1.335814090834881
ACH-000614,-1.503585989233334
ACH-000616,-1.2888993604295194
ACH-000618,-1.2761538345688137
ACH-000619,-1.3726330601096246
ACH-000620,-1.3437834484698268
ACH-000621,-1.3819939279357825
ACH-000622,-1.3353489170218875
ACH-000623,-1.2094637111234203
ACH-000624,-1.5226601587957271
ACH-000627,-1.2990816764997914
ACH-000630,-1.2418824374566315
ACH-000631,-1.372801914137564
ACH-000632,-1.246178967497632
ACH-000633,-1.0538446893826945
ACH-000637,-1.1162053739569524
ACH-000638,-1.3937454825053668
ACH-000646,-1.8205728014615865
ACH-000647,-1.3198798293158889
ACH-000648,-1.2233783624840775
ACH-000649,-1.3575344094329898
ACH-000651,-1.1289830648023258
ACH-000652,-1.4063490574290856
ACH-000653,-1.2919736158949184
ACH-000657,-1.3240940480742411
ACH-000658,-1.3935003693189634
ACH-000661,-1.3849208352700393
ACH-000662,-1.1946791711347209
ACH-000663,-1.2903521163008411
ACH-000665,-1.2246332570216092
ACH-000671,-1.1611683825005783
ACH-000672,-1.1893196860186444
ACH-000673,-1.2704329153866587
ACH-000676,-1.254299845900734
ACH-000677,-1.2714712034976663
ACH-000681,-1.1177021849056243
ACH-000683,-1.3812645913530979
ACH-000684,-1.2577010558710429
ACH-000688,-1.5925867260207869
ACH-000693,-1.2595860775627492
ACH-000694,-1.163896773821799
ACH-000695,-1.5458291742373624
ACH-000696,-1.3308195569474215
ACH-000697,-1.0865992318734106
ACH-000699,-1.3507127863728938
ACH-000701,-1.4709061141275075
ACH-000706,-1.2991897476495566
ACH-000711,-1.36196086124579
ACH-000713,-1.1694212936409054
ACH-000714,-1.3960427087225082
ACH-000718,-1.5639896429233748
ACH-000720,-1.5589193309124747
ACH-000721,-1.4661319492533516
ACH-000724,-1.3799135135808975
ACH-000725,-1.3976185439003348
ACH-000732,-1.1685312453702732
ACH-000734,-1.3815313922909442
ACH-000735,-1.2304360487988983
ACH-000736,-1.2987178645521893
ACH-000738,-1.1551586609695408
ACH-000746,-1.2822445608124171
ACH-000747,-1.2831781738867734
ACH-000748,-1.081546261611584
ACH-000753,-1.4567175417050635
ACH-000756,-1.2771480393682444
ACH-000757,-1.3394326159797958
ACH-000758,-1.1712435160591776
ACH-000760,-1.3602091753145091
ACH-000762,-1.1883958401781232
ACH-000763,-1.3053172424056092
ACH-000764,-1.2869782980148243
ACH-000765,-1.2750297896033644
ACH-000766,-1.3517567421731396
ACH-000767,-1.4294049006577871
ACH-000768,-1.3949296692058075
ACH-000769,-1.4494715489874588
ACH-000770,-1.3426120162348074
ACH-000771,-1.2461790283445884
ACH-000773,-1.3744285071002535
ACH-000776,-1.4271373739846127
ACH-000777,-1.3331222674065852
ACH-000778,-1.5075760065939663
ACH-000781,-1.357024890727303
ACH-000782,-1.3230073198047505
ACH-000783,-1.63766094977576
ACH-000784,-1.190089181690293
ACH-000785,-1.4297573127151704
ACH-000787,-1.2208226764534909
ACH-000788,-1.216338214344383
ACH-000791,-1.3599557881862818
ACH-000792,-1.370924939844172
ACH-000794,-1.3273558650684218
ACH-000796,-1.33485695408334
ACH-000798,-1.241492346313385
ACH-000799,-1.2647216083838264
ACH-000800,-1.6260963700688817
ACH-000802,-1.446386285719408
ACH-000804,-1.1574805539602482
ACH-000805,-1.196990674173447
ACH-000809,-1.3788282859605134
ACH-000810,-1.5089558391956432
ACH-000811,-1.4338093994513808
ACH-000817,-1.4428436080884162
ACH-000819,-1.3858552172021943
ACH-000820,-1.5255820718199904
ACH-000821,-1.385262653407081
ACH-000822,-1.4373584682732892
ACH-000823,-1.1327697296135193
ACH-000824,-1.4245138899073406
ACH-000827,-1.3191867768229573
ACH-000829,-1.3534346537741495
ACH-000831,-1.5191489095243955
ACH-000832,-1.2402675926457671
ACH-000833,-1.093338765470948
ACH-000834,-1.4425813568288484
ACH-000835,-1.3349218979586812
ACH-000836,-1.2754281179261364
ACH-000837,-1.3385982454811836
ACH-000838,-1.405295403783757
ACH-000839,-1.3015096722285993
ACH-000840,-1.5163938007725934
ACH-000841,-1.1976286307097748
ACH-000843,-1.1847985393985687
ACH-000846,-1.3099573018603792
ACH-000847,-1.2625014653218778
ACH-000848,-1.209298561291794
ACH-000849,-1.2971708957243873
ACH-000851,-1.4362543802025902
ACH-000855,-1.2761010007055644
ACH-000856,-1.4260197149420752
ACH-000858,-1.2795188673056086
ACH-000859,-1.228623388756091
ACH-000861,-1.5428912919661983
ACH-000862,-1.4238969552614964
ACH-000865,-1.303856834686738
ACH-000866,-1.3618853875974557
ACH-000867,-1.2652421952569393
ACH-000869,-1.5504620662632955
ACH-000872,-1.406859188507967
ACH-000873,-1.3382749975195591
ACH-000876,-1.3911082004813842
ACH-000878,-1.102194404062823
ACH-000880,-1.3351334403056492
ACH-000881,-1.4069184285561136
ACH-000882,-1.2799251116045467
ACH-000884,-1.2067896850344966
ACH-000885,-1.3623063625960201
ACH-000887,-1.205004348293023
ACH-000889,-1.4389327230010376
ACH-000896,-1.1657932217721994
ACH-000898,-1.3761873133978728
ACH-000900,-1.3574585489617434
ACH-000901,-1.319274171417221
ACH-000905,-1.3469425033213749
ACH-000906,-1.232537416855168
ACH-000907,-1.4881746102556266
ACH-000910,-1.5483574911654252
ACH-000911,-1.3848919528393024
ACH-000912,-1.385368627428323
ACH-000913,-1.274842567401679
ACH-000915,-1.3807945341515653
ACH-000916,-1.4892306847447363
ACH-000917,-1.2199395383066554
ACH-000920,-1.1356144394906578
ACH-000921,-1.3224078799888157
ACH-000924,-1.4440298782263281
ACH-000926,-1.233536084601879
ACH-000928,-1.5874363504545643
ACH-000929,-1.4374727791948148
ACH-000932,-1.4270890631574682
ACH-000935,-1.421324553479456
ACH-000936,-1.1803091072606806
ACH-000937,-1.4495006979913947
ACH-000938,-1.5792170023044152
ACH-000939,-1.7874966467217954
ACH-000941,-1.4676863590175326
ACH-000943,-1.0050881135838348
ACH-000946,-1.2545697037417387
ACH-000947,-1.3616921529829886
ACH-000948,-1.2920568138993205
ACH-000950,-1.020208733676707
ACH-000953,-1.3033339140538107
ACH-000954,-1.1188583841662116
ACH-000957,-1.1668014223356824
ACH-000958,-1.276610389953167
ACH-000960,-1.4419107802713826
ACH-000963,-1.4930786669408254
ACH-000968,-1.1460085054677127
ACH-000969,-1.3114805188808871
ACH-000972,-1.478882147955726
ACH-000973,-1.242319872468288
ACH-000974,-1.355590120536123
ACH-000978,-1.4480485999999333
ACH-000984,-1.4339012481925757
ACH-000986,-1.256227915560666
ACH-000988,-1.3858702298055463
ACH-000993,-1.4158470160647785
ACH-000994,-1.37591587810514
ACH-000996,-1.5614264195805556
ACH-001001,-1.2552328764089038
ACH-001020,-1.3885248425464822
ACH-001028,-1.4547401786924132
ACH-001031,-1.325474571206376
ACH-001038,-1.33672150913858
ACH-001048,-1.3056017386548089
ACH-001050,-1.3669656993912516
ACH-001053,-1.5511956645233422
ACH-001054,-1.2993151054784682
ACH-001061,-1.2565516630129998
ACH-001067,-1.308960712027791
ACH-001075,-1.1704342495737203
ACH-001096,-1.4192563386064776
ACH-001111,-1.3401126883118155
ACH-001119,-1.2009786192055711
ACH-001128,-1.5616267781094106
ACH-001134,-1.2008311687684177
ACH-001151,-1.2603748460262842
ACH-001163,-1.4055526843117705
ACH-001164,-1.7881169811462019
ACH-001183,-1.541392258543834
ACH-001192,-1.1696151817122151
ACH-001193,-1.5199516992342093
ACH-001196,-1.4728217051218988
ACH-001197,-1.5363218357854254
ACH-001205,-1.3981796125412336
ACH-001211,-1.5194950391868898
ACH-001212,-1.6293271950646475
ACH-001228,-1.3871443849398322
ACH-001232,-1.4074498706288783
ACH-001239,-1.2834507428603814
ACH-001270,-1.4016131489003765
ACH-001274,-1.283855537219218
ACH-001275,-1.1199954761480526
ACH-001277,-1.3197450227630714
ACH-001278,-1.2731975993519404
ACH-001280,-1.4380291844648947
ACH-001283,-1.1643791211852672
ACH-001289,-1.17717297716017
ACH-001300,-1.0963962148015474
ACH-001301,-1.324538175469693
ACH-001302,-1.2835038740786142
ACH-001306,-1.2326858350646002
ACH-001318,-1.4183249597399932
ACH-001322,-1.3358420791504737
ACH-001328,-1.3082185903012744
ACH-001332,-1.277758867674469
ACH-001336,-1.2706093356844117
ACH-001346,-1.2029957755369856
ACH-001353,-1.2439174401248645
ACH-001354,-1.1670464961966158
ACH-001367,-0.9714593870099316
ACH-001368,-1.3594775358703266
ACH-001374,-1.4310014465547216
ACH-001377,-1.1461980790452342
ACH-001380,-1.205150194472056
ACH-001391,-1.5215242631228638
ACH-001408,-1.5494369011679665
ACH-001430,-1.1651377315603866
ACH-001431,-1.3723720549150031
ACH-001450,-1.2092549054494297
ACH-001496,-1.3554405006022847
ACH-001500,-1.306966829733868
ACH-001523,-1.0741101481801425
ACH-001532,-1.4017794930164962
ACH-001550,-1.2684107956674548
ACH-001552,-1.0483653844898115
ACH-001554,-1.307539678949912
ACH-001654,-1.2530817517544417
ACH-001735,-1.4381415965420417
ACH-001736,-1.2421796638181313
ACH-001737,-1.0538047156079096
ACH-001740,-1.3966512850336354
ACH-001745,-1.3009716411755945
ACH-001765,-1.4617466397056074
