,PRAMEF2 (65122)
ACH-000004,-0.023783545526678357
ACH-000005,-0.06633996338088738
ACH-000007,-0.01136887941351968
ACH-000009,-0.06054383895812454
ACH-000011,-0.018007665334896072
ACH-000012,-0.02121114517063261
ACH-000013,0.0998627191384714
ACH-000014,-0.0674518320133982
ACH-000015,-0.057532917823585925
ACH-000017,-0.09830751944443654
ACH-000018,0.05057241966272449
ACH-000019,-0.06927692469052601
ACH-000021,-0.08489027197764665
ACH-000022,-0.20409135532283446
ACH-000025,0.06775348390322518
ACH-000028,-0.0809664867694095
ACH-000030,-0.08192570079083672
ACH-000035,0.08519368658994421
ACH-000036,0.014979379816647988
ACH-000037,0.12280177841402
ACH-000039,-0.07086451427113001
ACH-000040,-0.04940882223239237
ACH-000041,0.011980815641643544
ACH-000042,0.040525844538914016
ACH-000045,-0.02349834907725555
ACH-000047,0.060244948581965815
ACH-000052,0.10210239000690499
ACH-000053,0.0656794233194889
ACH-000054,-0.13341001609051215
ACH-000055,0.11485942427025485
ACH-000060,-0.07497214535211576
ACH-000067,-0.0012851610479465512
ACH-000070,-0.04009632900379537
ACH-000075,0.017194787903561617
ACH-000078,0.02549793651875437
ACH-000082,-0.2578131813318604
ACH-000085,-0.04460186496348802
ACH-000086,-0.009203613304794066
ACH-000087,-0.13684376918447647
ACH-000092,0.02675084249436265
ACH-000095,-0.10079496799310113
ACH-000097,-0.05282452970704123
ACH-000098,-0.002647835244384833
ACH-000099,-0.014735865746606187
ACH-000108,0.043891611533906284
ACH-000113,-0.14292888925968678
ACH-000116,-0.022612919173182724
ACH-000118,0.028384747452125682
ACH-000120,0.001886572296750934
ACH-000123,-0.12411621994530375
ACH-000127,-0.06436691947081792
ACH-000128,-0.21539253267140585
ACH-000132,-0.05162294649799712
ACH-000133,0.03438224699266937
ACH-000137,-0.08296756680591502
ACH-000138,0.04212344356850292
ACH-000142,-0.15624008566329492
ACH-000143,0.0015724878382895962
ACH-000146,0.006951469342909486
ACH-000148,0.01568453836032373
ACH-000150,-0.08683087971784004
ACH-000152,-0.059790922484934735
ACH-000153,-0.09244104576524972
ACH-000159,-0.07184356708087837
ACH-000160,-0.23532772597554635
ACH-000163,-0.06704664102969063
ACH-000167,-0.1255859529632624
ACH-000168,0.12424290354678524
ACH-000169,-0.002035593111783452
ACH-000178,-0.19391375500006866
ACH-000183,-0.0820143712178552
ACH-000188,-0.09108527164525047
ACH-000189,0.03432637073280278
ACH-000190,0.12211382711823945
ACH-000198,-0.11946260252793635
ACH-000203,-0.1345901615438766
ACH-000204,-0.2823671313231548
ACH-000206,0.03213455090186215
ACH-000207,-0.06082790905495105
ACH-000208,-0.3425636787438661
ACH-000210,0.042358529430260604
ACH-000211,-0.13630012916528667
ACH-000215,-0.02432748059848212
ACH-000221,-0.17918782566327585
ACH-000222,-0.03426318157622355
ACH-000223,-0.08400311248425542
