,VAT1L (57687)
ACH-000004,0.06509849694202399
ACH-000005,-0.0385264507228705
ACH-000007,0.17842037023425494
ACH-000009,-0.02487073868650204
ACH-000011,-0.039819781945646365
ACH-000012,0.044604898889950166
ACH-000013,-0.031762033516419284
ACH-000014,-0.008783912390444924
ACH-000015,0.21513352382269613
ACH-000017,-0.030490195782450324
ACH-000018,-0.01196791269547196
ACH-000019,-0.054834929422075435
ACH-000021,0.029245125148527173
ACH-000022,0.09422935612889123
ACH-000025,0.02084594278496489
ACH-000028,0.048930911852125634
ACH-000030,-0.01449028865990974
ACH-000035,-0.029922462278453025
ACH-000036,0.15847422171933814
ACH-000037,-0.054294244590927486
ACH-000039,0.17886213387393646
ACH-000040,0.1027242922028018
ACH-000041,0.1843805123445588
ACH-000042,-0.04427990642560658
ACH-000045,0.08377953770516235
ACH-000047,-0.0969397464273964
ACH-000052,-0.17106516140874534
ACH-000053,0.10013589595022253
ACH-000054,-0.12095797031896308
ACH-000055,0.00488924640294264
ACH-000060,-0.03320384346803799
ACH-000067,0.02445089366320142
ACH-000070,-0.2220150820505328
ACH-000075,-0.09831860557952138
ACH-000078,0.012078407060039204
ACH-000082,-0.01351808374630008
ACH-000085,0.04369557495058958
ACH-000086,-0.03988788748837739
ACH-000087,0.01710544549139845
ACH-000092,0.03913207740511247
ACH-000095,-0.0236569160223544
ACH-000097,-0.04137367048013285
ACH-000098,-0.17964172063645115
ACH-000099,0.013314517969057362
ACH-000108,0.05524659670031327
ACH-000113,-0.043152513622390566
ACH-000116,0.027103322994550785
ACH-000118,0.03127784052486221
ACH-000120,-0.09957334926204872
ACH-000123,-0.1539286128712963
ACH-000127,-0.08605022534963874
ACH-000128,0.02054336933566828
ACH-000132,-0.12555317104933453
ACH-000133,-0.037021128575682974
ACH-000137,0.028303227328440855
ACH-000138,0.011821040049971216
ACH-000142,0.027790195675868712
ACH-000143,-0.12746436008777887
ACH-000146,-0.035399359281335016
ACH-000148,0.02375907562118569
ACH-000150,0.13821606036130912
ACH-000152,-0.02087676548030433
ACH-000153,-0.006730120097263354
ACH-000159,-0.03188293292437222
ACH-000160,0.1572262239281882
ACH-000163,0.09291569292242206
ACH-000167,0.2718786554205768
ACH-000168,-0.21984301497162465
ACH-000169,-0.013909817972198237
ACH-000178,-0.05908436112185798
ACH-000183,-0.019564790454841444
ACH-000188,-0.012576554324225369
ACH-000189,0.3276933397806581
ACH-000190,-0.06362452371919512
ACH-000198,-0.049740304472165126
ACH-000203,-0.1423685224402662
ACH-000204,-0.16993060086169556
ACH-000206,0.126260259230984
ACH-000207,-0.1997367137444419
ACH-000208,0.06620403044657336
ACH-000210,-0.04065245090562225
ACH-000211,-0.08989059632445909
ACH-000215,0.0074881367539823265
ACH-000221,0.014737691959964053
ACH-000222,-0.15488600213847076
ACH-000223,-0.03313285282299599
ACH-000226,0.03295185562986597
ACH-000227,-0.25672367922622913
ACH-000228,0.005998142702125556
ACH-000231,0.02954235311447268
ACH-000232,0.003472527224109116
ACH-000233,-0.00014579185776715075
ACH-000234,-0.0367913436114835
ACH-000235,-0.10678484890236836
ACH-000237,0.09595379159384257
ACH-000238,0.011952494272366629
ACH-000242,0.05254912435736644
ACH-000243,-0.03309763147662653
ACH-000244,0.3387015923946641
ACH-000246,0.0571765769426761
ACH-000248,-0.06865986655815998
ACH-000250,-0.007133458629685298
ACH-000251,-0.07211082998834502
ACH-000252,-0.16211169013439872
ACH-000253,0.06594845623819197
ACH-000255,0.016930060059560357
ACH-000256,-0.04724456800813121
ACH-000257,0.03968528456296646
ACH-000258,-0.04096073217152412
ACH-000259,0.050385596546701286
ACH-000260,-0.12208103165169952
ACH-000261,-0.0762485900527851
ACH-000262,-0.26523796963974394
ACH-000263,0.04265063570619669
ACH-000264,0.01821387256959675
ACH-000265,0.12162702497677445
ACH-000266,0.009688781702574634
ACH-000272,-0.0288414798493844
ACH-000274,0.03927193023296422
ACH-000277,-0.0581033723881516
ACH-000278,0.00043687833384261363
ACH-000279,-0.06747295349258547
ACH-000280,0.012422457247177264
ACH-000281,0.025399961041189755
ACH-000288,0.01240475885095407
ACH-000291,0.0038776021353035296
ACH-000293,0.023496912094673958
ACH-000294,-0.2237125928619143
ACH-000295,-0.05258207448005652
ACH-000296,-0.18044114358182264
ACH-000302,0.031104158512986882
ACH-000304,0.11260126716770523
ACH-000307,-0.024036673755696573
ACH-000308,-0.02846832997253433
ACH-000310,0.008636383323411302
ACH-000311,-0.07903498573812125
ACH-000312,0.10282400737585856
ACH-000315,-0.04472019238697533
ACH-000316,-0.22517770460422976
ACH-000317,0.05466432393976742
ACH-000318,0.07259353460031871
ACH-000319,0.05908676134732665
ACH-000320,0.15327849874835175
ACH-000322,-0.02760638615770157
ACH-000323,0.04153577405835771
ACH-000324,-0.10316894464509473
ACH-000329,-0.12055958748383865
ACH-000330,0.06962020919972793
ACH-000331,-0.05007872888298439
ACH-000332,-0.010956210661612769
ACH-000334,0.0961606112982766
ACH-000335,-0.04079558878130268
ACH-000336,-0.2403391214730645
ACH-000337,-0.003153059125244812
ACH-000338,-0.03862580633852053
ACH-000339,-0.033238730237803056
ACH-000341,-0.08289669286861641
ACH-000348,-0.08561571569543132
