,HAS3 (3038)
ACH-000004,-0.034141738255823215
ACH-000005,-0.16762332054432966
ACH-000007,-0.1812051157200392
ACH-000009,0.11888729034751253
ACH-000011,0.1200894595692715
ACH-000012,0.03994345068580317
ACH-000013,-0.03534224073287991
ACH-000014,0.013205197271564544
ACH-000015,0.12777123395545142
ACH-000017,0.09024143072617824
ACH-000018,-0.0775514991621436
ACH-000019,0.059994371328220476
ACH-000021,-0.05479546147536452
ACH-000022,0.03663516078928835
ACH-000025,0.03273963197308427
ACH-000028,0.08256840901322034
ACH-000030,0.15630131395541644
ACH-000035,-0.0060598718927696365
ACH-000036,0.15057923130066728
ACH-000037,-0.027337280673512
ACH-000039,0.12557304932037167
ACH-000040,-0.003495777289062168
ACH-000041,0.04127085288606544
ACH-000042,-0.0632753793667577
ACH-000045,0.0948076848422129
ACH-000047,-0.03720305077682731
ACH-000052,0.18062771048398732
ACH-000053,0.07762591037397475
ACH-000054,0.01516412052785219
ACH-000055,0.029198340681813574
ACH-000060,-0.08664757645375637
ACH-000067,0.105618916438298
ACH-000070,0.08518726567297849
ACH-000075,0.08912380718362918
ACH-000078,0.11782412228497592
ACH-000082,0.04391989115771995
ACH-000085,0.2196178022893457
ACH-000086,-0.060201978369032565
ACH-000087,0.21205548752924014
ACH-000092,0.07460840450055307
ACH-000095,0.054000945308643813
ACH-000097,0.1114807349093694
ACH-000098,0.1206788131060312
ACH-000099,0.016007280154449563
ACH-000108,0.09439930162114273
ACH-000113,0.07317568302457292
ACH-000116,0.1995880666280787
ACH-000118,-0.06249591149504542
ACH-000120,-0.08007445931659038
ACH-000123,0.07431638200465354
ACH-000127,-0.03896661193062197
ACH-000128,0.1821909968740993
ACH-000132,-0.12540327490808592
ACH-000133,0.13380767751633965
ACH-000137,-0.005700386661400447
ACH-000138,0.08137867274283933
ACH-000142,-0.051325574588420166
ACH-000143,-0.18001724483547968
ACH-000146,0.1160489024334242
ACH-000148,0.07188512436361763
ACH-000150,-0.05676390759327458
ACH-000152,-0.047646806919978565
ACH-000153,0.15197926063239578
ACH-000159,0.11998239336551672
ACH-000160,0.1447586077539834
ACH-000163,0.057598185706787465
ACH-000167,0.3817721245964335
ACH-000168,0.2170426887253211
ACH-000169,0.06543253970901401
ACH-000178,0.11789958239935225
ACH-000183,0.050145997348816064
ACH-000188,0.10939590663893242
ACH-000189,0.03940070987820955
ACH-000190,0.1768333333271636
ACH-000198,0.023169150614138486
ACH-000203,0.018327219591365903
ACH-000204,-0.200879862489232
ACH-000206,0.09778956900798587
ACH-000207,0.13929162053972435
ACH-000208,0.04506300465501406
ACH-000210,-0.04224767343642862
ACH-000211,0.09516842826697583
ACH-000215,0.0799791293416631
ACH-000221,0.09061423939485752
ACH-000222,-0.028954087830766962
ACH-000223,0.0628695071285737
ACH-000226,0.21615045427893625
ACH-000227,0.0672684977964885
ACH-000228,-0.02045217594705468
ACH-000231,0.10061716729748596
ACH-000232,0.06555193437008526
ACH-000233,0.0012468001239630813
ACH-000234,0.14983184355755302
ACH-000235,0.0404059859266291
ACH-000237,0.12627259879653446
ACH-000238,0.042577795344886725
ACH-000242,-0.024532346310673688
ACH-000243,0.06002316605490394
ACH-000244,0.14270584682453344
ACH-000246,0.1931958511624422
ACH-000248,0.0767594586233531
ACH-000250,0.04750883502568984
ACH-000251,0.01668301325005112
ACH-000252,0.10593327465841726
ACH-000253,0.03246881612613566
ACH-000255,0.05193378480864178
ACH-000256,0.01948985514133708
ACH-000257,0.111281899957521
ACH-000258,0.04998944484049208
ACH-000259,0.12231823042164006
ACH-000260,0.03688453733488032
ACH-000261,-0.016279242637469018
ACH-000262,0.06339368549815373
ACH-000263,0.030998130958393343
ACH-000264,0.038719221564508084
ACH-000265,0.0975988160539258
ACH-000266,-0.07487414976327349
ACH-000272,0.16947635911297929
ACH-000274,0.0776037806042472
ACH-000277,0.08259348944791214
ACH-000278,0.06686681227193242
ACH-000279,0.08460035486184983
ACH-000280,0.06092534038490915
ACH-000281,-0.002634113560740673
ACH-000288,-0.04493579589048161
ACH-000291,0.07806406084732505
ACH-000293,0.04205206698620922
ACH-000294,0.148530350411225
ACH-000295,-0.05450916103114133
ACH-000296,0.10251882411966456
ACH-000302,0.0770557769197271
ACH-000304,0.10531196374211126
ACH-000307,-0.05324912815045885
ACH-000308,0.05986412912749438
ACH-000310,0.16646406449513956
ACH-000311,0.13873469482361386
ACH-000312,-0.0029162884196180182
ACH-000315,0.10042062921701607
ACH-000316,0.050368189530820937
ACH-000317,0.14258556440859327
ACH-000318,-0.14339435140996687
ACH-000319,0.0918449725559476
ACH-000320,0.09328670346903788
ACH-000322,-0.020451372015628917
ACH-000323,0.025579317180945117
ACH-000324,0.12739970932494787
ACH-000329,0.04467553775007435
ACH-000330,0.13965869851083595
ACH-000331,0.10168127623582147
ACH-000332,0.10814374464060712
ACH-000334,0.07483291781960791
ACH-000335,-0.07830954636975401
ACH-000336,0.13039710915836966
ACH-000337,-0.18152745245296803
ACH-000338,0.1808591376512164
ACH-000339,0.06713461778600112
ACH-000341,0.07584004111326212
ACH-000348,0.036671585943401516
ACH-000350,-0.09411595242140132
ACH-000352,-0.09765639263383707
ACH-000356,0.2373613609351409
ACH-000361,-0.09137319166237896
ACH-000362,0.11328973996448985
ACH-000363,0.08293885560080196
ACH-000364,0.016447172730693824
ACH-000365,0.04127674890225843
ACH-000366,-0.04941380959501178
ACH-000368,0.02387268105101304
ACH-000374,-0.0003108418684063528
ACH-000375,0.09144566540941668
ACH-000376,0.17582539763976598
ACH-000381,0.004194687497941422
ACH-000383,0.10669109092639144
ACH-000387,0.007519391901085186
ACH-000389,0.060332140404758074
ACH-000390,0.0674041769010867
ACH-000393,0.15143536853671416
ACH-000395,-0.13650772063771402
ACH-000396,0.12925125522500167
ACH-000397,0.07314991305912004
ACH-000401,0.06790120332345209
ACH-000402,-0.0023524136650684307
ACH-000403,0.0645657710845959
ACH-000404,0.1742290584178267
ACH-000406,0.13016197424931744
ACH-000407,0.03401664296657446
ACH-000408,0.053461515744314785
