,SMNDC1 (10285)
ACH-000988,-0.6443247976576247
ACH-000993,-0.9250652161667978
ACH-000994,-0.7488479389608992
ACH-000996,-0.8722591802036198
ACH-001001,-0.6389739059658556
ACH-001020,-0.3077088340681192
ACH-001028,-0.7250478541786136
ACH-001031,-0.7884261222948353
ACH-001038,-0.8096172606406915
ACH-001048,-0.7843152696919938
ACH-001050,-0.5460095081014205
ACH-001053,-0.8381645584853064
ACH-001054,-0.8232916980835473
ACH-001061,-0.6447919724985385
ACH-001067,-0.8073516083341649
ACH-001075,-0.9324815535852258
ACH-001096,-0.8423527782852124
ACH-001111,-0.8219117104052402
ACH-001119,-0.644601267176712
ACH-001128,-0.2415795304566257
ACH-001134,-0.7595318652909271
ACH-001151,-0.8600778012318769
ACH-001163,-0.6775498068914091
ACH-001164,-0.8088863848449037
ACH-001183,-0.8993064613202251
ACH-001192,-0.6127223336930281
ACH-001193,-0.4967079451137332
ACH-001196,-0.7942118970873431
ACH-001197,-0.9632237233235484
ACH-001205,-0.9790047789603424
ACH-001211,-0.79578235005704
ACH-001212,-0.7245109990812357
ACH-001228,-0.967440829581844
ACH-001232,-0.794641440057075
ACH-001239,-0.5746451447107512
ACH-001270,-0.9781377876341424
ACH-001274,-0.968493527053463
ACH-001275,-0.6945042653246284
ACH-001277,-0.7216374306197358
ACH-001278,-0.8675575960814684
ACH-001280,-0.9315479398429448
ACH-001283,-0.6609976579617914
ACH-001289,-0.8315916865279508
ACH-001300,-0.7273545007446046
ACH-001301,-0.8781588633173645
ACH-001302,-0.6591550501161615
ACH-001306,-0.7520376050872353
ACH-001318,-0.8466248326741226
ACH-001322,-0.9436044340553068
ACH-001328,-0.6593706761116432
ACH-001332,-0.7262658951369529
ACH-001336,-0.7315613068448178
ACH-001346,-0.6822379365838582
ACH-001353,-0.7611736369053038
ACH-001354,-0.8704804026237196
ACH-001367,-0.5517618271342629
ACH-001368,-0.7545497706662075
ACH-001374,-0.6256114432960758
ACH-001377,-0.7716033047281087
ACH-001380,-0.7292903353583864
ACH-001391,-0.6542683492533496
ACH-001408,-0.6855503878496697
ACH-001430,-0.7384378350398777
ACH-001431,-0.7666943077731663
ACH-001450,-0.8397374557973308
ACH-001496,-0.6394677763045825
ACH-001500,-0.6715482414583968
ACH-001523,-0.8636563842619772
ACH-001532,-0.8939863232265329
ACH-001550,-0.5345683724053465
ACH-001552,-0.7592132265327289
ACH-001554,-0.8374353204994429
ACH-001654,-0.6346048527942224
ACH-001735,-0.7126545157221279
ACH-001736,-0.8375253577454762
ACH-001737,-0.6801194214882401
ACH-001740,-0.847673990392828
ACH-001745,-0.7747529550996067
ACH-001765,-0.798866399423929
