,GOLGA6L6 (727832)
ACH-000511,-0.4082333069780276
ACH-000512,-0.5488641988775778
ACH-000516,-0.16095916291400064
ACH-000517,-0.5943623611989687
ACH-000518,-0.5166529964791757
ACH-000520,-0.6122325696787305
ACH-000521,-0.448241599079082
ACH-000522,-0.5875952829453875
ACH-000524,-0.31079813104829684
ACH-000527,-0.26564163841207883
ACH-000528,-0.30440125957947123
ACH-000537,-0.3424314962052917
ACH-000541,-0.29248232341771
ACH-000542,-0.43353962515279815
ACH-000544,-0.39186110869427615
ACH-000545,-0.5387192993741728
ACH-000547,-0.0785871765904087
ACH-000548,-0.6267821736808661
ACH-000549,-0.5533366263870529
ACH-000550,-0.10468151787322423
ACH-000552,-0.41527558438768497
ACH-000556,-0.6331426377639905
ACH-000557,-0.6637772096023297
ACH-000569,-0.42484849885018094
ACH-000570,-0.612345305500121
ACH-000571,-0.4528070635582525
ACH-000573,-0.5110226193420361
ACH-000576,-0.5125882563671101
ACH-000579,-0.2053429141945682
ACH-000580,-0.35808100485970723
ACH-000584,-0.2906469233936773
ACH-000585,-0.3065096306268646
ACH-000588,-0.3124127907362574
ACH-000589,-0.2874049920944091
ACH-000591,-0.3805737833646545
ACH-000593,-0.3439828522786572
ACH-000600,-0.4132323363370645
ACH-000601,-0.4053481421208149
ACH-000605,-0.5144215304916189
ACH-000606,-0.40969823517169024
ACH-000608,-0.4282276535554539
ACH-000614,-0.3792176695305616
ACH-000616,-0.3720634969135647
ACH-000618,-0.4752038389372946
ACH-000619,-0.6527712355443347
ACH-000620,-0.4184912681533325
ACH-000621,-0.3180720842576297
ACH-000622,-0.3009428788411179
ACH-000623,-0.3832847725605927
ACH-000624,-0.6242294576725962
ACH-000627,-0.08325213431813186
ACH-000630,-0.4319724989168545
ACH-000631,-0.4394249285896004
ACH-000632,-0.4952979786354452
ACH-000633,-0.28117025573734605
ACH-000637,-0.4281295454744992
ACH-000638,-0.5766866359349593
ACH-000646,-0.2789170143627804
ACH-000647,-0.4681714255032604
ACH-000648,-0.456889933437276
ACH-000649,-0.4325617063111924
ACH-000651,-0.3030179739774094
ACH-000652,-0.3275593810319259
ACH-000653,-0.27834669115001803
ACH-000657,-0.5404320958744881
ACH-000658,-0.4800607665343925
ACH-000661,-0.3299195419010004
ACH-000662,-0.37445755442305795
ACH-000663,-0.2757658393741361
ACH-000665,-0.5550249542316057
ACH-000671,-0.4500133051381506
ACH-000672,-0.4622363965790348
ACH-000673,-0.5255622737431463
ACH-000676,-0.2968418166543109
ACH-000677,-0.34082370390123656
ACH-000681,-0.4606477034249962
ACH-000683,-0.18057825484913212
ACH-000684,-0.6030815683737706
ACH-000688,-0.3750188233509056
ACH-000693,-0.3707533731936717
ACH-000694,-0.3888529449783549
ACH-000695,-0.6134961325626389
ACH-000696,-0.4129422604091202
ACH-000697,-0.4053681661940721
ACH-000699,-0.34222701393378124
ACH-000701,-0.3203240648883601
ACH-000706,-0.35555933075388596
ACH-000711,-0.4426985740378416
ACH-000713,-0.5752503937820869
ACH-000714,-0.5223223361850126
ACH-000718,-0.3602447386166873
ACH-000720,-0.41985075331189975
ACH-000721,-0.6950285126069694
ACH-000724,-0.7771589002998741
ACH-000725,-0.3082119618623126
ACH-000732,-0.5386411051127074
ACH-000734,-0.2820711429420667
ACH-000735,-0.2921001504707321
ACH-000736,-0.6459763420127974
ACH-000738,-0.41976613165265503
ACH-000746,-0.2743307129322273
ACH-000747,-0.4584419158238993
ACH-000748,-0.4123805649641597
ACH-000753,-0.4379399361533525
ACH-000756,-0.43908136130678105
ACH-000757,-0.41372898432156746
ACH-000758,-0.6860510942976484
ACH-000760,-0.4584486377226521
ACH-000762,-0.4357634418913411
ACH-000763,-0.5986027994829622
ACH-000764,-0.4116545454570857
ACH-000765,-0.3353680312543611
ACH-000766,-0.3853810240681604
ACH-000767,-0.5507209291997668
ACH-000768,-0.4787110838997644
ACH-000769,-0.39942534005971203
ACH-000770,-0.5231059286385261
ACH-000771,-0.6900964849137413
ACH-000773,-0.5525795141497769
ACH-000776,-0.5465008650320504
ACH-000777,-0.3304850011442529
ACH-000778,-0.4290449668240536
ACH-000781,-0.462101879670409
ACH-000782,-0.3248579774456535
ACH-000783,-0.5231140250666618
ACH-000784,-0.3995356058073876
ACH-000785,-0.44632187162912224
ACH-000787,-0.3242681877998515
ACH-000788,-0.4761466449195532
ACH-000791,-0.4240503296137845
ACH-000792,-0.2324045246499387
ACH-000794,-0.38068539420475545
ACH-000796,-0.5831915444668037
ACH-000798,-0.2525992558279023
ACH-000799,-0.3530182970394101
ACH-000800,-0.5227113296061788
ACH-000802,-0.35734313323995703
ACH-000804,-0.542176321270155
ACH-000805,-0.4631852528775165
ACH-000809,-0.5580292943269168
ACH-000810,-0.4806482143668742
ACH-000811,-0.2998982528094862
ACH-000817,-0.4137072169788167
ACH-000819,-0.322674249985862
ACH-000820,-0.3996397145159155
ACH-000821,-0.5057791850724142
ACH-000822,-0.19845174905480725
ACH-000823,-0.3846848612114484
ACH-000824,-0.2813598919523683
ACH-000827,-0.4954331534456681
ACH-000829,-0.5176434417608299
ACH-000831,-0.39636236088799603
ACH-000832,-0.2524657588243536
ACH-000833,-0.40867510755693415
ACH-000834,-0.2885766190304051
ACH-000835,-0.2800645150103165
ACH-000836,-0.5744610741820755
ACH-000837,-0.22697538743390994
ACH-000838,-0.6072291852087275
ACH-000839,-0.7855308978471655
ACH-000840,-0.6247103614542754
ACH-000841,-0.5239981095363789
ACH-000843,-0.4020655773274046
ACH-000846,-0.5237064877054886
ACH-000847,-0.4765549093075054
ACH-000848,-0.2756633337541704
ACH-000849,-0.448140144089652
ACH-000851,-0.31543651771750203
ACH-000855,-0.5536066654661187
ACH-000856,-0.2757513068696094
ACH-000858,-0.3888046485301542
ACH-000859,-0.4979049313840712
ACH-000861,-0.2036028944466544
ACH-000862,-0.376133403578801
ACH-000865,-0.445712124070709
ACH-000866,-0.4684972802507286
ACH-000867,-0.7216948097961311
ACH-000869,-0.35629732224444594
ACH-000872,-0.406729735843714
ACH-000873,-0.18519917185620816
ACH-000876,-0.3998139055876371
ACH-000878,-0.28969512952550397
ACH-000880,-0.5063924188512132
ACH-000881,-0.3657475505555793
ACH-000882,-0.21546106614227245
ACH-000884,-0.3609707197212596
ACH-000885,-0.3539651059728913
ACH-000887,-0.3371276948202757
ACH-000889,-0.5457959612766321
ACH-000896,-0.4537526148694242
ACH-000898,-0.8057998861778298
ACH-000900,-0.5035122898596781
ACH-000901,-0.363881350658898
ACH-000905,-0.3989866808158198
ACH-000906,-0.4487141580133602
ACH-000907,-0.28603373841633023
ACH-000910,-0.3859950815276008
ACH-000911,-0.5274417606048855
ACH-000912,-0.4166443459705941
ACH-000913,-0.3188277590255724
ACH-000915,-0.3960469586123449
ACH-000916,-0.5389018915249209
ACH-000917,-0.4672526406560839
ACH-000920,-0.7115829649523174
ACH-000921,-0.30302392104364284
ACH-000924,-0.5424799272845253
ACH-000926,-0.43113174431256107
ACH-000928,-0.5009780518909874
ACH-000929,-0.5111845316714826
ACH-000932,-0.36680312347709904
ACH-000935,-0.4262221096930529
ACH-000936,-0.3276570800094546
ACH-000937,-0.5517818640667255
ACH-000938,-0.4493635615842341
ACH-000939,-0.3724678046883382
ACH-000941,-0.3778338539138363
ACH-000943,-0.37430350544485935
ACH-000946,-0.4413952102626227
ACH-000947,-0.5885550075951835
ACH-000948,-0.4482603582271428
ACH-000950,-0.3949705003924826
ACH-000953,-0.7187411729459677
ACH-000954,-0.15235911496523458
ACH-000957,-0.28283885054667424
ACH-000958,-0.246824965914073
ACH-000960,-0.6399747444711225
ACH-000963,-0.5454003251450804
ACH-000968,-0.3866663405100757
ACH-000969,-0.3489585854430072
ACH-000972,-0.29217744293931625
ACH-000973,-0.6713242253940209
ACH-000974,-0.4125841669404587
ACH-000978,-0.4546592437796079
ACH-000984,-0.4127777354941661
ACH-000986,-0.4605259892057482
ACH-000988,-0.6273512259420604
ACH-000993,-0.2466171612223569
ACH-000994,-0.442201811528878
ACH-000996,-0.6564153846515948
ACH-001001,-0.4537566463454646
ACH-001020,-0.26719483098611235
ACH-001028,-0.6384147385186347
ACH-001031,-0.6706421084004099
ACH-001038,-0.4195009583279613
ACH-001048,-0.2656166707645201
ACH-001050,-0.3068341982211919
ACH-001053,-0.4213712019881011
ACH-001054,-0.5037274508142855
ACH-001061,-0.4275088906389355
ACH-001067,-0.5789806828706258
ACH-001075,-0.6577902268714427
ACH-001096,-0.4785891390295142
ACH-001111,-0.3772834906575701
ACH-001119,-0.12273927869139248
ACH-001128,-0.25770710910530803
ACH-001134,-0.3664280035425573
ACH-001151,-0.4103455078655153
ACH-001163,-0.5442606243318046
ACH-001164,-0.24292234633544466
ACH-001183,-0.31659448517434924
ACH-001192,-0.4811066882708424
ACH-001193,-0.3921440565334319
ACH-001196,-0.4329336422181758
ACH-001197,-0.6614719078757755
ACH-001205,-0.5636971308735133
ACH-001211,-0.5756786954435358
ACH-001212,-0.3612708701042382
ACH-001228,-0.4473486322557352
ACH-001232,-0.6150414887302089
ACH-001239,-0.1838722657670162
ACH-001270,-0.5047662994938873
ACH-001274,-0.4513774846078968
ACH-001275,-0.2944311540871464
ACH-001277,-0.5081244289228625
ACH-001278,-0.32856847665046723
ACH-001280,-0.5870787694990673
ACH-001283,-0.3891421400891239
ACH-001289,-0.3207221583703014
ACH-001300,-0.470901697050629
ACH-001301,-0.6735703503017646
ACH-001302,-0.4695946069497355
ACH-001306,-0.3368724677421239
ACH-001318,-0.3923854755730789
ACH-001322,-0.3856826747414179
ACH-001328,-0.5668041177240905
ACH-001332,-0.5095417958818101
ACH-001336,-0.4272137151239226
ACH-001346,-0.3988384461365248
ACH-001353,-0.25950078421605915
ACH-001354,-0.4657512856847545
ACH-001367,-0.3422007107258732
ACH-001368,-0.5628795513491324
ACH-001374,-0.6860008667071946
ACH-001377,-0.34605802338004515
ACH-001380,-0.5249078674848124
ACH-001391,-0.4408996317025321
ACH-001408,-0.3133238933220362
ACH-001430,-0.2972207691508823
ACH-001431,-0.4158469524044806
ACH-001450,-0.31119407163975177
ACH-001496,-0.31226026766739995
ACH-001500,-0.5259150390473887
ACH-001523,-0.11998573503247725
ACH-001532,-0.4521299525497158
ACH-001550,-0.4077469696574954
ACH-001552,-0.35223173732831103
ACH-001554,-0.40134805694780495
ACH-001654,-0.5669275947035244
ACH-001735,-0.6917906706296213
ACH-001736,-0.4199727166524318
ACH-001737,-0.635139387381549
ACH-001740,-0.5390035355721484
ACH-001745,-0.12263875426760056
ACH-001765,-0.5198796100570854
