,LTA4H (4048)
ACH-000004,-0.01812079438719509
ACH-000005,-0.01428418424317799
ACH-000007,0.1254600488345011
ACH-000009,-0.02605870449008921
ACH-000011,-0.02077225441324784
ACH-000012,-0.08976871354215396
ACH-000013,0.04076969334742049
ACH-000014,0.04139548233384641
ACH-000015,0.0050911625983452715
ACH-000017,-0.11357521398448382
ACH-000018,-0.0932331954821776
ACH-000019,0.06904723150331714
ACH-000021,-0.07199716610969441
ACH-000022,0.14693334313441633
ACH-000025,-0.13713348198050948
ACH-000028,0.05058108511691318
ACH-000030,0.05141426021001102
ACH-000035,0.046668319154656114
ACH-000036,-0.047768356485152055
ACH-000037,-0.18367983012018047
ACH-000039,-0.15491175679627325
ACH-000040,-0.030669647452156407
ACH-000041,-0.00908067464919337
ACH-000042,-0.05462387436295263
ACH-000045,0.07735365163132894
ACH-000047,-0.19492273484457448
ACH-000052,-0.06966531858572947
ACH-000053,-0.010614625074036816
ACH-000054,-0.11272019127373215
ACH-000055,0.2219645342923202
ACH-000060,-0.02667970078700304
ACH-000067,-0.0764895455096127
ACH-000070,-0.07450455256147613
ACH-000075,-0.07298159849771038
ACH-000078,-0.02903970459754495
ACH-000082,0.010588248093828792
ACH-000085,0.0030535236773379607
ACH-000086,-0.09875380958871917
ACH-000087,0.1953589195522104
ACH-000092,-0.0757025035371355
ACH-000095,0.07252387513457978
ACH-000097,0.0751385490641222
ACH-000098,-0.0053656898975102995
ACH-000099,0.009315900833056891
ACH-000108,0.02374838181105428
ACH-000113,0.03551258665980662
ACH-000116,-0.06862163398384212
ACH-000118,-0.006756230796404018
ACH-000120,0.06810271598932764
ACH-000123,0.08841073713997476
ACH-000127,-0.0049374231842246145
ACH-000128,0.10137923932039797
ACH-000132,-0.008268625580256182
ACH-000133,-0.005830205324600404
ACH-000137,-0.02229765160803426
ACH-000138,-0.032447707285171344
ACH-000142,-0.17435568749895627
ACH-000143,-0.13294131875414308
ACH-000146,0.07436350370527241
ACH-000148,-0.054979155150435575
ACH-000150,-0.04591654257035502
ACH-000152,-0.07392545639619373
ACH-000153,0.1966827948434814
ACH-000159,0.009983865015809269
ACH-000160,0.011136568766089995
ACH-000163,0.06716722773670407
ACH-000167,-0.3702695337158129
ACH-000168,0.0706531909299548
ACH-000169,0.05359000136152473
ACH-000178,-0.034556134084878364
ACH-000183,0.0826061992201888
ACH-000188,-0.027124261281110482
ACH-000189,0.007378627562912828
ACH-000190,-0.07142285465970913
ACH-000198,0.0804946010048839
ACH-000203,-0.1857212646980593
ACH-000204,0.03734326903701452
ACH-000206,0.10989723009660853
ACH-000207,0.04445355510127979
ACH-000208,-0.03673974789714052
