,IL24 (11009)
ACH-000004,-0.34037789928751083
ACH-000005,-0.2386521912448365
ACH-000007,-0.2913570502320917
ACH-000009,-0.37886475385690016
ACH-000011,-0.335879246741803
ACH-000012,-0.2453493670769613
ACH-000013,-0.24167225663568326
ACH-000014,-0.32637106702167384
ACH-000015,-0.1992832471189449
ACH-000017,-0.13367261688113288
ACH-000018,-0.15016020252468373
ACH-000019,-0.5275049484754488
ACH-000021,-0.13133277626406709
ACH-000022,-0.09319956568193903
ACH-000025,-0.3401043532024412
ACH-000028,-0.15761657580542426
ACH-000030,-0.1358689175640008
ACH-000035,-0.2164184423341623
ACH-000036,-0.20357737579188445
ACH-000037,-0.25252294653063834
ACH-000039,-0.19525088546358835
ACH-000040,-0.29212055808585496
ACH-000041,-0.3155210662715228
ACH-000042,-0.16375447299514148
ACH-000045,-0.2305799752079504
ACH-000047,-0.19295202192573235
ACH-000052,-0.17117037897520976
ACH-000053,-0.20840578554212455
ACH-000054,-0.2944905370576075
ACH-000055,-0.5177716110446069
ACH-000060,-0.11721328682353195
ACH-000067,-0.2601599007734235
ACH-000070,-0.3397449462026515
ACH-000075,-0.2373452204950051
ACH-000078,-0.16623414259832647
ACH-000082,-0.21514718181231948
ACH-000085,-0.3424100803867787
ACH-000086,-0.28723956332069106
ACH-000087,-0.011383852514492684
ACH-000092,-0.22809970183899705
ACH-000095,-0.3574236616246508
ACH-000097,-0.2267909008999571
ACH-000098,-0.09976036015069434
ACH-000099,-0.19101048633228976
ACH-000108,-0.07981640735328374
ACH-000113,-0.3161358342731549
ACH-000116,-0.15809003516378672
ACH-000118,-0.2329319870855355
ACH-000120,-0.08561723099477997
ACH-000123,-0.21231222496285376
ACH-000127,-0.25054726357976714
ACH-000128,-0.40002384001320906
ACH-000132,-0.357999148648702
ACH-000133,-0.26341939742003745
ACH-000137,-0.4124167848053566
ACH-000138,-0.1690083256148608
ACH-000142,-0.06704096134477497
ACH-000143,-0.3200048348501061
ACH-000146,-0.2602930800331476
ACH-000148,-0.23588491474190046
ACH-000150,-0.01712053140058924
ACH-000152,-0.1693838166411427
ACH-000153,0.001042789581775446
ACH-000159,-0.17494819521872468
ACH-000160,-0.3364825736087701
ACH-000163,-0.2042834424409247
ACH-000167,-0.04981379879121242
ACH-000168,-0.3015519633778538
ACH-000169,-0.15211325843836904
ACH-000178,-0.18499282710294304
ACH-000183,-0.20088803689796847
ACH-000188,-0.0430054389185623
ACH-000189,-0.13833546791035842
ACH-000190,-0.23511858322520854
ACH-000198,-0.15285199883039655
ACH-000203,-0.05088226680938513
ACH-000204,-0.1785561847721084
ACH-000206,-0.4491005206616517
ACH-000207,-0.2075404171410848
ACH-000208,-0.3224588238986815
ACH-000210,-0.4178265388050233
ACH-000211,-0.14273052818015847
ACH-000215,-0.1937596088579576
ACH-000221,-0.12557304568367655
ACH-000222,0.11040003442488364
ACH-000223,-0.3020370084793297
ACH-000226,-0.3329995332523432
ACH-000227,-0.5671243196003787
ACH-000228,-0.27023985129931377
ACH-000231,-0.2029838459261392
ACH-000232,-0.15539326256353714
ACH-000233,-0.19547681776494347
ACH-000234,-0.3362104508764249
ACH-000235,-0.2687718832634392
ACH-000237,-0.2748602930124983
ACH-000238,-0.16767108295528158
ACH-000242,0.17125033131949907
ACH-000243,-0.281156897460747
ACH-000244,-0.08382371778755687
ACH-000246,-0.21141013159052427
ACH-000248,-0.19917776651590408
ACH-000250,-0.193382092547797
ACH-000251,-0.32684468192334204
ACH-000252,-0.1844039803106786
ACH-000253,-0.28132164677936977
ACH-000255,-0.09397023503758144
ACH-000256,-0.07825163559443916
ACH-000257,-0.30994002173827084
ACH-000258,-0.41285739107499936
ACH-000259,-0.07388368710112624
ACH-000260,-0.21620759690572766
ACH-000261,-0.1458333188009848
ACH-000262,-0.3441417580655627
ACH-000263,-0.1195868391579782
ACH-000264,-0.1358323043661431
ACH-000265,-0.1732807428497305
ACH-000266,-0.2265485352838757
ACH-000272,-0.01762187915405581
ACH-000274,-0.19906027617977187
ACH-000277,-0.18648115392028167
ACH-000278,-0.27333678923674903
ACH-000279,-0.19303844655788308
ACH-000280,-0.06325365074826089
ACH-000281,-0.15781877901804606
ACH-000288,-0.18903045695355544
ACH-000291,-0.11917121388392443
ACH-000293,-0.09490972679976743
ACH-000294,-0.2961182008095816
ACH-000295,-0.2141937832218093
ACH-000296,-0.09613634961175536
ACH-000302,-0.10732390087671946
ACH-000304,-0.18583712520798054
ACH-000307,-0.2772521345529657
ACH-000308,-0.28262049344013485
ACH-000310,-0.4171502747067333
ACH-000311,-0.3425076558119439
ACH-000312,-0.08809057928038824
ACH-000315,-0.1900720079734254
ACH-000316,-0.21939624910106886
ACH-000317,-0.20421582905972785
ACH-000318,-0.14708025691620102
ACH-000319,-0.1461838735234034
ACH-000320,-0.16470164234502965
ACH-000322,-0.2508061486273983
ACH-000323,-0.18663968532942615
ACH-000324,-0.19222085433815536
ACH-000329,-0.27818933153299835
ACH-000330,-0.18753710162893852
ACH-000331,-0.3043573573578295
ACH-000332,-0.21218098578475814
ACH-000334,-0.18219723889944772
ACH-000335,-0.11439773828984905
ACH-000336,-0.30698296143115056
ACH-000337,-0.4229823507040002
ACH-000338,-0.6849404464486507
ACH-000339,-0.19000367537004773
ACH-000341,-0.36638456066435615
ACH-000348,-0.23187720734250156
ACH-000350,-0.1813721103056644
ACH-000352,-0.11702944653357407
ACH-000356,-0.0106156783360245
ACH-000361,-0.14454301739998296
ACH-000362,-0.25243408242915577
ACH-000363,-0.2575138428677117
ACH-000364,-0.31930667302045
ACH-000365,-0.26260712838176503
ACH-000366,-0.2364086348491349
ACH-000368,-0.18317998912183767
ACH-000374,-0.2310825519198761
ACH-000375,-0.10203860042461843
ACH-000376,-0.2649487485291116
ACH-000381,-0.3302722655453844
ACH-000383,-0.12810731476115866
ACH-000387,-0.18300411139297534
ACH-000389,-0.02219501593845968
ACH-000390,-0.16264746503634706
ACH-000393,-0.2518467071027776
ACH-000395,-0.2637884633600976
ACH-000396,-0.13716822686810407
ACH-000397,-0.25979384179461784
ACH-000401,-0.3765871133933377
ACH-000402,-0.5678866136392617
ACH-000403,-0.2886582296670716
ACH-000404,-0.08289429666191876
ACH-000406,-0.2681619743630186
ACH-000407,-0.09993618147094267
ACH-000408,-0.10969969983008712
ACH-000410,-0.2847443641298722
ACH-000411,-0.0889371683098624
ACH-000414,-0.1731146134704419
ACH-000415,-0.3089643668945269
ACH-000416,-0.2831657825639388
ACH-000420,-0.19616592992563173
ACH-000421,-0.2367220919007922
ACH-000424,-0.36204557812524013
ACH-000425,-0.2265304862874395
ACH-000426,-0.2541942303238965
ACH-000427,-0.34988397819000044
ACH-000433,-0.16188947240863558
ACH-000435,-0.2716934165644159
ACH-000436,-0.3815104135020895
ACH-000444,-0.10930773914374084
ACH-000445,-0.15955333117426834
ACH-000448,-0.21633824431106516
ACH-000450,-0.024392369538789375
ACH-000452,-0.28265792205264184
ACH-000454,-0.18994477025745468
ACH-000458,-0.26098361051484825
ACH-000459,-0.2763795699114122
ACH-000460,-0.053416415950507806
ACH-000461,-0.2087030211837322
ACH-000463,-0.2478625825280406
ACH-000464,-0.009891962199729326
ACH-000466,-0.2331159793177851
ACH-000467,-0.22620860210938404
ACH-000468,-0.12104479608120484
ACH-000469,-0.09631737206664498
ACH-000470,-0.18255648187985216
ACH-000471,-0.205530637745113
ACH-000472,-0.1768493170520283
ACH-000473,-0.0912725291064687
ACH-000475,-0.17343019960841416
ACH-000476,-0.3098746004700101
ACH-000477,-0.08464082588214086
ACH-000479,-0.012617974525254932
ACH-000480,-0.18335772622221205
ACH-000481,-0.2686410084204433
ACH-000483,-0.11621849236577705
ACH-000484,-0.5803860469098744
ACH-000485,-0.2255666812609149
ACH-000486,-0.22449091318808206
ACH-000487,-0.2741505600218501
ACH-000488,-0.21415174478996676
ACH-000490,-0.2594993674189735
