,GAN (8139)
ACH-000518,-0.14648823867895278
ACH-000520,-0.026555281471583574
ACH-000521,-0.070943783530934
ACH-000522,-0.19830724222459264
ACH-000524,-0.08611573997857437
ACH-000527,0.020047094120117497
ACH-000528,-0.023681283530604818
ACH-000537,-0.2766081761911817
ACH-000541,-0.3459208712699989
ACH-000542,-0.22328017051324925
ACH-000544,-0.06725534561409176
ACH-000545,-0.11964544384042212
ACH-000547,0.011053107376236576
ACH-000548,-0.1311463549507027
ACH-000549,-0.02786917322814068
ACH-000550,-0.2734595815816718
ACH-000552,0.05921985033035777
ACH-000556,0.05475204853937755
ACH-000557,-0.06760035233114678
ACH-000569,-0.17744890994191542
ACH-000570,-0.2212679206851002
ACH-000571,-0.0918297752493867
ACH-000573,-0.008799351824996202
ACH-000576,-0.0652391604824138
ACH-000579,-0.0363156631229112
ACH-000580,-0.256269733431655
ACH-000584,-0.1584305457290518
ACH-000585,-0.03294135985260991
ACH-000588,-0.2007474573065064
ACH-000589,-0.06225164788320416
ACH-000591,0.11971393633184327
ACH-000593,-0.2199283245276029
ACH-000600,-0.0762361245414265
ACH-000601,-0.21198797982730147
ACH-000605,-0.2062197505509924
ACH-000606,0.02143855878158565
ACH-000608,-0.07061848455777155
ACH-000614,-0.12626165495449665
ACH-000616,-0.08825074335022881
ACH-000618,-0.12510278740492958
ACH-000619,-0.009180511745231023
ACH-000620,-0.056423406530712525
ACH-000621,-0.15553882863809607
ACH-000622,-0.08400740753522397
ACH-000623,-0.26183639080138005
ACH-000624,-0.030676817303402583
ACH-000627,-0.189865358486928
ACH-000630,-0.1481033953372181
ACH-000631,-0.4992430451120038
ACH-000632,-0.05683841629346354
ACH-000633,0.01878408382332469
ACH-000637,-0.016490672184099664
ACH-000638,0.028677360260977638
ACH-000646,-0.004393613756907591
ACH-000647,-0.055646061236979065
ACH-000648,-0.06910111434764082
ACH-000649,0.004321784628007525
ACH-000651,-0.35920091844628826
ACH-000652,-0.05933452108025194
ACH-000653,-0.177735939059841
ACH-000657,-0.09388853589438592
ACH-000658,-0.16606457592811547
ACH-000661,-0.036849196382797586
ACH-000662,-0.4028729122306977
ACH-000663,-0.113323953924456
ACH-000665,-0.12038430275913965
ACH-000671,-0.0892392992523288
ACH-000672,0.05955539774083402
ACH-000673,-0.1070473066783669
ACH-000676,-0.1941369571123157
ACH-000677,-0.04398830972635645
ACH-000681,-0.04098273272352445
ACH-000683,-0.10508833528378474
ACH-000684,-0.15505077727781408
ACH-000688,-0.18818265362323328
ACH-000693,-0.03564660102878009
ACH-000694,0.03431457102623271
ACH-000695,-0.18414870056279165
ACH-000696,-0.11137764779842896
ACH-000697,-0.13657974268850684
ACH-000699,-0.06399906750437773
ACH-000701,-0.12457897779975895
ACH-000706,0.06267760108611069
ACH-000711,-0.09446135377362046
ACH-000713,-0.14652389421354975
ACH-000714,-0.15567026177008875
ACH-000718,0.002178232302814318
ACH-000720,0.0337901247944195
ACH-000721,-0.14553010840184116
ACH-000724,-0.12998762491937593
ACH-000725,-0.01014800500382188
ACH-000732,-0.0829959345930987
ACH-000734,-0.07822827720605012
ACH-000735,0.01453359204746791
ACH-000736,-0.1283912018757265
ACH-000738,-0.07092923843392365
ACH-000746,-0.2413542687417553
ACH-000747,-0.10247729983351
ACH-000748,-0.023857519656048053
ACH-000753,-0.1505899917614794
ACH-000756,-0.15587097729329513
ACH-000757,-0.2676922317018044
ACH-000758,-0.10354100832791864
ACH-000760,-0.10969740229380452
ACH-000762,-0.06854579020618877
ACH-000763,-0.20121901539743398
ACH-000764,0.11839975777790347
ACH-000765,0.00018396677823418327
ACH-000766,-0.026588389533617158
ACH-000767,0.002557972798128276
ACH-000768,-0.1420435490766884
ACH-000769,0.0059221699964979386
ACH-000770,-0.1556475124288722
ACH-000771,-0.09398929767201383
ACH-000773,-0.1397965246155491
ACH-000776,-0.12448482735677648
ACH-000777,0.10694045270605147
ACH-000778,-0.2218990997715652
ACH-000781,0.06911738444733588
ACH-000782,-0.20870980699408334
ACH-000783,0.032754880095717614
ACH-000784,-0.09079622784444938
ACH-000785,-0.07235845887487391
ACH-000787,-0.09100025409803096
ACH-000788,-0.0832371260952114
ACH-000791,-0.09723991398146782
ACH-000792,-0.1904223608168499
ACH-000794,0.02255820445711761
ACH-000796,-0.07449210343160856
ACH-000798,-0.18583963910071105
ACH-000799,-0.12074681707647728
ACH-000800,0.08999181576297183
ACH-000802,-0.2077860267367236
ACH-000804,0.023458576481733842
ACH-000805,0.3878130922386978
ACH-000809,0.016241417937661883
ACH-000810,-0.15832327358989062
ACH-000811,-0.14757182709897576
ACH-000817,-0.09521526275182006
ACH-000819,-0.1781302527908423
ACH-000820,-0.16466073348190433
ACH-000821,0.024087377374118698
ACH-000822,-0.052414388518742056
ACH-000823,0.01964776749727981
ACH-000824,0.0017204704549380909
ACH-000827,-0.20830889904721145
ACH-000829,0.0880856110076497
ACH-000831,0.0022996678954987104
ACH-000832,-0.04188356535226653
ACH-000833,0.07370163850649424
ACH-000834,-0.06854590565679773
ACH-000835,-0.22294868351229166
ACH-000836,-0.09482238759161912
ACH-000837,0.047594130185714185
ACH-000838,-0.1726141833606832
ACH-000839,-0.03878578202952045
ACH-000840,-0.28414721319982034
ACH-000841,-0.07013957311047528
ACH-000843,-0.15720623517299942
ACH-000846,-0.2422855898498498
ACH-000847,-0.3101163200165493
ACH-000848,-0.14988917613633349
ACH-000849,-0.11923037784852016
ACH-000851,-0.1031336033008176
ACH-000855,0.10562652975470783
ACH-000856,-0.1314959468826537
ACH-000858,0.05975748719926481
ACH-000859,0.030431008170841406
ACH-000861,-0.06017657071418608
ACH-000862,0.0148407462656196
ACH-000865,-0.09488576524942448
ACH-000866,0.06223204918937976
ACH-000867,-0.08617188192832767
ACH-000869,0.09818759972317276
ACH-000872,-0.03683344517056877
ACH-000873,-0.07294017955520019
ACH-000876,-0.09783179390685903
ACH-000878,0.16527310846832882
ACH-000880,-0.03819564924360613
ACH-000881,0.00388732462711016
ACH-000882,-0.020275849422793462
ACH-000884,-0.027615442454665774
ACH-000885,0.02392724668655701
ACH-000887,-0.09107047767717533
ACH-000889,-0.038653814599863834
ACH-000896,-0.05420133310071186
ACH-000898,-0.2274160300696508
ACH-000900,-0.030454982813822744
ACH-000901,-0.1889411305648546
ACH-000905,-0.08247385298241887
ACH-000906,-0.22751445058278374
ACH-000907,-0.16497959261405318
ACH-000910,0.06912754579373012
ACH-000911,-0.07876769971940745
ACH-000912,-0.1856555473711077
ACH-000913,-0.007653473418933367
ACH-000915,-0.2449730798310825
ACH-000916,-0.37972126772463655
ACH-000917,-0.060691909102757235
ACH-000920,-0.3873015089282065
ACH-000921,-0.10479966324139953
ACH-000924,-0.11378130068111625
ACH-000926,-0.15964266777683656
ACH-000928,-0.07172428609325714
ACH-000929,-0.4159776704817452
ACH-000932,0.02859809493021667
ACH-000935,-0.2522247142807389
ACH-000936,-0.020927785995678974
ACH-000937,0.0268253499999469
ACH-000938,-0.2318571876324308
ACH-000939,-0.17302511347801466
ACH-000941,-0.3896779506507012
ACH-000943,0.025598863853040464
ACH-000946,0.060686695611980875
ACH-000947,-0.02754730392038213
ACH-000948,0.014911325355369768
ACH-000950,-0.011854510845681048
ACH-000953,0.06797073546634116
ACH-000954,-0.37847791475285225
ACH-000957,-0.06789653262777967
ACH-000958,-0.054429110261697264
ACH-000960,-0.17630847156587826
ACH-000963,-0.004921429157011871
ACH-000968,0.011551510346205746
ACH-000969,-0.15359699763571866
ACH-000972,0.0350735826058171
ACH-000973,-0.10334599387665598
ACH-000974,-0.10668605787461907
ACH-000978,0.11941549282762524
ACH-000984,0.040612374289833525
ACH-000986,-0.10486682754073157
ACH-000988,-0.2112835025986518
ACH-000993,-0.2687915693074123
ACH-000994,0.10494632902191617
ACH-000996,-0.09567347166119686
ACH-001001,-0.2758396206950123
ACH-001020,-0.12741119289323027
ACH-001028,-0.13541653557890934
ACH-001031,-0.1520724772160097
ACH-001038,-0.10817608309327127
ACH-001048,-0.14718465527079555
ACH-001050,-0.12685439931584155
ACH-001053,-0.32092006926263905
ACH-001054,-0.14640309632146334
ACH-001061,-0.128115492514656
ACH-001067,-0.15194114216047422
ACH-001075,-0.1033650426589904
ACH-001096,-0.06144748045615204
ACH-001111,0.06147952405742156
ACH-001119,-0.07917126313334573
ACH-001128,-0.3496821314285107
ACH-001134,-0.3890758687535377
ACH-001151,-0.0890959692950037
ACH-001163,-0.17896019971715765
ACH-001164,-0.19234407692961494
ACH-001183,-0.023716921042197508
ACH-001192,-0.027916921849023196
ACH-001193,-0.09056219418969992
ACH-001196,-0.04155251761390258
ACH-001197,-0.14718806141764065
ACH-001205,-0.1768843014273117
ACH-001211,-0.2438326573343128
ACH-001212,-0.3175498233562539
ACH-001228,-0.2493894290987322
ACH-001232,-0.16661417755493768
ACH-001239,-0.09698600361471876
ACH-001270,0.033310972591959656
ACH-001274,-0.2054337546672092
ACH-001275,-0.047650429495790673
ACH-001277,0.12413142328506165
ACH-001278,-0.07183805205118936
ACH-001280,0.1379232993670009
ACH-001283,0.03469322664439047
ACH-001289,-0.049297380603047065
ACH-001300,0.093213506375676
ACH-001301,-0.06034297044000564
ACH-001302,0.09084706624228844
ACH-001306,-0.2105851655134514
ACH-001318,-0.07258559174466768
ACH-001322,-0.28134402866136765
ACH-001328,-0.07853924006028208
ACH-001332,0.2014441250204188
ACH-001336,-0.18159846669470933
ACH-001346,-0.1238312235423675
ACH-001353,-8.286770283165555e-05
ACH-001354,-0.08083154891236871
ACH-001367,-0.02425767591206717
ACH-001368,-0.02758783069922388
ACH-001374,-0.2682541178371081
ACH-001377,-0.09141225328458988
ACH-001380,-0.18878102969837865
ACH-001391,-0.25702027986995113
ACH-001408,-0.024398942605080014
ACH-001430,0.014300924786289271
ACH-001431,-0.15053057645960746
ACH-001450,-0.1968389204023376
ACH-001496,-0.14594789354267726
ACH-001500,-0.09056929942824736
ACH-001523,-0.029635741281267333
ACH-001532,-0.0916462827062948
ACH-001550,-0.03727923917064253
ACH-001552,-0.15403463252079125
ACH-001554,-0.051823919185916924
ACH-001654,-0.15036720566650624
ACH-001735,-0.056833184843271586
ACH-001736,-0.17702867452781293
ACH-001737,0.003231693525922732
ACH-001740,-0.08583000560262229
ACH-001745,-0.07899823781094557
ACH-001765,0.030102866799657988
