,PEAK1 (79834)
ACH-000308,0.13124178081253213
ACH-000310,0.29829624021837625
ACH-000311,0.17046140484944924
ACH-000312,0.2192539037187627
ACH-000315,0.19548185030018184
ACH-000316,0.3006041311186173
ACH-000317,0.17777955020581854
ACH-000318,0.1545421010039171
ACH-000319,0.11249800481794976
ACH-000320,0.3184745445327007
ACH-000322,0.22068166079603652
ACH-000323,0.300855475050038
ACH-000324,0.20827898439626896
ACH-000329,0.17909550285860196
ACH-000330,0.2323820794130049
ACH-000331,0.13196486945763214
ACH-000332,0.2636671198842367
ACH-000334,0.10602915647911301
ACH-000335,0.2696981554240536
ACH-000336,0.3834637628945735
ACH-000337,0.23376396600427105
ACH-000338,0.05398461313844225
ACH-000339,0.19559214770106545
ACH-000341,0.02900855147081588
ACH-000348,0.17615204212740862
ACH-000350,0.15887177077754716
ACH-000352,0.0967900353554938
ACH-000356,0.19679130555043767
ACH-000361,0.09764517646211356
ACH-000362,0.06460467476318849
ACH-000363,0.2666528831802252
ACH-000364,0.20462830247848815
ACH-000365,0.16698042060857568
ACH-000366,0.18378833955775264
ACH-000368,0.22969154505705786
ACH-000374,0.11536935928756445
ACH-000375,0.17787882492125756
ACH-000376,0.20384445239861165
ACH-000381,0.2402572462183938
ACH-000383,0.1653467100278332
ACH-000387,0.08347996141340225
ACH-000389,0.42142509381471016
ACH-000390,0.22016650925646725
ACH-000393,0.2137145717649868
ACH-000395,0.05775446658590161
ACH-000396,0.1373255895303932
ACH-000397,0.3096689012832824
ACH-000401,0.3074236892250864
ACH-000402,0.1023731336721054
ACH-000403,0.12769122725675414
ACH-000404,0.3697739999013651
ACH-000406,0.18578707028229247
ACH-000407,0.0769553111578225
ACH-000408,0.18818082501028308
ACH-000410,0.2587517162027334
ACH-000411,0.22445969821657066
ACH-000414,0.2793775099976152
ACH-000415,0.20791560483213686
ACH-000416,0.24556913114870346
ACH-000420,0.059194010310234975
ACH-000421,0.18203279976302106
ACH-000424,0.17493405034104278
ACH-000425,0.15474499088825153
ACH-000426,0.22627500127627698
ACH-000427,0.11425232456473608
ACH-000433,0.3575764195352437
ACH-000435,0.2938551236396029
ACH-000436,0.2052218209342944
ACH-000444,0.3074105638076
ACH-000445,0.3519085626518155
ACH-000448,0.09886038431392774
ACH-000450,0.2696483369637253
ACH-000452,0.15718634923304836
ACH-000454,0.1657088934466241
ACH-000458,0.1917401148618693
ACH-000459,0.1887204370822705
ACH-000460,0.2629238435132568
ACH-000461,0.07038811964055189
ACH-000463,0.2278070159815388
ACH-000464,0.14880008301413702
ACH-000466,0.28357440637348497
ACH-000467,0.16490358871538174
ACH-000468,0.10273918831332407
ACH-000469,0.19320589115462428
ACH-000470,0.08886766530476509
ACH-000471,0.184255496544536
ACH-000472,0.21898988112083254
ACH-000473,0.2612128580554469
ACH-000475,0.2332235397245409
ACH-000476,0.16137315034365846
ACH-000477,0.09871641953336276
ACH-000479,0.34505974245664073
ACH-000480,0.2340054044324937
ACH-000481,0.09645179211194592
ACH-000483,0.18916215732797867
ACH-000484,-0.03185992871968205
ACH-000485,0.2601205153911526
ACH-000486,0.25660098821166205
ACH-000487,0.14902177130691333
ACH-000488,0.135552617239338
ACH-000490,0.12129284299604362
ACH-000491,0.1741181000773434
ACH-000495,0.16272862387774611
ACH-000496,-0.005470131448983273
ACH-000499,0.3240165922747731
ACH-000500,-0.17463265506031184
ACH-000502,0.17183649816540236
ACH-000503,0.20236992238846346
ACH-000505,0.2893350543885369
ACH-000507,0.1527654259934471
ACH-000510,0.2693452661184778
ACH-000511,0.2938694400042451
ACH-000512,0.04802993387797412
ACH-000516,0.26931112387348644
ACH-000517,0.12938372490034758
ACH-000518,0.175760745109088
ACH-000520,0.24343665672986234
ACH-000521,0.12812729970200334
ACH-000522,0.1409328978920678
ACH-000524,0.2554140237683438
ACH-000527,0.17272436592502866
ACH-000528,0.20538752431968085
ACH-000537,0.2574166912929883
ACH-000541,0.4198795794046136
ACH-000542,0.2066902556132037
ACH-000544,0.32133686430286124
ACH-000545,0.3149471316029911
ACH-000547,-0.033367836360370516
ACH-000548,0.3884873733439629
ACH-000549,0.03440345243544785
ACH-000550,0.2717784216360417
ACH-000552,0.3432018851636441
ACH-000556,0.1818655070251382
ACH-000557,0.09268978255193187
ACH-000569,0.2214032318708729
ACH-000570,0.10526144574545823
ACH-000571,0.2332264535781623
ACH-000573,0.18460314893396296
ACH-000576,0.2544389996747871
ACH-000579,0.29790039150209263
ACH-000580,0.20565750919466624
ACH-000584,0.21938534143757346
ACH-000585,0.09123409054146782
ACH-000588,0.1754263784058747
ACH-000589,0.2393614123179575
ACH-000591,0.20904940775221864
ACH-000593,0.11757528633287508
ACH-000600,0.2125451215867585
ACH-000601,0.14731291277280836
ACH-000605,0.08368974858400349
ACH-000606,0.2859188127170126
ACH-000608,0.12425995077162652
ACH-000614,0.4567971186971705
ACH-000616,0.27684621225785244
ACH-000618,0.03658158271056014
ACH-000619,0.3370101029698219
ACH-000620,0.11606426797344235
ACH-000621,0.2773076527216105
ACH-000622,0.22508738099523806
ACH-000623,0.15135311398629578
ACH-000624,0.26066067651217595
ACH-000627,0.1846482486638304
ACH-000630,0.13160414946177745
ACH-000631,0.19515801986767
ACH-000632,0.13784180396612594
ACH-000633,0.3081633692264418
ACH-000637,0.23117521210502104
ACH-000638,0.24348263403559497
ACH-000646,0.1923773333517834
ACH-000647,0.15548279059303705
ACH-000648,0.2804983835675055
ACH-000649,0.2137083378716666
ACH-000651,0.2267529432090599
ACH-000652,0.37425258649669696
ACH-000653,0.21178133441477667
ACH-000657,0.11609192580206132
ACH-000658,0.1230354044300296
ACH-000661,0.2099664164874264
ACH-000662,0.2346462769254929
ACH-000663,0.2715024015412971
ACH-000665,0.2277326402805353
ACH-000671,0.0996660931725185
ACH-000672,-0.27741712472220864
ACH-000673,0.18933972126950774
ACH-000676,0.24422980669282945
ACH-000677,0.25409922504111915
ACH-000681,0.11790147927964705
ACH-000683,0.1358055258768803
ACH-000684,0.4062836643033736
ACH-000688,0.008769761153407473
ACH-000693,0.21492481375462372
ACH-000694,0.1129699940860698
ACH-000695,0.060111282942307574
ACH-000696,0.1765791133537053
ACH-000697,0.014152444212869878
ACH-000699,0.15913453620332707
ACH-000701,0.26215547626230457
ACH-000706,0.2140463243062496
ACH-000711,0.1308698491521554
ACH-000713,0.19074296338955868
ACH-000714,0.18211043867937904
ACH-000718,0.20541256290166626
ACH-000720,0.19122848696944045
ACH-000721,0.08160440227151132
ACH-000724,0.2823434726186553
ACH-000725,0.11654275416912742
ACH-000732,0.1901020496930224
ACH-000734,0.1641422601343754
ACH-000735,0.0934167567148044
ACH-000736,0.3301364008273556
ACH-000738,0.18331282107329727
ACH-000746,0.302268483677285
ACH-000747,0.07905696125545039
ACH-000748,0.2469737668429761
ACH-000753,0.12618880230109286
ACH-000756,0.25414857059130525
ACH-000757,0.12197267083943128
ACH-000758,0.30350084381945586
ACH-000760,0.13582164941958494
ACH-000762,0.20243437288953267
ACH-000763,0.12872828029290712
ACH-000764,0.16210939755864107
ACH-000765,0.3058483148838051
ACH-000766,0.22892532533589965
ACH-000767,0.10596564570811524
ACH-000768,0.27590698569937955
ACH-000769,0.18314908281189493
ACH-000770,0.15824606561502402
ACH-000771,0.16871315918810678
ACH-000773,0.15956860610622933
ACH-000776,0.2175111020968033
ACH-000777,0.2195416225031664
ACH-000778,0.24504132841326176
ACH-000781,0.1363930224332098
ACH-000782,0.08899160239535174
ACH-000783,0.14430927251109915
ACH-000784,0.049260064425909765
ACH-000785,0.24518174051315705
ACH-000787,0.19386706126084904
ACH-000788,0.24739323173027924
ACH-000791,0.27816222665924784
ACH-000792,0.22098700470610635
ACH-000794,0.20880577787353236
ACH-000796,0.13611567105542546
ACH-000798,0.4574581768695595
ACH-000799,0.2805302298351904
ACH-000800,0.08829015014754124
ACH-000802,0.09910206217264177
ACH-000804,0.08185480506968013
ACH-000805,0.2419117525170049
ACH-000809,0.28392740066515804
ACH-000810,0.2682438277158289
ACH-000811,0.1524630382854831
ACH-000817,0.288222783771105
ACH-000819,0.27272023738081924
ACH-000820,0.585953292174911
ACH-000821,0.13219640386912734
ACH-000822,0.15477651222064615
ACH-000823,0.21496248932559744
ACH-000824,0.20338625429940269
ACH-000827,0.16635493914104854
ACH-000829,0.05895314139734125
ACH-000831,0.19327270273377065
ACH-000832,0.3108442944759664
ACH-000833,0.3419270219702331
ACH-000834,0.15407816860693824
ACH-000835,0.34476606244940505
ACH-000836,0.1326445120094249
ACH-000837,0.16020744808726167
ACH-000838,-0.027112027098597082
ACH-000839,0.1142421650573162
ACH-000840,0.2682827295839102
ACH-000841,0.1612731939993054
ACH-000843,0.12344937783437132
ACH-000846,0.1853886174584067
ACH-000847,0.27584948905963125
ACH-000848,0.1843931291895988
ACH-000849,0.21059961267753552
ACH-000851,0.0369279912882954
ACH-000855,0.13139604362406804
ACH-000856,0.31913731016238706
ACH-000858,0.3879459287015094
ACH-000859,0.2369125282361121
ACH-000861,0.2961761339417144
ACH-000862,0.21719646365697096
ACH-000865,0.17658019667414024
ACH-000866,0.10382267621515978
ACH-000867,0.08329849737906224
ACH-000869,0.10663873068639236
ACH-000872,0.16296082094499384
ACH-000873,0.15419469289460394
ACH-000876,0.15329443147375693
ACH-000878,0.5199046026151463
ACH-000880,0.22393115931539065
ACH-000881,0.2281748749558285
ACH-000882,0.2767855726952221
ACH-000884,0.27576557124037265
ACH-000885,0.2294230920200459
ACH-000887,0.14552391780055424
ACH-000889,0.11689048323447625
ACH-000896,0.12612908312109058
ACH-000898,0.2411413482679198
ACH-000900,0.18656915584602307
ACH-000901,0.21138733886121824
ACH-000905,0.15517730562700865
ACH-000906,0.15799773320327254
ACH-000907,0.1999014859383866
ACH-000910,0.11466137653402912
ACH-000911,0.1649428461691096
ACH-000912,0.20210476241796568
ACH-000913,0.1390738262633037
ACH-000915,0.2817759221301838
ACH-000916,0.27563153805819723
ACH-000917,0.19433451494094095
ACH-000920,0.325958013857809
ACH-000921,0.10264598957547176
ACH-000924,0.11397870355743173
ACH-000926,0.1846295829779166
ACH-000928,0.15597536362909706
ACH-000929,0.3442281191999046
ACH-000932,0.21951919830784136
ACH-000935,0.13507218317852573
ACH-000936,0.19397006236421546
ACH-000937,0.1929143398110669
ACH-000938,0.2730754688872853
ACH-000939,0.3438125495615699
ACH-000941,0.19380473231562964
ACH-000943,0.23576857726062114
ACH-000946,0.08422663902781276
ACH-000947,0.06753311852105791
ACH-000948,0.07254062934459647
ACH-000950,0.09454051097088634
ACH-000953,0.13159481638436984
ACH-000954,0.34926982918053484
ACH-000957,0.2491869831540972
ACH-000958,0.19485776992199166
ACH-000960,0.12690380630418013
ACH-000963,0.03671976521656519
ACH-000968,0.23715943365811495
ACH-000969,0.10709268546402964
ACH-000972,0.08917042215561766
ACH-000973,0.22841266283517375
ACH-000974,0.14912867954087666
ACH-000978,0.17417738326529414
ACH-000984,0.2505384071241375
ACH-000986,0.02022834600235712
ACH-000988,0.23293022440416725
ACH-000993,0.23883891709511326
ACH-000994,0.2656314994279156
ACH-000996,0.26068680654841786
ACH-001001,0.1418695673738682
ACH-001020,0.06349285733241915
ACH-001028,0.2021179525133359
ACH-001031,0.2126609894553371
ACH-001038,0.1612168280245923
ACH-001048,0.14665244742755484
ACH-001050,0.12055360324923373
ACH-001053,0.09559587646067083
ACH-001054,0.3689219417998474
ACH-001061,0.20957074432454434
ACH-001067,0.2217835816662348
ACH-001075,0.280425297176752
ACH-001096,0.23236969632382554
ACH-001111,0.36203602663666745
ACH-001119,0.14236072258629107
ACH-001128,0.1447227836617043
ACH-001134,0.11640677838356295
ACH-001151,0.26682212357999696
ACH-001163,0.08751126730881469
ACH-001164,0.35921368571146833
ACH-001183,0.20459344495259246
ACH-001192,0.2636876382041766
ACH-001193,0.28030903993095024
ACH-001196,0.21846983789488345
ACH-001197,0.11775135200766546
ACH-001205,0.34244437940375744
ACH-001211,0.17796756064354374
ACH-001212,0.11529597257074413
ACH-001228,0.1999252502087648
ACH-001232,0.20602193033906335
ACH-001239,0.3202801096512614
ACH-001270,0.2144635967167335
ACH-001274,0.2630688132394893
ACH-001275,0.2275981390555248
ACH-001277,0.3162022599676581
ACH-001278,0.17345481670692894
ACH-001280,0.2125003793872968
ACH-001283,0.1873269431504939
ACH-001289,0.18557813498601025
ACH-001300,0.11618835447493077
ACH-001301,0.2363395794966442
ACH-001302,-0.007383203746538075
ACH-001306,0.3157494097436221
ACH-001318,0.2530917982108154
ACH-001322,0.1396212136566592
ACH-001328,0.024449320444193057
ACH-001332,0.13283530505715452
ACH-001336,0.1790898502259284
ACH-001346,0.29979169329200483
ACH-001353,0.27338073678176306
ACH-001354,0.02010514080372169
ACH-001367,0.04309770435466155
ACH-001368,0.17903574498195315
ACH-001374,0.4838666205480732
ACH-001377,0.17004830079266892
ACH-001380,0.21326299236700524
ACH-001391,0.0793753210280965
ACH-001408,0.32605786363789074
ACH-001430,0.2379348657428369
ACH-001431,0.13102229147683664
ACH-001450,0.3533358225372615
ACH-001496,0.09652425529684867
ACH-001500,0.21559907897964933
ACH-001523,0.2869386015476106
ACH-001532,0.185589752199366
ACH-001550,0.17207389154402258
ACH-001552,0.17464505351351786
ACH-001554,0.1848744543021588
ACH-001654,0.23432373885327185
ACH-001735,0.21792332970682204
ACH-001736,0.24735156349682896
ACH-001737,0.009335376282263587
ACH-001740,0.21519231646107287
ACH-001745,0.11074676431412524
ACH-001765,0.07299919396039488
