,HIST1H1E (3008)
ACH-000263,-0.13032263301396466
ACH-000264,-0.34803811840468696
ACH-000265,-0.2878372511385445
ACH-000266,-0.2663334045966689
ACH-000272,-0.4715008978059427
ACH-000274,-0.2587561352242081
ACH-000277,-0.2645326475354777
ACH-000278,-0.2994817673916529
ACH-000279,-0.2824841207938855
ACH-000280,-0.2464018164548535
ACH-000281,-0.2994675441551609
ACH-000288,-0.19790268007318512
ACH-000291,-0.3655904993429636
ACH-000293,-0.5699028233096879
ACH-000294,-0.09727897632648076
ACH-000295,-0.3632051397386637
ACH-000296,-0.23071387886856426
ACH-000302,-0.4411830678251559
ACH-000304,-0.14983758570904496
ACH-000307,-0.3599838947585231
ACH-000308,-0.3846630643225805
ACH-000310,-0.14933004454384918
ACH-000311,-0.33970709992164844
ACH-000312,-0.2476568888849113
ACH-000315,-0.4475023529165082
ACH-000316,-0.2543483807045476
ACH-000317,-0.36198054183925865
ACH-000318,-0.13861030505365174
ACH-000319,-0.3890022989447693
ACH-000320,-0.3526096455290976
ACH-000322,-0.2852639243287063
ACH-000323,-0.3696418773189629
ACH-000324,-0.41856112800913264
ACH-000329,-0.4749595360470716
ACH-000330,-0.6142260799419131
ACH-000331,-0.4218679488222463
ACH-000332,-0.3646333432908287
ACH-000334,-0.4658712557556578
ACH-000335,-0.5598941201331968
ACH-000336,-0.23780486894426556
ACH-000337,-0.5499204573677667
ACH-000338,-0.262429661455792
ACH-000339,-0.15808402803458724
ACH-000341,0.17378364197486978
ACH-000348,-0.19407100408726088
ACH-000350,-0.2478601407012155
ACH-000352,-0.3051024944335731
ACH-000356,-0.6910794553326668
ACH-000361,-0.5230451936826082
ACH-000362,-0.2428649899730129
ACH-000363,-0.3678892688496461
ACH-000364,-0.3602654199731745
ACH-000365,-0.1917049588585952
ACH-000366,-0.2607142578326538
ACH-000368,-0.2898099472416428
ACH-000374,-0.4404676650067407
ACH-000375,-0.223617024585809
ACH-000376,-0.2726270674643164
ACH-000381,-0.2694913186255045
ACH-000383,-0.2472955582578677
ACH-000387,-0.3107256585019145
ACH-000389,-0.4284566169758975
ACH-000390,-0.18784418168390876
ACH-000393,-0.35723018799860057
ACH-000395,-0.27731427375230105
ACH-000396,-0.2483792314322685
ACH-000397,-0.392337322200636
ACH-000401,-0.23942341715432364
ACH-000402,-0.28426022919326105
ACH-000403,-0.3897809648379505
ACH-000404,-0.10622366284815993
ACH-000406,-0.30018388516720673
ACH-000407,-0.29094708417067483
ACH-000408,-0.2438472037275064
ACH-000410,-0.15945408583138534
ACH-000411,-0.4306344722436264
ACH-000414,-0.2965918594832769
ACH-000415,-0.3136667586611636
ACH-000416,-0.2553580132950855
ACH-000420,-0.26061891935739523
ACH-000421,-0.28942448584534003
ACH-000424,-0.4088835719756211
ACH-000425,-0.296348262156153
ACH-000426,-0.9377677914878442
ACH-000427,-0.33194393755911605
ACH-000433,-0.3179765244211113
ACH-000435,-0.2949275627516342
ACH-000436,-0.838943210271278
ACH-000444,-0.4306341874219927
ACH-000445,-0.22474938529669036
ACH-000448,-0.3478051296320744
ACH-000450,-0.5462741708343479
ACH-000452,-0.3311151292508029
ACH-000454,-0.1679174691343536
ACH-000458,-0.4052764470063159
ACH-000459,-0.4095518299978915
ACH-000460,-0.5204295635377654
ACH-000461,-0.3395084360867747
ACH-000463,-0.35623204807143805
ACH-000464,-0.217049465779774
ACH-000466,-0.5733975647852275
ACH-000467,-0.35995513006995306
ACH-000468,-0.2372795273663817
ACH-000469,-0.6110600139909419
ACH-000470,-0.23072581864331665
ACH-000471,-0.3614794948141724
ACH-000472,-0.262745450783246
ACH-000473,-0.3094417788978292
ACH-000475,-0.10023858751547683
ACH-000476,-0.2970845479101813
ACH-000477,-0.3010302536083344
ACH-000479,-0.10115240525502897
ACH-000480,0.02593785756033876
ACH-000481,-0.20367442199022995
ACH-000483,-0.044755538192455986
ACH-000484,-0.20485699173995092
ACH-000485,-0.2059583276031051
ACH-000486,-0.09018259785414816
ACH-000487,-0.2555602556020309
ACH-000488,-0.07702411933930743
ACH-000490,-0.4544860551555064
ACH-000491,-0.5870360329532477
ACH-000495,-0.3659672579023451
ACH-000496,-0.2559294259404651
ACH-000499,-0.16114294583376826
ACH-000500,-0.5866264296120025
ACH-000502,-0.4174014961986433
ACH-000503,-0.15554301834923429
ACH-000505,-0.17462567297431186
ACH-000507,-0.10004494106762696
ACH-000510,-0.20173865618035255
ACH-000511,-0.0665309456417885
ACH-000512,-0.4184120160426454
ACH-000516,-0.5068949311926038
ACH-000517,-0.5019469856967391
ACH-000518,-0.4534221918124856
ACH-000520,-0.18136202224772147
ACH-000521,-0.4064781653246603
ACH-000522,-0.5629454328257273
ACH-000524,-0.7370773205951526
ACH-000527,-0.4262210060030547
ACH-000528,-0.3225515615027241
ACH-000537,-0.38489021298868303
ACH-000541,-0.4069726233750445
ACH-000542,-0.3103988196373418
ACH-000544,-0.2318929433809183
ACH-000545,-0.2743748340845931
ACH-000547,-0.24101336512983426
ACH-000548,-0.5253979127504151
ACH-000549,-0.41523819551016616
ACH-000550,-0.3276591290350538
ACH-000552,-0.4408527371996793
ACH-000556,-0.0935526127962205
ACH-000557,-0.2404775135954013
ACH-000569,-0.07428957417721617
ACH-000570,-0.2953377412732427
ACH-000571,-0.30451683484161235
ACH-000573,-0.3173874590142139
ACH-000576,-0.4559367529739892
ACH-000579,-0.446174745493408
ACH-000580,-0.3542334036011215
ACH-000584,-0.3997325833345041
ACH-000585,-0.4656753926819716
ACH-000588,-0.4329119616118503
ACH-000589,-0.5026138828108602
ACH-000591,-0.41434653505528657
ACH-000593,-0.21438599707051245
ACH-000600,-0.5285417184528383
ACH-000601,-0.3378331791204958
ACH-000605,-0.3571334663750817
ACH-000606,-0.3140649691398327
ACH-000608,-0.25484560305926424
ACH-000614,-0.22836986843543255
ACH-000616,-0.1128176275614496
ACH-000618,-0.1882645033701129
ACH-000619,-0.4731686334958688
ACH-000620,-0.2573426107186114
ACH-000621,-0.2048371905991168
ACH-000622,-0.529594875638371
ACH-000623,-0.3148669225348766
ACH-000624,-0.27926098773809954
ACH-000627,-0.27146232939850423
ACH-000630,-0.4734756706801709
ACH-000631,-0.05318189685076771
ACH-000632,-0.5663252355411168
ACH-000633,-0.17705946399315448
ACH-000637,-0.6867357599649758
ACH-000638,-0.2948641526573205
ACH-000646,-0.5027316066963218
ACH-000647,-0.38350352567026696
ACH-000648,-0.6802150441802464
ACH-000649,-0.1641471335687448
ACH-000651,-0.15905022221608933
ACH-000652,-0.4307883956760333
ACH-000653,-0.3964017584179068
ACH-000657,-0.28155377611699417
ACH-000658,-0.2610959179944024
ACH-000661,-0.2412463974361468
ACH-000662,0.21891891451301987
ACH-000663,-0.031379242225525884
ACH-000665,-0.1911425731550708
ACH-000671,-0.1303455879264289
ACH-000672,-0.4632626401202843
ACH-000673,-0.3257674295891983
ACH-000676,-0.3291043595073284
ACH-000677,-0.17254169999607186
ACH-000681,-0.430705807049402
ACH-000683,-0.20711823150253325
ACH-000684,-0.4976700016596855
ACH-000688,-0.3452490980991261
ACH-000693,-0.15733046382509522
ACH-000694,-0.11956143351211715
ACH-000695,-0.6264908040824586
ACH-000696,-0.35320181597721484
ACH-000697,-0.14011935585064475
ACH-000699,-0.14429795751364427
ACH-000701,-0.09092603720774163
ACH-000706,-0.302948322521117
ACH-000711,-0.23545521297734004
ACH-000713,-0.4078383808959805
ACH-000714,-0.4719769167235068
ACH-000718,-0.18302558407185668
ACH-000720,-0.281837362648036
ACH-000721,-0.2661174836297889
ACH-000724,-0.1313274528594459
ACH-000725,-0.2111446859578755
ACH-000732,-0.3283948632795128
ACH-000734,-0.12292322260048726
ACH-000735,-0.11929557915629747
ACH-000736,-0.0972653209647764
ACH-000738,-0.09460416196423972
ACH-000746,-0.3552540986799588
ACH-000747,-0.16434025513881134
ACH-000748,-0.3894703326727335
ACH-000753,-0.31409490360373554
ACH-000756,-0.4412916032375101
ACH-000757,-0.1049306256084537
ACH-000758,-0.3688237567832917
ACH-000760,-0.3547512085716729
ACH-000762,-0.4413010457519201
ACH-000763,-0.6601173925891962
ACH-000764,-0.8407874430954427
ACH-000765,-0.4295342267746924
ACH-000766,-0.3294448147936719
ACH-000767,-0.20162186525310075
ACH-000768,-0.4007839064054923
ACH-000769,0.00931066871545695
ACH-000770,-0.4292679520009773
ACH-000771,-0.21568410114713904
ACH-000773,-0.1878857634469812
ACH-000776,-0.3965708727174271
ACH-000777,-0.4645863290372562
ACH-000778,-0.2522049581592386
ACH-000781,-0.15605976520300602
ACH-000782,-0.2430636972271309
ACH-000783,-0.3697639520062653
ACH-000784,-0.16943864543562034
ACH-000785,-0.2367564372257975
ACH-000787,-0.3171366275491904
ACH-000788,-0.42601322517741397
ACH-000791,-0.27689117564078725
ACH-000792,-0.3622889850756325
ACH-000794,-0.3391474795671132
ACH-000796,-0.13408865801843647
ACH-000798,-0.5422771642495114
ACH-000799,-0.2877822612290476
ACH-000800,-0.11612833070724354
ACH-000802,-0.1719157286839435
ACH-000804,-0.5104083874610706
ACH-000805,-0.3660064856187472
ACH-000809,-0.22226108847400367
ACH-000810,-0.4330639161145284
ACH-000811,-0.2720793178498964
ACH-000817,-0.5473853092498064
ACH-000819,-0.3712860590785671
ACH-000820,-0.2514553868414845
ACH-000821,-0.2429472623095919
ACH-000822,-0.3006042642709328
ACH-000823,-0.08046265848166383
ACH-000824,-0.3148334367072652
ACH-000827,-0.3386157102554198
ACH-000829,-0.5562415783709954
ACH-000831,-0.11681604332104245
ACH-000832,-0.32033669015772964
ACH-000833,-0.15674498176210086
ACH-000834,-0.2620733501041338
ACH-000835,-0.19864242976229066
ACH-000836,0.09833374818714953
ACH-000837,-0.06622413608213447
ACH-000838,-0.4134572061531082
ACH-000839,-0.2616494893013771
ACH-000840,-0.2145624978099664
ACH-000841,-0.3805651935776905
ACH-000843,-0.17895203033228302
ACH-000846,-0.2573440293720797
ACH-000847,-0.3653944223740445
ACH-000848,-0.3819938527251816
ACH-000849,-0.26878182660849625
ACH-000851,-0.4003796694034731
ACH-000855,-0.4114849342724013
ACH-000856,-0.5968778177570855
ACH-000858,-0.4529054030248578
ACH-000859,-0.32507489363555603
ACH-000861,-0.2707502086901917
ACH-000862,-0.3659939112282704
ACH-000865,-0.2532824716533433
ACH-000866,-0.5506541446420609
ACH-000867,-0.30821568688970746
ACH-000869,-0.27501117038425976
ACH-000872,-0.30211256119148944
ACH-000873,-0.4009881003908036
ACH-000876,-0.4596693487828357
ACH-000878,-0.2974996165152871
ACH-000880,-0.2555556626482233
ACH-000881,-0.6168800912217881
ACH-000882,-0.4210000785984811
ACH-000884,-0.153419723757715
ACH-000885,-0.5534331146651073
ACH-000887,-0.17717402286484168
ACH-000889,-0.3846483334069412
ACH-000896,-0.31928553466767323
ACH-000898,-0.4087843652911321
ACH-000900,-0.21807853766112567
ACH-000901,-0.24967194521499506
ACH-000905,-0.21867042348339347
ACH-000906,-0.21107327495976816
ACH-000907,-0.38798954159127
ACH-000910,-0.2516404635868876
ACH-000911,-0.4096928011925851
ACH-000912,-0.2989436740780755
ACH-000913,-0.3368923995378722
ACH-000915,-0.4140183502960896
ACH-000916,-0.017722252785944984
ACH-000917,-0.2918472054021242
ACH-000920,-0.12611691363110136
ACH-000921,-0.2832537094198156
ACH-000924,-0.1862601120301555
ACH-000926,-0.26297682159536245
ACH-000928,-0.2602524959743507
ACH-000929,-0.11710000326972872
ACH-000932,-0.6105079526125473
ACH-000935,-0.3823173070910748
ACH-000936,-0.3267601303446907
ACH-000937,-0.3621685500140658
ACH-000938,-0.25015111861843903
ACH-000939,0.11035987920084572
ACH-000941,-0.1889297100823832
ACH-000943,-0.3945856638592966
ACH-000946,-0.24735529660893654
ACH-000947,-0.2819600362799667
ACH-000948,-0.3253940522515627
ACH-000950,-0.22194978098208407
ACH-000953,-0.10266004291462673
ACH-000954,-0.4765077887622564
ACH-000957,-0.42763594205477706
ACH-000958,-0.6138310751254339
ACH-000960,-0.36502950481679797
ACH-000963,-0.5228793950776248
ACH-000968,-0.5328866652206263
ACH-000969,-0.2503435768912248
ACH-000972,-0.7360251770852971
ACH-000973,-0.22139750613708584
ACH-000974,-0.33638687656209065
ACH-000978,-0.4065464939229361
ACH-000984,-0.2853426418338903
ACH-000986,-0.35809497289162145
ACH-000988,-0.5583167379209703
ACH-000993,-0.16404900254135674
ACH-000994,-0.3664436144962058
ACH-000996,-0.2762533084005192
ACH-001001,-0.1820309017214287
ACH-001020,-0.10130809582840017
ACH-001028,-0.3266050502974316
ACH-001031,-0.6160699935541286
ACH-001038,-0.30641649047295283
ACH-001048,-0.2682827824867461
ACH-001050,-0.22733897552641466
ACH-001053,-0.27872104279336657
ACH-001054,-0.5255784576136577
ACH-001061,-0.3037264270773432
ACH-001067,-0.36574215425697293
ACH-001075,-0.4186661099311013
ACH-001096,-0.8100041167397213
ACH-001111,-0.04000687082091376
ACH-001119,-0.2069067854525556
ACH-001128,0.6332687589681305
ACH-001134,-0.4625197313946878
ACH-001151,-0.18343101621794286
ACH-001163,-0.06905209769916609
ACH-001164,-0.252829618721737
ACH-001183,-0.3794922513107857
ACH-001192,-0.043443399290286164
ACH-001193,-0.7272442155454089
ACH-001196,-0.32449279768300193
ACH-001197,-0.08676693941948863
ACH-001205,-0.6256754285071483
ACH-001211,-0.13630260012950127
ACH-001212,-0.44713371601350027
ACH-001228,-0.3507223251477403
ACH-001232,-0.30280552715308184
ACH-001239,-0.42905723304598303
ACH-001270,-0.3236765611035009
ACH-001274,-0.18092448744351725
ACH-001275,0.03578698017359467
ACH-001277,-0.0761837595683885
ACH-001278,-0.5151167025454403
ACH-001280,-0.215274937597854
ACH-001283,-0.6595394977263886
ACH-001289,-0.2835458124097811
ACH-001300,-0.5775102528905146
ACH-001301,-0.25381092724821064
ACH-001302,-0.4168838073096153
ACH-001306,-0.19253837138129648
ACH-001318,-0.2029283728761357
ACH-001322,-0.24439580951786086
ACH-001328,-0.35987304979501705
ACH-001332,-0.4101902263533498
ACH-001336,-0.3788665661334693
ACH-001346,-0.2427574029743536
ACH-001353,-0.30941876619028336
ACH-001354,-0.7359133140596608
ACH-001367,-0.2994073926446503
ACH-001368,-0.42498568980500906
ACH-001374,0.14397237909718386
ACH-001377,-0.4103321213616902
ACH-001380,-0.2503922035856221
ACH-001391,-0.2351852459244423
ACH-001408,-0.27022312743840265
ACH-001430,0.09588577028579888
ACH-001431,-0.16170364739089044
ACH-001450,-0.0611470140351465
ACH-001496,-0.13804444530736282
ACH-001500,-0.103433201949081
ACH-001523,-0.2645568441736864
ACH-001532,-0.46112320213622204
ACH-001550,0.031949371661476586
ACH-001552,-0.02339454772703261
ACH-001554,-0.4548534474340493
ACH-001654,-0.3812874331647284
ACH-001735,-0.3026590756578164
ACH-001736,0.1275544011920285
ACH-001737,-0.1594469382123014
ACH-001740,-0.219435171871226
ACH-001745,-0.10094055718184332
ACH-001765,-0.3709748798070774
