,SOHLH1 (402381)
ACH-000278,-0.1323411157157138
ACH-000279,-0.1025620231977344
ACH-000280,-0.08646480471577314
ACH-000281,-0.2336617708518233
ACH-000288,0.0374043806233751
ACH-000291,-0.14894805756566806
ACH-000293,-0.15574960875032162
ACH-000294,-0.2204688199987848
ACH-000295,-0.16259430181314946
ACH-000296,-0.15260656048036533
ACH-000302,-0.09488434943162614
ACH-000304,-0.11069727076616262
ACH-000307,-0.10009173847340416
ACH-000308,-0.14728901776750064
ACH-000310,-0.26953661867267403
ACH-000311,-0.24371971075353524
ACH-000312,-0.2747276109317037
ACH-000315,-0.15432603987548185
ACH-000316,-0.4167367831260545
ACH-000317,0.007826347250322137
ACH-000318,-0.2015277020443435
ACH-000319,0.009022800552022226
ACH-000320,-0.12324398237757175
ACH-000322,-0.1456657614828318
ACH-000323,-0.1217599340632297
ACH-000324,-0.20802674783832265
ACH-000329,-0.190624665929767
ACH-000330,-0.16950265312229534
ACH-000331,-0.06231437028634165
ACH-000332,-0.19042270267634615
ACH-000334,-0.08243684485421619
ACH-000335,0.09640695849856484
ACH-000336,-0.21430813163691967
ACH-000337,-0.07785812868295833
ACH-000338,0.5645775859685757
ACH-000339,-0.1579927691131455
ACH-000341,-0.09623009553453844
ACH-000348,-0.04448560702572627
ACH-000350,-0.214673611999952
ACH-000352,-0.16387611032721855
ACH-000356,-0.12922617540407025
ACH-000361,0.004542175466081546
ACH-000362,-0.0324912976474457
ACH-000363,-0.11255826203597606
ACH-000364,-0.13460999506665747
ACH-000365,-0.10732512822217807
ACH-000366,-0.22270604546273626
ACH-000368,-0.018132042064076703
ACH-000374,-0.03081554330939237
ACH-000375,-0.16201756896363004
ACH-000376,-0.11672919942477746
ACH-000381,-0.16173464284246264
ACH-000383,-0.20300489473676145
ACH-000387,-0.013526075477051005
ACH-000389,-0.2659465775500241
ACH-000390,-0.09123374255254042
ACH-000393,-0.26714992586788305
ACH-000395,-0.23469446313082476
ACH-000396,-0.09889403243324037
ACH-000397,-0.15922300321214014
ACH-000401,0.12228341590915558
ACH-000402,-0.3649046579772887
ACH-000403,-0.1531601030952888
ACH-000404,-0.4345406527634761
ACH-000406,-0.15513802458757325
ACH-000407,-0.13348530923841073
ACH-000408,0.035066210831828336
ACH-000410,-0.1580886930311104
ACH-000411,-0.18316912635751054
ACH-000414,-0.11972966160755995
ACH-000415,-0.0532915051335571
ACH-000416,-0.15932186117214522
ACH-000420,-0.2788999663003917
ACH-000421,-0.14424901054313066
ACH-000424,-0.0710942925382879
ACH-000425,-0.08286809082981964
ACH-000426,-0.049027746933489484
ACH-000427,-0.054284409846559065
ACH-000433,-0.22397643729748595
ACH-000435,-0.01426689903804621
ACH-000436,-0.030836846751610726
ACH-000444,-0.2694597259643019
ACH-000445,-0.3085503311983313
ACH-000448,-0.1375516708397557
ACH-000450,-0.3389184706697502
ACH-000452,-0.07317419636735548
ACH-000454,-0.274188919475015
ACH-000458,-0.19759904668085365
ACH-000459,-0.05065624832488093
ACH-000460,-0.13164188478230696
ACH-000461,-0.07049425396463017
ACH-000463,-0.011463144231151176
ACH-000464,-0.2086425425093296
ACH-000466,-0.13069640270494598
ACH-000467,-0.14280603634754388
ACH-000468,-0.2556078207797934
ACH-000469,-0.17135577224160278
ACH-000470,-0.2712406738438489
ACH-000471,-0.18937251927256527
ACH-000472,-0.15608750333348198
ACH-000473,-0.09289178744547516
ACH-000475,-0.16972464392635886
ACH-000476,-0.02383735810452016
ACH-000477,-0.21910194302131875
ACH-000479,-0.23708670835929715
ACH-000480,-0.19595062827330956
ACH-000481,-0.03602340256239752
ACH-000483,-0.2493190291573465
ACH-000484,-0.05491706622066582
ACH-000485,-0.15046542388375372
ACH-000486,-0.12526550054060806
ACH-000487,-0.09227602655645964
ACH-000488,-0.20391657035090888
ACH-000490,0.023216492710318073
ACH-000491,-0.2397756525121686
ACH-000495,-0.3482500320802355
ACH-000496,-0.10718743657591796
ACH-000499,-0.03655070194844684
ACH-000500,0.1695227244526777
ACH-000502,-0.06236804716093835
ACH-000503,-0.152871825399954
ACH-000505,-0.1291616700007361
ACH-000507,-0.24378220543022616
ACH-000510,-0.09557095008241867
ACH-000511,-0.048753990953398926
ACH-000512,-0.2408179923672506
ACH-000516,-0.05221711110821109
ACH-000517,-0.2433371810634326
ACH-000518,-0.01032040059313077
ACH-000520,-0.2740398887948705
ACH-000521,-0.1858697103916488
ACH-000522,-0.10404776082183186
ACH-000524,-0.13511578555770362
ACH-000527,-0.09195245589181693
ACH-000528,-0.1907941754709253
ACH-000537,-0.07663993775054721
ACH-000541,0.007439455775913068
ACH-000542,-0.0928721498279458
ACH-000544,-0.22165048865335704
ACH-000545,-0.056856171675341724
ACH-000547,-0.18826080725364225
ACH-000548,-0.12762270441587942
ACH-000549,-0.12957278918995754
ACH-000550,-0.2601813178580254
ACH-000552,-0.12332957482905445
ACH-000556,-0.06286612711658934
ACH-000557,-0.14712888665155618
ACH-000569,-0.10071021446507752
ACH-000570,-0.09639686953655216
ACH-000571,-0.13545320311042608
ACH-000573,-0.19192952406990496
ACH-000576,-0.08351328711567436
ACH-000579,-0.2371751257309108
ACH-000580,-0.15746147467507232
ACH-000584,-0.15072657096874764
ACH-000585,-0.22140934084643255
ACH-000588,-0.1954895771686704
ACH-000589,-0.08076124672278871
ACH-000591,-0.3290516534559542
ACH-000593,-0.2602476967620039
ACH-000600,-0.04357586561644376
ACH-000601,-0.14376010161959324
ACH-000605,-0.03287222890619712
ACH-000606,-0.01131300864544048
ACH-000608,-0.17225972340490062
ACH-000614,-0.07700362437012945
ACH-000616,-0.08278680102545319
ACH-000618,-0.08720440506230549
ACH-000619,-0.5269752371179653
ACH-000620,-0.10853735562239893
ACH-000621,-0.19888750029314
ACH-000622,-0.340383608863674
ACH-000623,-0.07383554282952845
ACH-000624,-0.13051290116145778
ACH-000627,-0.2773260098614805
ACH-000630,-0.1599369961578947
ACH-000631,0.12307463114467587
ACH-000632,-0.10004886801790752
ACH-000633,-0.10916872477650076
ACH-000637,-0.25714176734020344
ACH-000638,-0.11427692079977347
ACH-000646,-0.21685384516605807
ACH-000647,0.016943446696074043
ACH-000648,-0.3739644504021162
ACH-000649,-0.19904034744180388
ACH-000651,-0.2338454894470093
ACH-000652,-0.251911449879873
ACH-000653,-0.14954896846963114
ACH-000657,-0.1517820464189633
ACH-000658,-0.1664419041420677
ACH-000661,-0.09528505194055922
ACH-000662,-0.4819014016157018
ACH-000663,-0.17936462452972182
ACH-000665,-0.1135214016600851
ACH-000671,0.01779658390243461
ACH-000672,-0.009842790813665441
ACH-000673,-0.09198120028390462
ACH-000676,-0.1818800143637616
ACH-000677,-0.1995717320233885
ACH-000681,-0.0822179230655696
ACH-000683,-0.22133102214369604
ACH-000684,-0.09191091580581813
ACH-000688,-0.18958150500129364
ACH-000693,-0.11472476404661247
ACH-000694,-0.1235007476876889
ACH-000695,-0.12513927047949944
ACH-000696,-0.2005589546529665
ACH-000697,-0.12087202206669866
ACH-000699,-0.13771757086168562
ACH-000701,-0.1721369051229434
ACH-000706,-0.1656801033348604
ACH-000711,-0.0967470991395452
ACH-000713,-0.12849149657705314
ACH-000714,0.0071410191373680095
ACH-000718,-0.1369923532050365
ACH-000720,-0.08217562363235012
ACH-000721,-0.17706778915291987
ACH-000724,-0.01226788342040887
ACH-000725,-0.04944404258761715
ACH-000732,-0.11810274479436365
ACH-000734,-0.1361446321632822
ACH-000735,-0.14363331003386326
ACH-000736,-0.1993552717856538
ACH-000738,-0.22501501711199345
ACH-000746,-0.13849710140541613
ACH-000747,-0.05143022856456021
ACH-000748,-0.32778126352803016
ACH-000753,-0.13439079452716934
ACH-000756,-0.08101729684150516
ACH-000757,-0.14460782322142876
ACH-000758,-0.20786131642791245
ACH-000760,-0.08843310298861909
ACH-000762,-0.24357021426392095
ACH-000763,0.0032861471832752185
ACH-000764,0.05184062535368896
ACH-000765,-0.1399965851887953
ACH-000766,0.0564037554461914
ACH-000767,-0.27454816103123664
ACH-000768,-0.1750922808124768
ACH-000769,-0.08515341208665869
ACH-000770,-0.08884951952372347
ACH-000771,-0.11648230531670795
ACH-000773,-0.04551031150104546
ACH-000776,-0.05357558221864464
ACH-000777,-0.2580573784235159
ACH-000778,-0.1851484990998646
ACH-000781,-0.1910149472245145
ACH-000782,-0.1332015437602662
ACH-000783,-0.2397892488159127
ACH-000784,-0.13632983258354525
ACH-000785,-0.04261043817976578
ACH-000787,-0.16789416187904924
ACH-000788,-0.15760245190222902
ACH-000791,-0.1156056393914284
ACH-000792,-0.14058995077569175
ACH-000794,-0.1573139103719623
ACH-000796,-0.11405412147434273
ACH-000798,-0.4390403765669687
ACH-000799,-0.08498746667722769
ACH-000800,-0.1184963844248968
ACH-000802,-0.09882975176835622
ACH-000804,-0.19504593012492347
ACH-000805,-0.2789184726446248
ACH-000809,0.0506269587691206
ACH-000810,-0.0815334755792891
ACH-000811,-0.1034574314946436
ACH-000817,-0.0036772524645605257
ACH-000819,-0.09963172543833557
ACH-000820,0.10677603318437244
ACH-000821,0.06971446368197841
ACH-000822,-0.060980030827766825
ACH-000823,-0.15798157391233605
ACH-000824,-0.17442881115908054
ACH-000827,0.004638789336362426
ACH-000829,-0.18974008146344526
ACH-000831,-0.10632902819145823
ACH-000832,-0.08845089112701224
ACH-000833,-0.17590069019900814
ACH-000834,-0.22250675510023865
ACH-000835,-0.25017723403380165
ACH-000836,-0.10860034175978747
ACH-000837,-0.18444267967428324
ACH-000838,-0.3917095618591789
ACH-000839,-0.2479037212743468
ACH-000840,-0.1118571031914689
ACH-000841,-0.10370380255810163
ACH-000843,-0.2319961205643928
ACH-000846,-0.19686860603607534
ACH-000847,0.04163968406780265
ACH-000848,-0.04997969872833138
ACH-000849,-0.22889126505592616
ACH-000851,-0.08902547859313202
ACH-000855,-0.2418135598881859
ACH-000856,-0.13325438036191206
ACH-000858,-0.18458084407790307
ACH-000859,-0.032701909545939864
ACH-000861,-0.1312406354482192
ACH-000862,-0.10399651402292093
ACH-000865,-0.1656114277362725
ACH-000866,-0.1365778714082284
ACH-000867,-0.060042849909652925
ACH-000869,-0.15797503624513756
ACH-000872,-0.024569128153
ACH-000873,-0.3281662092813119
ACH-000876,-0.01895092564235992
ACH-000878,-0.3704964650679709
ACH-000880,-0.08369161203707974
ACH-000881,-0.2286961341668131
ACH-000882,-0.16344151029774728
ACH-000884,-0.09544047351533393
ACH-000885,-0.22479568584777726
ACH-000887,-0.1632691014583118
ACH-000889,-0.12469456935366442
ACH-000896,-0.024536128055735976
ACH-000898,-0.1276296301417036
ACH-000900,-0.0194441252189984
ACH-000901,-0.13066973720247702
ACH-000905,-0.11609774820230633
ACH-000906,-0.1797202293832849
ACH-000907,-0.2571345392101462
ACH-000910,-0.17120458786108092
ACH-000911,-0.3266388452559084
ACH-000912,-0.16456962642300846
ACH-000913,-0.3171123105886417
ACH-000915,-0.057992877934514006
ACH-000916,0.19544484981982507
ACH-000917,-0.1310766837308918
ACH-000920,-0.2517237587063093
ACH-000921,-0.09663104006346457
ACH-000924,-0.10972867583270007
ACH-000926,-0.09930697039118364
ACH-000928,-0.12240802087488935
ACH-000929,-0.3766037428686446
ACH-000932,-0.15297762388439806
ACH-000935,-0.04626021796690271
ACH-000936,-0.06920722779115887
ACH-000937,-0.12069330758800888
ACH-000938,-0.1110657274377834
ACH-000939,0.006669895347727397
ACH-000941,-0.07663926565998459
ACH-000943,-0.14604822897540426
ACH-000946,-0.14997385320869724
ACH-000947,-0.15089174099519914
ACH-000948,-0.05977358403718463
ACH-000950,-0.43018961765816544
ACH-000953,-0.11035046978421006
ACH-000954,-0.5078048929676575
ACH-000957,0.006898585656642532
ACH-000958,-0.1434183435487704
ACH-000960,-0.0837210278450566
ACH-000963,-0.011746874857909092
ACH-000968,-0.33183621933580365
ACH-000969,-0.14915852763884535
ACH-000972,0.012019483543336913
ACH-000973,-0.12520001445514864
ACH-000974,-0.1889006443612906
ACH-000978,-0.4159835408933711
ACH-000984,-0.3301519018608517
ACH-000986,-0.09392780488309772
ACH-000988,-0.07840281550830544
ACH-000993,-0.07721884110376526
ACH-000994,-0.2429918429616742
ACH-000996,-0.276747332218208
ACH-001001,-0.024947008624687177
ACH-001020,-0.390853003214183
ACH-001028,-0.1553680247811545
ACH-001031,-0.11343356093502555
ACH-001038,-0.2291268540306648
ACH-001048,-0.23956623015350545
ACH-001050,-0.17125693165160386
ACH-001053,-0.3368624569301921
ACH-001054,-0.1385063116133849
ACH-001061,-0.07136797172589872
ACH-001067,-0.27324186641629
ACH-001075,0.013884065682137249
ACH-001096,-0.3128053852987569
ACH-001111,-0.2250028570715114
ACH-001119,-0.030089520532596132
ACH-001128,-0.30502011258271844
ACH-001134,-0.3124982143545463
ACH-001151,-0.3086509983929869
ACH-001163,-0.12443986881552435
ACH-001164,-0.36803296596688895
ACH-001183,-0.2657936251196633
ACH-001192,0.002197171466344095
ACH-001193,-0.3453246200132465
ACH-001196,-0.14832934932826375
ACH-001197,0.0978935998390546
ACH-001205,-0.21282600202968435
ACH-001211,-0.17719056630708788
ACH-001212,-0.4399203362471671
ACH-001228,-0.24051124649920955
ACH-001232,-0.03465630713800179
ACH-001239,-0.2311876544096192
ACH-001270,-0.32654494788188304
ACH-001274,-0.13574741490872802
ACH-001275,-0.09592475848444977
ACH-001277,-0.17208403083325866
ACH-001278,-0.1323311989092173
ACH-001280,-0.0281889075626863
ACH-001283,-0.13174034401367574
ACH-001289,-0.1675822357071921
ACH-001300,-0.3020773175164482
ACH-001301,-0.408576097654261
ACH-001302,-0.30428696049710663
ACH-001306,-0.03684970566960866
ACH-001318,-0.12797903166748775
ACH-001322,-0.1310568300713254
ACH-001328,-0.1734981950166862
ACH-001332,-0.2860155730361596
ACH-001336,-0.1786841271867088
ACH-001346,-0.2278122145581647
ACH-001353,-0.1409959352732297
ACH-001354,-0.06271213996264657
ACH-001367,-0.08253809722671565
ACH-001368,-0.1672622602485169
ACH-001374,0.2219735999839065
ACH-001377,-0.05995968489895756
ACH-001380,-0.20981592747949526
ACH-001391,-0.1310527154926054
ACH-001408,-0.10738434927361253
ACH-001430,-0.29743668485853353
ACH-001431,-0.2956376588133546
ACH-001450,-0.055354668678069735
ACH-001496,-0.18664310503470327
ACH-001500,-0.3146206202536866
ACH-001523,-0.3139622360078448
ACH-001532,-0.1434406407693714
ACH-001550,-0.1205049233616156
ACH-001552,-0.2201177254720194
ACH-001554,-0.09995001467804274
ACH-001654,-0.2080117779589579
ACH-001735,-0.0795196461347919
ACH-001736,-0.056573535031731674
ACH-001737,0.05335196801308563
ACH-001740,-0.08810069037410125
ACH-001745,-0.23983182695058897
ACH-001765,-0.21110755827310848
