,CSNK1G2 (1455)
ACH-000330,-0.12742161229740234
ACH-000331,-0.07716356239998763
ACH-000332,-0.0405350711658742
ACH-000334,-0.03821180552690736
ACH-000335,-0.034283905918072795
ACH-000336,0.0533923646821122
ACH-000337,-0.13078676835438566
ACH-000338,0.2460264240873816
ACH-000339,-0.06992244692495281
ACH-000341,-0.2611921390823467
ACH-000348,-0.14084001417902794
ACH-000350,-0.15142984559570194
ACH-000352,-0.12059286690389501
ACH-000356,-0.06881169216783226
ACH-000361,-0.22125963454812111
ACH-000362,-0.050518316203928826
ACH-000363,-0.1588958108736507
ACH-000364,-0.1547649026042371
ACH-000365,-0.206673420396424
ACH-000366,-0.2181881633142565
ACH-000368,-0.1667158694270151
ACH-000374,-0.01088056450299888
ACH-000375,-0.0421420545733088
ACH-000376,-0.008480949458979177
ACH-000381,-0.0999532778464627
ACH-000383,-0.2067224884023612
ACH-000387,-0.05311134031748576
ACH-000389,-0.14600860384314535
ACH-000390,-0.13164258149200447
ACH-000393,-0.322386605435488
ACH-000395,-0.006370107164709955
ACH-000396,0.08537957030810253
ACH-000397,-0.048926523059270303
ACH-000401,-0.14916668581844833
ACH-000402,-0.449841766207996
ACH-000403,-0.11730577907494402
ACH-000404,-0.00838511529892032
ACH-000406,-0.1030057389208983
ACH-000407,-0.17664233506925894
ACH-000408,-0.09743281256122846
ACH-000410,-0.15628798753024925
ACH-000411,-0.016064340170909016
ACH-000414,-0.1811773048533731
ACH-000415,-0.0996141020905052
ACH-000416,-0.16131257471440122
ACH-000420,-0.11349272474187624
ACH-000421,-0.10521841758252606
ACH-000424,0.07726887665649262
ACH-000425,-0.09046902055455948
ACH-000426,-0.16371027228311255
ACH-000427,-0.16263857026542694
ACH-000433,-0.16872360813781445
ACH-000435,-0.5012970305065393
ACH-000436,-0.11472128335773725
ACH-000444,-0.1259331570471287
ACH-000445,-0.2489115364991712
ACH-000448,-0.15026313962063267
ACH-000450,-0.08584075684695404
ACH-000452,-0.116832427590977
ACH-000454,-0.10600810092243768
ACH-000458,-0.10653731131446388
ACH-000459,-0.052746549525321776
ACH-000460,-0.15530961576217708
ACH-000461,-0.27841491189486145
ACH-000463,-0.16277601541336786
ACH-000464,-0.11893659359783958
ACH-000466,-0.1869916149249006
ACH-000467,0.023422113600617803
ACH-000468,-0.15414554547274936
ACH-000469,-0.08961812525221996
ACH-000470,-0.0762389240608357
ACH-000471,-0.031029489917034657
ACH-000472,-0.14996438399559564
ACH-000473,-0.11418137473323715
ACH-000475,-0.18360866787184216
ACH-000476,-0.142689154517567
ACH-000477,-0.020510127707399132
ACH-000479,-0.2277176825889043
ACH-000480,-0.01388553387412643
ACH-000481,-0.1335807031647969
ACH-000483,-0.2087542265967196
ACH-000484,-0.08149054179942017
ACH-000485,-0.11241831647898362
ACH-000486,-0.1301932819069845
ACH-000487,-0.21779892676471624
ACH-000488,-0.13450673646122802
ACH-000490,-0.17725891509387184
ACH-000491,-0.10511825611664613
ACH-000495,-0.03430569985630379
ACH-000496,-0.19251728955117164
ACH-000499,-0.1832110061019348
ACH-000500,0.08525985423352493
ACH-000502,-0.11465353409170664
ACH-000503,-0.3501274962348817
ACH-000505,-0.12688487017753705
ACH-000507,-0.13368887101128618
ACH-000510,-0.13153650552926618
ACH-000511,-0.007142128034906825
ACH-000512,-0.2302084811590393
ACH-000516,-0.12530502647203307
ACH-000517,-0.0914377930154064
ACH-000518,-0.12551231861537676
ACH-000520,-0.044316499268550205
ACH-000521,-0.13951733514154316
ACH-000522,-0.09334588050749916
ACH-000524,-0.15540535603062275
ACH-000527,-0.09634952758864106
ACH-000528,-0.07541422267537971
ACH-000537,-0.1933867134034868
ACH-000541,-0.14330567277443135
ACH-000542,-0.08313846447578249
ACH-000544,0.008375422341571124
ACH-000545,-0.18072338060712725
ACH-000547,-0.14011592066567394
ACH-000548,-0.1872373444442077
ACH-000549,-0.17352633219950586
ACH-000550,-0.10504417383980397
ACH-000552,-0.20007144508010974
ACH-000556,-0.2266529688426145
ACH-000557,-0.14368397953866466
ACH-000569,-0.03534026790293545
ACH-000570,-0.02199209843394708
ACH-000571,-0.10550741963549297
ACH-000573,-0.12306730171077447
ACH-000576,-0.2606585399722016
ACH-000579,-0.06830907615444894
ACH-000580,-0.059589296209722864
ACH-000584,-0.19466249997901686
ACH-000585,-0.19742907568486215
ACH-000588,0.07001080425847725
ACH-000589,-0.06641246532137543
ACH-000591,-0.10638560380363664
ACH-000593,-0.2334927709019173
ACH-000600,-0.14529934172287806
ACH-000601,-0.17061608526891933
ACH-000605,-0.16983910111917547
ACH-000606,-0.09252476803084256
ACH-000608,-0.07161857803595688
ACH-000614,-0.042984188979373936
ACH-000616,0.04108588710216077
ACH-000618,-0.2664344978967777
ACH-000619,-0.2445461907860595
ACH-000620,-0.205205070084598
ACH-000621,-0.09640352469525554
ACH-000622,-0.1846197047602116
ACH-000623,-0.2348447738415021
ACH-000624,-0.15095526461203315
ACH-000627,-0.17309997667984908
ACH-000630,-0.15107652996864984
ACH-000631,-0.19952368976339224
ACH-000632,-0.15323316288314642
ACH-000633,-0.2797785202069055
ACH-000637,-0.07956650149231137
ACH-000638,-0.2002520431972354
ACH-000646,-0.14296405954801594
ACH-000647,-0.07523817810843281
ACH-000648,-0.18877686862339896
ACH-000649,-0.09978974720241997
ACH-000651,-0.11891249812968475
ACH-000652,-0.24602800375090345
ACH-000653,0.03246857285024348
ACH-000657,-0.14061076965803093
ACH-000658,-0.06698864409991162
ACH-000661,-0.19002944224151466
ACH-000662,-0.10671056207345787
ACH-000663,-0.12936570080024792
ACH-000665,-0.3323562201350201
ACH-000671,-0.09389165770447228
ACH-000672,-0.1330288844365285
ACH-000673,-0.12262264196497052
ACH-000676,-0.17209489517367424
ACH-000677,-0.08405495875995171
ACH-000681,-0.26639441049026674
ACH-000683,-0.1420931987790418
ACH-000684,-0.03315091922986778
ACH-000688,-0.08841675648279873
ACH-000693,-0.061922962404040285
ACH-000694,-0.11892121131042248
ACH-000695,-0.1601888324274969
ACH-000696,-0.03962451428958065
ACH-000697,-0.15194514329281214
ACH-000699,-0.1915664060371405
ACH-000701,-0.17374115366619355
ACH-000706,-0.08751291067700147
ACH-000711,-0.1386233572016243
ACH-000713,-0.1700023744199767
ACH-000714,-0.2260142440798255
ACH-000718,0.033493863601656036
ACH-000720,-0.12178643147175545
ACH-000721,-0.07771012798028687
ACH-000724,0.0802949645740601
ACH-000725,-0.16020073228266155
ACH-000732,-0.13529789365272493
ACH-000734,-0.3490125747508945
ACH-000735,-0.16378641696441626
ACH-000736,-0.057570563469040485
ACH-000738,-0.041158171845264616
ACH-000746,-0.07473647918921572
ACH-000747,-0.07526647460514466
ACH-000748,-0.2055319533413528
ACH-000753,-0.1187106006881453
ACH-000756,-0.15799073247071455
ACH-000757,-0.13666793492894644
ACH-000758,-0.07923898425858993
ACH-000760,-0.019821056678900675
ACH-000762,-0.11264534044411514
ACH-000763,0.18075134580632085
ACH-000764,-0.2474449618929943
ACH-000765,-0.06856165671942553
ACH-000766,-0.05473098603970385
ACH-000767,-0.09417992365443484
ACH-000768,-0.05569767728495326
ACH-000769,-0.0710512108477999
ACH-000770,-0.13886416756382627
ACH-000771,-0.03720609539764061
ACH-000773,-0.0173456773050949
ACH-000776,-0.19752239836054866
ACH-000777,-0.09043401688386207
ACH-000778,-0.16488825742004018
ACH-000781,-0.09630901266783
ACH-000782,-0.08471409446103895
ACH-000783,-0.2977011978595228
ACH-000784,-0.11312510284662493
ACH-000785,-0.2590550309551868
ACH-000787,-0.09934290784500444
ACH-000788,-0.1738125259067567
ACH-000791,-0.140679553806602
ACH-000792,-0.3803837519798558
ACH-000794,-0.0669671189458203
ACH-000796,-0.07568548155718294
ACH-000798,-0.1747573820520359
ACH-000799,0.004694547133986845
ACH-000800,-0.08190297926454591
ACH-000802,-0.09413889572399957
ACH-000804,-0.07023322418957245
ACH-000805,-0.03405416915774718
ACH-000809,-0.12786687481702566
ACH-000810,-0.08855541826147809
ACH-000811,-0.17073105821595522
ACH-000817,-0.04235363268329416
ACH-000819,-0.1048862221450726
ACH-000820,-0.3254763771265357
ACH-000821,-0.1773276585191147
ACH-000822,-0.17792595917532386
ACH-000823,-0.10070887065747296
ACH-000824,-0.11237454476018352
ACH-000827,-0.1966292257651355
ACH-000829,-0.04923526954196567
ACH-000831,-0.18471933278710906
ACH-000832,-0.15853796775074766
ACH-000833,0.020154394683808342
ACH-000834,-0.21970024819699785
ACH-000835,-0.07718612267182172
ACH-000836,-0.2061598214989278
ACH-000837,-0.1454699132162697
ACH-000838,-0.1017478799540198
ACH-000839,-0.2483240778892946
ACH-000840,0.026006948019098343
ACH-000841,-0.08783625158800279
ACH-000843,-0.036961927043849166
ACH-000846,-0.17024228381761472
ACH-000847,-0.13460668922759406
ACH-000848,-0.3049781234098071
ACH-000849,-0.06010351645004621
ACH-000851,-0.12548186376311207
ACH-000855,0.0823617448528142
ACH-000856,-0.3166986701058199
ACH-000858,-0.1276867072340203
ACH-000859,-0.19908904115940887
ACH-000861,-0.2268080460574472
ACH-000862,-0.04512500857556812
ACH-000865,-0.08085883074623224
ACH-000866,0.02528048481180366
ACH-000867,-0.12171053765987475
ACH-000869,-0.2006874059809445
ACH-000872,-0.10832934384034758
ACH-000873,-0.15748470711838744
ACH-000876,-0.1967704788797564
ACH-000878,-0.224566773444622
ACH-000880,-0.08166030820557328
ACH-000881,-0.20428925026541092
ACH-000882,-0.10995892459425967
ACH-000884,-0.1736811286176037
ACH-000885,-0.11048886546547557
ACH-000887,-0.18152525289830693
ACH-000889,-0.12114020495570373
ACH-000896,-0.232386382679752
ACH-000898,-0.07543887361118053
ACH-000900,-0.209266556028164
ACH-000901,-0.16472489845464044
ACH-000905,-0.13121342230932773
ACH-000906,-0.15930204967593248
ACH-000907,-0.08770901967127137
ACH-000910,-0.13746978947485092
ACH-000911,-0.14398843648546147
ACH-000912,-0.08842655682615394
ACH-000913,-0.13731248590719694
ACH-000915,-0.010883095620416377
ACH-000916,0.15659786124137975
ACH-000917,-0.17127004892325134
ACH-000920,-0.11330613026471074
ACH-000921,-0.05142300114597448
ACH-000924,0.04062103909117611
ACH-000926,-0.10074660289365613
ACH-000928,-0.1936748452849668
ACH-000929,-0.14480559884954833
ACH-000932,-0.05723931716441486
ACH-000935,-0.11667151555460666
ACH-000936,-0.11593979654434745
ACH-000937,-0.2133679699562147
ACH-000938,-0.08306030772665138
ACH-000939,-0.08600346008226484
ACH-000941,-0.26700409781279216
ACH-000943,-0.07931541047264777
ACH-000946,-0.09485538433590372
ACH-000947,-0.06580384601898329
ACH-000948,0.002519467057401917
ACH-000950,-0.006472436550708982
ACH-000953,-0.2665729782936281
ACH-000954,-0.14197527502592613
ACH-000957,-0.10936083249775017
ACH-000958,-0.050610013765239666
ACH-000960,0.012580021735384429
ACH-000963,-0.15299282791693736
ACH-000968,-0.05477419802576245
ACH-000969,0.008687030494855889
ACH-000972,0.04723515730300412
ACH-000973,-0.13172339650624348
ACH-000974,-0.11380048475809812
ACH-000978,0.011750556669806986
ACH-000984,-0.24456397515314315
ACH-000986,-0.199388193074786
ACH-000988,-0.039851134360844434
ACH-000993,-0.1724864588511575
ACH-000994,-0.13399317839201053
ACH-000996,-0.1586486946055239
ACH-001001,-0.14627048789756386
ACH-001020,-0.2522152656081668
ACH-001028,-0.2218499199967165
ACH-001031,-0.08479854737808692
ACH-001038,-0.018757123893158485
ACH-001048,-0.135554897011564
ACH-001050,-0.21056226547657955
ACH-001053,-0.0491221434601636
ACH-001054,-0.06788129308035487
ACH-001061,-0.1280131308469378
ACH-001067,-0.03819098118571535
ACH-001075,-0.15581943045393395
ACH-001096,-0.18573230189473824
ACH-001111,-0.06742431988231158
ACH-001119,-0.1896730474857924
ACH-001128,-0.3314963668347892
ACH-001134,-0.05710055843708186
ACH-001151,-0.1696468626605302
ACH-001163,-0.1137177663970476
ACH-001164,0.2018798346696305
ACH-001183,-0.15910537729873053
ACH-001192,-0.041475376027988835
ACH-001193,-0.12754485740340032
ACH-001196,-0.036031564301165685
ACH-001197,-0.2817312471031189
ACH-001205,-0.13038526849905654
ACH-001211,-0.21402655935911066
ACH-001212,-0.2028800142606733
ACH-001228,-0.259496535204954
ACH-001232,-0.039734692677397286
ACH-001239,-0.1749814626807163
ACH-001270,-0.0017210508569110235
ACH-001274,-0.13202252860144284
ACH-001275,-0.16359026948887448
ACH-001277,-0.09933262514539423
ACH-001278,-0.15484640669747213
ACH-001280,-0.21928762580111036
ACH-001283,-0.04203329220779569
ACH-001289,-0.1482220179791391
ACH-001300,-0.15970606706442775
ACH-001301,-0.2038125449857792
ACH-001302,-0.23651800690508404
ACH-001306,-0.2712174283320981
ACH-001318,-0.10649424963774397
ACH-001322,-0.1487582638170042
ACH-001328,-0.1685476696171566
ACH-001332,-0.2542713149648847
ACH-001336,-0.05098845740929538
ACH-001346,-0.16038559728037374
ACH-001353,-0.13466938347649726
ACH-001354,-0.12606935720216098
ACH-001367,-0.1687666228637269
ACH-001368,-0.1280967959474976
ACH-001374,-0.42282824221622994
ACH-001377,-0.13303386639069056
ACH-001380,-0.27920757850697353
ACH-001391,-0.09991089760600473
ACH-001408,-0.1549666182116829
ACH-001430,-0.07144460621447937
ACH-001431,-0.20001875692958554
ACH-001450,0.07587687133150557
ACH-001496,-0.0384182256040327
ACH-001500,-0.10663791748890232
ACH-001523,-0.08620779645969767
ACH-001532,-0.17083972395251115
ACH-001550,-0.10563882707037316
ACH-001552,-0.1225174833624848
ACH-001554,-0.08000479104866905
ACH-001654,-0.1818472089231697
ACH-001735,-0.011038089584324279
ACH-001736,-0.0892861667208169
ACH-001737,-0.06885237049208273
ACH-001740,-0.2716297196029891
ACH-001745,-0.1242978083337645
ACH-001765,-0.2343173648769715
