,INMT (11185)
ACH-000190,-0.4503675577531336
ACH-000198,-0.09678061173717674
ACH-000203,0.5047800963997244
ACH-000204,-0.08019185590690538
ACH-000206,-0.08475700814488843
ACH-000207,-0.1951279520932735
ACH-000208,-0.14967133563754134
ACH-000210,0.04104438580610372
ACH-000211,-0.32070500237833705
ACH-000215,-0.13139139568229322
ACH-000221,-0.05915924918040823
ACH-000222,0.02383556153958117
ACH-000223,0.061325345127522635
ACH-000226,-0.15360906021828755
ACH-000227,-0.10551791251800788
ACH-000228,-0.3075283796783867
ACH-000231,-0.12006371182688184
ACH-000232,-0.011097754974726265
ACH-000233,0.01282514021845975
ACH-000234,-0.15516343576463587
ACH-000235,-0.10836405674695908
ACH-000237,-0.14851958164440207
ACH-000238,-0.23308582135651354
ACH-000242,-0.3451588716012747
ACH-000243,-0.2352407011792107
ACH-000244,-0.21401942090917445
ACH-000246,-0.07900187764152841
ACH-000248,-0.14862850309022213
ACH-000250,-0.17368971704075606
ACH-000251,0.005994762131509574
ACH-000252,-0.08993929411670556
ACH-000253,-0.04587162868307667
ACH-000255,-0.08483873042651895
ACH-000256,-0.17806133207780614
ACH-000257,-0.20299730633579874
ACH-000258,0.2879858798445389
ACH-000259,-0.07794977647069318
ACH-000260,-0.07163942547948313
ACH-000261,-0.12965055237624765
ACH-000262,-0.25966166640147365
ACH-000263,-0.3536335916615173
ACH-000264,-0.14966735597935396
ACH-000265,-0.011704362177031821
ACH-000266,-0.0828885832906796
ACH-000272,-0.12075607485156735
ACH-000274,-0.00447534956312541
ACH-000277,0.022512975571548088
ACH-000278,-0.13921107941079655
ACH-000279,-0.074259937118103
ACH-000280,-0.05581044528641469
ACH-000281,-0.1292232098010917
ACH-000288,-0.2053265334495712
ACH-000291,-0.16112360700639872
ACH-000293,-0.06623776413018638
ACH-000294,-0.3072304882316099
ACH-000295,-0.5252583968619469
ACH-000296,0.15182979071316294
ACH-000302,-0.004826570736527189
ACH-000304,0.11255583144076753
ACH-000307,-0.10137880390579204
ACH-000308,0.01018623210871498
ACH-000310,-0.03836074793704885
ACH-000311,-0.14303032361489804
ACH-000312,-0.07607442547077081
ACH-000315,0.05086554214250103
ACH-000316,-0.14386327174431476
ACH-000317,0.19870204760190388
ACH-000318,-0.031244684468389124
ACH-000319,-0.10896928185034592
ACH-000320,0.07670261887973563
ACH-000322,-0.02686661789226969
ACH-000323,-0.009417190787339222
ACH-000324,-0.0834520815445113
ACH-000329,-0.1499114774448527
ACH-000330,-0.2912442046037784
ACH-000331,-0.171585722449766
ACH-000332,-0.145054814378169
ACH-000334,-0.037124944403740034
ACH-000335,-0.014904758851546818
ACH-000336,0.12130546946323464
ACH-000337,-0.1092077713162498
ACH-000338,0.2456843007309135
ACH-000339,-0.22889740159575964
ACH-000341,-0.05575707958279922
ACH-000348,-0.05957571636665843
ACH-000350,-0.1831212943476392
ACH-000352,0.0052083038026191275
ACH-000356,-0.4534850121984589
ACH-000361,-0.2749090843667646
ACH-000362,0.04494054996251568
ACH-000363,-0.06993638550076098
ACH-000364,-0.101211102887849
ACH-000365,-0.1630334051707186
ACH-000366,-0.03941970818442938
ACH-000368,-0.1246639800425307
ACH-000374,-0.0006699176342665573
ACH-000375,-0.09681864122228136
ACH-000376,-0.1543221689243523
ACH-000381,-0.1460764250059512
ACH-000383,-0.13151577315376195
ACH-000387,-0.008785085708564497
ACH-000389,-0.2576566682740865
ACH-000390,-0.10869860296125353
ACH-000393,-0.34181642051632793
ACH-000395,-0.019181947664568617
ACH-000396,-0.09205837225024416
ACH-000397,-0.16319448953220647
ACH-000401,-0.15098196441618594
ACH-000402,-0.15792896527240127
ACH-000403,-0.10554024157389584
ACH-000404,-0.11382809000179375
ACH-000406,-0.06403798300336024
ACH-000407,-0.05653797016536041
ACH-000408,0.11751539669602595
ACH-000410,-0.05144269902857693
ACH-000411,-0.2290649713784795
ACH-000414,-0.15827682724170108
ACH-000415,-0.20574461400157945
ACH-000416,-0.15830969322261296
ACH-000420,0.05416316079014085
ACH-000421,0.010327250791330695
ACH-000424,-0.16089999437841726
ACH-000425,-0.09171813846061544
ACH-000426,-0.06864244569206139
ACH-000427,-0.14115283320758604
ACH-000433,-0.03886204314216026
ACH-000435,-0.015756599385835762
ACH-000436,-0.3427103106589064
ACH-000444,-0.041017371420744825
ACH-000445,0.05763447927514265
ACH-000448,-0.04742945068382984
ACH-000450,0.024136810866794315
ACH-000452,-0.3158994724891339
ACH-000454,0.03924044866203562
ACH-000458,-0.050525295936546304
ACH-000459,-0.22152454235811608
ACH-000460,-0.11426572923414145
ACH-000461,0.02559651644686541
ACH-000463,-0.1884688448772716
ACH-000464,-0.0649356723114912
ACH-000466,-0.062435096786160826
ACH-000467,0.05313244305506793
ACH-000468,-0.09318734163233797
ACH-000469,-0.12980831082519834
ACH-000470,-0.13595452664991428
ACH-000471,-0.04838200557684506
ACH-000472,-0.12988905189043864
ACH-000473,-0.14461305473845198
ACH-000475,-0.11834407634291365
ACH-000476,-0.3185775210333985
ACH-000477,0.10051073891321344
ACH-000479,-0.11749243707281515
ACH-000480,0.04058990263010775
ACH-000481,-0.05460360331832955
ACH-000483,0.10928109864926744
ACH-000484,-0.1751873995069416
ACH-000485,-0.08257524185428618
ACH-000486,0.05923301546405915
ACH-000487,-0.13877863030869098
ACH-000488,-0.07911377123976099
ACH-000490,-0.2819253466467425
ACH-000491,-0.2600803398797361
ACH-000495,0.012801408158436198
ACH-000496,0.028601187668291964
ACH-000499,0.11316765991687774
ACH-000500,-0.2000363310787973
ACH-000502,-0.042624612482020506
ACH-000503,0.14670434972910734
ACH-000505,-0.049851137595740995
ACH-000507,-0.2470302988464027
ACH-000510,-0.042440966449204656
ACH-000511,0.07933564441789301
ACH-000512,0.10578941399956557
ACH-000516,-0.19050568569218
ACH-000517,-0.05142196115997341
ACH-000518,-0.2267482387013073
ACH-000520,-0.13348254059620004
ACH-000521,-0.0960756025053831
ACH-000522,-0.1749501752714276
ACH-000524,-0.2530386758602814
ACH-000527,-0.07920568518590332
ACH-000528,-0.11203910556628116
ACH-000537,0.07174469995035955
ACH-000541,-0.1467039700887127
ACH-000542,-0.07188880883349051
ACH-000544,-0.13162730714541065
ACH-000545,-0.1809395513271158
ACH-000547,-0.025883442954298768
ACH-000548,-0.04662013584952785
ACH-000549,-0.02293115100211433
ACH-000550,-0.2009445895623457
ACH-000552,-0.11155573126094756
ACH-000556,-0.12017422789057153
ACH-000557,-0.18239159639182145
ACH-000569,0.1332432962640899
ACH-000570,0.08046525673304929
ACH-000571,-0.08989583235018644
ACH-000573,-0.20006793646482385
ACH-000576,0.012451756385123624
ACH-000579,-0.07312671143979926
ACH-000580,-0.0005650459994425322
ACH-000584,-0.15963829843318936
ACH-000585,-0.014380921688134403
ACH-000588,-0.09519122174320764
ACH-000589,-0.18312877875122185
ACH-000591,-0.22482925453181854
ACH-000593,-0.07892297668999489
ACH-000600,-0.11836104913656995
ACH-000601,-0.053800907178132566
ACH-000605,-0.25326064809208537
ACH-000606,-0.10565529368366992
ACH-000608,-0.07262940010128441
ACH-000614,-0.1908159508074075
ACH-000616,-0.07295073896638311
ACH-000618,0.02156065882616473
ACH-000619,0.16881403158442246
ACH-000620,-0.044866520015944725
ACH-000621,-0.07443154835737635
ACH-000622,-0.12295917795892487
ACH-000623,-0.10092784824012943
ACH-000624,-0.13585770860672772
ACH-000627,-0.0830225429221829
ACH-000630,-0.10433600330325578
ACH-000631,0.1884806887124217
ACH-000632,-0.051186405049881166
ACH-000633,-0.1020012756825319
ACH-000637,-0.29767860922127537
ACH-000638,-0.0648203279678897
ACH-000646,-0.2320882188485729
ACH-000647,-0.07420590047989355
ACH-000648,-0.14203371988187802
ACH-000649,-0.10789807015090297
ACH-000651,-0.1851709249863557
ACH-000652,-0.1286157471821891
ACH-000653,0.07370450691870581
ACH-000657,-0.0059344011237904394
ACH-000658,-0.2737516987449881
ACH-000661,0.04170021684129692
ACH-000662,0.4009957619619556
ACH-000663,-0.20133748350825156
ACH-000665,-0.08576989484099902
ACH-000671,-0.13579162908116946
ACH-000672,0.44834442628735455
ACH-000673,-0.07702672657348453
ACH-000676,-0.007083621166388953
ACH-000677,-0.137417659084744
ACH-000681,-0.16556385525200149
ACH-000683,-0.08827443762723076
ACH-000684,-0.040094099552487834
ACH-000688,0.10366212759997533
ACH-000693,-0.13679298633844356
ACH-000694,0.030903804319933424
ACH-000695,-0.13771122498178254
ACH-000696,-0.031214747937438038
ACH-000697,-0.17532491707375558
ACH-000699,-0.1147360895708377
ACH-000701,-0.3566088953465438
ACH-000706,-0.12320814000634367
ACH-000711,-0.07958653263401247
ACH-000713,-0.28837800024908955
ACH-000714,-0.1639653815123871
ACH-000718,-0.06664153667600342
ACH-000720,-0.12708742763649686
ACH-000721,0.00871457370523362
ACH-000724,-0.1576049522355739
ACH-000725,-0.011672415158297424
ACH-000732,-0.2865140910261841
ACH-000734,-0.05121043688928409
ACH-000735,-0.1662169379828859
ACH-000736,-0.11890668025820204
ACH-000738,-0.15428396513003506
ACH-000746,0.1069592952167364
ACH-000747,0.017061360513180322
ACH-000748,-0.12334692284673468
ACH-000753,-0.07779621535521622
ACH-000756,0.05943365417995815
ACH-000757,0.09086537871196716
ACH-000758,0.14568926671936708
ACH-000760,-0.05090376246528842
ACH-000762,-0.20965839933870992
ACH-000763,0.0287654849757788
ACH-000764,0.10367753232099004
ACH-000765,-0.049502234403400486
ACH-000766,0.048029229823713146
ACH-000767,-0.14470466566035306
ACH-000768,0.08751674233160506
ACH-000769,-0.17574020906665394
ACH-000770,-0.1007522101933776
ACH-000771,-0.044073603957619015
ACH-000773,-0.11089254737039024
ACH-000776,-0.25905220363132275
ACH-000777,-0.1414925951106209
ACH-000778,-0.07725082172538032
ACH-000781,-0.12988735150163938
ACH-000782,-0.1455647181219725
ACH-000783,-0.05731227631924745
ACH-000784,-0.10257046045509524
ACH-000785,0.02739816619597951
ACH-000787,-0.14028965228447685
ACH-000788,-0.11001900687273593
ACH-000791,-0.06857291017579277
ACH-000792,0.014429723137720616
ACH-000794,-0.16672665088981312
ACH-000796,-0.015975849067180782
ACH-000798,-0.05909157320563034
ACH-000799,-0.2115855512517516
ACH-000800,-0.34458045286048644
ACH-000802,-0.13407749577966954
ACH-000804,-0.29230489504570845
ACH-000805,-0.1177142595525583
ACH-000809,-0.020468499080497474
ACH-000810,-0.2300460336710388
ACH-000811,-0.13627299093633652
ACH-000817,0.057311004016461074
ACH-000819,-0.21804624269425135
ACH-000820,-0.4020549247848008
ACH-000821,0.025317105429318545
ACH-000822,-0.03019926469551681
ACH-000823,-0.2182469062253636
ACH-000824,-0.16057279549129536
ACH-000827,-0.14003136935195154
ACH-000829,-0.10594875733941354
ACH-000831,-0.17229624842694213
ACH-000832,-0.3075749486854241
ACH-000833,-0.3056266782955291
ACH-000834,-0.2115391060033356
ACH-000835,-0.07604450909270717
ACH-000836,-0.019845294895149225
ACH-000837,-0.17421514360494345
ACH-000838,-0.2447269322149627
ACH-000839,-0.08955574515282866
ACH-000840,0.08458235446761138
ACH-000841,-0.15581208375348654
ACH-000843,-0.19233405926976646
ACH-000846,-0.041678548024282835
ACH-000847,-0.2800886074063251
ACH-000848,-0.18901524891093727
ACH-000849,-0.16522971705171868
ACH-000851,-0.18353162716115407
ACH-000855,-0.2700806322186377
ACH-000856,-0.20517568579205045
ACH-000858,-0.14073573273179873
ACH-000859,-0.07818151014121927
ACH-000861,-0.05367033176050552
ACH-000862,-0.1121077278105878
ACH-000865,-0.257421744526733
ACH-000866,-0.21905715734231526
ACH-000867,-0.030803948900878817
ACH-000869,-0.12927114935601078
ACH-000872,0.003400013826531372
ACH-000873,0.02046002420374972
ACH-000876,-0.08598617561229256
ACH-000878,-0.341718879765372
ACH-000880,0.10867197576245467
ACH-000881,-0.19536203541521785
ACH-000882,-0.1916830483728151
ACH-000884,-0.2448052650151857
ACH-000885,-0.08173576524853578
ACH-000887,-0.03762084077724839
ACH-000889,-0.26692312434993176
ACH-000896,-0.07391372947827257
ACH-000898,-0.17098764581614878
ACH-000900,-0.2200263109677393
ACH-000901,-0.17248388543375642
ACH-000905,-0.2019959468024836
ACH-000906,-0.20409673639519466
ACH-000907,-0.17694944629130024
ACH-000910,-0.04947000152699848
ACH-000911,-0.3034009605617299
ACH-000912,-0.0784866146208499
ACH-000913,0.047178837280187375
ACH-000915,0.05591506582352858
ACH-000916,0.026483047229833682
ACH-000917,-0.2588703371038115
ACH-000920,-0.14145971008629551
ACH-000921,-0.0846579396894731
ACH-000924,-0.20839927901203048
ACH-000926,-0.15952541493543484
ACH-000928,-0.30979039996339824
ACH-000929,-0.15870477406246009
ACH-000932,-0.10849438230213963
ACH-000935,-0.2519451298534096
ACH-000936,-0.06542820259828848
ACH-000937,-0.13678468405462774
ACH-000938,-0.098014222722333
ACH-000939,-0.06778202282063295
ACH-000941,-0.12134696987387035
ACH-000943,-0.2025877598339927
ACH-000946,-0.07454054972536593
ACH-000947,-0.1528116417708137
ACH-000948,0.1477644553534621
ACH-000950,-0.20176251472066656
ACH-000953,-0.1039482736774536
ACH-000954,-0.4114688389514582
ACH-000957,-0.07745113536933483
ACH-000958,-0.20079013176691465
ACH-000960,-0.13336208952907375
ACH-000963,-0.08742985070055849
ACH-000968,0.1017510375633648
ACH-000969,-0.1751556143427163
ACH-000972,-0.2316761168227532
ACH-000973,-0.0563904037354833
ACH-000974,0.02477607639934301
ACH-000978,-0.19519726138600604
ACH-000984,-0.011865873882139766
ACH-000986,-0.05023837316462125
ACH-000988,-0.18581137861949204
ACH-000993,0.025690301921971737
ACH-000994,0.05432986852045636
ACH-000996,-0.2553128983315233
ACH-001001,-0.0386670241075986
ACH-001020,0.02943509424559495
ACH-001028,-0.0858788794740819
ACH-001031,0.0400671640614966
ACH-001038,-0.1731959221713547
ACH-001048,-0.07009170695853077
ACH-001050,-0.10330183692888167
ACH-001053,-0.1260325644530854
ACH-001054,0.0236947096499838
ACH-001061,-0.045736893058857635
ACH-001067,0.1451669494317589
ACH-001075,-0.06881005241357896
ACH-001096,-0.2504291357094464
ACH-001111,-0.2008711540757937
ACH-001119,-0.07074615710258916
ACH-001128,0.07924544192809196
ACH-001134,0.0222308580870167
ACH-001151,-0.16062901308919508
ACH-001163,-0.08037647323923174
ACH-001164,-0.2852364360096345
ACH-001183,-0.2006518178662139
ACH-001192,-0.19913845995543814
ACH-001193,-0.2089458811005483
ACH-001196,-0.1874929132155192
ACH-001197,-0.1884764134848925
ACH-001205,-0.18104859425668265
ACH-001211,-0.03188643225033512
ACH-001212,-0.3608275196268756
ACH-001228,-0.11523474623325708
ACH-001232,-0.1110692465382292
ACH-001239,-0.1726375382496768
ACH-001270,-0.15438764786867792
ACH-001274,-0.17414228610381954
ACH-001275,-0.1229738132700787
ACH-001277,0.04011720181677482
ACH-001278,-0.11115771679158372
ACH-001280,-0.2884312956512851
ACH-001283,-0.2069169245824823
ACH-001289,0.1318107395560147
ACH-001300,-0.3911126130018933
ACH-001301,-0.20092261199701492
ACH-001302,-0.2496086533839295
ACH-001306,-0.13867243333567872
ACH-001318,-0.11304993368370315
ACH-001322,-0.09730695658279424
ACH-001328,-0.08734712457037479
ACH-001332,-0.07669888691040427
ACH-001336,-0.07184036451141948
ACH-001346,-0.023438008284939426
ACH-001353,-0.18796017489386693
ACH-001354,-0.2689466740361205
ACH-001367,-0.11773390480211038
ACH-001368,-0.06293515885987751
ACH-001374,-0.02939033921406407
ACH-001377,-0.2427768697741689
ACH-001380,-0.10920472238259267
ACH-001391,-0.22036367590601427
ACH-001408,0.0999272130216452
ACH-001430,-0.013454819187192248
ACH-001431,-0.2394015750233213
ACH-001450,-0.19445750399937672
ACH-001496,-0.07767198662682984
ACH-001500,0.08115267224545712
ACH-001523,-0.0023341666379322053
ACH-001532,-0.11738787785313973
ACH-001550,0.009939655079998487
ACH-001552,-0.10787473532194702
ACH-001554,-0.1762946559140155
ACH-001654,-0.23657948460095365
ACH-001735,-0.14095167095285566
ACH-001736,-0.08420612989995245
ACH-001737,-0.15446656497503108
ACH-001740,0.08637176389286585
ACH-001745,-0.13301288153600904
ACH-001765,-0.11852912221474572
