,BANK1 (55024)
ACH-000406,-0.10966806785339843
ACH-000407,-0.07293939021419654
ACH-000408,0.0388734209440779
ACH-000410,-0.06910721575483822
ACH-000411,0.013901140754512726
ACH-000414,-0.05356807267736397
ACH-000415,-0.11440550967743135
ACH-000416,-0.030451473485335712
ACH-000420,-0.1941895562597422
ACH-000421,-0.052213552928443055
ACH-000424,-0.09415291650633552
ACH-000425,-0.155341018033207
ACH-000426,0.03242339179289152
ACH-000427,-0.07644466294533282
ACH-000433,-0.08207283263760627
ACH-000435,0.09351136431227897
ACH-000436,-0.25124238023337064
ACH-000444,-0.22401668804246916
ACH-000445,-0.05290845407905203
ACH-000448,0.012164424017019872
ACH-000450,-0.12084505908467905
ACH-000452,-0.13586060513262646
ACH-000454,-0.037943791157065636
ACH-000458,0.046683059591204425
ACH-000459,0.0410912281148518
ACH-000460,-0.09942304257932673
ACH-000461,0.1293262870685185
ACH-000463,-0.0720660600961376
ACH-000464,-0.032063323686600566
ACH-000466,-0.20788100817670407
ACH-000467,0.09096375757370954
ACH-000468,-0.1238294402660702
ACH-000469,-0.04744586414056442
ACH-000470,-0.13258910009604985
ACH-000471,-0.0544023845848593
ACH-000472,-0.02618604238549688
ACH-000473,-0.024048599578532774
ACH-000475,-0.03397250095581466
ACH-000476,-0.10676269523655528
ACH-000477,0.049193113464198926
ACH-000479,0.03150855006728796
ACH-000480,-0.11098400685465158
ACH-000481,-0.266609147484716
ACH-000483,-0.0827550807847159
ACH-000484,0.048485582828825376
ACH-000485,-0.1025916593627138
ACH-000486,-0.008620850462634621
ACH-000487,-0.04886663712569369
ACH-000488,-0.0832084723525153
ACH-000490,0.004214438019090393
ACH-000491,0.0686385151596974
ACH-000495,0.03818270756516758
ACH-000496,-0.05551051031217926
ACH-000499,-0.03769523780213415
ACH-000500,0.1859698937633703
ACH-000502,0.03513483591858689
ACH-000503,-0.08222825702197148
ACH-000505,-0.09042481252995237
ACH-000507,-0.012894382757390051
ACH-000510,-0.0890822241962499
ACH-000511,-0.010025655733297832
ACH-000512,-0.08042921415792817
ACH-000516,-0.12842062024571255
ACH-000517,-0.10726466161815863
ACH-000518,0.0127185791737075
ACH-000520,0.01102609676466534
ACH-000521,0.02362936464978104
ACH-000522,0.03215082887860973
ACH-000524,-0.07408824107156116
ACH-000527,-0.07258678024230356
ACH-000528,0.0065841636982918225
ACH-000537,-0.17489630999886924
ACH-000541,0.1101580013363411
ACH-000542,-0.1244384218819068
ACH-000544,-0.04119530268014132
ACH-000545,-0.0896356859220012
ACH-000547,-0.13188107106174474
ACH-000548,-0.12303801228712805
ACH-000549,0.044859763744558634
ACH-000550,0.039316737104475113
ACH-000552,0.045920636063841086
ACH-000556,-0.06665362814685691
ACH-000557,-0.043021085999339084
ACH-000569,0.090259630088462
ACH-000570,-0.1376839392212719
ACH-000571,-0.028084732558166698
ACH-000573,-0.06011208591439113
ACH-000576,-0.12700611932461794
ACH-000579,0.06422563528847187
ACH-000580,-0.0927984431688887
ACH-000584,-0.009149727088622876
ACH-000585,-0.08000971139986979
ACH-000588,0.07125277161849823
ACH-000589,-0.08337453927232201
ACH-000591,-0.13454418998709733
ACH-000593,-0.16703173548990566
ACH-000600,-0.00034328308872026133
ACH-000601,-0.04801677962904578
ACH-000605,0.03704690645232393
ACH-000606,-0.014826926522545412
ACH-000608,-0.09186659909463173
ACH-000614,-0.05210410900407854
ACH-000616,0.08014676714497201
ACH-000618,-0.10983285071799752
ACH-000619,-0.023103128155505998
ACH-000620,-0.0092670881949461
ACH-000621,-0.061602895943990335
ACH-000622,-0.09571609977968053
ACH-000623,-0.034189640214109064
ACH-000624,0.02752866879667773
ACH-000627,-0.011072499747146216
ACH-000630,-0.030144007934181732
ACH-000631,0.12127230990570514
ACH-000632,-0.0800935121486915
ACH-000633,-0.10518091785736053
ACH-000637,-0.0956211384004783
ACH-000638,-0.004257675475927579
ACH-000646,-0.048786202148466684
ACH-000647,-0.10968384841322218
ACH-000648,-0.12154575998737265
ACH-000649,-0.06866051919738242
ACH-000651,-0.048639747557772485
ACH-000652,-0.1297655111148086
ACH-000653,-0.124131419601785
ACH-000657,-0.0978296706360656
ACH-000658,-0.06456923256032181
ACH-000661,0.06327334097093028
ACH-000662,-0.013569193509139365
ACH-000663,0.06063254383974107
ACH-000665,0.0741817654962762
ACH-000671,-0.12004888888367878
ACH-000672,-0.19725830381678292
ACH-000673,-0.03337575129462344
ACH-000676,-0.03526340933093825
ACH-000677,-0.06979655038695208
ACH-000681,0.021802889382149117
ACH-000683,-0.11182938784901808
ACH-000684,-0.14955661690437635
ACH-000688,0.031250522211275555
ACH-000693,-0.10792219307241543
ACH-000694,-0.08514689925652996
ACH-000695,0.2592367479824918
ACH-000696,-0.04582212536525867
ACH-000697,-0.027755127425929317
ACH-000699,-0.14221578275335256
ACH-000701,-0.05139542534510252
ACH-000706,-0.08124856517376099
ACH-000711,-0.06371014341165647
ACH-000713,-0.14407017469388125
ACH-000714,-0.0432701544243059
ACH-000718,0.11232938447320777
ACH-000720,-0.12920818400160852
ACH-000721,0.022374017736732345
ACH-000724,-0.04883193807080904
ACH-000725,-0.198623025564417
ACH-000732,0.04430169189438754
ACH-000734,-0.04801794111869162
ACH-000735,-0.02282407074217668
ACH-000736,-0.09396221593360507
ACH-000738,-0.17636194606586547
ACH-000746,-0.12321387158310368
ACH-000747,0.03942993094193188
ACH-000748,0.050627388414814435
ACH-000753,-0.00013238944361823886
ACH-000756,0.04467695577198262
ACH-000757,-0.032796023892115084
ACH-000758,0.1357241551412812
ACH-000760,-0.019704036692367432
ACH-000762,-0.09172973061591358
ACH-000763,-0.2764834644725169
ACH-000764,-0.17762893387857176
ACH-000765,0.039733310455960284
ACH-000766,-0.09796013881917992
ACH-000767,0.053530192600529145
ACH-000768,-0.04588694002154547
ACH-000769,0.0005171795677844182
ACH-000770,0.001342501228720161
ACH-000771,-0.004313968016114831
ACH-000773,-0.12327362152213522
ACH-000776,-0.10783165889097776
ACH-000777,-0.08343373123719121
ACH-000778,-0.2274466127126853
ACH-000781,-0.08154579940580069
ACH-000782,-0.0010315372978391161
ACH-000783,0.00938871847364734
ACH-000784,-0.08152453436028552
ACH-000785,-0.17019952659942011
ACH-000787,-0.2019700727355219
ACH-000788,-0.028644915042968414
ACH-000791,-0.07795726886727672
ACH-000792,-0.03586636589700093
ACH-000794,-0.2091595476178159
ACH-000796,0.006106111807163118
ACH-000798,-0.18187884132737564
ACH-000799,0.0019446613136527239
ACH-000800,0.18153711504461725
ACH-000802,-0.027559161796762908
ACH-000804,-0.0575501449818942
ACH-000805,-0.13618012275676195
ACH-000809,-0.02904358168942065
ACH-000810,-0.09479454422897332
ACH-000811,-0.12417234223264552
ACH-000817,-0.18548387970911365
ACH-000819,-0.07645020113206279
ACH-000820,0.005677936124905975
ACH-000821,-0.0054225465418232
ACH-000822,0.04739762167580338
ACH-000823,0.06046438533582243
ACH-000824,-0.04445585168159177
ACH-000827,-0.08971125136603934
ACH-000829,-0.03170427438706745
ACH-000831,0.05701367060794424
ACH-000832,-0.04481088538764768
ACH-000833,-0.004462172411211504
ACH-000834,0.10321430631879623
ACH-000835,-0.12921398481673782
ACH-000836,-0.11695562882559307
ACH-000837,-0.1503919311725889
ACH-000838,0.09639520274052042
ACH-000839,-0.03207154338885186
ACH-000840,0.03281454389822718
ACH-000841,-0.041538118678148536
ACH-000843,-0.1140294382772016
ACH-000846,-0.08067393679010418
ACH-000847,-0.04592074540559017
ACH-000848,-0.0006361575625037357
ACH-000849,-0.14941148832114032
ACH-000851,-0.11013915147294284
ACH-000855,-0.06271771628601068
ACH-000856,-0.06187356296842857
ACH-000858,-0.12500589028282064
ACH-000859,0.017755945158178188
ACH-000861,0.035578711351651734
ACH-000862,-0.04656043930510136
ACH-000865,-0.010174110042834087
ACH-000866,-0.025487628049593127
ACH-000867,-0.0014317317322905276
ACH-000869,0.06284356032207307
ACH-000872,-0.1688810541736229
ACH-000873,-0.06500692398958972
ACH-000876,-0.13058716069697385
ACH-000878,0.0003123006471509846
ACH-000880,-0.06498292882727806
ACH-000881,-0.05020278697087021
ACH-000882,0.009896560421062165
ACH-000884,-0.034463309682949916
ACH-000885,-0.09216218655821592
ACH-000887,-0.009473126083633002
ACH-000889,-0.009127132418204049
ACH-000896,0.012162203165220356
ACH-000898,-0.13018228755784916
ACH-000900,0.004023399750779418
ACH-000901,-0.07341253549379465
ACH-000905,-0.004887364653913521
ACH-000906,-0.02907637790419727
ACH-000907,-0.018885217306720974
ACH-000910,-0.13109291504998274
ACH-000911,-0.048638287527311724
ACH-000912,-0.035898703591652065
ACH-000913,-0.10859557929790374
ACH-000915,-0.08461133374582662
ACH-000916,0.2486552394338307
ACH-000917,-0.0695400175703186
ACH-000920,-0.19232821461355895
ACH-000921,-0.05140370508834938
ACH-000924,-0.10573423964197053
ACH-000926,0.06849676291170059
ACH-000928,-0.062057016543048064
ACH-000929,0.050636876037591184
ACH-000932,-0.10610844021260762
ACH-000935,-0.09110836383230687
ACH-000936,0.07009387784703983
ACH-000937,-0.0357073812660524
ACH-000938,-0.043210663737692
ACH-000939,-0.08682283063352447
ACH-000941,-0.030622533016900755
ACH-000943,-0.12054214137660715
ACH-000946,0.07730157381889835
ACH-000947,-0.0580552913318624
ACH-000948,-0.17377744428673791
ACH-000950,-0.0723316207531918
ACH-000953,-0.09989367475309174
ACH-000954,0.2395894447821321
ACH-000957,0.07212358401328986
ACH-000958,0.048803175904117736
ACH-000960,-0.12412745214516555
ACH-000963,0.018633581246411124
ACH-000968,-0.015546091307171387
ACH-000969,-0.2012561549657798
ACH-000972,0.38697834236102185
ACH-000973,-0.06537335404600632
ACH-000974,0.0328072494111648
ACH-000978,0.0036489596794973852
ACH-000984,-0.09161904299266516
ACH-000986,0.058254468518674
ACH-000988,-0.05449224481495092
ACH-000993,-0.03429642328633517
ACH-000994,0.01576979544716194
ACH-000996,0.12049644164370492
ACH-001001,0.01215332050930587
ACH-001020,-0.2454072787658497
ACH-001028,-0.12496005360535573
ACH-001031,-0.016272569505878225
ACH-001038,0.013764632734129431
ACH-001048,-0.07914151814265061
ACH-001050,-0.18620870475004414
ACH-001053,-0.07128566094561417
ACH-001054,-0.09472107154131136
ACH-001061,-0.008532427677681212
ACH-001067,-0.2130271043528118
ACH-001075,-0.0711968934867368
ACH-001096,-0.2322842897942949
ACH-001111,0.21651141362894924
ACH-001119,-0.12699843578788902
ACH-001128,0.11640087409125352
ACH-001134,-0.09172801635206168
ACH-001151,-0.09074467813705916
ACH-001163,-0.04193693351002676
ACH-001164,0.25437995958806203
ACH-001183,0.09704454740104934
ACH-001192,-0.05933371736753745
ACH-001193,-0.05440124696678071
ACH-001196,0.08957362772785571
ACH-001197,-0.057544479562941814
ACH-001205,-0.019000477509514096
ACH-001211,-0.014969536260910429
ACH-001212,-0.02350741831757316
ACH-001228,0.03225822826892199
ACH-001232,-0.027403820784172632
ACH-001239,0.0596215250083907
ACH-001270,0.00245338113012053
ACH-001274,-0.016186223887498716
ACH-001275,-0.17082612014950913
ACH-001277,-0.04738987927855745
ACH-001278,0.02022636836683436
ACH-001280,-0.11645966445750157
ACH-001283,-0.06486554048225705
ACH-001289,-0.3506304400006793
ACH-001300,-0.14216826673506752
ACH-001301,-0.020509593167804343
ACH-001302,-0.2200745467829025
ACH-001306,-0.07432107460195167
ACH-001318,-0.002957033550689457
ACH-001322,-0.23534913828738385
ACH-001328,-0.015912285004094168
ACH-001332,-0.06926148058423957
ACH-001336,0.025364419695585925
ACH-001346,-0.006465217752244697
ACH-001353,-0.1428194777096278
ACH-001354,-0.11323595708509225
ACH-001367,-0.19220030530466456
ACH-001368,-0.01890144286485144
ACH-001374,0.028313960315650036
ACH-001377,0.11343105326256275
ACH-001380,0.03323012067973805
ACH-001391,0.013349835894689095
ACH-001408,-0.11576365022330976
ACH-001430,-0.012262661826471646
ACH-001431,-0.1106087643146414
ACH-001450,0.08939957250123616
ACH-001496,-0.08338928652137806
ACH-001500,-0.1240985629509518
ACH-001523,-0.03626718294944639
ACH-001532,0.01902329749708756
ACH-001550,-0.2548065474037291
ACH-001552,-0.07879098496199545
ACH-001554,0.019428066680435625
ACH-001654,0.0016326985861933644
ACH-001735,-0.0016739080953680526
ACH-001736,-0.1622415479326416
ACH-001737,-0.07232767118680608
ACH-001740,-0.10593122911768198
ACH-001745,-0.1588853877208421
ACH-001765,0.0006162469307657418
